date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,53.0,53.0,1
2020-02-02,38.0,38.0,1
2020-02-03,33.0,33.0,1
2020-02-04,50.0,50.0,1
2020-02-05,24.0,24.0,1
2020-02-06,51.0,51.0,1
2020-02-07,13.0,13.0,1
2020-02-08,13.0,13.0,1
2020-02-09,50.0,50.0,1
2020-02-10,71.0,71.0,1
2020-02-11,25.0,25.0,1
2020-02-12,62.0,62.0,1
2020-02-13,25.0,25.0,1
2020-02-14,26.0,26.0,1
2020-02-15,14.0,14.0,1
2020-02-16,26.0,26.0,1
2020-02-17,37.0,37.0,1
2020-02-18,25.0,25.0,1
2020-02-19,26.0,26.0,1
2020-02-20,0.0,0.0,1
2020-02-21,41.0,41.0,1
2020-02-22,0.0,0.0,1
2020-02-23,41.0,41.0,1
2020-02-24,25.0,25.0,1
2020-02-25,38.0,38.0,1
2020-02-26,49.0,49.0,1
2020-02-27,51.0,51.0,1
2020-02-28,66.0,66.0,1
2020-02-29,56.0,56.0,1
2020-03-01,41.0,41.0,1
2020-03-02,75.0,75.0,1
2020-03-03,39.0,39.0,1
2020-03-04,61.0,61.0,1
2020-03-05,37.0,37.0,1
2020-03-06,26.0,26.0,1
2020-03-07,41.0,41.0,1
2020-03-08,13.0,13.0,1
2020-03-09,73.0,73.0,1
2020-03-10,24.0,24.0,1
2020-03-11,45.0,45.0,1
2020-03-12,47.0,47.0,1
2020-03-13,38.0,38.0,1
2020-03-14,50.0,50.0,1
2020-03-15,68.0,68.0,1
2020-03-16,43.0,43.0,1
2020-03-17,33.0,33.0,1
2020-03-18,23.0,23.0,1
2020-03-19,81.0,81.0,1
2020-03-20,0.0,0.0,1
2020-03-21,87.0,87.0,1
2020-03-22,77.0,77.0,1
2020-03-23,83.0,83.0,1
2020-03-24,45.0,45.0,1
2020-03-25,11.0,11.0,1
2020-03-26,45.0,45.0,1
2020-03-27,32.0,32.0,1
2020-03-28,36.0,36.0,1
2020-03-29,37.0,37.0,1
2020-03-30,54.0,54.0,1
2020-03-31,63.0,63.0,1
2020-04-01,11.0,11.0,1
2020-04-02,43.0,43.0,1
2020-04-03,33.0,33.0,1
2020-04-04,64.0,64.0,1
2020-04-05,40.0,40.0,1
2020-04-06,41.0,41.0,1
2020-04-07,87.0,87.0,1
2020-04-08,56.0,56.0,1
2020-04-09,44.0,44.0,1
2020-04-10,46.0,46.0,1
2020-04-11,12.0,12.0,1
2020-04-12,88.0,88.0,1
2020-04-13,57.0,57.0,1
2020-04-14,43.0,43.0,1
2020-04-15,45.0,45.0,1
2020-04-16,57.0,57.0,1
2020-04-17,78.0,78.0,1
2020-04-18,35.0,35.0,1
2020-04-19,84.0,84.0,1
2020-04-20,45.0,45.0,1
2020-04-21,22.0,22.0,1
2020-04-22,34.0,34.0,1
2020-04-23,22.0,22.0,1
2020-04-24,11.0,11.0,1
2020-04-25,24.0,24.0,1
2020-04-26,25.0,25.0,1
2020-04-27,11.0,11.0,1
2020-04-28,20.0,20.0,1
2020-04-29,10.0,10.0,1
2020-04-30,0.0,0.0,1
2020-05-01,0.0,0.0,1
2020-05-02,33.0,33.0,1
2020-05-03,0.0,0.0,1
2020-05-04,40.0,40.0,1
2020-05-05,9.0,9.0,1
2020-05-06,21.0,21.0,1
2020-05-07,11.0,11.0,1
2020-05-08,12.0,12.0,1
2020-05-09,47.0,47.0,1
2020-05-10,44.0,44.0,1
2020-05-11,21.0,21.0,1
2020-05-12,34.0,34.0,1
2020-05-13,33.0,33.0,1
2020-05-14,34.0,34.0,1
2020-05-15,24.0,24.0,1
2020-05-16,27.0,27.0,1
2020-05-17,54.0,54.0,1
2020-05-18,78.0,78.0,1
2020-05-19,11.0,11.0,1
2020-05-20,35.0,35.0,1
