date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,17.0,17.0,1
2020-02-02,16.0,16.0,1
2020-02-03,14.0,14.0,1
2020-02-04,15.0,15.0,1
2020-02-05,20.0,20.0,1
2020-02-06,21.0,21.0,1
2020-02-07,21.0,21.0,1
2020-02-08,11.0,11.0,1
2020-02-09,15.0,15.0,1
2020-02-10,0.0,0.0,1
2020-02-11,19.0,19.0,1
2020-02-12,10.0,10.0,1
2020-02-13,19.0,19.0,1
2020-02-14,16.0,16.0,1
2020-02-15,11.0,11.0,1
2020-02-16,31.0,31.0,1
2020-02-17,28.0,28.0,1
2020-02-18,14.0,14.0,1
2020-02-19,24.0,24.0,1
2020-02-20,35.0,35.0,1
2020-02-21,0.0,0.0,1
2020-02-22,39.0,39.0,1
2020-02-23,44.0,44.0,1
2020-02-24,10.0,10.0,1
2020-02-25,34.0,34.0,1
2020-02-26,43.0,43.0,1
2020-02-27,19.0,19.0,1
2020-02-28,20.0,20.0,1
2020-02-29,38.0,38.0,1
2020-03-01,53.0,53.0,1
2020-03-02,18.0,18.0,1
2020-03-03,33.0,33.0,1
2020-03-04,38.0,38.0,1
2020-03-05,29.0,29.0,1
2020-03-06,35.0,35.0,1
2020-03-07,11.0,11.0,1
2020-03-08,47.0,47.0,1
2020-03-09,46.0,46.0,1
2020-03-10,32.0,32.0,1
2020-03-11,60.0,60.0,1
2020-03-12,67.0,67.0,1
2020-03-13,100.0,100.0,1
2020-03-14,66.0,66.0,1
2020-03-15,97.0,97.0,1
2020-03-16,91.0,91.0,1
2020-03-17,83.0,83.0,1
2020-03-18,43.0,43.0,1
2020-03-19,53.0,53.0,1
2020-03-20,58.0,58.0,1
2020-03-21,69.0,69.0,1
2020-03-22,64.0,64.0,1
2020-03-23,34.0,34.0,1
2020-03-24,65.0,65.0,1
2020-03-25,43.0,43.0,1
2020-03-26,28.0,28.0,1
2020-03-27,43.0,43.0,1
2020-03-28,16.0,16.0,1
2020-03-29,24.0,24.0,1
2020-03-30,26.0,26.0,1
2020-03-31,39.0,39.0,1
2020-04-01,27.0,27.0,1
2020-04-02,22.0,22.0,1
2020-04-03,36.0,36.0,1
2020-04-04,38.0,38.0,1
2020-04-05,34.0,34.0,1
2020-04-06,31.0,31.0,1
2020-04-07,33.0,33.0,1
2020-04-08,19.0,19.0,1
2020-04-09,33.0,33.0,1
2020-04-10,24.0,24.0,1
2020-04-11,44.0,44.0,1
2020-04-12,41.0,41.0,1
2020-04-13,38.0,38.0,1
2020-04-14,44.0,44.0,1
2020-04-15,18.0,18.0,1
2020-04-16,10.0,10.0,1
2020-04-17,28.0,28.0,1
