date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,20.0,20.0,1
2020-02-02,49.0,49.0,1
2020-02-03,21.0,21.0,1
2020-02-04,34.0,34.0,1
2020-02-05,12.0,12.0,1
2020-02-06,29.0,29.0,1
2020-02-07,36.0,36.0,1
2020-02-08,33.0,33.0,1
2020-02-09,27.0,27.0,1
2020-02-10,49.0,49.0,1
2020-02-11,22.0,22.0,1
2020-02-12,44.0,44.0,1
2020-02-13,40.0,40.0,1
2020-02-14,37.0,37.0,1
2020-02-15,41.0,41.0,1
2020-02-16,25.0,25.0,1
2020-02-17,11.0,11.0,1
2020-02-18,39.0,39.0,1
2020-02-19,29.0,29.0,1
2020-02-20,33.0,33.0,1
2020-02-21,18.0,18.0,1
2020-02-22,7.0,7.0,1
2020-02-23,34.0,34.0,1
2020-02-24,28.0,28.0,1
2020-02-25,30.0,30.0,1
2020-02-26,26.0,26.0,1
2020-02-27,26.0,26.0,1
2020-02-28,34.0,34.0,1
2020-02-29,38.0,38.0,1
2020-03-01,47.0,47.0,1
2020-03-02,20.0,20.0,1
2020-03-03,20.0,20.0,1
2020-03-04,5.0,5.0,1
2020-03-05,27.0,27.0,1
2020-03-06,22.0,22.0,1
2020-03-07,13.0,13.0,1
2020-03-08,19.0,19.0,1
2020-03-09,21.0,21.0,1
2020-03-10,37.0,37.0,1
2020-03-11,36.0,36.0,1
2020-03-12,31.0,31.0,1
2020-03-13,28.0,28.0,1
2020-03-14,46.0,46.0,1
2020-03-15,37.0,37.0,1
2020-03-16,21.0,21.0,1
2020-03-17,41.0,41.0,1
2020-03-18,36.0,36.0,1
2020-03-19,41.0,41.0,1
2020-03-20,24.0,24.0,1
2020-03-21,49.0,49.0,1
2020-03-22,43.0,43.0,1
2020-03-23,19.0,19.0,1
2020-03-24,26.0,26.0,1
2020-03-25,46.0,46.0,1
2020-03-26,36.0,36.0,1
2020-03-27,30.0,30.0,1
2020-03-28,25.0,25.0,1
2020-03-29,48.0,48.0,1
2020-03-30,24.0,24.0,1
2020-03-31,29.0,29.0,1
2020-04-01,24.0,24.0,1
2020-04-02,36.0,36.0,1
2020-04-03,5.0,5.0,1
2020-04-04,48.0,48.0,1
2020-04-05,28.0,28.0,1
2020-04-06,52.0,52.0,1
2020-04-07,15.0,15.0,1
2020-04-08,41.0,41.0,1
2020-04-09,10.0,10.0,1
2020-04-10,29.0,29.0,1
2020-04-11,6.0,6.0,1
2020-04-12,18.0,18.0,1
2020-04-13,25.0,25.0,1
2020-04-14,19.0,19.0,1
2020-04-15,32.0,32.0,1
2020-04-16,18.0,18.0,1
2020-04-17,19.0,19.0,1
2020-04-18,18.0,18.0,1
2020-04-19,34.0,34.0,1
2020-04-20,17.0,17.0,1
2020-04-21,9.0,9.0,1
2020-04-22,9.0,9.0,1
2020-04-23,23.0,23.0,1
2020-04-24,19.0,19.0,1
2020-04-25,23.0,23.0,1
2020-04-26,40.0,40.0,1
2020-04-27,28.0,28.0,1
2020-04-28,14.0,14.0,1
2020-04-29,32.0,32.0,1
2020-04-30,23.0,23.0,1
2020-05-01,28.0,28.0,1
2020-05-02,30.0,30.0,1
2020-05-03,55.0,55.0,1
2020-05-04,49.0,49.0,1
2020-05-05,21.0,21.0,1
2020-05-06,32.0,32.0,1
2020-05-07,43.0,43.0,1
2020-05-08,24.0,24.0,1
2020-05-09,69.0,69.0,1
2020-05-10,24.0,24.0,1
2020-05-11,49.0,49.0,1
2020-05-12,52.0,52.0,1
2020-05-13,32.0,32.0,1
2020-05-14,28.0,28.0,1
2020-05-15,30.0,30.0,1
2020-05-16,33.0,33.0,1
2020-05-17,33.0,33.0,1
2020-05-18,34.0,34.0,1
2020-05-19,14.0,14.0,1
2020-05-20,43.0,43.0,1
2020-05-21,15.0,15.0,1
2020-05-22,62.0,62.0,1
2020-05-23,40.0,40.0,1
2020-05-24,93.0,93.0,1
2020-05-25,48.0,48.0,1
2020-05-26,63.0,63.0,1
2020-05-27,98.0,98.0,1
2020-05-28,74.0,74.0,1
2020-05-29,41.0,41.0,1
2020-05-30,100.0,100.0,1
2020-05-31,65.0,65.0,1
2020-06-01,46.0,46.0,1
2020-06-02,38.0,38.0,1
2020-06-03,30.0,30.0,1
2020-06-04,42.0,42.0,1
2020-06-05,34.0,34.0,1
2020-06-06,56.0,56.0,1
2020-06-07,48.0,48.0,1
2020-06-08,27.0,27.0,1
2020-06-09,47.0,47.0,1
2020-06-10,40.0,40.0,1
2020-06-11,33.0,33.0,1
2020-06-12,34.0,34.0,1
2020-06-13,32.0,32.0,1
2020-06-14,62.0,62.0,1
2020-06-15,19.0,19.0,1
2020-06-16,23.0,23.0,1
2020-06-17,23.0,23.0,1
2020-06-18,19.0,19.0,1
2020-06-19,36.0,36.0,1
2020-06-20,37.0,37.0,1
2020-06-21,39.0,39.0,1
2020-06-22,29.0,29.0,1
2020-06-23,39.0,39.0,1
2020-06-24,15.0,15.0,1
2020-06-25,20.0,20.0,1
2020-06-26,41.0,41.0,1
2020-06-27,25.0,25.0,1
2020-06-28,25.0,25.0,1
2020-06-29,24.0,24.0,1
2020-06-30,30.0,30.0,1
2020-07-01,20.0,20.0,1
2020-07-02,20.0,20.0,1
2020-07-03,26.0,26.0,1
2020-07-04,19.0,19.0,1
2020-07-05,52.0,52.0,1
2020-07-06,30.0,30.0,1
2020-07-07,25.0,25.0,1
2020-07-08,32.0,32.0,1
2020-07-09,26.0,26.0,1
2020-07-10,39.0,39.0,1
2020-07-11,14.0,14.0,1
2020-07-12,62.0,62.0,1
2020-07-13,54.0,54.0,1
2020-07-14,42.0,42.0,1
2020-07-15,46.0,46.0,1
2020-07-16,11.0,11.0,1
2020-07-17,35.0,35.0,1
2020-07-18,34.0,34.0,1
2020-07-19,27.0,27.0,1
2020-07-20,37.0,37.0,1
2020-07-21,27.0,27.0,1
2020-07-22,22.0,22.0,1
2020-07-23,22.0,22.0,1
2020-07-24,41.0,41.0,1
2020-07-25,39.0,39.0,1
2020-07-26,7.0,7.0,1
2020-07-27,21.0,21.0,1
2020-07-28,27.0,27.0,1
2020-07-29,39.0,39.0,1
2020-07-30,27.0,27.0,1
2020-07-31,29.0,29.0,1
2020-08-01,26.0,26.0,1
2020-08-02,27.0,27.0,1
2020-08-03,11.0,11.0,1
2020-08-04,38.0,38.0,1
2020-08-05,16.0,16.0,1
2020-08-06,22.0,22.0,1
2020-08-07,45.0,45.0,1
2020-08-08,13.0,13.0,1
2020-08-09,53.0,53.0,1
2020-08-10,31.0,31.0,1
2020-08-11,32.0,32.0,1
2020-08-12,26.0,26.0,1
2020-08-13,5.0,5.0,1
2020-08-14,34.0,34.0,1
2020-08-15,13.0,13.0,1
2020-08-16,6.0,6.0,1
2020-08-17,16.0,16.0,1
2020-08-18,5.0,5.0,1
2020-08-19,32.0,32.0,1
2020-08-20,42.0,42.0,1
2020-08-21,17.0,17.0,1
2020-08-22,75.0,75.0,1
2020-08-23,27.0,27.0,1
2020-08-24,28.0,28.0,1
2020-08-25,34.0,34.0,1
2020-08-26,34.0,34.0,1
2020-08-27,23.0,23.0,1
2020-08-28,17.0,17.0,1
2020-08-29,52.0,52.0,1
2020-08-30,33.0,33.0,1
2020-08-31,32.0,32.0,1
2020-09-01,21.0,21.0,1
2020-09-02,22.0,22.0,1
2020-09-03,33.0,33.0,1
2020-09-04,22.0,22.0,1
2020-09-05,46.0,46.0,1
2020-09-06,40.0,40.0,1
2020-09-07,16.0,16.0,1
2020-09-08,37.0,37.0,1
2020-09-09,21.0,21.0,1
2020-09-10,5.0,5.0,1
2020-09-11,11.0,11.0,1
2020-09-12,20.0,20.0,1
2020-09-13,13.0,13.0,1
2020-09-14,26.0,26.0,1
2020-09-15,36.0,36.0,1
2020-09-16,21.0,21.0,1
2020-09-17,32.0,32.0,1
2020-09-18,21.0,21.0,1
2020-09-19,37.0,37.0,1
2020-09-20,12.0,12.0,1
2020-09-21,10.0,10.0,1
2020-09-22,20.0,20.0,1
2020-09-23,26.0,26.0,1
2020-09-24,31.0,31.0,1
2020-09-25,23.0,23.0,1
2020-09-26,19.0,19.0,1
2020-09-27,25.0,25.0,1
2020-09-28,21.0,21.0,1
2020-09-29,33.0,33.0,1
2020-09-30,32.0,32.0,1
2020-10-01,10.0,10.0,1
2020-10-02,49.0,49.0,1
2020-10-03,26.0,26.0,1
2020-10-04,43.0,43.0,1
2020-10-05,24.0,24.0,1
2020-10-06,32.0,32.0,1
2020-10-07,16.0,16.0,1
2020-10-08,22.0,22.0,1
2020-10-09,0.0,0.0,1
2020-10-10,21.0,21.0,1
2020-10-11,27.0,27.0,1
2020-10-12,34.0,34.0,1
2020-10-13,28.0,28.0,1
2020-10-14,22.0,22.0,1
2020-10-15,17.0,17.0,1
2020-10-16,18.0,18.0,1
2020-10-17,13.0,13.0,1
2020-10-18,32.0,32.0,1
2020-10-19,43.0,43.0,1
2020-10-20,5.0,5.0,1
2020-10-21,27.0,27.0,1
2020-10-22,11.0,11.0,1
2020-10-23,12.0,12.0,1
2020-10-24,38.0,38.0,1
2020-10-25,35.0,35.0,1
2020-10-26,27.0,27.0,1
2020-10-27,22.0,22.0,1
2020-09-28,29.0,29.0,2
2020-09-29,29.0,29.0,2
2020-09-30,21.0,21.0,2
2020-10-01,14.0,14.0,2
2020-10-02,58.0,58.0,2
2020-10-03,18.0,18.0,2
2020-10-04,25.0,25.0,2
2020-10-05,41.0,41.0,2
2020-10-06,43.0,43.0,2
2020-10-07,50.0,50.0,2
2020-10-08,7.0,7.0,2
2020-10-09,8.0,8.0,2
2020-10-10,46.0,46.0,2
2020-10-11,71.0,71.0,2
2020-10-12,30.0,30.0,2
2020-10-13,60.0,60.0,2
2020-10-14,29.0,29.0,2
2020-10-15,38.0,38.0,2
2020-10-16,40.0,40.0,2
2020-10-17,26.0,26.0,2
2020-10-18,43.0,43.0,2
2020-10-19,58.0,58.0,2
2020-10-20,29.0,29.0,2
2020-10-21,43.0,43.0,2
2020-10-22,0.0,0.0,2
2020-10-23,16.0,16.0,2
2020-10-24,34.0,34.0,2
2020-10-25,40.0,40.0,2
2020-10-26,22.0,22.0,2
2020-10-27,30.0,30.0,2
2020-10-28,22.0,22.0,2
2020-10-29,60.0,60.0,2
2020-10-30,15.0,15.0,2
2020-10-31,8.0,8.0,2
2020-11-01,65.0,65.0,2
2020-11-02,42.0,42.0,2
2020-11-03,7.0,7.0,2
2020-11-04,33.0,33.0,2
2020-11-05,33.0,33.0,2
2020-11-06,21.0,21.0,2
2020-11-07,8.0,8.0,2
2020-11-08,31.0,31.0,2
2020-11-09,37.0,37.0,2
2020-11-10,31.0,31.0,2
2020-11-11,38.0,38.0,2
2020-11-12,8.0,8.0,2
2020-11-13,16.0,16.0,2
2020-11-14,58.0,58.0,2
2020-11-15,8.0,8.0,2
2020-11-16,36.0,36.0,2
2020-11-17,22.0,22.0,2
2020-11-18,15.0,15.0,2
2020-11-19,45.0,45.0,2
2020-11-20,24.0,24.0,2
2020-11-21,33.0,33.0,2
2020-11-22,50.0,50.0,2
2020-11-23,23.0,23.0,2
2020-11-24,29.0,29.0,2
2020-11-25,14.0,14.0,2
2020-11-26,22.0,22.0,2
2020-11-27,38.0,38.0,2
2020-11-28,24.0,24.0,2
2020-11-29,24.0,24.0,2
2020-11-30,28.0,28.0,2
2020-12-01,16.0,16.0,2
2020-12-02,44.0,44.0,2
2020-12-03,30.0,30.0,2
2020-12-04,31.0,31.0,2
2020-12-05,56.0,56.0,2
2020-12-06,7.0,7.0,2
2020-12-07,29.0,29.0,2
2020-12-08,38.0,38.0,2
2020-12-09,37.0,37.0,2
2020-12-10,29.0,29.0,2
2020-12-11,45.0,45.0,2
2020-12-12,58.0,58.0,2
2020-12-13,39.0,39.0,2
2020-12-14,21.0,21.0,2
2020-12-15,15.0,15.0,2
2020-12-16,29.0,29.0,2
2020-12-17,31.0,31.0,2
2020-12-18,33.0,33.0,2
2020-12-19,26.0,26.0,2
2020-12-20,25.0,25.0,2
2020-12-21,8.0,8.0,2
2020-12-22,24.0,24.0,2
2020-12-23,16.0,16.0,2
2020-12-24,65.0,65.0,2
2020-12-25,30.0,30.0,2
2020-12-26,36.0,36.0,2
2020-12-27,16.0,16.0,2
2020-12-28,15.0,15.0,2
2020-12-29,30.0,30.0,2
2020-12-30,40.0,40.0,2
2020-12-31,9.0,9.0,2
2021-01-01,9.0,9.0,2
2021-01-02,8.0,8.0,2
2021-01-03,16.0,16.0,2
2021-01-04,43.0,43.0,2
2021-01-05,30.0,30.0,2
2021-01-06,31.0,31.0,2
2021-01-07,45.0,45.0,2
2021-01-08,15.0,15.0,2
2021-01-09,0.0,0.0,2
2021-01-10,34.0,34.0,2
2021-01-11,31.0,31.0,2
2021-01-12,45.0,45.0,2
2021-01-13,30.0,30.0,2
2021-01-14,24.0,24.0,2
2021-01-15,30.0,30.0,2
2021-01-16,0.0,0.0,2
2021-01-17,51.0,51.0,2
2021-01-18,7.0,7.0,2
2021-01-19,36.0,36.0,2
2021-01-20,34.0,34.0,2
2021-01-21,42.0,42.0,2
2021-01-22,15.0,15.0,2
2021-01-23,63.0,63.0,2
2021-01-24,31.0,31.0,2
2021-01-25,33.0,33.0,2
2021-01-26,20.0,20.0,2
2021-01-27,50.0,50.0,2
2021-01-28,35.0,35.0,2
2021-01-29,22.0,22.0,2
2021-01-30,24.0,24.0,2
2021-01-31,16.0,16.0,2
2021-02-01,7.0,7.0,2
2021-02-02,28.0,28.0,2
2021-02-03,50.0,50.0,2
2021-02-04,28.0,28.0,2
2021-02-05,22.0,22.0,2
2021-02-06,16.0,16.0,2
2021-02-07,23.0,23.0,2
2021-02-08,32.0,32.0,2
2021-02-09,7.0,7.0,2
2021-02-10,27.0,27.0,2
2021-02-11,26.0,26.0,2
2021-02-12,15.0,15.0,2
2021-02-13,51.0,51.0,2
2021-02-14,8.0,8.0,2
2021-02-15,14.0,14.0,2
2021-02-16,7.0,7.0,2
2021-02-17,34.0,34.0,2
2021-02-18,20.0,20.0,2
2021-02-19,14.0,14.0,2
2021-02-20,38.0,38.0,2
2021-02-21,24.0,24.0,2
2021-02-22,53.0,53.0,2
2021-02-23,21.0,21.0,2
2021-02-24,21.0,21.0,2
2021-02-25,40.0,40.0,2
2021-02-26,28.0,28.0,2
2021-02-27,17.0,17.0,2
2021-02-28,33.0,33.0,2
2021-03-01,34.0,34.0,2
2021-03-02,28.0,28.0,2
2021-03-03,35.0,35.0,2
2021-03-04,14.0,14.0,2
2021-03-05,43.0,43.0,2
2021-03-06,62.0,62.0,2
2021-03-07,25.0,25.0,2
