date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,0.0,0.0,1.0
2020-02-02,0.0,0.0,1.0
2020-02-03,15.0,15.0,1.0
2020-02-04,35.0,35.0,1.0
2020-02-05,17.0,17.0,1.0
2020-02-06,18.0,18.0,1.0
2020-02-07,0.0,0.0,1.0
2020-02-08,0.0,0.0,1.0
2020-02-09,0.0,0.0,1.0
2020-02-10,16.0,16.0,1.0
2020-02-11,0.0,0.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,0.0,0.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,37.0,37.0,1.0
2020-02-16,0.0,0.0,1.0
2020-02-17,17.0,17.0,1.0
2020-02-18,0.0,0.0,1.0
2020-02-19,17.0,17.0,1.0
2020-02-20,0.0,0.0,1.0
2020-02-21,18.0,18.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,17.0,17.0,1.0
2020-02-24,17.0,17.0,1.0
2020-02-25,0.0,0.0,1.0
2020-02-26,16.0,16.0,1.0
2020-02-27,16.0,16.0,1.0
2020-02-28,33.0,33.0,1.0
2020-02-29,0.0,0.0,1.0
2020-03-01,0.0,0.0,1.0
2020-03-02,15.0,15.0,1.0
2020-03-03,17.0,17.0,1.0
2020-03-04,0.0,0.0,1.0
2020-03-05,16.0,16.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,36.0,36.0,1.0
2020-03-08,16.0,16.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,16.0,16.0,1.0
2020-03-11,16.0,16.0,1.0
2020-03-12,16.0,16.0,1.0
2020-03-13,0.0,0.0,1.0
2020-03-14,0.0,0.0,1.0
2020-03-15,16.0,16.0,1.0
2020-03-16,14.0,14.0,1.0
2020-03-17,14.0,14.0,1.0
2020-03-18,14.0,14.0,1.0
2020-03-19,60.0,60.0,1.0
2020-03-20,14.0,14.0,1.0
2020-03-21,32.0,32.0,1.0
2020-03-22,16.0,16.0,1.0
2020-03-23,0.0,0.0,1.0
2020-03-24,14.0,14.0,1.0
2020-03-25,14.0,14.0,1.0
2020-03-26,14.0,14.0,1.0
2020-03-27,14.0,14.0,1.0
2020-03-28,16.0,16.0,1.0
2020-03-29,15.0,15.0,1.0
2020-03-30,0.0,0.0,1.0
2020-03-31,0.0,0.0,1.0
2020-04-01,28.0,28.0,1.0
2020-04-02,14.0,14.0,1.0
2020-04-03,0.0,0.0,1.0
2020-04-04,63.0,63.0,1.0
2020-04-05,0.0,0.0,1.0
2020-04-06,53.0,53.0,1.0
2020-04-07,41.0,41.0,1.0
2020-04-08,28.0,28.0,1.0
2020-04-09,43.0,43.0,1.0
2020-04-10,28.0,28.0,1.0
2020-04-11,63.0,63.0,1.0
2020-04-12,16.0,16.0,1.0
2020-04-13,46.0,46.0,1.0
2020-04-14,0.0,0.0,1.0
2020-04-15,15.0,15.0,1.0
2020-04-16,59.0,59.0,1.0
2020-04-17,0.0,0.0,1.0
2020-04-18,31.0,31.0,1.0
2020-04-19,16.0,16.0,1.0
2020-04-20,0.0,0.0,1.0
2020-04-21,43.0,43.0,1.0
2020-04-22,15.0,15.0,1.0
2020-04-23,100.0,100.0,1.0
2020-04-24,14.0,14.0,1.0
2020-04-25,32.0,32.0,1.0
2020-04-26,0.0,0.0,1.0
2020-04-27,14.0,14.0,1.0
2020-04-28,0.0,0.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,0.0,0.0,1.0
2020-05-01,0.0,0.0,1.0
2020-05-02,0.0,0.0,1.0
2020-05-03,0.0,0.0,1.0
2020-05-04,0.0,0.0,1.0
2020-05-05,0.0,0.0,1.0
2020-05-06,0.0,0.0,1.0
2020-05-07,0.0,0.0,1.0
2020-05-08,15.0,15.0,1.0
2020-05-09,15.0,15.0,1.0
2020-05-10,43.0,43.0,1.0
2020-05-11,0.0,0.0,1.0
2020-05-12,0.0,0.0,1.0
2020-05-13,14.0,14.0,1.0
2020-05-14,0.0,0.0,1.0
2020-05-15,0.0,0.0,1.0
2020-05-16,18.0,18.0,1.0
2020-05-17,18.0,18.0,1.0
2020-05-18,30.0,30.0,1.0
2020-05-19,0.0,0.0,1.0
2020-05-20,15.0,15.0,1.0
2020-05-21,51.0,51.0,1.0
2020-05-22,15.0,15.0,1.0
2020-05-23,0.0,0.0,1.0
2020-05-24,0.0,0.0,1.0
2020-05-25,0.0,0.0,1.0
2020-05-26,15.0,15.0,1.0
2020-05-27,15.0,15.0,1.0
2020-05-28,44.0,44.0,1.0
2020-05-29,16.0,16.0,1.0
2020-05-30,0.0,0.0,1.0
2020-05-31,70.0,70.0,1.0
2020-06-01,46.0,46.0,1.0
2020-06-02,43.0,43.0,1.0
2020-06-03,39.0,39.0,1.0
2020-06-04,0.0,0.0,1.0
2020-06-05,27.0,27.0,1.0
2020-06-06,17.0,17.0,1.0
2020-06-07,0.0,0.0,1.0
2020-06-08,0.0,0.0,1.0
2020-06-09,41.0,41.0,1.0
2020-06-10,15.0,15.0,1.0
2020-06-11,0.0,0.0,1.0
2020-06-12,15.0,15.0,1.0
2020-06-13,0.0,0.0,1.0
2020-06-14,17.0,17.0,1.0
2020-06-15,14.0,14.0,1.0
2020-06-16,15.0,15.0,1.0
2020-06-17,0.0,0.0,1.0
2020-06-18,0.0,0.0,1.0
2020-06-19,32.0,32.0,1.0
2020-06-20,0.0,0.0,1.0
2020-06-21,0.0,0.0,1.0
2020-06-22,16.0,16.0,1.0
2020-06-23,32.0,32.0,1.0
2020-06-24,0.0,0.0,1.0
2020-06-25,16.0,16.0,1.0
2020-06-26,16.0,16.0,1.0
2020-06-27,36.0,36.0,1.0
2020-06-28,0.0,0.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,47.0,47.0,1.0
2020-07-01,0.0,0.0,1.0
2020-07-02,16.0,16.0,1.0
2020-07-03,0.0,0.0,1.0
2020-07-04,0.0,0.0,1.0
2020-07-05,17.0,17.0,1.0
2020-07-06,0.0,0.0,1.0
2020-07-07,16.0,16.0,1.0
2020-07-08,17.0,17.0,1.0
2020-07-09,0.0,0.0,1.0
2020-07-10,17.0,17.0,1.0
2020-07-11,0.0,0.0,1.0
2020-07-12,0.0,0.0,1.0
2020-07-13,18.0,18.0,1.0
2020-07-14,18.0,18.0,1.0
2020-07-15,34.0,34.0,1.0
2020-07-16,0.0,0.0,1.0
2020-07-17,0.0,0.0,1.0
2020-07-18,0.0,0.0,1.0
2020-07-19,0.0,0.0,1.0
2020-07-20,17.0,17.0,1.0
2020-07-21,0.0,0.0,1.0
2020-07-22,18.0,18.0,1.0
2020-07-23,0.0,0.0,1.0
2020-07-24,37.0,37.0,1.0
2020-07-25,0.0,0.0,1.0
2020-07-26,19.0,19.0,1.0
2020-07-27,0.0,0.0,1.0
2020-07-28,0.0,0.0,1.0
2020-07-29,0.0,0.0,1.0
2020-07-30,0.0,0.0,1.0
2020-07-31,18.0,18.0,1.0
2020-08-01,0.0,0.0,1.0
2020-08-02,20.0,20.0,1.0
2020-08-03,0.0,0.0,1.0
2020-08-04,19.0,19.0,1.0
2020-08-05,38.0,38.0,1.0
2020-08-06,19.0,19.0,1.0
2020-08-07,0.0,0.0,1.0
2020-08-08,0.0,0.0,1.0
2020-08-09,20.0,20.0,1.0
2020-08-10,0.0,0.0,1.0
2020-08-11,18.0,18.0,1.0
2020-08-12,18.0,18.0,1.0
2020-08-13,0.0,0.0,1.0
2020-08-14,19.0,19.0,1.0
2020-08-15,0.0,0.0,1.0
2020-08-16,58.0,58.0,1.0
2020-08-17,18.0,18.0,1.0
2020-08-18,0.0,0.0,1.0
2020-08-19,0.0,0.0,1.0
2020-08-20,0.0,0.0,1.0
2020-08-21,19.0,19.0,1.0
2020-08-22,39.0,39.0,1.0
2020-08-23,18.0,18.0,1.0
2020-08-24,17.0,17.0,1.0
2020-08-25,0.0,0.0,1.0
2020-08-26,0.0,0.0,1.0
2020-08-27,18.0,18.0,1.0
2020-08-28,34.0,34.0,1.0
2020-08-29,0.0,0.0,1.0
2020-08-30,0.0,0.0,1.0
2020-08-31,33.0,33.0,1.0
2020-09-01,0.0,0.0,1.0
2020-09-02,0.0,0.0,1.0
2020-09-03,18.0,18.0,1.0
2020-09-04,0.0,0.0,1.0
2020-09-05,18.0,18.0,1.0
2020-09-06,18.0,18.0,1.0
2020-09-07,0.0,0.0,1.0
2020-09-08,0.0,0.0,1.0
2020-09-09,16.0,16.0,1.0
2020-09-10,0.0,0.0,1.0
2020-09-11,17.0,17.0,1.0
2020-09-12,19.0,19.0,1.0
2020-09-13,17.0,17.0,1.0
2020-09-14,0.0,0.0,1.0
2020-09-15,17.0,17.0,1.0
2020-09-16,0.0,0.0,1.0
