date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,29.0,29.0,1
2020-02-02,0.0,0.0,1
2020-02-03,12.0,12.0,1
2020-02-04,14.0,14.0,1
2020-02-05,42.0,42.0,1
2020-02-06,15.0,15.0,1
2020-02-07,15.0,15.0,1
2020-02-08,15.0,15.0,1
2020-02-09,65.0,65.0,1
2020-02-10,0.0,0.0,1
2020-02-11,26.0,26.0,1
2020-02-12,26.0,26.0,1
2020-02-13,27.0,27.0,1
2020-02-14,14.0,14.0,1
2020-02-15,28.0,28.0,1
2020-02-16,13.0,13.0,1
2020-02-17,13.0,13.0,1
2020-02-18,13.0,13.0,1
2020-02-19,0.0,0.0,1
2020-02-20,13.0,13.0,1
2020-02-21,14.0,14.0,1
2020-02-22,15.0,15.0,1
2020-02-23,29.0,29.0,1
2020-02-24,13.0,13.0,1
2020-02-25,13.0,13.0,1
2020-02-26,13.0,13.0,1
2020-02-27,0.0,0.0,1
2020-02-28,27.0,27.0,1
2020-02-29,41.0,41.0,1
2020-03-01,26.0,26.0,1
2020-03-02,37.0,37.0,1
2020-03-03,0.0,0.0,1
2020-03-04,25.0,25.0,1
2020-03-05,25.0,25.0,1
2020-03-06,13.0,13.0,1
2020-03-07,14.0,14.0,1
2020-03-08,39.0,39.0,1
2020-03-09,36.0,36.0,1
2020-03-10,37.0,37.0,1
2020-03-11,49.0,49.0,1
2020-03-12,13.0,13.0,1
2020-03-13,27.0,27.0,1
2020-03-14,41.0,41.0,1
2020-03-15,23.0,23.0,1
2020-03-16,22.0,22.0,1
2020-03-17,33.0,33.0,1
2020-03-18,11.0,11.0,1
2020-03-19,47.0,47.0,1
2020-03-20,100.0,100.0,1
2020-03-21,75.0,75.0,1
2020-03-22,72.0,72.0,1
2020-03-23,31.0,31.0,1
2020-03-24,56.0,56.0,1
2020-03-25,45.0,45.0,1
2020-03-26,33.0,33.0,1
2020-03-27,63.0,63.0,1
2020-03-28,81.0,81.0,1
2020-03-29,36.0,36.0,1
2020-03-30,63.0,63.0,1
2020-03-31,21.0,21.0,1
2020-04-01,44.0,44.0,1
2020-04-02,11.0,11.0,1
2020-04-03,45.0,45.0,1
2020-04-04,64.0,64.0,1
2020-04-05,24.0,24.0,1
2020-04-06,50.0,50.0,1
2020-04-07,30.0,30.0,1
2020-04-08,11.0,11.0,1
2020-04-09,55.0,55.0,1
2020-04-10,23.0,23.0,1
2020-04-11,25.0,25.0,1
2020-04-12,25.0,25.0,1
2020-04-13,23.0,23.0,1
2020-04-14,45.0,45.0,1
2020-04-15,23.0,23.0,1
2020-04-16,23.0,23.0,1
2020-04-17,11.0,11.0,1
2020-04-18,60.0,60.0,1
2020-04-19,36.0,36.0,1
2020-04-20,10.0,10.0,1
2020-04-21,11.0,11.0,1
2020-04-22,23.0,23.0,1
2020-04-23,34.0,34.0,1
2020-04-24,34.0,34.0,1
2020-04-25,25.0,25.0,1
2020-04-26,49.0,49.0,1
2020-04-27,71.0,71.0,1
2020-04-28,30.0,30.0,1
2020-04-29,20.0,20.0,1
2020-04-30,49.0,49.0,1
2020-05-01,22.0,22.0,1
2020-05-02,66.0,66.0,1
2020-05-03,0.0,0.0,1
2020-05-04,20.0,20.0,1
2020-05-05,46.0,46.0,1
2020-05-06,31.0,31.0,1
2020-05-07,0.0,0.0,1
2020-05-08,12.0,12.0,1
2020-05-09,46.0,46.0,1
2020-05-10,33.0,33.0,1
2020-05-11,32.0,32.0,1
2020-05-12,11.0,11.0,1
2020-05-13,0.0,0.0,1
2020-05-14,23.0,23.0,1
2020-05-15,0.0,0.0,1
2020-05-16,14.0,14.0,1
2020-05-17,29.0,29.0,1
2020-05-18,24.0,24.0,1
2020-05-19,12.0,12.0,1
2020-05-20,62.0,62.0,1
2020-05-21,0.0,0.0,1
2020-05-22,36.0,36.0,1
2020-05-23,27.0,27.0,1
2020-05-24,28.0,28.0,1
2020-05-25,11.0,11.0,1
2020-05-26,23.0,23.0,1
2020-05-27,24.0,24.0,1
2020-05-28,35.0,35.0,1
2020-05-29,24.0,24.0,1
2020-05-30,29.0,29.0,1
2020-05-31,29.0,29.0,1
2020-06-01,13.0,13.0,1
2020-06-02,34.0,34.0,1
2020-06-03,10.0,10.0,1
2020-06-04,42.0,42.0,1
2020-06-05,22.0,22.0,1
2020-06-06,66.0,66.0,1
2020-06-07,38.0,38.0,1
2020-06-08,21.0,21.0,1
2020-06-09,22.0,22.0,1
2020-06-10,11.0,11.0,1
2020-06-11,22.0,22.0,1
2020-06-12,47.0,47.0,1
2020-06-13,26.0,26.0,1
2020-06-14,13.0,13.0,1
2020-06-15,11.0,11.0,1
2020-06-16,22.0,22.0,1
2020-06-17,11.0,11.0,1
2020-06-18,35.0,35.0,1
2020-06-19,0.0,0.0,1
2020-06-20,15.0,15.0,1
2020-06-21,41.0,41.0,1
2020-06-22,12.0,12.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,13.0,13.0,1
2020-06-26,25.0,25.0,1
2020-06-27,13.0,13.0,1
2020-06-28,35.0,35.0,1
2020-06-29,11.0,11.0,1
2020-06-30,0.0,0.0,1
2020-07-01,23.0,23.0,1
2020-07-02,0.0,0.0,1
2020-07-03,24.0,24.0,1
2020-07-04,0.0,0.0,1
2020-07-05,38.0,38.0,1
2020-07-06,35.0,35.0,1
2020-07-07,12.0,12.0,1
2020-07-08,25.0,25.0,1
2020-07-09,37.0,37.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,51.0,51.0,1
2020-07-14,12.0,12.0,1
2020-07-15,23.0,23.0,1
2020-07-16,0.0,0.0,1
2020-07-17,38.0,38.0,1
2020-07-18,60.0,60.0,1
2020-07-19,14.0,14.0,1
2020-07-20,12.0,12.0,1
2020-07-21,37.0,37.0,1
2020-07-22,0.0,0.0,1
2020-07-23,12.0,12.0,1
2020-07-24,0.0,0.0,1
2020-07-25,13.0,13.0,1
2020-07-26,28.0,28.0,1
2020-07-27,23.0,23.0,1
2020-07-28,12.0,12.0,1
2020-07-29,0.0,0.0,1
2020-07-30,13.0,13.0,1
2020-07-31,25.0,25.0,1
2020-08-01,0.0,0.0,1
2020-08-02,40.0,40.0,1
2020-08-03,24.0,24.0,1
2020-08-04,25.0,25.0,1
2020-08-05,0.0,0.0,1
2020-08-06,13.0,13.0,1
2020-08-07,25.0,25.0,1
2020-08-08,14.0,14.0,1
2020-08-09,0.0,0.0,1
2020-08-10,0.0,0.0,1
2020-08-11,12.0,12.0,1
2020-08-12,11.0,11.0,1
2020-08-13,23.0,23.0,1
2020-08-14,12.0,12.0,1
2020-08-15,0.0,0.0,1
2020-08-16,12.0,12.0,1
2020-08-17,35.0,35.0,1
2020-08-18,11.0,11.0,1
2020-08-19,11.0,11.0,1
2020-08-20,25.0,25.0,1
2020-08-21,24.0,24.0,1
2020-08-22,26.0,26.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,34.0,34.0,1
2020-08-26,0.0,0.0,1
2020-08-27,35.0,35.0,1
2020-08-28,24.0,24.0,1
2020-08-29,13.0,13.0,1
2020-08-30,13.0,13.0,1
2020-08-31,12.0,12.0,1
2020-09-01,13.0,13.0,1
2020-09-02,0.0,0.0,1
2020-09-03,13.0,13.0,1
2020-09-04,25.0,25.0,1
2020-09-05,28.0,28.0,1
2020-09-06,53.0,53.0,1
2020-09-07,37.0,37.0,1
2020-09-08,0.0,0.0,1
2020-09-09,38.0,38.0,1
2020-09-10,12.0,12.0,1
2020-09-11,13.0,13.0,1
2020-09-12,29.0,29.0,1
2020-09-13,43.0,43.0,1
2020-09-14,12.0,12.0,1
2020-09-15,25.0,25.0,1
2020-09-16,0.0,0.0,1
2020-09-17,38.0,38.0,1
2020-09-18,0.0,0.0,1
2020-09-19,0.0,0.0,1
2020-09-20,13.0,13.0,1
2020-09-21,37.0,37.0,1
2020-09-22,25.0,25.0,1
2020-09-23,35.0,35.0,1
2020-09-24,25.0,25.0,1
2020-09-25,54.0,54.0,1
2020-09-26,29.0,29.0,1
2020-09-27,27.0,27.0,1
2020-09-28,38.0,38.0,1
2020-09-29,39.0,39.0,1
2020-09-30,12.0,12.0,1
2020-10-01,26.0,26.0,1
2020-10-02,39.0,39.0,1
2020-10-03,27.0,27.0,1
2020-10-04,0.0,0.0,1
2020-10-05,25.0,25.0,1
2020-10-06,25.0,25.0,1
2020-10-07,12.0,12.0,1
2020-10-08,0.0,0.0,1
2020-10-09,29.0,29.0,1
2020-10-10,15.0,15.0,1
2020-10-11,14.0,14.0,1
2020-10-12,67.0,67.0,1
2020-10-13,27.0,27.0,1
2020-10-14,0.0,0.0,1
2020-10-15,14.0,14.0,1
2020-10-16,15.0,15.0,1
2020-10-17,15.0,15.0,1
2020-10-18,30.0,30.0,1
2020-10-19,13.0,13.0,1
2020-10-20,13.0,13.0,1
2020-10-21,39.0,39.0,1
2020-10-22,55.0,55.0,1
2020-10-23,55.0,55.0,1
2020-10-24,14.0,14.0,1
2020-10-25,13.0,13.0,1
2020-10-26,26.0,26.0,1
2020-10-27,12.0,12.0,1
2020-09-28,15.0,15.0,2
2020-09-29,31.0,31.0,2
2020-09-30,14.0,14.0,2
2020-10-01,15.0,15.0,2
2020-10-02,15.0,15.0,2
2020-10-03,31.0,31.0,2
2020-10-04,30.0,30.0,2
2020-10-05,15.0,15.0,2
2020-10-06,45.0,45.0,2
2020-10-07,0.0,0.0,2
2020-10-08,46.0,46.0,2
2020-10-09,17.0,17.0,2
2020-10-10,0.0,0.0,2
2020-10-11,65.0,65.0,2
2020-10-12,46.0,46.0,2
2020-10-13,16.0,16.0,2
2020-10-14,0.0,0.0,2
2020-10-15,17.0,17.0,2
2020-10-16,34.0,34.0,2
2020-10-17,18.0,18.0,2
2020-10-18,17.0,17.0,2
2020-10-19,0.0,0.0,2
2020-10-20,15.0,15.0,2
2020-10-21,0.0,0.0,2
2020-10-22,48.0,48.0,2
2020-10-23,0.0,0.0,2
2020-10-24,31.0,31.0,2
2020-10-25,0.0,0.0,2
2020-10-26,31.0,31.0,2
2020-10-27,14.0,14.0,2
2020-10-28,0.0,0.0,2
2020-10-29,30.0,30.0,2
2020-10-30,40.0,40.0,2
2020-10-31,27.0,27.0,2
2020-11-01,14.0,14.0,2
2020-11-02,28.0,28.0,2
2020-11-03,43.0,43.0,2
2020-11-04,13.0,13.0,2
2020-11-05,40.0,40.0,2
2020-11-06,14.0,14.0,2
2020-11-07,13.0,13.0,2
2020-11-08,14.0,14.0,2
2020-11-09,27.0,27.0,2
2020-11-10,14.0,14.0,2
2020-11-11,39.0,39.0,2
2020-11-12,28.0,28.0,2
2020-11-13,42.0,42.0,2
2020-11-14,27.0,27.0,2
2020-11-15,14.0,14.0,2
2020-11-16,14.0,14.0,2
2020-11-17,14.0,14.0,2
2020-11-18,54.0,54.0,2
2020-11-19,0.0,0.0,2
2020-11-20,0.0,0.0,2
2020-11-21,14.0,14.0,2
2020-11-22,58.0,58.0,2
2020-11-23,29.0,29.0,2
2020-11-24,41.0,41.0,2
2020-11-25,26.0,26.0,2
2020-11-26,0.0,0.0,2
2020-11-27,0.0,0.0,2
2020-11-28,14.0,14.0,2
2020-11-29,14.0,14.0,2
2020-11-30,41.0,41.0,2
2020-12-01,43.0,43.0,2
2020-12-02,41.0,41.0,2
2020-12-03,14.0,14.0,2
2020-12-04,14.0,14.0,2
2020-12-05,14.0,14.0,2
2020-12-06,29.0,29.0,2
2020-12-07,0.0,0.0,2
2020-12-08,0.0,0.0,2
2020-12-09,14.0,14.0,2
2020-12-10,30.0,30.0,2
2020-12-11,0.0,0.0,2
2020-12-12,15.0,15.0,2
2020-12-13,42.0,42.0,2
2020-12-14,15.0,15.0,2
2020-12-15,0.0,0.0,2
2020-12-16,0.0,0.0,2
2020-12-17,0.0,0.0,2
2020-12-18,16.0,16.0,2
2020-12-19,0.0,0.0,2
2020-12-20,32.0,32.0,2
2020-12-21,0.0,0.0,2
2020-12-22,0.0,0.0,2
2020-12-23,32.0,32.0,2
2020-12-24,0.0,0.0,2
2020-12-25,0.0,0.0,2
2020-12-26,0.0,0.0,2
2020-12-27,16.0,16.0,2
2020-12-28,29.0,29.0,2
2020-12-29,15.0,15.0,2
2020-12-30,15.0,15.0,2
2020-12-31,0.0,0.0,2
2021-01-01,37.0,37.0,2
2021-01-02,17.0,17.0,2
2021-01-03,32.0,32.0,2
2021-01-04,60.0,60.0,2
2021-01-05,30.0,30.0,2
2021-01-06,15.0,15.0,2
