date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,18.0,18.0,1
2020-02-02,26.0,26.0,1
2020-02-03,19.0,19.0,1
2020-02-04,9.0,9.0,1
2020-02-05,13.0,13.0,1
2020-02-06,32.0,32.0,1
2020-02-07,9.0,9.0,1
2020-02-08,18.0,18.0,1
2020-02-09,20.0,20.0,1
2020-02-10,32.0,32.0,1
2020-02-11,30.0,30.0,1
2020-02-12,25.0,25.0,1
2020-02-13,13.0,13.0,1
2020-02-14,26.0,26.0,1
2020-02-15,9.0,9.0,1
2020-02-16,13.0,13.0,1
2020-02-17,12.0,12.0,1
2020-02-18,0.0,0.0,1
2020-02-19,17.0,17.0,1
2020-02-20,22.0,22.0,1
2020-02-21,23.0,23.0,1
2020-02-22,23.0,23.0,1
2020-02-23,30.0,30.0,1
2020-02-24,33.0,33.0,1
2020-02-25,54.0,54.0,1
2020-02-26,41.0,41.0,1
2020-02-27,39.0,39.0,1
2020-02-28,60.0,60.0,1
2020-02-29,39.0,39.0,1
2020-03-01,47.0,47.0,1
2020-03-02,45.0,45.0,1
2020-03-03,46.0,46.0,1
2020-03-04,32.0,32.0,1
2020-03-05,55.0,55.0,1
2020-03-06,55.0,55.0,1
2020-03-07,44.0,44.0,1
2020-03-08,60.0,60.0,1
2020-03-09,71.0,71.0,1
2020-03-10,47.0,47.0,1
2020-03-11,43.0,43.0,1
2020-03-12,58.0,58.0,1
2020-03-13,84.0,84.0,1
2020-03-14,76.0,76.0,1
2020-03-15,100.0,100.0,1
2020-03-16,63.0,63.0,1
2020-03-17,88.0,88.0,1
2020-03-18,73.0,73.0,1
2020-03-19,58.0,58.0,1
2020-03-20,63.0,63.0,1
2020-03-21,96.0,96.0,1
2020-03-22,72.0,72.0,1
2020-03-23,39.0,39.0,1
2020-03-24,28.0,28.0,1
2020-03-25,62.0,62.0,1
2020-03-26,49.0,49.0,1
2020-03-27,36.0,36.0,1
2020-03-28,52.0,52.0,1
2020-03-29,52.0,52.0,1
2020-03-30,30.0,30.0,1
2020-03-31,36.0,36.0,1
2020-04-01,41.0,41.0,1
2020-04-02,30.0,30.0,1
2020-04-03,34.0,34.0,1
2020-04-04,20.0,20.0,1
2020-04-05,16.0,16.0,1
2020-04-06,34.0,34.0,1
2020-04-07,32.0,32.0,1
2020-04-08,17.0,17.0,1
2020-04-09,22.0,22.0,1
2020-04-10,11.0,11.0,1
2020-04-11,28.0,28.0,1
2020-04-12,33.0,33.0,1
2020-04-13,41.0,41.0,1
2020-04-14,10.0,10.0,1
2020-04-15,14.0,14.0,1
2020-04-16,11.0,11.0,1
2020-04-17,10.0,10.0,1
2020-04-18,4.0,4.0,1
2020-04-19,23.0,23.0,1
2020-04-20,28.0,28.0,1
2020-04-21,14.0,14.0,1
2020-04-22,22.0,22.0,1
2020-04-23,11.0,11.0,1
2020-04-24,7.0,7.0,1
2020-04-25,30.0,30.0,1
2020-04-26,20.0,20.0,1
2020-04-27,20.0,20.0,1
2020-04-28,9.0,9.0,1
2020-04-29,26.0,26.0,1
2020-04-30,6.0,6.0,1
2020-05-01,20.0,20.0,1
2020-05-02,18.0,18.0,1
2020-05-03,18.0,18.0,1
2020-05-04,16.0,16.0,1
2020-05-05,8.0,8.0,1
2020-05-06,17.0,17.0,1
2020-05-07,14.0,14.0,1
2020-05-08,19.0,19.0,1
2020-05-09,18.0,18.0,1
2020-05-10,31.0,31.0,1
2020-05-11,13.0,13.0,1
2020-05-12,7.0,7.0,1
2020-05-13,18.0,18.0,1
2020-05-14,26.0,26.0,1
2020-05-15,0.0,0.0,1
2020-05-16,19.0,19.0,1
2020-05-17,24.0,24.0,1
2020-05-18,15.0,15.0,1
2020-05-19,22.0,22.0,1
2020-05-20,16.0,16.0,1
2020-05-21,8.0,8.0,1
2020-05-22,18.0,18.0,1
2020-05-23,9.0,9.0,1
2020-05-24,17.0,17.0,1
2020-05-25,14.0,14.0,1
2020-05-26,15.0,15.0,1
2020-05-27,0.0,0.0,1
2020-05-28,7.0,7.0,1
2020-05-29,12.0,12.0,1
2020-05-30,22.0,22.0,1
2020-05-31,9.0,9.0,1
2020-06-01,23.0,23.0,1
2020-06-02,14.0,14.0,1
2020-06-03,27.0,27.0,1
2020-06-04,3.0,3.0,1
2020-06-05,10.0,10.0,1
2020-06-06,16.0,16.0,1
2020-06-07,9.0,9.0,1
2020-06-08,13.0,13.0,1
2020-06-09,24.0,24.0,1
2020-06-10,18.0,18.0,1
2020-06-11,11.0,11.0,1
2020-06-12,15.0,15.0,1
2020-06-13,24.0,24.0,1
2020-06-14,8.0,8.0,1
2020-06-15,17.0,17.0,1
2020-06-16,17.0,17.0,1
2020-06-17,4.0,4.0,1
2020-06-18,4.0,4.0,1
2020-06-19,11.0,11.0,1
2020-06-20,4.0,4.0,1
2020-06-21,8.0,8.0,1
2020-06-22,20.0,20.0,1
2020-06-23,33.0,33.0,1
2020-06-24,13.0,13.0,1
2020-06-25,8.0,8.0,1
2020-06-26,12.0,12.0,1
2020-06-27,25.0,25.0,1
2020-06-28,15.0,15.0,1
2020-06-29,18.0,18.0,1
2020-06-30,8.0,8.0,1
2020-07-01,26.0,26.0,1
2020-07-02,20.0,20.0,1
2020-07-03,32.0,32.0,1
2020-07-04,12.0,12.0,1
2020-07-05,4.0,4.0,1
2020-07-06,4.0,4.0,1
2020-07-07,4.0,4.0,1
2020-07-08,12.0,12.0,1
2020-07-09,0.0,0.0,1
2020-07-10,13.0,13.0,1
2020-07-11,19.0,19.0,1
2020-07-12,14.0,14.0,1
2020-07-13,28.0,28.0,1
2020-07-14,15.0,15.0,1
2020-07-15,19.0,19.0,1
2020-07-16,12.0,12.0,1
2020-07-17,22.0,22.0,1
2020-07-18,19.0,19.0,1
2020-07-19,0.0,0.0,1
2020-07-20,26.0,26.0,1
2020-07-21,17.0,17.0,1
2020-07-22,43.0,43.0,1
2020-07-23,29.0,29.0,1
2020-07-24,0.0,0.0,1
2020-07-25,25.0,25.0,1
2020-07-26,27.0,27.0,1
2020-07-27,46.0,46.0,1
2020-07-28,4.0,4.0,1
2020-07-29,17.0,17.0,1
2020-07-30,26.0,26.0,1
2020-07-31,21.0,21.0,1
2020-08-01,18.0,18.0,1
2020-08-02,18.0,18.0,1
2020-08-03,24.0,24.0,1
2020-08-04,16.0,16.0,1
2020-08-05,8.0,8.0,1
2020-08-06,20.0,20.0,1
2020-08-07,4.0,4.0,1
2020-08-08,18.0,18.0,1
2020-08-09,13.0,13.0,1
2020-08-10,8.0,8.0,1
2020-08-11,11.0,11.0,1
2020-08-12,19.0,19.0,1
2020-08-13,11.0,11.0,1
2020-08-14,19.0,19.0,1
2020-08-15,21.0,21.0,1
2020-08-16,16.0,16.0,1
2020-08-17,23.0,23.0,1
2020-08-18,27.0,27.0,1
2020-08-19,25.0,25.0,1
2020-08-20,12.0,12.0,1
2020-08-21,4.0,4.0,1
2020-08-22,22.0,22.0,1
2020-08-23,4.0,4.0,1
2020-08-24,16.0,16.0,1
2020-08-25,19.0,19.0,1
2020-08-26,8.0,8.0,1
2020-08-27,19.0,19.0,1
2020-08-28,0.0,0.0,1
2020-08-29,30.0,30.0,1
2020-08-30,17.0,17.0,1
2020-08-31,30.0,30.0,1
2020-09-01,17.0,17.0,1
2020-09-02,26.0,26.0,1
2020-09-03,25.0,25.0,1
2020-09-04,26.0,26.0,1
2020-09-05,9.0,9.0,1
2020-09-06,23.0,23.0,1
2020-09-07,13.0,13.0,1
2020-09-08,8.0,8.0,1
2020-09-09,17.0,17.0,1
2020-09-10,17.0,17.0,1
2020-09-11,26.0,26.0,1
2020-09-12,18.0,18.0,1
2020-09-13,45.0,45.0,1
2020-09-14,33.0,33.0,1
2020-09-15,13.0,13.0,1
2020-09-16,36.0,36.0,1
2020-09-17,34.0,34.0,1
2020-09-18,35.0,35.0,1
2020-09-19,13.0,13.0,1
2020-09-20,17.0,17.0,1
2020-09-21,38.0,38.0,1
2020-09-22,21.0,21.0,1
2020-09-23,32.0,32.0,1
2020-09-24,25.0,25.0,1
2020-09-25,27.0,27.0,1
2020-09-26,13.0,13.0,1
2020-09-27,26.0,26.0,1
2020-09-28,25.0,25.0,1
2020-09-29,26.0,26.0,1
2020-09-30,34.0,34.0,1
2020-10-01,35.0,35.0,1
2020-10-02,27.0,27.0,1
2020-10-03,23.0,23.0,1
2020-10-04,17.0,17.0,1
2020-10-05,12.0,12.0,1
2020-10-06,4.0,4.0,1
2020-10-07,8.0,8.0,1
2020-10-08,13.0,13.0,1
2020-10-09,23.0,23.0,1
2020-10-10,5.0,5.0,1
2020-10-11,31.0,31.0,1
2020-10-12,18.0,18.0,1
2020-10-13,22.0,22.0,1
2020-10-14,17.0,17.0,1
2020-10-15,23.0,23.0,1
2020-10-16,39.0,39.0,1
2020-10-17,19.0,19.0,1
2020-10-18,15.0,15.0,1
2020-10-19,26.0,26.0,1
2020-10-20,25.0,25.0,1
2020-10-21,21.0,21.0,1
2020-10-22,9.0,9.0,1
2020-10-23,22.0,22.0,1
2020-10-24,31.0,31.0,1
2020-10-25,25.0,25.0,1
2020-10-26,35.0,35.0,1
2020-10-27,43.0,43.0,1
2020-09-28,62.0,62.0,2
2020-09-29,63.0,63.0,2
2020-09-30,54.0,54.0,2
2020-10-01,36.0,36.0,2
2020-10-02,28.0,28.0,2
2020-10-03,47.0,47.0,2
2020-10-04,18.0,18.0,2
2020-10-05,26.0,26.0,2
2020-10-06,18.0,18.0,2
2020-10-07,45.0,45.0,2
2020-10-08,46.0,46.0,2
2020-10-09,69.0,69.0,2
2020-10-10,21.0,21.0,2
2020-10-11,28.0,28.0,2
2020-10-12,28.0,28.0,2
2020-10-13,46.0,46.0,2
2020-10-14,75.0,75.0,2
2020-10-15,38.0,38.0,2
2020-10-16,30.0,30.0,2
2020-10-17,30.0,30.0,2
2020-10-18,41.0,41.0,2
2020-10-19,37.0,37.0,2
2020-10-20,53.0,53.0,2
2020-10-21,89.0,89.0,2
2020-10-22,47.0,47.0,2
2020-10-23,64.0,64.0,2
2020-10-24,45.0,45.0,2
2020-10-25,43.0,43.0,2
2020-10-26,17.0,17.0,2
2020-10-27,93.0,93.0,2
2020-10-28,17.0,17.0,2
2020-10-29,17.0,17.0,2
2020-10-30,15.0,15.0,2
2020-10-31,39.0,39.0,2
2020-11-01,32.0,32.0,2
2020-11-02,58.0,58.0,2
2020-11-03,74.0,74.0,2
2020-11-04,46.0,46.0,2
2020-11-05,54.0,54.0,2
2020-11-06,49.0,49.0,2
2020-11-07,48.0,48.0,2
2020-11-08,48.0,48.0,2
2020-11-09,33.0,33.0,2
2020-11-10,72.0,72.0,2
2020-11-11,31.0,31.0,2
2020-11-12,66.0,66.0,2
2020-11-13,87.0,87.0,2
2020-11-14,65.0,65.0,2
2020-11-15,48.0,48.0,2
2020-11-16,55.0,55.0,2
2020-11-17,49.0,49.0,2
2020-11-18,48.0,48.0,2
2020-11-19,99.0,99.0,2
2020-11-20,25.0,25.0,2
2020-11-21,49.0,49.0,2
2020-11-22,57.0,57.0,2
2020-11-23,25.0,25.0,2
2020-11-24,24.0,24.0,2
2020-11-25,31.0,31.0,2
2020-11-26,33.0,33.0,2
2020-11-27,31.0,31.0,2
2020-11-28,32.0,32.0,2
2020-11-29,42.0,42.0,2
2020-11-30,46.0,46.0,2
2020-12-01,17.0,17.0,2
2020-12-02,49.0,49.0,2
2020-12-03,24.0,24.0,2
2020-12-04,49.0,49.0,2
2020-12-05,16.0,16.0,2
2020-12-06,8.0,8.0,2
2020-12-07,41.0,41.0,2
2020-12-08,17.0,17.0,2
2020-12-09,64.0,64.0,2
2020-12-10,34.0,34.0,2
2020-12-11,68.0,68.0,2
2020-12-12,25.0,25.0,2
2020-12-13,51.0,51.0,2
2020-12-14,33.0,33.0,2
2020-12-15,35.0,35.0,2
2020-12-16,45.0,45.0,2
2020-12-17,73.0,73.0,2
2020-12-18,28.0,28.0,2
2020-12-19,56.0,56.0,2
2020-12-20,74.0,74.0,2
2020-12-21,44.0,44.0,2
2020-12-22,70.0,70.0,2
2020-12-23,46.0,46.0,2
2020-12-24,11.0,11.0,2
2020-12-25,43.0,43.0,2
2020-12-26,39.0,39.0,2
2020-12-27,67.0,67.0,2
2020-12-28,74.0,74.0,2
2020-12-29,51.0,51.0,2
2020-12-30,26.0,26.0,2
2020-12-31,10.0,10.0,2
2021-01-01,10.0,10.0,2
2021-01-02,9.0,9.0,2
2021-01-03,27.0,27.0,2
2021-01-04,50.0,50.0,2
2021-01-05,35.0,35.0,2
2021-01-06,44.0,44.0,2
2021-01-07,53.0,53.0,2
2021-01-08,44.0,44.0,2
2021-01-09,10.0,10.0,2
2021-01-10,38.0,38.0,2
2021-01-11,61.0,61.0,2
2021-01-12,53.0,53.0,2
2021-01-13,69.0,69.0,2
2021-01-14,35.0,35.0,2
2021-01-15,65.0,65.0,2
2021-01-16,73.0,73.0,2
2021-01-17,38.0,38.0,2
2021-01-18,26.0,26.0,2
2021-01-19,51.0,51.0,2
2021-01-20,41.0,41.0,2
2021-01-21,71.0,71.0,2
2021-01-22,18.0,18.0,2
2021-01-23,36.0,36.0,2
2021-01-24,45.0,45.0,2
2021-01-25,52.0,52.0,2
2021-01-26,69.0,69.0,2
2021-01-27,42.0,42.0,2
2021-01-28,62.0,62.0,2
2021-01-29,45.0,45.0,2
2021-01-30,9.0,9.0,2
2021-01-31,35.0,35.0,2
2021-02-01,26.0,26.0,2
2021-02-02,17.0,17.0,2
2021-02-03,42.0,42.0,2
2021-02-04,71.0,71.0,2
2021-02-05,35.0,35.0,2
2021-02-06,36.0,36.0,2
2021-02-07,26.0,26.0,2
2021-02-08,34.0,34.0,2
2021-02-09,17.0,17.0,2
2021-02-10,66.0,66.0,2
2021-02-11,44.0,44.0,2
2021-02-12,74.0,74.0,2
2021-02-13,28.0,28.0,2
2021-02-14,45.0,45.0,2
2021-02-15,34.0,34.0,2
2021-02-16,33.0,33.0,2
2021-02-17,95.0,95.0,2
2021-02-18,61.0,61.0,2
2021-02-19,9.0,9.0,2
2021-02-20,69.0,69.0,2
2021-02-21,19.0,19.0,2
2021-02-22,24.0,24.0,2
2021-02-23,54.0,54.0,2
2021-02-24,61.0,61.0,2
2021-02-25,81.0,81.0,2
2021-02-26,35.0,35.0,2
2021-02-27,30.0,30.0,2
2021-02-28,29.0,29.0,2
2021-03-01,48.0,48.0,2
2021-03-02,18.0,18.0,2
2021-03-03,27.0,27.0,2
2021-03-04,36.0,36.0,2
2021-03-05,44.0,44.0,2
2021-03-06,29.0,29.0,2
2021-03-07,57.0,57.0,2
2021-03-08,45.0,45.0,2
2021-03-09,28.0,28.0,2
2021-03-10,58.0,58.0,2
