date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,54.0,54.0,1
2020-02-02,20.0,20.0,1
2020-02-03,32.0,32.0,1
2020-02-04,26.0,26.0,1
2020-02-05,36.0,36.0,1
2020-02-06,37.0,37.0,1
2020-02-07,29.0,29.0,1
2020-02-08,11.0,11.0,1
2020-02-09,29.0,29.0,1
2020-02-10,34.0,34.0,1
2020-02-11,34.0,34.0,1
2020-02-12,35.0,35.0,1
2020-02-13,19.0,19.0,1
2020-02-14,19.0,19.0,1
2020-02-15,22.0,22.0,1
2020-02-16,0.0,0.0,1
2020-02-17,36.0,36.0,1
2020-02-18,18.0,18.0,1
2020-02-19,9.0,9.0,1
2020-02-20,37.0,37.0,1
2020-02-21,28.0,28.0,1
2020-02-22,43.0,43.0,1
2020-02-23,19.0,19.0,1
2020-02-24,9.0,9.0,1
2020-02-25,27.0,27.0,1
2020-02-26,9.0,9.0,1
2020-02-27,44.0,44.0,1
2020-02-28,9.0,9.0,1
2020-02-29,9.0,9.0,1
2020-03-01,33.0,33.0,1
2020-03-02,9.0,9.0,1
2020-03-03,43.0,43.0,1
2020-03-04,9.0,9.0,1
2020-03-05,65.0,65.0,1
2020-03-06,27.0,27.0,1
2020-03-07,31.0,31.0,1
2020-03-08,10.0,10.0,1
2020-03-09,52.0,52.0,1
2020-03-10,79.0,79.0,1
2020-03-11,25.0,25.0,1
2020-03-12,25.0,25.0,1
2020-03-13,53.0,53.0,1
2020-03-14,10.0,10.0,1
2020-03-15,28.0,28.0,1
2020-03-16,25.0,25.0,1
2020-03-17,35.0,35.0,1
2020-03-18,9.0,9.0,1
2020-03-19,18.0,18.0,1
2020-03-20,26.0,26.0,1
2020-03-21,34.0,34.0,1
2020-03-22,8.0,8.0,1
2020-03-23,29.0,29.0,1
2020-03-24,32.0,32.0,1
2020-03-25,16.0,16.0,1
2020-03-26,25.0,25.0,1
2020-03-27,25.0,25.0,1
2020-03-28,41.0,41.0,1
2020-03-29,27.0,27.0,1
2020-03-30,52.0,52.0,1
2020-03-31,15.0,15.0,1
2020-04-01,8.0,8.0,1
2020-04-02,25.0,25.0,1
2020-04-03,26.0,26.0,1
2020-04-04,42.0,42.0,1
2020-04-05,29.0,29.0,1
2020-04-06,33.0,33.0,1
2020-04-07,18.0,18.0,1
2020-04-08,71.0,71.0,1
2020-04-09,47.0,47.0,1
2020-04-10,38.0,38.0,1
2020-04-11,32.0,32.0,1
2020-04-12,100.0,100.0,1
2020-04-13,44.0,44.0,1
2020-04-14,31.0,31.0,1
2020-04-15,24.0,24.0,1
2020-04-16,52.0,52.0,1
2020-04-17,45.0,45.0,1
2020-04-18,76.0,76.0,1
2020-04-19,34.0,34.0,1
2020-04-20,48.0,48.0,1
2020-04-21,25.0,25.0,1
2020-04-22,9.0,9.0,1
2020-04-23,76.0,76.0,1
2020-04-24,9.0,9.0,1
2020-04-25,40.0,40.0,1
2020-04-26,28.0,28.0,1
2020-04-27,17.0,17.0,1
2020-04-28,17.0,17.0,1
2020-04-29,57.0,57.0,1
2020-04-30,9.0,9.0,1
2020-05-01,28.0,28.0,1
2020-05-02,91.0,91.0,1
2020-05-03,62.0,62.0,1
2020-05-04,8.0,8.0,1
2020-05-05,45.0,45.0,1
2020-05-06,31.0,31.0,1
2020-05-07,18.0,18.0,1
2020-05-08,45.0,45.0,1
2020-05-09,95.0,95.0,1
2020-05-10,48.0,48.0,1
2020-05-11,32.0,32.0,1
2020-05-12,16.0,16.0,1
2020-05-13,63.0,63.0,1
2020-05-14,25.0,25.0,1
2020-05-15,8.0,8.0,1
2020-05-16,23.0,23.0,1
2020-05-17,20.0,20.0,1
2020-05-18,17.0,17.0,1
2020-05-19,43.0,43.0,1
2020-05-20,17.0,17.0,1
2020-05-21,35.0,35.0,1
2020-05-22,29.0,29.0,1
2020-05-23,10.0,10.0,1
2020-05-24,27.0,27.0,1
2020-05-25,40.0,40.0,1
2020-05-26,16.0,16.0,1
2020-05-27,25.0,25.0,1
2020-05-28,8.0,8.0,1
2020-05-29,63.0,63.0,1
2020-05-30,53.0,53.0,1
2020-05-31,59.0,59.0,1
2020-06-01,25.0,25.0,1
2020-06-02,42.0,42.0,1
2020-06-03,33.0,33.0,1
2020-06-04,40.0,40.0,1
2020-06-05,39.0,39.0,1
2020-06-06,22.0,22.0,1
2020-06-07,28.0,28.0,1
2020-06-08,67.0,67.0,1
2020-06-09,8.0,8.0,1
2020-06-10,38.0,38.0,1
2020-06-11,42.0,42.0,1
2020-06-12,45.0,45.0,1
2020-06-13,23.0,23.0,1
2020-06-14,37.0,37.0,1
2020-06-15,33.0,33.0,1
2020-06-16,31.0,31.0,1
2020-06-17,25.0,25.0,1
2020-06-18,50.0,50.0,1
2020-06-19,35.0,35.0,1
2020-06-20,30.0,30.0,1
2020-06-21,37.0,37.0,1
2020-06-22,50.0,50.0,1
2020-06-23,18.0,18.0,1
2020-06-24,56.0,56.0,1
2020-06-25,29.0,29.0,1
2020-06-26,19.0,19.0,1
2020-06-27,48.0,48.0,1
2020-06-28,40.0,40.0,1
2020-06-29,25.0,25.0,1
2020-06-30,28.0,28.0,1
2020-07-01,38.0,38.0,1
2020-07-02,27.0,27.0,1
2020-07-03,28.0,28.0,1
2020-07-04,37.0,37.0,1
2020-07-05,33.0,33.0,1
2020-07-06,54.0,54.0,1
2020-07-07,44.0,44.0,1
2020-07-08,47.0,47.0,1
2020-07-09,29.0,29.0,1
2020-07-10,31.0,31.0,1
2020-07-11,0.0,0.0,1
2020-07-12,10.0,10.0,1
2020-07-13,27.0,27.0,1
2020-07-14,29.0,29.0,1
2020-07-15,29.0,29.0,1
2020-07-16,45.0,45.0,1
2020-07-17,38.0,38.0,1
2020-07-18,43.0,43.0,1
2020-07-19,10.0,10.0,1
2020-07-20,46.0,46.0,1
2020-07-21,38.0,38.0,1
2020-07-22,29.0,29.0,1
2020-07-23,49.0,49.0,1
2020-07-24,29.0,29.0,1
2020-07-25,45.0,45.0,1
2020-07-26,21.0,21.0,1
2020-07-27,38.0,38.0,1
2020-07-28,29.0,29.0,1
2020-07-29,39.0,39.0,1
2020-07-30,51.0,51.0,1
2020-07-31,21.0,21.0,1
2020-08-01,38.0,38.0,1
2020-08-02,44.0,44.0,1
2020-08-03,63.0,63.0,1
2020-08-04,9.0,9.0,1
2020-08-05,18.0,18.0,1
2020-08-06,50.0,50.0,1
2020-08-07,74.0,74.0,1
2020-08-08,37.0,37.0,1
2020-08-09,11.0,11.0,1
2020-08-10,46.0,46.0,1
2020-08-11,36.0,36.0,1
2020-08-12,48.0,48.0,1
2020-08-13,10.0,10.0,1
2020-08-14,19.0,19.0,1
2020-08-15,65.0,65.0,1
2020-08-16,21.0,21.0,1
2020-08-17,34.0,34.0,1
2020-08-18,35.0,35.0,1
2020-08-19,18.0,18.0,1
2020-08-20,10.0,10.0,1
2020-08-21,11.0,11.0,1
2020-08-22,37.0,37.0,1
2020-08-23,40.0,40.0,1
2020-08-24,27.0,27.0,1
2020-08-25,18.0,18.0,1
2020-08-26,28.0,28.0,1
2020-08-27,57.0,57.0,1
2020-08-28,31.0,31.0,1
2020-08-29,57.0,57.0,1
2020-08-30,31.0,31.0,1
2020-08-31,46.0,46.0,1
2020-09-01,70.0,70.0,1
2020-09-02,37.0,37.0,1
2020-09-03,10.0,10.0,1
2020-09-04,40.0,40.0,1
2020-09-05,24.0,24.0,1
2020-09-06,50.0,50.0,1
2020-09-07,34.0,34.0,1
2020-09-08,47.0,47.0,1
2020-09-09,28.0,28.0,1
2020-09-10,67.0,67.0,1
2020-09-11,10.0,10.0,1
2020-09-12,12.0,12.0,1
2020-09-13,43.0,43.0,1
2020-09-14,19.0,19.0,1
2020-09-15,21.0,21.0,1
2020-09-16,36.0,36.0,1
2020-09-17,46.0,46.0,1
2020-09-18,20.0,20.0,1
2020-09-19,58.0,58.0,1
2020-09-20,41.0,41.0,1
2020-09-21,18.0,18.0,1
2020-09-22,37.0,37.0,1
2020-09-23,36.0,36.0,1
2020-09-24,9.0,9.0,1
2020-09-25,46.0,46.0,1
2020-09-26,10.0,10.0,1
2020-09-27,61.0,61.0,1
2020-09-28,34.0,34.0,1
2020-09-29,36.0,36.0,1
2020-09-30,44.0,44.0,1
2020-10-01,0.0,0.0,1
2020-10-02,19.0,19.0,1
2020-10-03,67.0,67.0,1
2020-10-04,19.0,19.0,1
2020-10-05,27.0,27.0,1
2020-10-06,37.0,37.0,1
2020-10-07,18.0,18.0,1
2020-10-08,9.0,9.0,1
2020-10-09,21.0,21.0,1
2020-10-10,0.0,0.0,1
2020-10-11,19.0,19.0,1
2020-10-12,35.0,35.0,1
2020-10-13,17.0,17.0,1
2020-10-14,26.0,26.0,1
2020-10-15,9.0,9.0,1
2020-10-16,0.0,0.0,1
2020-10-17,10.0,10.0,1
2020-10-18,30.0,30.0,1
2020-10-19,27.0,27.0,1
2020-10-20,10.0,10.0,1
2020-10-21,38.0,38.0,1
2020-10-22,10.0,10.0,1
2020-10-23,0.0,0.0,1
2020-10-24,31.0,31.0,1
2020-10-25,27.0,27.0,1
2020-10-26,51.0,51.0,1
2020-10-27,9.0,9.0,1
2020-09-28,21.0,21.0,2
2020-09-29,34.0,34.0,2
2020-09-30,44.0,44.0,2
2020-10-01,0.0,0.0,2
2020-10-02,12.0,12.0,2
2020-10-03,85.0,85.0,2
2020-10-04,25.0,25.0,2
2020-10-05,44.0,44.0,2
2020-10-06,23.0,23.0,2
2020-10-07,22.0,22.0,2
2020-10-08,0.0,0.0,2
2020-10-09,26.0,26.0,2
2020-10-10,30.0,30.0,2
2020-10-11,0.0,0.0,2
2020-10-12,43.0,43.0,2
2020-10-13,0.0,0.0,2
2020-10-14,11.0,11.0,2
2020-10-15,34.0,34.0,2
2020-10-16,12.0,12.0,2
2020-10-17,13.0,13.0,2
2020-10-18,13.0,13.0,2
2020-10-19,23.0,23.0,2
2020-10-20,24.0,24.0,2
2020-10-21,59.0,59.0,2
2020-10-22,36.0,36.0,2
2020-10-23,13.0,13.0,2
2020-10-24,13.0,13.0,2
2020-10-25,34.0,34.0,2
2020-10-26,64.0,64.0,2
2020-10-27,32.0,32.0,2
2020-10-28,11.0,11.0,2
2020-10-29,33.0,33.0,2
2020-10-30,0.0,0.0,2
2020-10-31,13.0,13.0,2
