date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,50.0,50.0,1
2020-02-02,24.0,24.0,1
2020-02-03,40.0,40.0,1
2020-02-04,11.0,11.0,1
2020-02-05,22.0,22.0,1
2020-02-06,23.0,23.0,1
2020-02-07,12.0,12.0,1
2020-02-08,25.0,25.0,1
2020-02-09,12.0,12.0,1
2020-02-10,32.0,32.0,1
2020-02-11,22.0,22.0,1
2020-02-12,22.0,22.0,1
2020-02-13,23.0,23.0,1
2020-02-14,58.0,58.0,1
2020-02-15,13.0,13.0,1
2020-02-16,24.0,24.0,1
2020-02-17,0.0,0.0,1
2020-02-18,22.0,22.0,1
2020-02-19,33.0,33.0,1
2020-02-20,34.0,34.0,1
2020-02-21,23.0,23.0,1
2020-02-22,25.0,25.0,1
2020-02-23,0.0,0.0,1
2020-02-24,11.0,11.0,1
2020-02-25,33.0,33.0,1
2020-02-26,31.0,31.0,1
2020-02-27,11.0,11.0,1
2020-02-28,34.0,34.0,1
2020-02-29,36.0,36.0,1
2020-03-01,34.0,34.0,1
2020-03-02,11.0,11.0,1
2020-03-03,21.0,21.0,1
2020-03-04,31.0,31.0,1
2020-03-05,22.0,22.0,1
2020-03-06,33.0,33.0,1
2020-03-07,12.0,12.0,1
2020-03-08,23.0,23.0,1
2020-03-09,11.0,11.0,1
2020-03-10,66.0,66.0,1
2020-03-11,32.0,32.0,1
2020-03-12,34.0,34.0,1
2020-03-13,33.0,33.0,1
2020-03-14,37.0,37.0,1
2020-03-15,34.0,34.0,1
2020-03-16,41.0,41.0,1
2020-03-17,94.0,94.0,1
2020-03-18,41.0,41.0,1
2020-03-19,22.0,22.0,1
2020-03-20,53.0,53.0,1
2020-03-21,22.0,22.0,1
2020-03-22,21.0,21.0,1
2020-03-23,9.0,9.0,1
2020-03-24,10.0,10.0,1
2020-03-25,39.0,39.0,1
2020-03-26,30.0,30.0,1
2020-03-27,50.0,50.0,1
2020-03-28,0.0,0.0,1
2020-03-29,44.0,44.0,1
2020-03-30,37.0,37.0,1
2020-03-31,9.0,9.0,1
2020-04-01,58.0,58.0,1
2020-04-02,10.0,10.0,1
2020-04-03,0.0,0.0,1
2020-04-04,35.0,35.0,1
2020-04-05,22.0,22.0,1
2020-04-06,48.0,48.0,1
2020-04-07,40.0,40.0,1
2020-04-08,10.0,10.0,1
2020-04-09,22.0,22.0,1
2020-04-10,11.0,11.0,1
2020-04-11,0.0,0.0,1
2020-04-12,11.0,11.0,1
2020-04-13,65.0,65.0,1
2020-04-14,19.0,19.0,1
2020-04-15,49.0,49.0,1
2020-04-16,30.0,30.0,1
2020-04-17,21.0,21.0,1
2020-04-18,12.0,12.0,1
2020-04-19,30.0,30.0,1
2020-04-20,29.0,29.0,1
2020-04-21,10.0,10.0,1
2020-04-22,10.0,10.0,1
2020-04-23,30.0,30.0,1
2020-04-24,32.0,32.0,1
2020-04-25,23.0,23.0,1
2020-04-26,34.0,34.0,1
2020-04-27,0.0,0.0,1
2020-04-28,50.0,50.0,1
2020-04-29,10.0,10.0,1
2020-04-30,10.0,10.0,1
2020-05-01,11.0,11.0,1
2020-05-02,57.0,57.0,1
2020-05-03,22.0,22.0,1
2020-05-04,49.0,49.0,1
2020-05-05,54.0,54.0,1
2020-05-06,10.0,10.0,1
2020-05-07,21.0,21.0,1
2020-05-08,45.0,45.0,1
2020-05-09,13.0,13.0,1
2020-05-10,23.0,23.0,1
2020-05-11,39.0,39.0,1
2020-05-12,39.0,39.0,1
2020-05-13,0.0,0.0,1
2020-05-14,31.0,31.0,1
2020-05-15,31.0,31.0,1
2020-05-16,37.0,37.0,1
2020-05-17,11.0,11.0,1
2020-05-18,31.0,31.0,1
2020-05-19,10.0,10.0,1
2020-05-20,20.0,20.0,1
2020-05-21,52.0,52.0,1
2020-05-22,45.0,45.0,1
2020-05-23,37.0,37.0,1
2020-05-24,0.0,0.0,1
2020-05-25,39.0,39.0,1
2020-05-26,0.0,0.0,1
2020-05-27,40.0,40.0,1
2020-05-28,0.0,0.0,1
2020-05-29,11.0,11.0,1
2020-05-30,37.0,37.0,1
2020-05-31,43.0,43.0,1
2020-06-01,22.0,22.0,1
2020-06-02,20.0,20.0,1
2020-06-03,39.0,39.0,1
2020-06-04,19.0,19.0,1
2020-06-05,20.0,20.0,1
2020-06-06,25.0,25.0,1
2020-06-07,0.0,0.0,1
2020-06-08,19.0,19.0,1
2020-06-09,10.0,10.0,1
2020-06-10,10.0,10.0,1
2020-06-11,10.0,10.0,1
2020-06-12,11.0,11.0,1
2020-06-13,13.0,13.0,1
2020-06-14,0.0,0.0,1
2020-06-15,40.0,40.0,1
2020-06-16,10.0,10.0,1
2020-06-17,51.0,51.0,1
2020-06-18,20.0,20.0,1
2020-06-19,0.0,0.0,1
2020-06-20,37.0,37.0,1
2020-06-21,0.0,0.0,1
2020-06-22,31.0,31.0,1
2020-06-23,0.0,0.0,1
2020-06-24,11.0,11.0,1
2020-06-25,11.0,11.0,1
