date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,51.0,51.0,1
2020-02-02,32.0,32.0,1
2020-02-03,28.0,28.0,1
2020-02-04,16.0,16.0,1
2020-02-05,16.0,16.0,1
2020-02-06,9.0,9.0,1
2020-02-07,25.0,25.0,1
2020-02-08,25.0,25.0,1
2020-02-09,15.0,15.0,1
2020-02-10,46.0,46.0,1
2020-02-11,16.0,16.0,1
2020-02-12,8.0,8.0,1
2020-02-13,23.0,23.0,1
2020-02-14,24.0,24.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,8.0,8.0,1
2020-02-18,15.0,15.0,1
2020-02-19,8.0,8.0,1
2020-02-20,16.0,16.0,1
2020-02-21,25.0,25.0,1
2020-02-22,9.0,9.0,1
2020-02-23,0.0,0.0,1
2020-02-24,31.0,31.0,1
2020-02-25,16.0,16.0,1
2020-02-26,38.0,38.0,1
2020-02-27,23.0,23.0,1
2020-02-28,23.0,23.0,1
2020-02-29,24.0,24.0,1
2020-03-01,31.0,31.0,1
2020-03-02,22.0,22.0,1
2020-03-03,67.0,67.0,1
2020-03-04,36.0,36.0,1
2020-03-05,36.0,36.0,1
2020-03-06,31.0,31.0,1
2020-03-07,33.0,33.0,1
2020-03-08,30.0,30.0,1
2020-03-09,21.0,21.0,1
2020-03-10,22.0,22.0,1
2020-03-11,7.0,7.0,1
2020-03-12,30.0,30.0,1
2020-03-13,47.0,47.0,1
2020-03-14,0.0,0.0,1
2020-03-15,14.0,14.0,1
2020-03-16,33.0,33.0,1
2020-03-17,39.0,39.0,1
2020-03-18,61.0,61.0,1
2020-03-19,27.0,27.0,1
2020-03-20,13.0,13.0,1
2020-03-21,7.0,7.0,1
2020-03-22,35.0,35.0,1
2020-03-23,30.0,30.0,1
2020-03-24,33.0,33.0,1
2020-03-25,32.0,32.0,1
2020-03-26,13.0,13.0,1
2020-03-27,0.0,0.0,1
2020-03-28,7.0,7.0,1
2020-03-29,42.0,42.0,1
2020-03-30,36.0,36.0,1
2020-03-31,18.0,18.0,1
2020-04-01,25.0,25.0,1
2020-04-02,25.0,25.0,1
2020-04-03,45.0,45.0,1
2020-04-04,45.0,45.0,1
2020-04-05,0.0,0.0,1
2020-04-06,29.0,29.0,1
2020-04-07,24.0,24.0,1
2020-04-08,13.0,13.0,1
2020-04-09,26.0,26.0,1
2020-04-10,26.0,26.0,1
2020-04-11,7.0,7.0,1
2020-04-12,59.0,59.0,1
2020-04-13,13.0,13.0,1
2020-04-14,20.0,20.0,1
2020-04-15,20.0,20.0,1
2020-04-16,27.0,27.0,1
2020-04-17,52.0,52.0,1
2020-04-18,35.0,35.0,1
2020-04-19,7.0,7.0,1
2020-04-20,24.0,24.0,1
2020-04-21,20.0,20.0,1
2020-04-22,41.0,41.0,1
2020-04-23,34.0,34.0,1
2020-04-24,26.0,26.0,1
2020-04-25,15.0,15.0,1
2020-04-26,7.0,7.0,1
2020-04-27,30.0,30.0,1
2020-04-28,6.0,6.0,1
2020-04-29,24.0,24.0,1
2020-04-30,40.0,40.0,1
2020-05-01,32.0,32.0,1
2020-05-02,20.0,20.0,1
2020-05-03,14.0,14.0,1
2020-05-04,12.0,12.0,1
2020-05-05,16.0,16.0,1
2020-05-06,18.0,18.0,1
2020-05-07,6.0,6.0,1
2020-05-08,20.0,20.0,1
2020-05-09,13.0,13.0,1
2020-05-10,13.0,13.0,1
2020-05-11,25.0,25.0,1
2020-05-12,40.0,40.0,1
2020-05-13,27.0,27.0,1
2020-05-14,27.0,27.0,1
2020-05-15,42.0,42.0,1
2020-05-16,52.0,52.0,1
2020-05-17,17.0,17.0,1
2020-05-18,21.0,21.0,1
2020-05-19,21.0,21.0,1
2020-05-20,14.0,14.0,1
2020-05-21,24.0,24.0,1
2020-05-22,14.0,14.0,1
2020-05-23,16.0,16.0,1
2020-05-24,25.0,25.0,1
2020-05-25,13.0,13.0,1
2020-05-26,7.0,7.0,1
2020-05-27,21.0,21.0,1
2020-05-28,20.0,20.0,1
2020-05-29,7.0,7.0,1
2020-05-30,8.0,8.0,1
2020-05-31,9.0,9.0,1
2020-06-01,15.0,15.0,1
2020-06-02,0.0,0.0,1
2020-06-03,37.0,37.0,1
2020-06-04,31.0,31.0,1
2020-06-05,20.0,20.0,1
2020-06-06,8.0,8.0,1
2020-06-07,8.0,8.0,1
2020-06-08,19.0,19.0,1
2020-06-09,39.0,39.0,1
2020-06-10,13.0,13.0,1
2020-06-11,38.0,38.0,1
2020-06-12,21.0,21.0,1
2020-06-13,15.0,15.0,1
2020-06-14,23.0,23.0,1
2020-06-15,7.0,7.0,1
2020-06-16,19.0,19.0,1
2020-06-17,46.0,46.0,1
2020-06-18,40.0,40.0,1
2020-06-19,22.0,22.0,1
2020-06-20,8.0,8.0,1
2020-06-21,24.0,24.0,1
2020-06-22,22.0,22.0,1
2020-06-23,15.0,15.0,1
2020-06-24,15.0,15.0,1
2020-06-25,22.0,22.0,1
2020-06-26,7.0,7.0,1
2020-06-27,16.0,16.0,1
2020-06-28,21.0,21.0,1
2020-06-29,13.0,13.0,1
2020-06-30,27.0,27.0,1
2020-07-01,20.0,20.0,1
2020-07-02,28.0,28.0,1
2020-07-03,7.0,7.0,1
2020-07-04,7.0,7.0,1
2020-07-05,15.0,15.0,1
2020-07-06,21.0,21.0,1
2020-07-07,7.0,7.0,1
2020-07-08,29.0,29.0,1
2020-07-09,36.0,36.0,1
2020-07-10,15.0,15.0,1
2020-07-11,9.0,9.0,1
2020-07-12,0.0,0.0,1
2020-07-13,15.0,15.0,1
2020-07-14,14.0,14.0,1
2020-07-15,27.0,27.0,1
2020-07-16,21.0,21.0,1
2020-07-17,37.0,37.0,1
2020-07-18,0.0,0.0,1
2020-07-19,8.0,8.0,1
2020-07-20,7.0,7.0,1
2020-07-21,7.0,7.0,1
2020-07-22,36.0,36.0,1
2020-07-23,14.0,14.0,1
2020-07-24,43.0,43.0,1
2020-07-25,0.0,0.0,1
2020-07-26,16.0,16.0,1
2020-07-27,13.0,13.0,1
2020-07-28,35.0,35.0,1
2020-07-29,22.0,22.0,1
2020-07-30,23.0,23.0,1
2020-07-31,15.0,15.0,1
2020-08-01,8.0,8.0,1
2020-08-02,16.0,16.0,1
2020-08-03,35.0,35.0,1
2020-08-04,36.0,36.0,1
2020-08-05,7.0,7.0,1
2020-08-06,7.0,7.0,1
2020-08-07,15.0,15.0,1
2020-08-08,16.0,16.0,1
2020-08-09,8.0,8.0,1
2020-08-10,27.0,27.0,1
2020-08-11,34.0,34.0,1
2020-08-12,25.0,25.0,1
2020-08-13,54.0,54.0,1
2020-08-14,14.0,14.0,1
2020-08-15,15.0,15.0,1
2020-08-16,15.0,15.0,1
2020-08-17,28.0,28.0,1
2020-08-18,13.0,13.0,1
2020-08-19,19.0,19.0,1
2020-08-20,14.0,14.0,1
2020-08-21,22.0,22.0,1
2020-08-22,15.0,15.0,1
2020-08-23,16.0,16.0,1
2020-08-24,14.0,14.0,1
2020-08-25,27.0,27.0,1
2020-08-26,22.0,22.0,1
2020-08-27,28.0,28.0,1
2020-08-28,14.0,14.0,1
2020-08-29,23.0,23.0,1
2020-08-30,23.0,23.0,1
2020-08-31,22.0,22.0,1
2020-09-01,45.0,45.0,1
2020-09-02,22.0,22.0,1
2020-09-03,44.0,44.0,1
2020-09-04,15.0,15.0,1
2020-09-05,16.0,16.0,1
2020-09-06,23.0,23.0,1
2020-09-07,7.0,7.0,1
2020-09-08,29.0,29.0,1
2020-09-09,22.0,22.0,1
2020-09-10,22.0,22.0,1
2020-09-11,38.0,38.0,1
2020-09-12,17.0,17.0,1
2020-09-13,8.0,8.0,1
2020-09-14,29.0,29.0,1
2020-09-15,22.0,22.0,1
2020-09-16,22.0,22.0,1
2020-09-17,22.0,22.0,1
2020-09-18,15.0,15.0,1
2020-09-19,22.0,22.0,1
2020-09-20,30.0,30.0,1
2020-09-21,36.0,36.0,1
2020-09-22,15.0,15.0,1
2020-09-23,41.0,41.0,1
2020-09-24,37.0,37.0,1
2020-09-25,31.0,31.0,1
2020-09-26,26.0,26.0,1
2020-09-27,16.0,16.0,1
2020-09-28,30.0,30.0,1
2020-09-29,68.0,68.0,1
2020-09-30,36.0,36.0,1
2020-10-01,52.0,52.0,1
2020-10-02,15.0,15.0,1
2020-10-03,16.0,16.0,1
2020-10-04,8.0,8.0,1
2020-10-05,22.0,22.0,1
2020-10-06,53.0,53.0,1
2020-10-07,44.0,44.0,1
2020-10-08,46.0,46.0,1
2020-10-09,26.0,26.0,1
2020-10-10,0.0,0.0,1
2020-10-11,24.0,24.0,1
2020-10-12,46.0,46.0,1
2020-10-13,96.0,96.0,1
2020-10-14,56.0,56.0,1
2020-10-15,100.0,100.0,1
2020-10-16,93.0,93.0,1
2020-10-17,18.0,18.0,1
2020-10-18,17.0,17.0,1
2020-10-19,63.0,63.0,1
2020-10-20,37.0,37.0,1
2020-10-21,52.0,52.0,1
2020-10-22,40.0,40.0,1
2020-10-23,16.0,16.0,1
2020-10-24,48.0,48.0,1
2020-10-25,23.0,23.0,1
2020-10-26,45.0,45.0,1
2020-10-27,43.0,43.0,1
2020-09-28,3.0,3.0,2
2020-09-29,4.0,4.0,2
2020-09-30,8.0,8.0,2
2020-10-01,4.0,4.0,2
2020-10-02,3.0,3.0,2
2020-10-03,2.0,2.0,2
2020-10-04,2.0,2.0,2
2020-10-05,1.0,1.0,2
2020-10-06,4.0,4.0,2
2020-10-07,4.0,4.0,2
2020-10-08,2.0,2.0,2
2020-10-09,3.0,3.0,2
2020-10-10,0.0,0.0,2
2020-10-11,4.0,4.0,2
2020-10-12,6.0,6.0,2
2020-10-13,13.0,13.0,2
2020-10-14,6.0,6.0,2
2020-10-15,11.0,11.0,2
2020-10-16,6.0,6.0,2
2020-10-17,4.0,4.0,2
2020-10-18,3.0,3.0,2
2020-10-19,9.0,9.0,2
2020-10-20,7.0,7.0,2
2020-10-21,7.0,7.0,2
2020-10-22,4.0,4.0,2
2020-10-23,2.0,2.0,2
2020-10-24,2.0,2.0,2
2020-10-25,5.0,5.0,2
2020-10-26,6.0,6.0,2
2020-10-27,7.0,7.0,2
2020-10-28,4.0,4.0,2
2020-10-29,2.0,2.0,2
2020-10-30,4.0,4.0,2
2020-10-31,6.0,6.0,2
2020-11-01,3.0,3.0,2
2020-11-02,1.0,1.0,2
2020-11-03,4.0,4.0,2
2020-11-04,3.0,3.0,2
2020-11-05,4.0,4.0,2
2020-11-06,6.0,6.0,2
2020-11-07,3.0,3.0,2
2020-11-08,1.0,1.0,2
2020-11-09,3.0,3.0,2
2020-11-10,8.0,8.0,2
2020-11-11,4.0,4.0,2
2020-11-12,5.0,5.0,2
2020-11-13,4.0,4.0,2
2020-11-14,3.0,3.0,2
2020-11-15,4.0,4.0,2
2020-11-16,5.0,5.0,2
2020-11-17,4.0,4.0,2
2020-11-18,3.0,3.0,2
2020-11-19,7.0,7.0,2
2020-11-20,7.0,7.0,2
2020-11-21,5.0,5.0,2
2020-11-22,5.0,5.0,2
2020-11-23,5.0,5.0,2
2020-11-24,6.0,6.0,2
2020-11-25,4.0,4.0,2
2020-11-26,2.0,2.0,2
2020-11-27,4.0,4.0,2
2020-11-28,4.0,4.0,2
2020-11-29,1.0,1.0,2
2020-11-30,3.0,3.0,2
2020-12-01,5.0,5.0,2
2020-12-02,6.0,6.0,2
2020-12-03,8.0,8.0,2
2020-12-04,5.0,5.0,2
2020-12-05,2.0,2.0,2
2020-12-06,1.0,1.0,2
2020-12-07,3.0,3.0,2
2020-12-08,4.0,4.0,2
2020-12-09,4.0,4.0,2
2020-12-10,8.0,8.0,2
2020-12-11,2.0,2.0,2
2020-12-12,3.0,3.0,2
2020-12-13,4.0,4.0,2
2020-12-14,6.0,6.0,2
2020-12-15,5.0,5.0,2
2020-12-16,3.0,3.0,2
2020-12-17,2.0,2.0,2
2020-12-18,7.0,7.0,2
2020-12-19,5.0,5.0,2
2020-12-20,6.0,6.0,2
2020-12-21,8.0,8.0,2
2020-12-22,8.0,8.0,2
2020-12-23,3.0,3.0,2
2020-12-24,6.0,6.0,2
2020-12-25,3.0,3.0,2
2020-12-26,4.0,4.0,2
2020-12-27,7.0,7.0,2
2020-12-28,5.0,5.0,2
2020-12-29,7.0,7.0,2
2020-12-30,11.0,11.0,2
2020-12-31,8.0,8.0,2
2021-01-01,10.0,10.0,2
2021-01-02,6.0,6.0,2
2021-01-03,12.0,12.0,2
2021-01-04,12.0,12.0,2
2021-01-05,17.0,17.0,2
