date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,29.0,29.0,1
2020-02-02,7.0,7.0,1
2020-02-03,15.0,15.0,1
2020-02-04,16.0,16.0,1
2020-02-05,11.0,11.0,1
2020-02-06,8.0,8.0,1
2020-02-07,11.0,11.0,1
2020-02-08,12.0,12.0,1
2020-02-09,4.0,4.0,1
2020-02-10,18.0,18.0,1
2020-02-11,8.0,8.0,1
2020-02-12,3.0,3.0,1
2020-02-13,3.0,3.0,1
2020-02-14,11.0,11.0,1
2020-02-15,13.0,13.0,1
2020-02-16,8.0,8.0,1
2020-02-17,3.0,3.0,1
2020-02-18,6.0,6.0,1
2020-02-19,9.0,9.0,1
2020-02-20,9.0,9.0,1
2020-02-21,3.0,3.0,1
2020-02-22,13.0,13.0,1
2020-02-23,30.0,30.0,1
2020-02-24,19.0,19.0,1
2020-02-25,40.0,40.0,1
2020-02-26,38.0,38.0,1
2020-02-27,13.0,13.0,1
2020-02-28,26.0,26.0,1
2020-02-29,26.0,26.0,1
2020-03-01,41.0,41.0,1
2020-03-02,26.0,26.0,1
2020-03-03,36.0,36.0,1
2020-03-04,14.0,14.0,1
2020-03-05,21.0,21.0,1
2020-03-06,48.0,48.0,1
2020-03-07,24.0,24.0,1
2020-03-08,60.0,60.0,1
2020-03-09,51.0,51.0,1
2020-03-10,44.0,44.0,1
2020-03-11,62.0,62.0,1
2020-03-12,79.0,79.0,1
2020-03-13,54.0,54.0,1
2020-03-14,60.0,60.0,1
2020-03-15,100.0,100.0,1
2020-03-16,43.0,43.0,1
2020-03-17,61.0,61.0,1
2020-03-18,73.0,73.0,1
2020-03-19,51.0,51.0,1
2020-03-20,90.0,90.0,1
2020-03-21,54.0,54.0,1
2020-03-22,72.0,72.0,1
2020-03-23,40.0,40.0,1
2020-03-24,32.0,32.0,1
2020-03-25,32.0,32.0,1
2020-03-26,40.0,40.0,1
2020-03-27,23.0,23.0,1
2020-03-28,22.0,22.0,1
2020-03-29,30.0,30.0,1
2020-03-30,25.0,25.0,1
2020-03-31,17.0,17.0,1
2020-04-01,18.0,18.0,1
2020-04-02,20.0,20.0,1
2020-04-03,21.0,21.0,1
2020-04-04,30.0,30.0,1
2020-04-05,19.0,19.0,1
2020-04-06,9.0,9.0,1
2020-04-07,22.0,22.0,1
2020-04-08,26.0,26.0,1
2020-04-09,23.0,23.0,1
2020-04-10,7.0,7.0,1
2020-04-11,19.0,19.0,1
2020-04-12,4.0,4.0,1
2020-04-13,21.0,21.0,1
2020-04-14,20.0,20.0,1
2020-04-15,10.0,10.0,1
2020-04-16,9.0,9.0,1
2020-04-17,10.0,10.0,1
2020-04-18,15.0,15.0,1
2020-04-19,7.0,7.0,1
2020-04-20,6.0,6.0,1
2020-04-21,6.0,6.0,1
2020-04-22,6.0,6.0,1
2020-04-23,12.0,12.0,1
2020-04-24,6.0,6.0,1
2020-04-25,7.0,7.0,1
2020-04-26,12.0,12.0,1
2020-04-27,9.0,9.0,1
2020-04-28,3.0,3.0,1
2020-04-29,3.0,3.0,1
2020-04-30,3.0,3.0,1
2020-05-01,7.0,7.0,1
2020-05-02,14.0,14.0,1
2020-05-03,7.0,7.0,1
2020-05-04,0.0,0.0,1
2020-05-05,0.0,0.0,1
2020-05-06,8.0,8.0,1
2020-05-07,9.0,9.0,1
2020-05-08,9.0,9.0,1
2020-05-09,7.0,7.0,1
2020-05-10,3.0,3.0,1
2020-05-11,14.0,14.0,1
2020-05-12,3.0,3.0,1
2020-05-13,15.0,15.0,1
2020-05-14,6.0,6.0,1
2020-05-15,3.0,3.0,1
2020-05-16,4.0,4.0,1
2020-05-17,4.0,4.0,1
2020-05-18,0.0,0.0,1
2020-05-19,6.0,6.0,1
2020-05-20,6.0,6.0,1
2020-05-21,8.0,8.0,1
2020-05-22,3.0,3.0,1
2020-05-23,0.0,0.0,1
2020-05-24,4.0,4.0,1
2020-05-25,6.0,6.0,1
2020-05-26,6.0,6.0,1
2020-05-27,0.0,0.0,1
2020-05-28,6.0,6.0,1
2020-05-29,0.0,0.0,1
2020-05-30,8.0,8.0,1
2020-05-31,4.0,4.0,1
2020-06-01,4.0,4.0,1
2020-06-02,3.0,3.0,1
2020-06-03,8.0,8.0,1
2020-06-04,5.0,5.0,1
2020-06-05,3.0,3.0,1
2020-06-06,4.0,4.0,1
2020-06-07,8.0,8.0,1
2020-06-08,0.0,0.0,1
2020-06-09,10.0,10.0,1
2020-06-10,3.0,3.0,1
2020-06-11,0.0,0.0,1
2020-06-12,6.0,6.0,1
2020-06-13,0.0,0.0,1
2020-06-14,7.0,7.0,1
2020-06-15,5.0,5.0,1
