date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,1.0,1.0,1
2020-02-02,3.0,3.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,1.0,1.0,1
2020-02-06,1.0,1.0,1
2020-02-07,1.0,1.0,1
2020-02-08,1.0,1.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,0.0,0.0,1
2020-02-13,1.0,1.0,1
2020-02-14,1.0,1.0,1
2020-02-15,1.0,1.0,1
2020-02-16,1.0,1.0,1
2020-02-17,1.0,1.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,1.0,1.0,1
2020-02-21,2.0,2.0,1
2020-02-22,2.0,2.0,1
2020-02-23,3.0,3.0,1
2020-02-24,7.0,7.0,1
2020-02-25,14.0,14.0,1
2020-02-26,8.0,8.0,1
2020-02-27,9.0,9.0,1
2020-02-28,8.0,8.0,1
2020-02-29,4.0,4.0,1
2020-03-01,3.0,3.0,1
2020-03-02,7.0,7.0,1
2020-03-03,5.0,5.0,1
2020-03-04,7.0,7.0,1
2020-03-05,5.0,5.0,1
2020-03-06,7.0,7.0,1
2020-03-07,7.0,7.0,1
2020-03-08,8.0,8.0,1
2020-03-09,12.0,12.0,1
2020-03-10,14.0,14.0,1
2020-03-11,10.0,10.0,1
2020-03-12,21.0,21.0,1
2020-03-13,23.0,23.0,1
2020-03-14,21.0,21.0,1
2020-03-15,23.0,23.0,1
2020-03-16,33.0,33.0,1
2020-03-17,57.0,57.0,1
2020-03-18,100.0,100.0,1
2020-03-19,30.0,30.0,1
2020-03-20,16.0,16.0,1
2020-03-21,25.0,25.0,1
2020-03-22,19.0,19.0,1
2020-03-23,23.0,23.0,1
2020-03-24,18.0,18.0,1
2020-03-25,18.0,18.0,1
2020-03-26,16.0,16.0,1
2020-03-27,13.0,13.0,1
2020-03-28,16.0,16.0,1
2020-03-29,15.0,15.0,1
2020-03-30,11.0,11.0,1
2020-03-31,13.0,13.0,1
2020-04-01,14.0,14.0,1
2020-04-02,14.0,14.0,1
2020-04-03,20.0,20.0,1
2020-04-04,16.0,16.0,1
2020-04-05,16.0,16.0,1
2020-04-06,13.0,13.0,1
2020-04-07,12.0,12.0,1
2020-04-08,13.0,13.0,1
2020-04-09,13.0,13.0,1
2020-04-10,18.0,18.0,1
2020-04-11,17.0,17.0,1
2020-04-12,16.0,16.0,1
2020-04-13,15.0,15.0,1
2020-04-14,13.0,13.0,1
2020-04-15,12.0,12.0,1
2020-04-16,14.0,14.0,1
2020-04-17,16.0,16.0,1
2020-04-18,18.0,18.0,1
2020-04-19,15.0,15.0,1
2020-04-20,15.0,15.0,1
2020-04-21,15.0,15.0,1
2020-04-22,18.0,18.0,1
2020-04-23,12.0,12.0,1
2020-04-24,12.0,12.0,1
2020-04-25,18.0,18.0,1
2020-04-26,11.0,11.0,1
2020-04-27,16.0,16.0,1
2020-04-28,15.0,15.0,1
2020-04-29,16.0,16.0,1
2020-04-30,11.0,11.0,1
2020-05-01,12.0,12.0,1
2020-05-02,14.0,14.0,1
2020-05-03,9.0,9.0,1
2020-05-04,16.0,16.0,1
2020-05-05,15.0,15.0,1
2020-05-06,11.0,11.0,1
2020-05-07,14.0,14.0,1
2020-05-08,12.0,12.0,1
2020-05-09,15.0,15.0,1
2020-05-10,11.0,11.0,1
2020-05-11,11.0,11.0,1
2020-05-12,9.0,9.0,1
2020-05-13,14.0,14.0,1
2020-05-14,15.0,15.0,1
2020-05-15,13.0,13.0,1
2020-05-16,12.0,12.0,1
2020-05-17,13.0,13.0,1
2020-05-18,15.0,15.0,1
2020-05-19,24.0,24.0,1
2020-05-20,11.0,11.0,1
2020-05-21,11.0,11.0,1
2020-05-22,13.0,13.0,1
2020-05-23,11.0,11.0,1
2020-05-24,12.0,12.0,1
2020-05-25,11.0,11.0,1
2020-05-26,9.0,9.0,1
2020-05-27,6.0,6.0,1
2020-05-28,9.0,9.0,1
2020-05-29,9.0,9.0,1
2020-05-30,17.0,17.0,1
2020-05-31,14.0,14.0,1
2020-06-01,11.0,11.0,1
2020-06-02,9.0,9.0,1
2020-06-03,10.0,10.0,1
2020-06-04,10.0,10.0,1
2020-06-05,10.0,10.0,1
2020-06-06,8.0,8.0,1
2020-06-07,12.0,12.0,1
2020-06-08,10.0,10.0,1
2020-06-09,12.0,12.0,1
2020-06-10,11.0,11.0,1
2020-06-11,8.0,8.0,1
2020-06-12,9.0,9.0,1
2020-06-13,17.0,17.0,1
2020-06-14,19.0,19.0,1
2020-06-15,13.0,13.0,1
2020-06-16,10.0,10.0,1
2020-06-17,9.0,9.0,1
2020-06-18,9.0,9.0,1
2020-06-19,8.0,8.0,1
2020-06-20,10.0,10.0,1
2020-06-21,15.0,15.0,1
2020-06-22,16.0,16.0,1
2020-06-23,16.0,16.0,1
2020-06-24,14.0,14.0,1
2020-06-25,11.0,11.0,1
2020-06-26,11.0,11.0,1
2020-06-27,13.0,13.0,1
2020-06-28,15.0,15.0,1
2020-06-29,10.0,10.0,1
2020-06-30,9.0,9.0,1
2020-07-01,11.0,11.0,1
2020-07-02,12.0,12.0,1
2020-07-03,10.0,10.0,1
2020-07-04,11.0,11.0,1
2020-07-05,11.0,11.0,1
2020-07-06,10.0,10.0,1
2020-07-07,10.0,10.0,1
2020-07-08,13.0,13.0,1
2020-07-09,10.0,10.0,1
2020-07-10,10.0,10.0,1
2020-07-11,7.0,7.0,1
2020-07-12,21.0,21.0,1
2020-07-13,19.0,19.0,1
2020-07-14,14.0,14.0,1
2020-07-15,24.0,24.0,1
2020-07-16,17.0,17.0,1
2020-07-17,11.0,11.0,1
2020-07-18,16.0,16.0,1
2020-07-19,15.0,15.0,1
2020-07-20,22.0,22.0,1
2020-07-21,23.0,23.0,1
2020-07-22,16.0,16.0,1
2020-07-23,16.0,16.0,1
2020-07-24,20.0,20.0,1
2020-07-25,16.0,16.0,1
2020-07-26,20.0,20.0,1
2020-07-27,21.0,21.0,1
2020-07-28,18.0,18.0,1
2020-07-29,25.0,25.0,1
2020-07-30,18.0,18.0,1
2020-07-31,17.0,17.0,1
2020-08-01,22.0,22.0,1
2020-08-02,20.0,20.0,1
2020-08-03,23.0,23.0,1
2020-08-04,15.0,15.0,1
2020-08-05,16.0,16.0,1
2020-08-06,16.0,16.0,1
2020-08-07,19.0,19.0,1
2020-08-08,16.0,16.0,1
2020-08-09,18.0,18.0,1
2020-08-10,16.0,16.0,1
2020-08-11,33.0,33.0,1
2020-08-12,29.0,29.0,1
2020-08-13,21.0,21.0,1
2020-08-14,21.0,21.0,1
2020-08-15,20.0,20.0,1
2020-08-16,18.0,18.0,1
2020-08-17,22.0,22.0,1
2020-08-18,18.0,18.0,1
2020-08-19,16.0,16.0,1
2020-08-20,13.0,13.0,1
2020-08-21,14.0,14.0,1
2020-08-22,19.0,19.0,1
2020-08-23,20.0,20.0,1
2020-08-24,23.0,23.0,1
2020-08-25,22.0,22.0,1
2020-08-26,25.0,25.0,1
2020-08-27,20.0,20.0,1
2020-08-28,29.0,29.0,1
2020-08-29,22.0,22.0,1
2020-08-30,19.0,19.0,1
2020-08-31,16.0,16.0,1
2020-09-01,14.0,14.0,1
2020-09-02,18.0,18.0,1
2020-09-03,19.0,19.0,1
2020-09-04,19.0,19.0,1
2020-09-05,15.0,15.0,1
2020-09-06,21.0,21.0,1
2020-09-07,19.0,19.0,1
2020-09-08,15.0,15.0,1
2020-09-09,43.0,43.0,1
2020-09-10,16.0,16.0,1
2020-09-11,13.0,13.0,1
2020-09-12,14.0,14.0,1
2020-09-13,14.0,14.0,1
2020-09-14,14.0,14.0,1
2020-09-15,14.0,14.0,1
2020-09-16,15.0,15.0,1
2020-09-17,17.0,17.0,1
2020-09-18,16.0,16.0,1
2020-09-19,17.0,17.0,1
2020-09-20,18.0,18.0,1
2020-09-21,16.0,16.0,1
2020-09-22,17.0,17.0,1
2020-09-23,16.0,16.0,1
2020-09-24,10.0,10.0,1
2020-09-25,13.0,13.0,1
2020-09-26,15.0,15.0,1
2020-09-27,12.0,12.0,1
2020-09-28,14.0,14.0,1
2020-09-29,15.0,15.0,1
2020-09-30,14.0,14.0,1
2020-10-01,15.0,15.0,1
2020-10-02,11.0,11.0,1
2020-10-03,11.0,11.0,1
2020-10-04,20.0,20.0,1
2020-10-05,14.0,14.0,1
2020-10-06,12.0,12.0,1
2020-10-07,10.0,10.0,1
2020-10-08,14.0,14.0,1
2020-10-09,13.0,13.0,1
2020-10-10,13.0,13.0,1
2020-10-11,11.0,11.0,1
2020-10-12,15.0,15.0,1
2020-10-13,14.0,14.0,1
2020-10-14,13.0,13.0,1
2020-10-15,18.0,18.0,1
2020-10-16,17.0,17.0,1
2020-10-17,14.0,14.0,1
2020-10-18,13.0,13.0,1
2020-10-19,12.0,12.0,1
2020-10-20,16.0,16.0,1
2020-10-21,17.0,17.0,1
2020-10-22,17.0,17.0,1
2020-10-23,16.0,16.0,1
2020-10-24,13.0,13.0,1
2020-10-25,21.0,21.0,1
2020-10-26,21.0,21.0,1
2020-10-27,15.0,15.0,1
2020-09-28,15.0,15.0,2
2020-09-29,15.0,15.0,2
2020-09-30,17.0,17.0,2
2020-10-01,11.0,11.0,2
2020-10-02,14.0,14.0,2
2020-10-03,11.0,11.0,2
2020-10-04,15.0,15.0,2
2020-10-05,12.0,12.0,2
2020-10-06,14.0,14.0,2
2020-10-07,13.0,13.0,2
2020-10-08,14.0,14.0,2
2020-10-09,11.0,11.0,2
2020-10-10,14.0,14.0,2
2020-10-11,12.0,12.0,2
2020-10-12,13.0,13.0,2
2020-10-13,15.0,15.0,2
2020-10-14,14.0,14.0,2
2020-10-15,15.0,15.0,2
2020-10-16,16.0,16.0,2
2020-10-17,10.0,10.0,2
2020-10-18,15.0,15.0,2
2020-10-19,11.0,11.0,2
2020-10-20,15.0,15.0,2
2020-10-21,18.0,18.0,2
2020-10-22,15.0,15.0,2
2020-10-23,13.0,13.0,2
2020-10-24,13.0,13.0,2
2020-10-25,16.0,16.0,2
2020-10-26,21.0,21.0,2
2020-10-27,11.0,11.0,2
2020-10-28,16.0,16.0,2
2020-10-29,22.0,22.0,2
2020-10-30,18.0,18.0,2
2020-10-31,17.0,17.0,2
2020-11-01,23.0,23.0,2
2020-11-02,15.0,15.0,2
2020-11-03,18.0,18.0,2
2020-11-04,15.0,15.0,2
2020-11-05,13.0,13.0,2
2020-11-06,14.0,14.0,2
2020-11-07,14.0,14.0,2
2020-11-08,19.0,19.0,2
2020-11-09,71.0,71.0,2
2020-11-10,60.0,60.0,2
2020-11-11,37.0,37.0,2
2020-11-12,21.0,21.0,2
2020-11-13,22.0,22.0,2
2020-11-14,19.0,19.0,2
2020-11-15,17.0,17.0,2
2020-11-16,28.0,28.0,2
2020-11-17,24.0,24.0,2
2020-11-18,23.0,23.0,2
2020-11-19,19.0,19.0,2
2020-11-20,20.0,20.0,2
2020-11-21,21.0,21.0,2
2020-11-22,23.0,23.0,2
2020-11-23,26.0,26.0,2
2020-11-24,22.0,22.0,2
2020-11-25,17.0,17.0,2
2020-11-26,13.0,13.0,2
2020-11-27,20.0,20.0,2
2020-11-28,21.0,21.0,2
2020-11-29,22.0,22.0,2
2020-11-30,21.0,21.0,2
2020-12-01,18.0,18.0,2
2020-12-02,21.0,21.0,2
2020-12-03,15.0,15.0,2
2020-12-04,15.0,15.0,2
2020-12-05,14.0,14.0,2
2020-12-06,14.0,14.0,2
2020-12-07,18.0,18.0,2
2020-12-08,26.0,26.0,2
2020-12-09,37.0,37.0,2
2020-12-10,28.0,28.0,2
2020-12-11,19.0,19.0,2
2020-12-12,18.0,18.0,2
2020-12-13,14.0,14.0,2
2020-12-14,28.0,28.0,2
2020-12-15,23.0,23.0,2
2020-12-16,23.0,23.0,2
2020-12-17,26.0,26.0,2
2020-12-18,27.0,27.0,2
2020-12-19,22.0,22.0,2
2020-12-20,26.0,26.0,2
2020-12-21,28.0,28.0,2
2020-12-22,21.0,21.0,2
2020-12-23,24.0,24.0,2
2020-12-24,27.0,27.0,2
2020-12-25,32.0,32.0,2
2020-12-26,43.0,43.0,2
2020-12-27,84.0,84.0,2
2020-12-28,45.0,45.0,2
2020-12-29,46.0,46.0,2
2020-12-30,38.0,38.0,2
2020-12-31,26.0,26.0,2
2021-01-01,22.0,22.0,2
2021-01-02,27.0,27.0,2
2021-01-03,27.0,27.0,2
2021-01-04,34.0,34.0,2
2021-01-05,34.0,34.0,2
2021-01-06,27.0,27.0,2
2021-01-07,28.0,28.0,2
2021-01-08,28.0,28.0,2
2021-01-09,21.0,21.0,2
2021-01-10,23.0,23.0,2
2021-01-11,29.0,29.0,2
2021-01-12,30.0,30.0,2
2021-01-13,28.0,28.0,2
2021-01-14,31.0,31.0,2
2021-01-15,39.0,39.0,2
2021-01-16,32.0,32.0,2
2021-01-17,38.0,38.0,2
2021-01-18,32.0,32.0,2
2021-01-19,27.0,27.0,2
2021-01-20,29.0,29.0,2
2021-01-21,39.0,39.0,2
2021-01-22,32.0,32.0,2
2021-01-23,35.0,35.0,2
2021-01-24,38.0,38.0,2
2021-01-25,25.0,25.0,2
2021-01-26,29.0,29.0,2
2021-01-27,37.0,37.0,2
2021-01-28,33.0,33.0,2
2021-01-29,30.0,30.0,2
2021-01-30,26.0,26.0,2
2021-01-31,24.0,24.0,2
2021-02-01,28.0,28.0,2
2021-02-02,31.0,31.0,2
2021-02-03,32.0,32.0,2
2021-02-04,27.0,27.0,2
2021-02-05,28.0,28.0,2
2021-02-06,26.0,26.0,2
2021-02-07,21.0,21.0,2
2021-02-08,25.0,25.0,2
2021-02-09,36.0,36.0,2
2021-02-10,34.0,34.0,2
2021-02-11,34.0,34.0,2
2021-02-12,30.0,30.0,2
2021-02-13,27.0,27.0,2
2021-02-14,18.0,18.0,2
2021-02-15,31.0,31.0,2
2021-02-16,34.0,34.0,2
2021-02-17,39.0,39.0,2
2021-02-18,37.0,37.0,2
2021-02-19,35.0,35.0,2
2021-02-20,22.0,22.0,2
2021-02-21,26.0,26.0,2
2021-02-22,29.0,29.0,2
2021-02-23,45.0,45.0,2
2021-02-24,42.0,42.0,2
2021-02-25,41.0,41.0,2
2021-02-26,50.0,50.0,2
2021-02-27,29.0,29.0,2
2021-02-28,35.0,35.0,2
2021-03-01,34.0,34.0,2
2021-03-02,38.0,38.0,2
2021-03-03,43.0,43.0,2
2021-03-04,39.0,39.0,2
2021-03-05,39.0,39.0,2
2021-03-06,28.0,28.0,2
2021-03-07,27.0,27.0,2
2021-03-08,25.0,25.0,2
2021-03-09,45.0,45.0,2
2021-03-10,35.0,35.0,2
2021-03-11,37.0,37.0,2
2021-03-12,34.0,34.0,2
2021-03-13,34.0,34.0,2
2021-03-14,29.0,29.0,2
2021-03-15,34.0,34.0,2
2021-03-16,32.0,32.0,2
2021-03-17,24.0,24.0,2
2021-03-18,25.0,25.0,2
2021-03-19,24.0,24.0,2
2021-03-20,16.0,16.0,2
2021-03-21,17.0,17.0,2
2021-03-22,31.0,31.0,2
2021-03-23,33.0,33.0,2
2021-03-24,42.0,42.0,2
2021-03-25,49.0,49.0,2
2021-03-26,33.0,33.0,2
2021-03-27,31.0,31.0,2
2021-03-28,33.0,33.0,2
2021-03-29,40.0,40.0,2
2021-03-30,40.0,40.0,2
2021-03-31,45.0,45.0,2
2021-04-01,43.0,43.0,2
2021-04-02,49.0,49.0,2
2021-04-03,50.0,50.0,2
2021-04-04,41.0,41.0,2
2021-04-05,48.0,48.0,2
2021-04-06,55.0,55.0,2
2021-04-07,55.0,55.0,2
2021-04-08,64.0,64.0,2
2021-04-09,55.0,55.0,2
2021-04-10,39.0,39.0,2
2021-04-11,41.0,41.0,2
2021-04-12,57.0,57.0,2
