date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,14.0,14.0,1
2020-02-02,14.0,14.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,14.0,14.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,12.0,12.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,27.0,27.0,1
2020-02-17,0.0,0.0,1
2020-02-18,13.0,13.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,25.0,25.0,1
2020-02-25,25.0,25.0,1
2020-02-26,36.0,36.0,1
2020-02-27,24.0,24.0,1
2020-02-28,0.0,0.0,1
2020-02-29,38.0,38.0,1
2020-03-01,0.0,0.0,1
2020-03-02,23.0,23.0,1
2020-03-03,25.0,25.0,1
2020-03-04,36.0,36.0,1
2020-03-05,0.0,0.0,1
2020-03-06,25.0,25.0,1
2020-03-07,0.0,0.0,1
2020-03-08,13.0,13.0,1
2020-03-09,24.0,24.0,1
2020-03-10,0.0,0.0,1
2020-03-11,12.0,12.0,1
2020-03-12,12.0,12.0,1
2020-03-13,77.0,77.0,1
2020-03-14,41.0,41.0,1
2020-03-15,59.0,59.0,1
2020-03-16,33.0,33.0,1
2020-03-17,64.0,64.0,1
2020-03-18,45.0,45.0,1
2020-03-19,23.0,23.0,1
2020-03-20,34.0,34.0,1
2020-03-21,51.0,51.0,1
2020-03-22,85.0,85.0,1
2020-03-23,67.0,67.0,1
2020-03-24,31.0,31.0,1
2020-03-25,21.0,21.0,1
2020-03-26,11.0,11.0,1
2020-03-27,41.0,41.0,1
2020-03-28,37.0,37.0,1
2020-03-29,74.0,74.0,1
2020-03-30,10.0,10.0,1
2020-03-31,20.0,20.0,1
2020-04-01,21.0,21.0,1
2020-04-02,21.0,21.0,1
2020-04-03,0.0,0.0,1
2020-04-04,74.0,74.0,1
2020-04-05,12.0,12.0,1
2020-04-06,10.0,10.0,1
2020-04-07,21.0,21.0,1
2020-04-08,21.0,21.0,1
2020-04-09,43.0,43.0,1
2020-04-10,22.0,22.0,1
2020-04-11,24.0,24.0,1
2020-04-12,62.0,62.0,1
2020-04-13,22.0,22.0,1
2020-04-14,11.0,11.0,1
2020-04-15,11.0,11.0,1
2020-04-16,67.0,67.0,1
2020-04-17,33.0,33.0,1
2020-04-18,12.0,12.0,1
2020-04-19,11.0,11.0,1
2020-04-20,0.0,0.0,1
2020-04-21,10.0,10.0,1
2020-04-22,43.0,43.0,1
2020-04-23,11.0,11.0,1
2020-04-24,0.0,0.0,1
2020-04-25,36.0,36.0,1
2020-04-26,12.0,12.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,29.0,29.0,1
2020-05-01,11.0,11.0,1
2020-05-02,45.0,45.0,1
2020-05-03,23.0,23.0,1
2020-05-04,0.0,0.0,1
2020-05-05,18.0,18.0,1
2020-05-06,30.0,30.0,1
2020-05-07,10.0,10.0,1
2020-05-08,0.0,0.0,1
2020-05-09,23.0,23.0,1
2020-05-10,21.0,21.0,1
2020-05-11,0.0,0.0,1
2020-05-12,11.0,11.0,1
2020-05-13,21.0,21.0,1
2020-05-14,32.0,32.0,1
2020-05-15,34.0,34.0,1
2020-05-16,12.0,12.0,1
2020-05-17,24.0,24.0,1
2020-05-18,0.0,0.0,1
2020-05-19,22.0,22.0,1
2020-05-20,35.0,35.0,1
2020-05-21,25.0,25.0,1
2020-05-22,24.0,24.0,1
2020-05-23,26.0,26.0,1
2020-05-24,40.0,40.0,1
2020-05-25,11.0,11.0,1
2020-05-26,11.0,11.0,1
2020-05-27,0.0,0.0,1
2020-05-28,0.0,0.0,1
2020-05-29,11.0,11.0,1
2020-05-30,0.0,0.0,1
2020-05-31,13.0,13.0,1
2020-06-01,0.0,0.0,1
2020-06-02,11.0,11.0,1
2020-06-03,10.0,10.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,10.0,10.0,1
2020-06-10,11.0,11.0,1
2020-06-11,11.0,11.0,1
2020-06-12,0.0,0.0,1
2020-06-13,24.0,24.0,1
2020-06-14,40.0,40.0,1
2020-06-15,11.0,11.0,1
2020-06-16,0.0,0.0,1
2020-06-17,35.0,35.0,1
2020-06-18,0.0,0.0,1
2020-06-19,0.0,0.0,1
2020-06-20,14.0,14.0,1
2020-06-21,0.0,0.0,1
2020-06-22,0.0,0.0,1
2020-06-23,12.0,12.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,13.0,13.0,1
2020-06-27,14.0,14.0,1
2020-06-28,13.0,13.0,1
2020-06-29,11.0,11.0,1
2020-06-30,12.0,12.0,1
2020-07-01,23.0,23.0,1
2020-07-02,12.0,12.0,1
2020-07-03,24.0,24.0,1
2020-07-04,28.0,28.0,1
2020-07-05,0.0,0.0,1
2020-07-06,11.0,11.0,1
2020-07-07,12.0,12.0,1
2020-07-08,25.0,25.0,1
2020-07-09,12.0,12.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,42.0,42.0,1
2020-07-13,0.0,0.0,1
2020-07-14,25.0,25.0,1
2020-07-15,12.0,12.0,1
2020-07-16,24.0,24.0,1
2020-07-17,0.0,0.0,1
2020-07-18,28.0,28.0,1
2020-07-19,29.0,29.0,1
2020-07-20,60.0,60.0,1
2020-07-21,24.0,24.0,1
2020-07-22,12.0,12.0,1
2020-07-23,12.0,12.0,1
2020-07-24,24.0,24.0,1
2020-07-25,27.0,27.0,1
2020-07-26,40.0,40.0,1
2020-07-27,23.0,23.0,1
2020-07-28,24.0,24.0,1
2020-07-29,48.0,48.0,1
2020-07-30,0.0,0.0,1
2020-07-31,37.0,37.0,1
2020-08-01,13.0,13.0,1
2020-08-02,13.0,13.0,1
2020-08-03,11.0,11.0,1
2020-08-04,33.0,33.0,1
2020-08-05,0.0,0.0,1
2020-08-06,23.0,23.0,1
2020-08-07,0.0,0.0,1
2020-08-08,13.0,13.0,1
2020-08-09,51.0,51.0,1
2020-08-10,33.0,33.0,1
2020-08-11,100.0,100.0,1
2020-08-12,33.0,33.0,1
2020-08-13,22.0,22.0,1
2020-08-14,46.0,46.0,1
2020-08-15,25.0,25.0,1
2020-08-16,51.0,51.0,1
2020-08-17,70.0,70.0,1
2020-08-18,45.0,45.0,1
2020-08-19,35.0,35.0,1
2020-08-20,24.0,24.0,1
2020-08-21,36.0,36.0,1
2020-08-22,26.0,26.0,1
2020-08-23,0.0,0.0,1
2020-08-24,11.0,11.0,1
2020-08-25,11.0,11.0,1
2020-08-26,11.0,11.0,1
2020-08-27,23.0,23.0,1
2020-08-28,23.0,23.0,1
2020-08-29,24.0,24.0,1
2020-08-30,50.0,50.0,1
2020-08-31,12.0,12.0,1
2020-09-01,0.0,0.0,1
2020-09-02,35.0,35.0,1
2020-09-03,36.0,36.0,1
2020-09-04,0.0,0.0,1
2020-09-05,41.0,41.0,1
2020-09-06,13.0,13.0,1
2020-09-07,0.0,0.0,1
2020-09-08,11.0,11.0,1
2020-09-09,41.0,41.0,1
2020-09-10,52.0,52.0,1
2020-09-11,11.0,11.0,1
2020-09-12,0.0,0.0,1
2020-09-13,23.0,23.0,1
2020-09-14,64.0,64.0,1
2020-09-15,34.0,34.0,1
2020-09-16,22.0,22.0,1
2020-09-17,11.0,11.0,1
2020-09-18,11.0,11.0,1
2020-09-19,0.0,0.0,1
2020-09-20,21.0,21.0,1
2020-09-21,31.0,31.0,1
2020-09-22,10.0,10.0,1
2020-09-23,11.0,11.0,1
2020-09-24,11.0,11.0,1
2020-09-25,12.0,12.0,1
2020-09-26,26.0,26.0,1
2020-09-27,25.0,25.0,1
2020-09-28,57.0,57.0,1
2020-09-29,0.0,0.0,1
2020-09-30,12.0,12.0,1
