date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,17.0,17.0,1.0
2020-02-02,62.0,62.0,1.0
2020-02-03,14.0,14.0,1.0
2020-02-04,47.0,47.0,1.0
2020-02-05,30.0,30.0,1.0
2020-02-06,32.0,32.0,1.0
2020-02-07,0.0,0.0,1.0
2020-02-08,17.0,17.0,1.0
2020-02-09,31.0,31.0,1.0
2020-02-10,44.0,44.0,1.0
2020-02-11,44.0,44.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,15.0,15.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,100.0,100.0,1.0
2020-02-16,16.0,16.0,1.0
2020-02-17,58.0,58.0,1.0
2020-02-18,30.0,30.0,1.0
2020-02-19,0.0,0.0,1.0
2020-02-20,15.0,15.0,1.0
2020-02-21,16.0,16.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,16.0,16.0,1.0
2020-02-24,15.0,15.0,1.0
2020-02-25,15.0,15.0,1.0
2020-02-26,44.0,44.0,1.0
2020-02-27,0.0,0.0,1.0
2020-02-28,31.0,31.0,1.0
2020-02-29,0.0,0.0,1.0
2020-03-01,63.0,63.0,1.0
2020-03-02,30.0,30.0,1.0
2020-03-03,45.0,45.0,1.0
2020-03-04,15.0,15.0,1.0
2020-03-05,30.0,30.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,85.0,85.0,1.0
2020-03-08,45.0,45.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,30.0,30.0,1.0
2020-03-11,28.0,28.0,1.0
2020-03-12,43.0,43.0,1.0
2020-03-13,16.0,16.0,1.0
2020-03-14,47.0,47.0,1.0
2020-03-15,29.0,29.0,1.0
2020-03-16,73.0,73.0,1.0
2020-03-17,24.0,24.0,1.0
2020-03-18,40.0,40.0,1.0
2020-03-19,41.0,41.0,1.0
2020-03-20,27.0,27.0,1.0
2020-03-21,74.0,74.0,1.0
2020-03-22,87.0,87.0,1.0
2020-03-23,58.0,58.0,1.0
2020-03-24,0.0,0.0,1.0
2020-03-25,25.0,25.0,1.0
2020-03-26,51.0,51.0,1.0
2020-03-27,48.0,48.0,1.0
2020-03-28,57.0,57.0,1.0
2020-03-29,28.0,28.0,1.0
2020-03-30,47.0,47.0,1.0
2020-03-31,24.0,24.0,1.0
2020-04-01,25.0,25.0,1.0
2020-04-02,25.0,25.0,1.0
2020-04-03,0.0,0.0,1.0
2020-04-04,29.0,29.0,1.0
2020-04-05,15.0,15.0,1.0
2020-04-06,11.0,11.0,1.0
2020-04-07,23.0,23.0,1.0
2020-04-08,24.0,24.0,1.0
2020-04-09,38.0,38.0,1.0
2020-04-10,0.0,0.0,1.0
2020-04-11,0.0,0.0,1.0
2020-04-12,14.0,14.0,1.0
2020-04-13,26.0,26.0,1.0
2020-04-14,58.0,58.0,1.0
2020-04-15,26.0,26.0,1.0
2020-04-16,25.0,25.0,1.0
2020-04-17,12.0,12.0,1.0
2020-04-18,43.0,43.0,1.0
2020-04-19,13.0,13.0,1.0
2020-04-20,37.0,37.0,1.0
2020-04-21,13.0,13.0,1.0
2020-04-22,27.0,27.0,1.0
2020-04-23,0.0,0.0,1.0
2020-04-24,27.0,27.0,1.0
2020-04-25,14.0,14.0,1.0
2020-04-26,29.0,29.0,1.0
2020-04-27,24.0,24.0,1.0
2020-04-28,36.0,36.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,0.0,0.0,1.0
