date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,42.0,42.0,1
2020-02-02,68.0,68.0,1
2020-02-03,73.0,73.0,1
2020-02-04,52.0,52.0,1
2020-02-05,41.0,41.0,1
2020-02-06,43.0,43.0,1
2020-02-07,34.0,34.0,1
2020-02-08,75.0,75.0,1
2020-02-09,28.0,28.0,1
2020-02-10,28.0,28.0,1
2020-02-11,59.0,59.0,1
2020-02-12,28.0,28.0,1
2020-02-13,44.0,44.0,1
2020-02-14,45.0,45.0,1
2020-02-15,60.0,60.0,1
2020-02-16,83.0,83.0,1
2020-02-17,49.0,49.0,1
2020-02-18,53.0,53.0,1
2020-02-19,38.0,38.0,1
2020-02-20,38.0,38.0,1
2020-02-21,51.0,51.0,1
2020-02-22,41.0,41.0,1
2020-02-23,23.0,23.0,1
2020-02-24,46.0,46.0,1
2020-02-25,42.0,42.0,1
2020-02-26,59.0,59.0,1
2020-02-27,41.0,41.0,1
2020-02-28,55.0,55.0,1
2020-02-29,74.0,74.0,1
2020-03-01,61.0,61.0,1
2020-03-02,45.0,45.0,1
2020-03-03,25.0,25.0,1
2020-03-04,45.0,45.0,1
2020-03-05,56.0,56.0,1
2020-03-06,45.0,45.0,1
2020-03-07,35.0,35.0,1
2020-03-08,62.0,62.0,1
2020-03-09,30.0,30.0,1
2020-03-10,56.0,56.0,1
2020-03-11,42.0,42.0,1
2020-03-12,100.0,100.0,1
2020-03-13,52.0,52.0,1
2020-03-14,92.0,92.0,1
2020-03-15,55.0,55.0,1
2020-03-16,38.0,38.0,1
2020-03-17,46.0,46.0,1
2020-03-18,40.0,40.0,1
2020-03-19,33.0,33.0,1
2020-03-20,58.0,58.0,1
2020-03-21,43.0,43.0,1
2020-03-22,45.0,45.0,1
2020-03-23,48.0,48.0,1
2020-03-24,52.0,52.0,1
2020-03-25,19.0,19.0,1
2020-03-26,23.0,23.0,1
2020-03-27,53.0,53.0,1
2020-03-28,36.0,36.0,1
2020-03-29,68.0,68.0,1
2020-03-30,40.0,40.0,1
2020-03-31,28.0,28.0,1
2020-04-01,43.0,43.0,1
2020-04-02,51.0,51.0,1
2020-04-03,43.0,43.0,1
2020-04-04,29.0,29.0,1
2020-04-05,23.0,23.0,1
2020-04-06,38.0,38.0,1
2020-04-07,28.0,28.0,1
2020-04-08,29.0,29.0,1
2020-04-09,41.0,41.0,1
2020-04-10,33.0,33.0,1
2020-04-11,13.0,13.0,1
2020-04-12,55.0,55.0,1
2020-04-13,25.0,25.0,1
2020-04-14,20.0,20.0,1
2020-04-15,21.0,21.0,1
2020-04-16,26.0,26.0,1
2020-04-17,8.0,8.0,1
2020-04-18,22.0,22.0,1
2020-04-19,17.0,17.0,1
2020-04-20,15.0,15.0,1
2020-04-21,24.0,24.0,1
2020-04-22,28.0,28.0,1
2020-04-23,16.0,16.0,1
2020-04-24,34.0,34.0,1
2020-04-25,24.0,24.0,1
2020-04-26,51.0,51.0,1
2020-04-27,13.0,13.0,1
2020-04-28,17.0,17.0,1
2020-04-29,32.0,32.0,1
2020-04-30,21.0,21.0,1
2020-05-01,23.0,23.0,1
2020-05-02,23.0,23.0,1
2020-05-03,31.0,31.0,1
2020-05-04,18.0,18.0,1
2020-05-05,21.0,21.0,1
2020-05-06,15.0,15.0,1
2020-05-07,35.0,35.0,1
2020-05-08,21.0,21.0,1
2020-05-09,34.0,34.0,1
2020-05-10,8.0,8.0,1
2020-05-11,23.0,23.0,1
2020-05-12,38.0,38.0,1
2020-05-13,26.0,26.0,1
2020-05-14,32.0,32.0,1
2020-05-15,25.0,25.0,1
2020-05-16,18.0,18.0,1
2020-05-17,35.0,35.0,1
2020-05-18,30.0,30.0,1
2020-05-19,33.0,33.0,1
2020-05-20,19.0,19.0,1
2020-05-21,13.0,13.0,1
2020-05-22,25.0,25.0,1
2020-05-23,31.0,31.0,1
2020-05-24,11.0,11.0,1
2020-05-25,10.0,10.0,1
2020-05-26,23.0,23.0,1
2020-05-27,10.0,10.0,1
2020-05-28,19.0,19.0,1
2020-05-29,17.0,17.0,1
2020-05-30,25.0,25.0,1
2020-05-31,27.0,27.0,1
2020-06-01,4.0,4.0,1
2020-06-02,10.0,10.0,1
2020-06-03,32.0,32.0,1
2020-06-04,13.0,13.0,1
2020-06-05,21.0,21.0,1
2020-06-06,14.0,14.0,1
2020-06-07,0.0,0.0,1
2020-06-08,29.0,29.0,1
2020-06-09,19.0,19.0,1
2020-06-10,30.0,30.0,1
2020-06-11,30.0,30.0,1
2020-06-12,11.0,11.0,1
2020-06-13,13.0,13.0,1
2020-06-14,20.0,20.0,1
2020-06-15,16.0,16.0,1
2020-06-16,13.0,13.0,1
2020-06-17,13.0,13.0,1
