date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,42.0,42.0,1
2020-02-02,44.0,44.0,1
2020-02-03,40.0,40.0,1
2020-02-04,41.0,41.0,1
2020-02-05,36.0,36.0,1
2020-02-06,36.0,36.0,1
2020-02-07,38.0,38.0,1
2020-02-08,40.0,40.0,1
2020-02-09,37.0,37.0,1
2020-02-10,32.0,32.0,1
2020-02-11,37.0,37.0,1
2020-02-12,35.0,35.0,1
2020-02-13,37.0,37.0,1
2020-02-14,35.0,35.0,1
2020-02-15,38.0,38.0,1
2020-02-16,45.0,45.0,1
2020-02-17,39.0,39.0,1
2020-02-18,39.0,39.0,1
2020-02-19,46.0,46.0,1
2020-02-20,35.0,35.0,1
2020-02-21,35.0,35.0,1
2020-02-22,43.0,43.0,1
2020-02-23,44.0,44.0,1
2020-02-24,41.0,41.0,1
2020-02-25,39.0,39.0,1
2020-02-26,51.0,51.0,1
2020-02-27,46.0,46.0,1
2020-02-28,57.0,57.0,1
2020-02-29,61.0,61.0,1
2020-03-01,65.0,65.0,1
2020-03-02,56.0,56.0,1
2020-03-03,52.0,52.0,1
2020-03-04,52.0,52.0,1
2020-03-05,51.0,51.0,1
2020-03-06,54.0,54.0,1
2020-03-07,50.0,50.0,1
2020-03-08,59.0,59.0,1
2020-03-09,55.0,55.0,1
2020-03-10,53.0,53.0,1
2020-03-11,57.0,57.0,1
2020-03-12,70.0,70.0,1
2020-03-13,82.0,82.0,1
2020-03-14,94.0,94.0,1
2020-03-15,96.0,96.0,1
2020-03-16,97.0,97.0,1
2020-03-17,85.0,85.0,1
2020-03-18,100.0,100.0,1
2020-03-19,99.0,99.0,1
2020-03-20,69.0,69.0,1
2020-03-21,70.0,70.0,1
2020-03-22,69.0,69.0,1
2020-03-23,66.0,66.0,1
2020-03-24,44.0,44.0,1
2020-03-25,47.0,47.0,1
2020-03-26,48.0,48.0,1
2020-03-27,40.0,40.0,1
2020-03-28,45.0,45.0,1
2020-03-29,43.0,43.0,1
2020-03-30,41.0,41.0,1
2020-03-31,38.0,38.0,1
2020-04-01,37.0,37.0,1
