date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,21.0,21.0,1.0
2020-02-02,25.0,25.0,1.0
2020-02-03,15.0,15.0,1.0
2020-02-04,19.0,19.0,1.0
2020-02-05,20.0,20.0,1.0
2020-02-06,11.0,11.0,1.0
2020-02-07,10.0,10.0,1.0
2020-02-08,12.0,12.0,1.0
2020-02-09,19.0,19.0,1.0
2020-02-10,8.0,8.0,1.0
2020-02-11,17.0,17.0,1.0
2020-02-12,19.0,19.0,1.0
2020-02-13,18.0,18.0,1.0
2020-02-14,13.0,13.0,1.0
2020-02-15,9.0,9.0,1.0
2020-02-16,14.0,14.0,1.0
2020-02-17,14.0,14.0,1.0
2020-02-18,16.0,16.0,1.0
2020-02-19,12.0,12.0,1.0
2020-02-20,15.0,15.0,1.0
2020-02-21,16.0,16.0,1.0
2020-02-22,19.0,19.0,1.0
2020-02-23,16.0,16.0,1.0
2020-02-24,29.0,29.0,1.0
2020-02-25,47.0,47.0,1.0
2020-02-26,43.0,43.0,1.0
2020-02-27,43.0,43.0,1.0
2020-02-28,42.0,42.0,1.0
2020-02-29,32.0,32.0,1.0
2020-03-01,37.0,37.0,1.0
2020-03-02,45.0,45.0,1.0
2020-03-03,34.0,34.0,1.0
2020-03-04,26.0,26.0,1.0
2020-03-05,29.0,29.0,1.0
2020-03-06,36.0,36.0,1.0
2020-03-07,32.0,32.0,1.0
2020-03-08,40.0,40.0,1.0
2020-03-09,31.0,31.0,1.0
2020-03-10,41.0,41.0,1.0
2020-03-11,29.0,29.0,1.0
2020-03-12,68.0,68.0,1.0
2020-03-13,73.0,73.0,1.0
2020-03-14,76.0,76.0,1.0
2020-03-15,100.0,100.0,1.0
2020-03-16,89.0,89.0,1.0
2020-03-17,93.0,93.0,1.0
2020-03-18,75.0,75.0,1.0
2020-03-19,42.0,42.0,1.0
2020-03-20,49.0,49.0,1.0
2020-03-21,52.0,52.0,1.0
2020-03-22,63.0,63.0,1.0
2020-03-23,34.0,34.0,1.0
2020-03-24,31.0,31.0,1.0
2020-03-25,21.0,21.0,1.0
2020-03-26,21.0,21.0,1.0
2020-03-27,41.0,41.0,1.0
2020-03-28,39.0,39.0,1.0
2020-03-29,43.0,43.0,1.0
2020-03-30,18.0,18.0,1.0
2020-03-31,19.0,19.0,1.0
2020-04-01,19.0,19.0,1.0
2020-04-02,27.0,27.0,1.0
2020-04-03,19.0,19.0,1.0
2020-04-04,21.0,21.0,1.0
2020-04-05,17.0,17.0,1.0
2020-04-06,12.0,12.0,1.0
2020-04-07,19.0,19.0,1.0
2020-04-08,9.0,9.0,1.0
2020-04-09,17.0,17.0,1.0
2020-04-10,21.0,21.0,1.0
2020-04-11,19.0,19.0,1.0
2020-04-12,32.0,32.0,1.0
2020-04-13,9.0,9.0,1.0
2020-04-14,15.0,15.0,1.0
2020-04-15,13.0,13.0,1.0
2020-04-16,16.0,16.0,1.0
2020-04-17,13.0,13.0,1.0
2020-04-18,14.0,14.0,1.0
2020-04-19,15.0,15.0,1.0
2020-04-20,16.0,16.0,1.0
2020-04-21,11.0,11.0,1.0
2020-04-22,11.0,11.0,1.0
2020-04-23,22.0,22.0,1.0
2020-04-24,9.0,9.0,1.0
2020-04-25,7.0,7.0,1.0
2020-04-26,11.0,11.0,1.0
2020-04-27,15.0,15.0,1.0
2020-04-28,11.0,11.0,1.0
2020-04-29,21.0,21.0,1.0
2020-04-30,17.0,17.0,1.0
2020-05-01,18.0,18.0,1.0
2020-05-02,7.0,7.0,1.0
2020-05-03,12.0,12.0,1.0
2020-05-04,6.0,6.0,1.0
2020-05-05,15.0,15.0,1.0
2020-05-06,11.0,11.0,1.0
2020-05-07,11.0,11.0,1.0
2020-05-08,12.0,12.0,1.0
2020-05-09,13.0,13.0,1.0
2020-05-10,16.0,16.0,1.0
2020-05-11,17.0,17.0,1.0
2020-05-12,10.0,10.0,1.0
2020-05-13,19.0,19.0,1.0
2020-05-14,14.0,14.0,1.0
2020-05-15,15.0,15.0,1.0
2020-05-16,21.0,21.0,1.0
2020-05-17,14.0,14.0,1.0
2020-05-18,10.0,10.0,1.0
2020-05-19,14.0,14.0,1.0
2020-05-20,15.0,15.0,1.0
2020-05-21,18.0,18.0,1.0
2020-05-22,12.0,12.0,1.0
2020-05-23,12.0,12.0,1.0
2020-05-24,12.0,12.0,1.0
2020-05-25,12.0,12.0,1.0
2020-05-26,13.0,13.0,1.0
2020-05-27,14.0,14.0,1.0
2020-05-28,15.0,15.0,1.0
2020-05-29,15.0,15.0,1.0
2020-05-30,21.0,21.0,1.0
2020-05-31,14.0,14.0,1.0
2020-06-01,14.0,14.0,1.0
2020-06-02,6.0,6.0,1.0
2020-06-03,19.0,19.0,1.0
2020-06-04,5.0,5.0,1.0
2020-06-05,10.0,10.0,1.0
2020-06-06,11.0,11.0,1.0
2020-06-07,12.0,12.0,1.0
2020-06-08,13.0,13.0,1.0
2020-06-09,12.0,12.0,1.0
2020-06-10,12.0,12.0,1.0
2020-06-11,11.0,11.0,1.0
2020-06-12,11.0,11.0,1.0
2020-06-13,14.0,14.0,1.0
2020-06-14,13.0,13.0,1.0
2020-06-15,8.0,8.0,1.0
2020-06-16,5.0,5.0,1.0
2020-06-17,14.0,14.0,1.0
2020-06-18,4.0,4.0,1.0
2020-06-19,10.0,10.0,1.0
2020-06-20,27.0,27.0,1.0
