date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,51.0,51.0,1
2020-02-05,24.0,24.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,54.0,54.0,1
2020-02-09,25.0,25.0,1
2020-02-10,0.0,0.0,1
2020-02-11,25.0,25.0,1
2020-02-12,24.0,24.0,1
2020-02-13,25.0,25.0,1
2020-02-14,0.0,0.0,1
2020-02-15,27.0,27.0,1
2020-02-16,77.0,77.0,1
2020-02-17,24.0,24.0,1
2020-02-18,49.0,49.0,1
2020-02-19,100.0,100.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,23.0,23.0,1
2020-02-27,23.0,23.0,1
2020-02-28,48.0,48.0,1
2020-02-29,25.0,25.0,1
2020-03-01,0.0,0.0,1
2020-03-02,0.0,0.0,1
2020-03-03,0.0,0.0,1
2020-03-04,24.0,24.0,1
2020-03-05,0.0,0.0,1
2020-03-06,0.0,0.0,1
2020-03-07,0.0,0.0,1
2020-03-08,23.0,23.0,1
2020-03-09,0.0,0.0,1
2020-03-10,0.0,0.0,1
2020-03-11,0.0,0.0,1
2020-03-12,70.0,70.0,1
2020-03-13,24.0,24.0,1
2020-03-14,25.0,25.0,1
2020-03-15,0.0,0.0,1
2020-03-16,0.0,0.0,1
2020-03-17,20.0,20.0,1
2020-03-18,0.0,0.0,1
2020-03-19,0.0,0.0,1
2020-03-20,21.0,21.0,1
2020-03-21,92.0,92.0,1
2020-03-22,23.0,23.0,1
2020-03-23,18.0,18.0,1
2020-03-24,59.0,59.0,1
2020-03-25,0.0,0.0,1
2020-03-26,21.0,21.0,1
2020-03-27,40.0,40.0,1
2020-03-28,23.0,23.0,1
2020-03-29,0.0,0.0,1
2020-03-30,39.0,39.0,1
2020-03-31,19.0,19.0,1
2020-04-01,0.0,0.0,1
2020-04-02,20.0,20.0,1
2020-04-03,20.0,20.0,1
2020-04-04,46.0,46.0,1
2020-04-05,0.0,0.0,1
2020-04-06,19.0,19.0,1
2020-04-07,20.0,20.0,1
2020-04-08,41.0,41.0,1
2020-04-09,42.0,42.0,1
2020-04-10,0.0,0.0,1
2020-04-11,0.0,0.0,1
2020-04-12,0.0,0.0,1
2020-04-13,45.0,45.0,1
2020-04-14,61.0,61.0,1
2020-04-15,42.0,42.0,1
2020-04-16,21.0,21.0,1
2020-04-17,21.0,21.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,60.0,60.0,1
2020-04-21,21.0,21.0,1
2020-04-22,21.0,21.0,1
2020-04-23,0.0,0.0,1
2020-04-24,21.0,21.0,1
2020-04-25,23.0,23.0,1
2020-04-26,46.0,46.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,36.0,36.0,1
2020-05-01,39.0,39.0,1
2020-05-02,41.0,41.0,1
2020-05-03,22.0,22.0,1
2020-05-04,0.0,0.0,1
2020-05-05,18.0,18.0,1
2020-05-06,0.0,0.0,1
2020-05-07,0.0,0.0,1
2020-05-08,21.0,21.0,1
2020-05-09,0.0,0.0,1
2020-05-10,0.0,0.0,1
2020-05-11,0.0,0.0,1
2020-05-12,21.0,21.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,22.0,22.0,1
2020-05-16,0.0,0.0,1
2020-05-17,26.0,26.0,1
2020-05-18,0.0,0.0,1
2020-05-19,42.0,42.0,1
2020-05-20,0.0,0.0,1
2020-05-21,50.0,50.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,24.0,24.0,1
2020-05-25,42.0,42.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,21.0,21.0,1
2020-05-29,23.0,23.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,42.0,42.0,1
2020-06-03,0.0,0.0,1
2020-06-04,0.0,0.0,1
2020-06-05,20.0,20.0,1
2020-06-06,24.0,24.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,0.0,0.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,21.0,21.0,1
2020-06-13,25.0,25.0,1
2020-06-14,24.0,24.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,43.0,43.0,1
2020-06-18,23.0,23.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,26.0,26.0,1
2020-06-22,23.0,23.0,1
2020-06-23,0.0,0.0,1
2020-06-24,24.0,24.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,26.0,26.0,1
2020-06-28,0.0,0.0,1
2020-06-29,22.0,22.0,1
2020-06-30,0.0,0.0,1
2020-07-01,22.0,22.0,1
2020-07-02,0.0,0.0,1
2020-07-03,0.0,0.0,1
2020-07-04,28.0,28.0,1
2020-07-05,25.0,25.0,1
2020-07-06,23.0,23.0,1
2020-07-07,0.0,0.0,1
2020-07-08,0.0,0.0,1
2020-07-09,0.0,0.0,1
2020-07-10,25.0,25.0,1
2020-07-11,0.0,0.0,1
2020-07-12,60.0,60.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,24.0,24.0,1
2020-07-17,0.0,0.0,1
2020-07-18,0.0,0.0,1
2020-07-19,28.0,28.0,1
2020-07-20,0.0,0.0,1
2020-07-21,27.0,27.0,1
2020-07-22,0.0,0.0,1
2020-07-23,53.0,53.0,1
2020-07-24,0.0,0.0,1
2020-07-25,28.0,28.0,1
2020-07-26,0.0,0.0,1
2020-07-27,52.0,52.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,29.0,29.0,1
2020-08-03,26.0,26.0,1
2020-08-04,0.0,0.0,1
2020-08-05,0.0,0.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,0.0,0.0,1
2020-08-09,0.0,0.0,1
2020-08-10,0.0,0.0,1
2020-08-11,0.0,0.0,1
2020-08-12,0.0,0.0,1
2020-08-13,27.0,27.0,1
2020-08-14,54.0,54.0,1
2020-08-15,0.0,0.0,1
2020-08-16,28.0,28.0,1
2020-08-17,0.0,0.0,1
2020-08-18,25.0,25.0,1
2020-08-19,27.0,27.0,1
2020-08-20,0.0,0.0,1
2020-08-21,0.0,0.0,1
2020-08-22,28.0,28.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,25.0,25.0,1
2020-08-26,0.0,0.0,1
2020-08-27,0.0,0.0,1
2020-08-28,25.0,25.0,1
2020-08-29,28.0,28.0,1
2020-08-30,0.0,0.0,1
2020-08-31,72.0,72.0,1
2020-09-01,0.0,0.0,1
2020-09-02,26.0,26.0,1
2020-09-03,0.0,0.0,1
2020-09-04,26.0,26.0,1
2020-09-05,26.0,26.0,1
2020-09-06,26.0,26.0,1
2020-09-07,0.0,0.0,1
2020-09-08,0.0,0.0,1
2020-09-09,0.0,0.0,1
2020-09-10,24.0,24.0,1
2020-09-11,0.0,0.0,1
2020-09-12,0.0,0.0,1
2020-09-13,0.0,0.0,1
2020-09-14,0.0,0.0,1
2020-09-15,0.0,0.0,1
2020-09-16,0.0,0.0,1
2020-09-17,0.0,0.0,1
2020-09-18,0.0,0.0,1
2020-09-19,0.0,0.0,1
2020-09-20,50.0,50.0,1
2020-09-21,0.0,0.0,1
2020-09-22,0.0,0.0,1
2020-09-23,24.0,24.0,1
2020-09-24,48.0,48.0,1
2020-09-25,0.0,0.0,1
2020-09-26,0.0,0.0,1
2020-09-27,26.0,26.0,1
2020-09-28,0.0,0.0,1
2020-09-29,46.0,46.0,1
2020-09-30,23.0,23.0,1
2020-10-01,22.0,22.0,1
2020-10-02,0.0,0.0,1
2020-10-03,0.0,0.0,1
2020-10-04,0.0,0.0,1
2020-10-05,0.0,0.0,1
2020-10-06,24.0,24.0,1
2020-10-07,0.0,0.0,1
2020-10-08,25.0,25.0,1
2020-10-09,0.0,0.0,1
2020-10-10,28.0,28.0,1
2020-10-11,0.0,0.0,1
2020-10-12,50.0,50.0,1
2020-10-13,0.0,0.0,1
2020-10-14,0.0,0.0,1
2020-10-15,0.0,0.0,1
2020-10-16,0.0,0.0,1
2020-10-17,0.0,0.0,1
2020-10-18,0.0,0.0,1
2020-10-19,0.0,0.0,1
2020-10-20,49.0,49.0,1
2020-10-21,0.0,0.0,1
2020-10-22,0.0,0.0,1
2020-10-23,0.0,0.0,1
2020-10-24,0.0,0.0,1
2020-10-25,0.0,0.0,1
2020-10-26,26.0,26.0,1
2020-10-27,0.0,0.0,1
2020-09-28,0.0,0.0,2
2020-09-29,0.0,0.0,2
2020-09-30,0.0,0.0,2
2020-10-01,25.0,25.0,2
2020-10-02,28.0,28.0,2
2020-10-03,0.0,0.0,2
2020-10-04,0.0,0.0,2
2020-10-05,0.0,0.0,2
2020-10-06,0.0,0.0,2
2020-10-07,54.0,54.0,2
2020-10-08,56.0,56.0,2
2020-10-09,0.0,0.0,2
2020-10-10,33.0,33.0,2
2020-10-11,0.0,0.0,2
2020-10-12,30.0,30.0,2
2020-10-13,0.0,0.0,2
2020-10-14,0.0,0.0,2
2020-10-15,0.0,0.0,2
2020-10-16,0.0,0.0,2
2020-10-17,32.0,32.0,2
2020-10-18,0.0,0.0,2
2020-10-19,0.0,0.0,2
2020-10-20,0.0,0.0,2
2020-10-21,60.0,60.0,2
2020-10-22,29.0,29.0,2
2020-10-23,0.0,0.0,2
2020-10-24,30.0,30.0,2
2020-10-25,0.0,0.0,2
2020-10-26,0.0,0.0,2
2020-10-27,0.0,0.0,2
2020-10-28,0.0,0.0,2
2020-10-29,0.0,0.0,2
2020-10-30,75.0,75.0,2
2020-10-31,0.0,0.0,2
2020-11-01,0.0,0.0,2
2020-11-02,26.0,26.0,2
2020-11-03,0.0,0.0,2
2020-11-04,0.0,0.0,2
2020-11-05,25.0,25.0,2
2020-11-06,0.0,0.0,2
2020-11-07,0.0,0.0,2
2020-11-08,0.0,0.0,2
2020-11-09,0.0,0.0,2
2020-11-10,0.0,0.0,2
2020-11-11,73.0,73.0,2
2020-11-12,0.0,0.0,2
2020-11-13,25.0,25.0,2
2020-11-14,0.0,0.0,2
2020-11-15,52.0,52.0,2
2020-11-16,0.0,0.0,2
2020-11-17,0.0,0.0,2
2020-11-18,0.0,0.0,2
2020-11-19,0.0,0.0,2
2020-11-20,0.0,0.0,2
2020-11-21,0.0,0.0,2
2020-11-22,26.0,26.0,2
2020-11-23,0.0,0.0,2
2020-11-24,0.0,0.0,2
2020-11-25,25.0,25.0,2
2020-11-26,0.0,0.0,2
2020-11-27,0.0,0.0,2
