date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1.0
2020-02-02,1.0,1.0,1.0
2020-02-03,0.0,0.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,0.0,0.0,1.0
2020-02-06,0.0,0.0,1.0
2020-02-07,0.0,0.0,1.0
2020-02-08,0.0,0.0,1.0
2020-02-09,0.0,0.0,1.0
2020-02-10,0.0,0.0,1.0
2020-02-11,1.0,1.0,1.0
2020-02-12,1.0,1.0,1.0
2020-02-13,0.0,0.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,1.0,1.0,1.0
2020-02-16,1.0,1.0,1.0
2020-02-17,2.0,2.0,1.0
2020-02-18,0.0,0.0,1.0
2020-02-19,0.0,0.0,1.0
2020-02-20,1.0,1.0,1.0
2020-02-21,1.0,1.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,2.0,2.0,1.0
2020-02-24,3.0,3.0,1.0
2020-02-25,3.0,3.0,1.0
2020-02-26,3.0,3.0,1.0
2020-02-27,3.0,3.0,1.0
2020-02-28,4.0,4.0,1.0
2020-02-29,5.0,5.0,1.0
2020-03-01,4.0,4.0,1.0
2020-03-02,9.0,9.0,1.0
2020-03-03,5.0,5.0,1.0
2020-03-04,4.0,4.0,1.0
2020-03-05,6.0,6.0,1.0
2020-03-06,10.0,10.0,1.0
2020-03-07,8.0,8.0,1.0
2020-03-08,10.0,10.0,1.0
2020-03-09,8.0,8.0,1.0
2020-03-10,9.0,9.0,1.0
2020-03-11,10.0,10.0,1.0
2020-03-12,21.0,21.0,1.0
2020-03-13,39.0,39.0,1.0
2020-03-14,39.0,39.0,1.0
2020-03-15,47.0,47.0,1.0
2020-03-16,50.0,50.0,1.0
2020-03-17,64.0,64.0,1.0
2020-03-18,58.0,58.0,1.0
2020-03-19,58.0,58.0,1.0
2020-03-20,55.0,55.0,1.0
2020-03-21,56.0,56.0,1.0
2020-03-22,56.0,56.0,1.0
2020-03-23,50.0,50.0,1.0
2020-03-24,51.0,51.0,1.0
2020-03-25,51.0,51.0,1.0
2020-03-26,48.0,48.0,1.0
2020-03-27,53.0,53.0,1.0
2020-03-28,56.0,56.0,1.0
2020-03-29,46.0,46.0,1.0
2020-03-30,51.0,51.0,1.0
2020-03-31,47.0,47.0,1.0
2020-04-01,54.0,54.0,1.0
2020-04-02,51.0,51.0,1.0
2020-04-03,44.0,44.0,1.0
2020-04-04,50.0,50.0,1.0
2020-04-05,34.0,34.0,1.0
2020-04-06,53.0,53.0,1.0
2020-04-07,56.0,56.0,1.0
2020-04-08,44.0,44.0,1.0
2020-04-09,42.0,42.0,1.0
2020-04-10,51.0,51.0,1.0
2020-04-11,39.0,39.0,1.0
2020-04-12,33.0,33.0,1.0
2020-04-13,38.0,38.0,1.0
2020-04-14,41.0,41.0,1.0
2020-04-15,38.0,38.0,1.0
2020-04-16,55.0,55.0,1.0
2020-04-17,44.0,44.0,1.0
2020-04-18,34.0,34.0,1.0
2020-04-19,40.0,40.0,1.0
2020-04-20,34.0,34.0,1.0
2020-04-21,40.0,40.0,1.0
2020-04-22,38.0,38.0,1.0
2020-04-23,35.0,35.0,1.0
2020-04-24,43.0,43.0,1.0
2020-04-25,32.0,32.0,1.0
2020-04-26,37.0,37.0,1.0
2020-04-27,38.0,38.0,1.0
2020-04-28,46.0,46.0,1.0
2020-04-29,50.0,50.0,1.0
2020-04-30,50.0,50.0,1.0
2020-05-01,44.0,44.0,1.0
2020-05-02,39.0,39.0,1.0
2020-05-03,36.0,36.0,1.0
2020-05-04,37.0,37.0,1.0
2020-05-05,36.0,36.0,1.0
2020-05-06,35.0,35.0,1.0
2020-05-07,43.0,43.0,1.0
2020-05-08,39.0,39.0,1.0
2020-05-09,40.0,40.0,1.0
2020-05-10,39.0,39.0,1.0
2020-05-11,31.0,31.0,1.0
2020-05-12,35.0,35.0,1.0
2020-05-13,36.0,36.0,1.0
2020-05-14,36.0,36.0,1.0
2020-05-15,40.0,40.0,1.0
2020-05-16,31.0,31.0,1.0
2020-05-17,26.0,26.0,1.0
2020-05-18,33.0,33.0,1.0
2020-05-19,29.0,29.0,1.0
2020-05-20,32.0,32.0,1.0
