date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,35.0,35.0,1
2020-02-02,34.0,34.0,1
2020-02-03,31.0,31.0,1
2020-02-04,29.0,29.0,1
2020-02-05,34.0,34.0,1
2020-02-06,26.0,26.0,1
2020-02-07,43.0,43.0,1
2020-02-08,25.0,25.0,1
2020-02-09,43.0,43.0,1
2020-02-10,44.0,44.0,1
2020-02-11,33.0,33.0,1
2020-02-12,47.0,47.0,1
2020-02-13,32.0,32.0,1
2020-02-14,35.0,35.0,1
2020-02-15,32.0,32.0,1
2020-02-16,38.0,38.0,1
2020-02-17,30.0,30.0,1
2020-02-18,30.0,30.0,1
2020-02-19,29.0,29.0,1
2020-02-20,33.0,33.0,1
2020-02-21,30.0,30.0,1
2020-02-22,24.0,24.0,1
2020-02-23,28.0,28.0,1
2020-02-24,32.0,32.0,1
2020-02-25,18.0,18.0,1
2020-02-26,39.0,39.0,1
2020-02-27,25.0,25.0,1
2020-02-28,29.0,29.0,1
2020-02-29,28.0,28.0,1
2020-03-01,40.0,40.0,1
2020-03-02,43.0,43.0,1
2020-03-03,31.0,31.0,1
2020-03-04,42.0,42.0,1
2020-03-05,17.0,17.0,1
2020-03-06,26.0,26.0,1
2020-03-07,38.0,38.0,1
2020-03-08,37.0,37.0,1
2020-03-09,42.0,42.0,1
2020-03-10,34.0,34.0,1
2020-03-11,35.0,35.0,1
2020-03-12,51.0,51.0,1
2020-03-13,64.0,64.0,1
2020-03-14,91.0,91.0,1
2020-03-15,69.0,69.0,1
2020-03-16,100.0,100.0,1
2020-03-17,88.0,88.0,1
2020-03-18,70.0,70.0,1
2020-03-19,69.0,69.0,1
2020-03-20,72.0,72.0,1
2020-03-21,69.0,69.0,1
2020-03-22,63.0,63.0,1
2020-03-23,75.0,75.0,1
2020-03-24,35.0,35.0,1
2020-03-25,40.0,40.0,1
2020-03-26,55.0,55.0,1
2020-03-27,42.0,42.0,1
2020-03-28,45.0,45.0,1
2020-03-29,44.0,44.0,1
2020-03-30,46.0,46.0,1
2020-03-31,29.0,29.0,1
2020-04-01,32.0,32.0,1
2020-04-02,19.0,19.0,1
2020-04-03,31.0,31.0,1
2020-04-04,32.0,32.0,1
2020-04-05,31.0,31.0,1
2020-04-06,32.0,32.0,1
2020-04-07,26.0,26.0,1
2020-04-08,31.0,31.0,1
2020-04-09,18.0,18.0,1
2020-04-10,32.0,32.0,1
2020-04-11,25.0,25.0,1
2020-04-12,31.0,31.0,1
2020-04-13,21.0,21.0,1
2020-04-14,17.0,17.0,1
2020-04-15,15.0,15.0,1
2020-04-16,8.0,8.0,1
2020-04-17,28.0,28.0,1
2020-04-18,19.0,19.0,1
2020-04-19,26.0,26.0,1
2020-04-20,22.0,22.0,1
2020-04-21,19.0,19.0,1
2020-04-22,18.0,18.0,1
2020-04-23,21.0,21.0,1
2020-04-24,6.0,6.0,1
2020-04-25,15.0,15.0,1
2020-04-26,24.0,24.0,1
2020-04-27,20.0,20.0,1
2020-04-28,14.0,14.0,1
2020-04-29,11.0,11.0,1
2020-04-30,11.0,11.0,1
2020-05-01,20.0,20.0,1
2020-05-02,16.0,16.0,1
2020-05-03,9.0,9.0,1
2020-05-04,13.0,13.0,1
2020-05-05,12.0,12.0,1
2020-05-06,13.0,13.0,1
2020-05-07,12.0,12.0,1
2020-05-08,18.0,18.0,1
2020-05-09,17.0,17.0,1
2020-05-10,18.0,18.0,1
2020-05-11,10.0,10.0,1
2020-05-12,11.0,11.0,1
2020-05-13,17.0,17.0,1
2020-05-14,9.0,9.0,1
2020-05-15,17.0,17.0,1
2020-05-16,17.0,17.0,1
2020-05-17,20.0,20.0,1
2020-05-18,17.0,17.0,1
2020-05-19,20.0,20.0,1
2020-05-20,16.0,16.0,1
2020-05-21,15.0,15.0,1
2020-05-22,12.0,12.0,1
2020-05-23,10.0,10.0,1
2020-05-24,20.0,20.0,1
2020-05-25,14.0,14.0,1
2020-05-26,15.0,15.0,1
2020-05-27,15.0,15.0,1
2020-05-28,15.0,15.0,1
2020-05-29,13.0,13.0,1
2020-05-30,8.0,8.0,1
2020-05-31,14.0,14.0,1
2020-06-01,12.0,12.0,1
2020-06-02,20.0,20.0,1
2020-06-03,9.0,9.0,1
2020-06-04,15.0,15.0,1
2020-06-05,21.0,21.0,1
2020-06-06,12.0,12.0,1
2020-06-07,12.0,12.0,1
2020-06-08,7.0,7.0,1
2020-06-09,8.0,8.0,1
2020-06-10,10.0,10.0,1
2020-06-11,11.0,11.0,1
2020-06-12,11.0,11.0,1
2020-06-13,16.0,16.0,1
2020-06-14,4.0,4.0,1
2020-06-15,6.0,6.0,1
2020-06-16,7.0,7.0,1
2020-06-17,13.0,13.0,1
2020-06-18,12.0,12.0,1
2020-06-19,10.0,10.0,1
2020-06-20,11.0,11.0,1
2020-06-21,12.0,12.0,1
2020-06-22,13.0,13.0,1
2020-06-23,15.0,15.0,1
2020-06-24,8.0,8.0,1
2020-06-25,15.0,15.0,1
2020-06-26,18.0,18.0,1
2020-06-27,15.0,15.0,1
2020-06-28,9.0,9.0,1
2020-06-29,18.0,18.0,1
2020-06-30,17.0,17.0,1
2020-07-01,17.0,17.0,1
2020-07-02,21.0,21.0,1
2020-07-03,12.0,12.0,1
2020-07-04,12.0,12.0,1
2020-07-05,26.0,26.0,1
2020-07-06,16.0,16.0,1
2020-07-07,19.0,19.0,1
2020-07-08,26.0,26.0,1
2020-07-09,19.0,19.0,1
2020-07-10,22.0,22.0,1
2020-07-11,37.0,37.0,1
2020-07-12,17.0,17.0,1
2020-07-13,41.0,41.0,1
2020-07-14,29.0,29.0,1
2020-07-15,35.0,35.0,1
2020-07-16,21.0,21.0,1
2020-07-17,25.0,25.0,1
2020-07-18,17.0,17.0,1
2020-07-19,37.0,37.0,1
2020-07-20,21.0,21.0,1
2020-07-21,21.0,21.0,1
2020-07-22,24.0,24.0,1
2020-07-23,14.0,14.0,1
2020-07-24,19.0,19.0,1
2020-07-25,24.0,24.0,1
2020-07-26,33.0,33.0,1
2020-07-27,21.0,21.0,1
2020-07-28,32.0,32.0,1
2020-07-29,16.0,16.0,1
2020-07-30,30.0,30.0,1
2020-07-31,16.0,16.0,1
2020-08-01,20.0,20.0,1
2020-08-02,29.0,29.0,1
2020-08-03,36.0,36.0,1
2020-08-04,16.0,16.0,1
2020-08-05,19.0,19.0,1
2020-08-06,20.0,20.0,1
2020-08-07,23.0,23.0,1
2020-08-08,23.0,23.0,1
2020-08-09,27.0,27.0,1
2020-08-10,13.0,13.0,1
2020-08-11,16.0,16.0,1
2020-08-12,23.0,23.0,1
2020-08-13,21.0,21.0,1
2020-08-14,26.0,26.0,1
2020-08-15,26.0,26.0,1
2020-08-16,17.0,17.0,1
2020-08-17,23.0,23.0,1
2020-08-18,10.0,10.0,1
2020-08-19,27.0,27.0,1
2020-08-20,12.0,12.0,1
2020-08-21,19.0,19.0,1
2020-08-22,8.0,8.0,1
2020-08-23,16.0,16.0,1
2020-08-24,20.0,20.0,1
2020-08-25,26.0,26.0,1
2020-08-26,21.0,21.0,1
2020-08-27,37.0,37.0,1
2020-08-28,19.0,19.0,1
2020-08-29,25.0,25.0,1
2020-08-30,18.0,18.0,1
2020-08-31,26.0,26.0,1
2020-09-01,15.0,15.0,1
2020-09-02,24.0,24.0,1
2020-09-03,21.0,21.0,1
2020-09-04,27.0,27.0,1
2020-09-05,26.0,26.0,1
2020-09-06,38.0,38.0,1
2020-09-07,32.0,32.0,1
2020-09-08,51.0,51.0,1
2020-09-09,57.0,57.0,1
2020-09-10,50.0,50.0,1
2020-09-11,46.0,46.0,1
2020-09-12,59.0,59.0,1
2020-09-13,63.0,63.0,1
2020-09-14,42.0,42.0,1
2020-09-15,53.0,53.0,1
2020-09-16,40.0,40.0,1
2020-09-17,38.0,38.0,1
2020-09-18,30.0,30.0,1
2020-09-19,39.0,39.0,1
2020-09-20,36.0,36.0,1
2020-09-21,30.0,30.0,1
2020-09-22,25.0,25.0,1
2020-09-23,34.0,34.0,1
2020-09-24,27.0,27.0,1
2020-09-25,23.0,23.0,1
2020-09-26,25.0,25.0,1
2020-09-27,28.0,28.0,1
2020-09-28,28.0,28.0,1
2020-09-29,31.0,31.0,1
2020-09-30,25.0,25.0,1
2020-10-01,28.0,28.0,1
2020-10-02,34.0,34.0,1
2020-10-03,46.0,46.0,1
2020-10-04,37.0,37.0,1
2020-10-05,24.0,24.0,1
