date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,31.0,31.0,1
2020-02-02,25.0,25.0,1
2020-02-03,27.0,27.0,1
2020-02-04,34.0,34.0,1
2020-02-05,35.0,35.0,1
2020-02-06,12.0,12.0,1
2020-02-07,36.0,36.0,1
2020-02-08,37.0,37.0,1
2020-02-09,30.0,30.0,1
2020-02-10,38.0,38.0,1
2020-02-11,28.0,28.0,1
2020-02-12,11.0,11.0,1
2020-02-13,17.0,17.0,1
2020-02-14,23.0,23.0,1
2020-02-15,0.0,0.0,1
2020-02-16,31.0,31.0,1
2020-02-17,22.0,22.0,1
2020-02-18,27.0,27.0,1
2020-02-19,11.0,11.0,1
2020-02-20,12.0,12.0,1
2020-02-21,6.0,6.0,1
2020-02-22,32.0,32.0,1
2020-02-23,25.0,25.0,1
2020-02-24,41.0,41.0,1
2020-02-25,17.0,17.0,1
2020-02-26,16.0,16.0,1
2020-02-27,11.0,11.0,1
2020-02-28,6.0,6.0,1
2020-02-29,6.0,6.0,1
2020-03-01,30.0,30.0,1
2020-03-02,17.0,17.0,1
2020-03-03,16.0,16.0,1
2020-03-04,28.0,28.0,1
2020-03-05,16.0,16.0,1
2020-03-06,33.0,33.0,1
2020-03-07,19.0,19.0,1
2020-03-08,6.0,6.0,1
2020-03-09,27.0,27.0,1
2020-03-10,27.0,27.0,1
2020-03-11,11.0,11.0,1
2020-03-12,63.0,63.0,1
2020-03-13,57.0,57.0,1
2020-03-14,59.0,59.0,1
2020-03-15,60.0,60.0,1
2020-03-16,69.0,69.0,1
2020-03-17,44.0,44.0,1
2020-03-18,59.0,59.0,1
2020-03-19,49.0,49.0,1
2020-03-20,32.0,32.0,1
2020-03-21,83.0,83.0,1
2020-03-22,88.0,88.0,1
2020-03-23,42.0,42.0,1
2020-03-24,41.0,41.0,1
2020-03-25,50.0,50.0,1
2020-03-26,46.0,46.0,1
2020-03-27,100.0,100.0,1
2020-03-28,29.0,29.0,1
2020-03-29,50.0,50.0,1
2020-03-30,14.0,14.0,1
2020-03-31,29.0,29.0,1
2020-04-01,35.0,35.0,1
2020-04-02,40.0,40.0,1
2020-04-03,31.0,31.0,1
2020-04-04,17.0,17.0,1
2020-04-05,17.0,17.0,1
2020-04-06,23.0,23.0,1
2020-04-07,19.0,19.0,1
2020-04-08,0.0,0.0,1
2020-04-09,15.0,15.0,1
2020-04-10,5.0,5.0,1
2020-04-11,16.0,16.0,1
2020-04-12,22.0,22.0,1
2020-04-13,16.0,16.0,1
2020-04-14,10.0,10.0,1
2020-04-15,31.0,31.0,1
2020-04-16,10.0,10.0,1
2020-04-17,5.0,5.0,1
2020-04-18,22.0,22.0,1
2020-04-19,10.0,10.0,1
2020-04-20,30.0,30.0,1
2020-04-21,5.0,5.0,1
2020-04-22,0.0,0.0,1
2020-04-23,25.0,25.0,1
2020-04-24,16.0,16.0,1
2020-04-25,0.0,0.0,1
2020-04-26,17.0,17.0,1
2020-04-27,19.0,19.0,1
2020-04-28,5.0,5.0,1
2020-04-29,5.0,5.0,1
2020-04-30,0.0,0.0,1
2020-05-01,24.0,24.0,1
2020-05-02,20.0,20.0,1
2020-05-03,11.0,11.0,1
2020-05-04,34.0,34.0,1
2020-05-05,9.0,9.0,1
2020-05-06,25.0,25.0,1
2020-05-07,15.0,15.0,1
2020-05-08,0.0,0.0,1
2020-05-09,10.0,10.0,1
2020-05-10,15.0,15.0,1
2020-05-11,5.0,5.0,1
2020-05-12,15.0,15.0,1
2020-05-13,25.0,25.0,1
2020-05-14,10.0,10.0,1
2020-05-15,16.0,16.0,1
2020-05-16,6.0,6.0,1
2020-05-17,25.0,25.0,1
2020-05-18,16.0,16.0,1
2020-05-19,5.0,5.0,1
2020-05-20,16.0,16.0,1
2020-05-21,12.0,12.0,1
2020-05-22,0.0,0.0,1
