date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,19.0,19.0,1
2020-02-02,40.0,40.0,1
2020-02-03,8.0,8.0,1
2020-02-04,35.0,35.0,1
2020-02-05,9.0,9.0,1
2020-02-06,38.0,38.0,1
2020-02-07,19.0,19.0,1
2020-02-08,42.0,42.0,1
2020-02-09,51.0,51.0,1
2020-02-10,18.0,18.0,1
2020-02-11,35.0,35.0,1
2020-02-12,9.0,9.0,1
2020-02-13,19.0,19.0,1
2020-02-14,39.0,39.0,1
2020-02-15,11.0,11.0,1
2020-02-16,10.0,10.0,1
2020-02-17,27.0,27.0,1
2020-02-18,9.0,9.0,1
2020-02-19,18.0,18.0,1
2020-02-20,10.0,10.0,1
2020-02-21,0.0,0.0,1
2020-02-22,10.0,10.0,1
2020-02-23,20.0,20.0,1
2020-02-24,27.0,27.0,1
2020-02-25,43.0,43.0,1
2020-02-26,16.0,16.0,1
2020-02-27,57.0,57.0,1
2020-02-28,17.0,17.0,1
2020-02-29,9.0,9.0,1
2020-03-01,27.0,27.0,1
2020-03-02,41.0,41.0,1
2020-03-03,33.0,33.0,1
2020-03-04,41.0,41.0,1
2020-03-05,59.0,59.0,1
2020-03-06,51.0,51.0,1
2020-03-07,38.0,38.0,1
2020-03-08,57.0,57.0,1
2020-03-09,66.0,66.0,1
2020-03-10,43.0,43.0,1
2020-03-11,43.0,43.0,1
2020-03-12,100.0,100.0,1
2020-03-13,55.0,55.0,1
2020-03-14,29.0,29.0,1
2020-03-15,85.0,85.0,1
2020-03-16,82.0,82.0,1
2020-03-17,61.0,61.0,1
2020-03-18,58.0,58.0,1
2020-03-19,34.0,34.0,1
2020-03-20,96.0,96.0,1
2020-03-21,94.0,94.0,1
2020-03-22,81.0,81.0,1
2020-03-23,44.0,44.0,1
2020-03-24,87.0,87.0,1
2020-03-25,79.0,79.0,1
2020-03-26,55.0,55.0,1
2020-03-27,61.0,61.0,1
2020-03-28,62.0,62.0,1
2020-03-29,71.0,71.0,1
2020-03-30,53.0,53.0,1
2020-03-31,15.0,15.0,1
2020-04-01,23.0,23.0,1
2020-04-02,23.0,23.0,1
2020-04-03,33.0,33.0,1
2020-04-04,57.0,57.0,1
2020-04-05,9.0,9.0,1
2020-04-06,30.0,30.0,1
2020-04-07,16.0,16.0,1
2020-04-08,39.0,39.0,1
2020-04-09,25.0,25.0,1
2020-04-10,25.0,25.0,1
2020-04-11,26.0,26.0,1
2020-04-12,35.0,35.0,1
2020-04-13,16.0,16.0,1
2020-04-14,24.0,24.0,1
2020-04-15,24.0,24.0,1
2020-04-16,8.0,8.0,1
2020-04-17,32.0,32.0,1
2020-04-18,35.0,35.0,1
2020-04-19,8.0,8.0,1
