date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,28.0,28.0,1
2020-02-02,19.0,19.0,1
2020-02-03,20.0,20.0,1
2020-02-04,26.0,26.0,1
2020-02-05,19.0,19.0,1
2020-02-06,15.0,15.0,1
2020-02-07,18.0,18.0,1
2020-02-08,13.0,13.0,1
2020-02-09,20.0,20.0,1
2020-02-10,20.0,20.0,1
2020-02-11,17.0,17.0,1
2020-02-12,19.0,19.0,1
2020-02-13,15.0,15.0,1
2020-02-14,15.0,15.0,1
2020-02-15,16.0,16.0,1
2020-02-16,21.0,21.0,1
2020-02-17,14.0,14.0,1
2020-02-18,13.0,13.0,1
2020-02-19,20.0,20.0,1
2020-02-20,13.0,13.0,1
2020-02-21,18.0,18.0,1
2020-02-22,14.0,14.0,1
2020-02-23,36.0,36.0,1
2020-02-24,45.0,45.0,1
2020-02-25,36.0,36.0,1
2020-02-26,48.0,48.0,1
2020-02-27,58.0,58.0,1
2020-02-28,45.0,45.0,1
2020-02-29,33.0,33.0,1
2020-03-01,34.0,34.0,1
2020-03-02,29.0,29.0,1
2020-03-03,22.0,22.0,1
2020-03-04,31.0,31.0,1
2020-03-05,43.0,43.0,1
2020-03-06,36.0,36.0,1
2020-03-07,46.0,46.0,1
2020-03-08,39.0,39.0,1
2020-03-09,37.0,37.0,1
2020-03-10,61.0,61.0,1
2020-03-11,80.0,80.0,1
2020-03-12,99.0,99.0,1
2020-03-13,93.0,93.0,1
2020-03-14,100.0,100.0,1
2020-03-15,75.0,75.0,1
2020-03-16,64.0,64.0,1
2020-03-17,58.0,58.0,1
2020-03-18,50.0,50.0,1
2020-03-19,40.0,40.0,1
2020-03-20,36.0,36.0,1
2020-03-21,39.0,39.0,1
2020-03-22,36.0,36.0,1
2020-03-23,28.0,28.0,1
2020-03-24,29.0,29.0,1
2020-03-25,26.0,26.0,1
2020-03-26,24.0,24.0,1
2020-03-27,26.0,26.0,1
2020-03-28,22.0,22.0,1
2020-03-29,31.0,31.0,1
2020-03-30,26.0,26.0,1
2020-03-31,20.0,20.0,1
2020-04-01,21.0,21.0,1
2020-04-02,16.0,16.0,1
2020-04-03,16.0,16.0,1
2020-04-04,16.0,16.0,1
2020-04-05,17.0,17.0,1
2020-04-06,14.0,14.0,1
2020-04-07,23.0,23.0,1
2020-04-08,16.0,16.0,1
2020-04-09,15.0,15.0,1
2020-04-10,15.0,15.0,1
2020-04-11,22.0,22.0,1
2020-04-12,17.0,17.0,1
2020-04-13,20.0,20.0,1
2020-04-14,19.0,19.0,1
2020-04-15,17.0,17.0,1
2020-04-16,13.0,13.0,1
2020-04-17,13.0,13.0,1
2020-04-18,12.0,12.0,1
2020-04-19,12.0,12.0,1
2020-04-20,19.0,19.0,1
2020-04-21,19.0,19.0,1
2020-04-22,13.0,13.0,1
2020-04-23,10.0,10.0,1
2020-04-24,18.0,18.0,1
2020-04-25,18.0,18.0,1
2020-04-26,17.0,17.0,1
2020-04-27,10.0,10.0,1
2020-04-28,16.0,16.0,1
2020-04-29,13.0,13.0,1
2020-04-30,16.0,16.0,1
2020-05-01,13.0,13.0,1
2020-05-02,14.0,14.0,1
2020-05-03,19.0,19.0,1
2020-05-04,10.0,10.0,1
2020-05-05,10.0,10.0,1
2020-05-06,17.0,17.0,1
2020-05-07,14.0,14.0,1
2020-05-08,14.0,14.0,1
2020-05-09,14.0,14.0,1
2020-05-10,16.0,16.0,1
2020-05-11,14.0,14.0,1
2020-05-12,17.0,17.0,1
2020-05-13,14.0,14.0,1
2020-05-14,15.0,15.0,1
2020-05-15,11.0,11.0,1
2020-05-16,11.0,11.0,1
2020-05-17,15.0,15.0,1
2020-05-18,12.0,12.0,1
2020-05-19,14.0,14.0,1
2020-05-20,11.0,11.0,1
2020-05-21,9.0,9.0,1
2020-05-22,11.0,11.0,1
2020-05-23,14.0,14.0,1
2020-05-24,18.0,18.0,1
2020-05-25,11.0,11.0,1
2020-05-26,10.0,10.0,1
2020-05-27,15.0,15.0,1
