date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,15.0,15.0,1.0
2020-02-02,19.0,19.0,1.0
2020-02-03,20.0,20.0,1.0
2020-02-04,27.0,27.0,1.0
2020-02-05,13.0,13.0,1.0
2020-02-06,21.0,21.0,1.0
2020-02-07,25.0,25.0,1.0
2020-02-08,19.0,19.0,1.0
2020-02-09,16.0,16.0,1.0
2020-02-10,24.0,24.0,1.0
2020-02-11,13.0,13.0,1.0
2020-02-12,19.0,19.0,1.0
2020-02-13,15.0,15.0,1.0
2020-02-14,15.0,15.0,1.0
2020-02-15,14.0,14.0,1.0
2020-02-16,13.0,13.0,1.0
2020-02-17,14.0,14.0,1.0
2020-02-18,10.0,10.0,1.0
2020-02-19,10.0,10.0,1.0
2020-02-20,12.0,12.0,1.0
2020-02-21,16.0,16.0,1.0
2020-02-22,17.0,17.0,1.0
2020-02-23,27.0,27.0,1.0
2020-02-24,31.0,31.0,1.0
2020-02-25,37.0,37.0,1.0
2020-02-26,31.0,31.0,1.0
2020-02-27,26.0,26.0,1.0
2020-02-28,48.0,48.0,1.0
2020-02-29,43.0,43.0,1.0
2020-03-01,29.0,29.0,1.0
2020-03-02,33.0,33.0,1.0
2020-03-03,30.0,30.0,1.0
2020-03-04,41.0,41.0,1.0
2020-03-05,30.0,30.0,1.0
2020-03-06,34.0,34.0,1.0
2020-03-07,30.0,30.0,1.0
2020-03-08,41.0,41.0,1.0
2020-03-09,37.0,37.0,1.0
2020-03-10,33.0,33.0,1.0
2020-03-11,43.0,43.0,1.0
2020-03-12,51.0,51.0,1.0
2020-03-13,93.0,93.0,1.0
2020-03-14,97.0,97.0,1.0
2020-03-15,100.0,100.0,1.0
2020-03-16,97.0,97.0,1.0
2020-03-17,80.0,80.0,1.0
2020-03-18,62.0,62.0,1.0
2020-03-19,56.0,56.0,1.0
2020-03-20,54.0,54.0,1.0
2020-03-21,38.0,38.0,1.0
2020-03-22,52.0,52.0,1.0
2020-03-23,37.0,37.0,1.0
2020-03-24,53.0,53.0,1.0
2020-03-25,33.0,33.0,1.0
2020-03-26,37.0,37.0,1.0
2020-03-27,40.0,40.0,1.0
2020-03-28,49.0,49.0,1.0
2020-03-29,45.0,45.0,1.0
2020-03-30,28.0,28.0,1.0
2020-03-31,33.0,33.0,1.0
2020-04-01,27.0,27.0,1.0
2020-04-02,20.0,20.0,1.0
2020-04-03,16.0,16.0,1.0
2020-04-04,21.0,21.0,1.0
2020-04-05,25.0,25.0,1.0
2020-04-06,16.0,16.0,1.0
2020-04-07,25.0,25.0,1.0
2020-04-08,22.0,22.0,1.0
2020-04-09,26.0,26.0,1.0
2020-04-10,12.0,12.0,1.0
2020-04-11,15.0,15.0,1.0
2020-04-12,18.0,18.0,1.0
2020-04-13,17.0,17.0,1.0
2020-04-14,11.0,11.0,1.0
2020-04-15,21.0,21.0,1.0
2020-04-16,25.0,25.0,1.0
2020-04-17,15.0,15.0,1.0
2020-04-18,21.0,21.0,1.0
2020-04-19,21.0,21.0,1.0
2020-04-20,17.0,17.0,1.0
2020-04-21,10.0,10.0,1.0
2020-04-22,8.0,8.0,1.0
2020-04-23,19.0,19.0,1.0
2020-04-24,16.0,16.0,1.0
2020-04-25,21.0,21.0,1.0
2020-04-26,12.0,12.0,1.0
2020-04-27,7.0,7.0,1.0
2020-04-28,12.0,12.0,1.0
2020-04-29,19.0,19.0,1.0
2020-04-30,13.0,13.0,1.0
2020-05-01,11.0,11.0,1.0
2020-05-02,18.0,18.0,1.0
2020-05-03,14.0,14.0,1.0
2020-05-04,11.0,11.0,1.0
2020-05-05,13.0,13.0,1.0
2020-05-06,12.0,12.0,1.0
2020-05-07,17.0,17.0,1.0
2020-05-08,18.0,18.0,1.0
2020-05-09,19.0,19.0,1.0
2020-05-10,18.0,18.0,1.0
2020-05-11,24.0,24.0,1.0
2020-05-12,12.0,12.0,1.0
2020-05-13,14.0,14.0,1.0
2020-05-14,15.0,15.0,1.0
2020-05-15,15.0,15.0,1.0
2020-05-16,19.0,19.0,1.0
2020-05-17,16.0,16.0,1.0
2020-05-18,12.0,12.0,1.0
2020-05-19,15.0,15.0,1.0
2020-05-20,12.0,12.0,1.0
2020-05-21,14.0,14.0,1.0
2020-05-22,9.0,9.0,1.0
2020-05-23,12.0,12.0,1.0
2020-05-24,14.0,14.0,1.0
2020-05-25,14.0,14.0,1.0
2020-05-26,14.0,14.0,1.0
2020-05-27,7.0,7.0,1.0
2020-05-28,7.0,7.0,1.0
2020-05-29,10.0,10.0,1.0
2020-05-30,3.0,3.0,1.0
2020-05-31,22.0,22.0,1.0
2020-06-01,9.0,9.0,1.0
2020-06-02,7.0,7.0,1.0
2020-06-03,12.0,12.0,1.0
2020-06-04,15.0,15.0,1.0
2020-06-05,11.0,11.0,1.0
2020-06-06,13.0,13.0,1.0
2020-06-07,9.0,9.0,1.0
2020-06-08,11.0,11.0,1.0
2020-06-09,12.0,12.0,1.0
2020-06-10,14.0,14.0,1.0
2020-06-11,16.0,16.0,1.0
2020-06-12,13.0,13.0,1.0
2020-06-13,10.0,10.0,1.0
2020-06-14,10.0,10.0,1.0
2020-06-15,19.0,19.0,1.0
2020-06-16,10.0,10.0,1.0
2020-06-17,10.0,10.0,1.0
2020-06-18,5.0,5.0,1.0
2020-06-19,17.0,17.0,1.0
2020-06-20,13.0,13.0,1.0
2020-06-21,11.0,11.0,1.0
2020-06-22,9.0,9.0,1.0
2020-06-23,13.0,13.0,1.0
2020-06-24,15.0,15.0,1.0
2020-06-25,12.0,12.0,1.0
2020-06-26,15.0,15.0,1.0
2020-06-27,21.0,21.0,1.0
2020-06-28,17.0,17.0,1.0
2020-06-29,15.0,15.0,1.0
2020-06-30,12.0,12.0,1.0
2020-07-01,10.0,10.0,1.0
