date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,22.0,22.0,1
2020-02-02,21.0,21.0,1
2020-02-03,37.0,37.0,1
2020-02-04,41.0,41.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,23.0,23.0,1
2020-02-08,46.0,46.0,1
2020-02-09,63.0,63.0,1
2020-02-10,59.0,59.0,1
2020-02-11,99.0,99.0,1
2020-02-12,0.0,0.0,1
2020-02-13,20.0,20.0,1
2020-02-14,22.0,22.0,1
2020-02-15,23.0,23.0,1
2020-02-16,0.0,0.0,1
2020-02-17,41.0,41.0,1
2020-02-18,20.0,20.0,1
2020-02-19,21.0,21.0,1
2020-02-20,42.0,42.0,1
2020-02-21,0.0,0.0,1
2020-02-22,23.0,23.0,1
2020-02-23,44.0,44.0,1
2020-02-24,0.0,0.0,1
2020-02-25,40.0,40.0,1
2020-02-26,39.0,39.0,1
2020-02-27,77.0,77.0,1
2020-02-28,41.0,41.0,1
2020-02-29,0.0,0.0,1
2020-03-01,40.0,40.0,1
2020-03-02,19.0,19.0,1
2020-03-03,19.0,19.0,1
2020-03-04,58.0,58.0,1
2020-03-05,19.0,19.0,1
2020-03-06,0.0,0.0,1
2020-03-07,42.0,42.0,1
2020-03-08,21.0,21.0,1
2020-03-09,19.0,19.0,1
2020-03-10,38.0,38.0,1
2020-03-11,58.0,58.0,1
2020-03-12,0.0,0.0,1
2020-03-13,46.0,46.0,1
2020-03-14,24.0,24.0,1
2020-03-15,44.0,44.0,1
2020-03-16,39.0,39.0,1
2020-03-17,19.0,19.0,1
2020-03-18,20.0,20.0,1
2020-03-19,42.0,42.0,1
2020-03-20,0.0,0.0,1
2020-03-21,21.0,21.0,1
2020-03-22,43.0,43.0,1
2020-03-23,35.0,35.0,1
2020-03-24,60.0,60.0,1
2020-03-25,38.0,38.0,1
2020-03-26,59.0,59.0,1
2020-03-27,38.0,38.0,1
2020-03-28,86.0,86.0,1
2020-03-29,62.0,62.0,1
2020-03-30,19.0,19.0,1
2020-03-31,19.0,19.0,1
2020-04-01,77.0,77.0,1
2020-04-02,0.0,0.0,1
2020-04-03,78.0,78.0,1
2020-04-04,44.0,44.0,1
2020-04-05,0.0,0.0,1
2020-04-06,36.0,36.0,1
2020-04-07,19.0,19.0,1
2020-04-08,0.0,0.0,1
2020-04-09,38.0,38.0,1
2020-04-10,20.0,20.0,1
2020-04-11,22.0,22.0,1
2020-04-12,21.0,21.0,1
2020-04-13,39.0,39.0,1
2020-04-14,38.0,38.0,1
2020-04-15,39.0,39.0,1
2020-04-16,20.0,20.0,1
2020-04-17,81.0,81.0,1
2020-04-18,64.0,64.0,1
2020-04-19,42.0,42.0,1
2020-04-20,95.0,95.0,1
2020-04-21,19.0,19.0,1
2020-04-22,39.0,39.0,1
2020-04-23,38.0,38.0,1
2020-04-24,61.0,61.0,1
2020-04-25,0.0,0.0,1
2020-04-26,42.0,42.0,1
2020-04-27,38.0,38.0,1
2020-04-28,0.0,0.0,1
2020-04-29,55.0,55.0,1
2020-04-30,17.0,17.0,1
2020-05-01,19.0,19.0,1
2020-05-02,59.0,59.0,1
2020-05-03,61.0,61.0,1
2020-05-04,18.0,18.0,1
2020-05-05,17.0,17.0,1
2020-05-06,20.0,20.0,1
2020-05-07,0.0,0.0,1
2020-05-08,0.0,0.0,1
2020-05-09,0.0,0.0,1
2020-05-10,20.0,20.0,1
2020-05-11,35.0,35.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,57.0,57.0,1
2020-05-15,0.0,0.0,1
2020-05-16,24.0,24.0,1
2020-05-17,47.0,47.0,1
2020-05-18,40.0,40.0,1
2020-05-19,39.0,39.0,1
2020-05-20,61.0,61.0,1
2020-05-21,22.0,22.0,1
2020-05-22,63.0,63.0,1
2020-05-23,20.0,20.0,1
2020-05-24,44.0,44.0,1
2020-05-25,0.0,0.0,1
2020-05-26,20.0,20.0,1
2020-05-27,0.0,0.0,1
2020-05-28,0.0,0.0,1
2020-05-29,20.0,20.0,1
2020-05-30,23.0,23.0,1
2020-05-31,0.0,0.0,1
2020-06-01,21.0,21.0,1
2020-06-02,0.0,0.0,1
2020-06-03,55.0,55.0,1
2020-06-04,34.0,34.0,1
2020-06-05,0.0,0.0,1
2020-06-06,20.0,20.0,1
2020-06-07,42.0,42.0,1
2020-06-08,0.0,0.0,1
2020-06-09,0.0,0.0,1
2020-06-10,19.0,19.0,1
2020-06-11,19.0,19.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,20.0,20.0,1
2020-06-15,19.0,19.0,1
2020-06-16,0.0,0.0,1
2020-06-17,0.0,0.0,1
2020-06-18,39.0,39.0,1
2020-06-19,20.0,20.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,20.0,20.0,1
2020-06-23,41.0,41.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,20.0,20.0,1
2020-06-27,23.0,23.0,1
2020-06-28,20.0,20.0,1
2020-06-29,56.0,56.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,20.0,20.0,1
2020-07-03,0.0,0.0,1
2020-07-04,48.0,48.0,1
2020-07-05,22.0,22.0,1
2020-07-06,20.0,20.0,1
2020-07-07,0.0,0.0,1
2020-07-08,21.0,21.0,1
2020-07-09,22.0,22.0,1
2020-07-10,22.0,22.0,1
2020-07-11,100.0,100.0,1
2020-07-12,78.0,78.0,1
2020-07-13,22.0,22.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,20.0,20.0,1
2020-07-17,21.0,21.0,1
2020-07-18,75.0,75.0,1
2020-07-19,25.0,25.0,1
2020-07-20,41.0,41.0,1
2020-07-21,39.0,39.0,1
2020-07-22,0.0,0.0,1
2020-07-23,82.0,82.0,1
2020-07-24,20.0,20.0,1
2020-07-25,65.0,65.0,1
2020-07-26,43.0,43.0,1
2020-07-27,0.0,0.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,20.0,20.0,1
2020-08-01,22.0,22.0,1
2020-08-02,21.0,21.0,1
2020-08-03,18.0,18.0,1
2020-08-04,0.0,0.0,1
2020-08-05,60.0,60.0,1
2020-08-06,20.0,20.0,1
2020-08-07,21.0,21.0,1
2020-08-08,45.0,45.0,1
2020-08-09,46.0,46.0,1
2020-08-10,20.0,20.0,1
2020-08-11,57.0,57.0,1
2020-08-12,55.0,55.0,1
2020-08-13,19.0,19.0,1
2020-08-14,20.0,20.0,1
2020-08-15,0.0,0.0,1
2020-08-16,23.0,23.0,1
2020-08-17,39.0,39.0,1
2020-08-18,18.0,18.0,1
2020-08-19,36.0,36.0,1
2020-08-20,0.0,0.0,1
2020-08-21,55.0,55.0,1
2020-08-22,20.0,20.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,36.0,36.0,1
2020-08-28,0.0,0.0,1
2020-08-29,56.0,56.0,1
2020-08-30,54.0,54.0,1
2020-08-31,17.0,17.0,1
2020-09-01,36.0,36.0,1
2020-09-02,18.0,18.0,1
2020-09-03,37.0,37.0,1
2020-09-04,0.0,0.0,1
2020-09-05,0.0,0.0,1
2020-09-06,40.0,40.0,1
2020-09-07,0.0,0.0,1
2020-09-08,18.0,18.0,1
2020-09-09,18.0,18.0,1
2020-09-10,37.0,37.0,1
2020-09-11,39.0,39.0,1
2020-09-12,21.0,21.0,1
2020-09-13,83.0,83.0,1
2020-09-14,0.0,0.0,1
2020-09-15,37.0,37.0,1
2020-09-16,74.0,74.0,1
2020-09-17,19.0,19.0,1
2020-09-18,58.0,58.0,1
2020-09-19,42.0,42.0,1
2020-09-20,61.0,61.0,1
2020-09-21,19.0,19.0,1
2020-09-22,17.0,17.0,1
2020-09-23,53.0,53.0,1
2020-09-24,0.0,0.0,1
2020-09-25,19.0,19.0,1
2020-09-26,0.0,0.0,1
2020-09-27,60.0,60.0,1
2020-09-28,0.0,0.0,1
2020-09-29,20.0,20.0,1
2020-09-30,41.0,41.0,1
2020-10-01,0.0,0.0,1
2020-10-02,42.0,42.0,1
2020-10-03,22.0,22.0,1
2020-10-04,21.0,21.0,1
2020-10-05,20.0,20.0,1
2020-10-06,41.0,41.0,1
2020-10-07,0.0,0.0,1
2020-10-08,21.0,21.0,1
2020-10-09,0.0,0.0,1
2020-10-10,48.0,48.0,1
2020-10-11,23.0,23.0,1
2020-10-12,21.0,21.0,1
2020-10-13,22.0,22.0,1
2020-10-14,0.0,0.0,1
2020-10-15,22.0,22.0,1
2020-10-16,0.0,0.0,1
2020-10-17,24.0,24.0,1
2020-10-18,49.0,49.0,1
2020-10-19,65.0,65.0,1
2020-10-20,22.0,22.0,1
2020-10-21,0.0,0.0,1
2020-10-22,22.0,22.0,1
2020-10-23,22.0,22.0,1
2020-10-24,47.0,47.0,1
2020-10-25,0.0,0.0,1
2020-10-26,84.0,84.0,1
2020-10-27,0.0,0.0,1
2020-09-28,38.0,38.0,2
2020-09-29,0.0,0.0,2
2020-09-30,0.0,0.0,2
2020-10-01,20.0,20.0,2
2020-10-02,0.0,0.0,2
2020-10-03,22.0,22.0,2
2020-10-04,21.0,21.0,2
2020-10-05,39.0,39.0,2
