date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,54.0,54.0,1
2020-02-02,29.0,29.0,1
2020-02-03,73.0,73.0,1
2020-02-04,64.0,64.0,1
2020-02-05,35.0,35.0,1
2020-02-06,51.0,51.0,1
2020-02-07,27.0,27.0,1
2020-02-08,47.0,47.0,1
2020-02-09,75.0,75.0,1
2020-02-10,32.0,32.0,1
2020-02-11,70.0,70.0,1
2020-02-12,78.0,78.0,1
2020-02-13,52.0,52.0,1
2020-02-14,43.0,43.0,1
2020-02-15,34.0,34.0,1
2020-02-16,40.0,40.0,1
2020-02-17,16.0,16.0,1
2020-02-18,31.0,31.0,1
2020-02-19,47.0,47.0,1
2020-02-20,27.0,27.0,1
2020-02-21,16.0,16.0,1
2020-02-22,34.0,34.0,1
2020-02-23,28.0,28.0,1
2020-02-24,36.0,36.0,1
2020-02-25,41.0,41.0,1
2020-02-26,49.0,49.0,1
2020-02-27,63.0,63.0,1
2020-02-28,78.0,78.0,1
2020-02-29,36.0,36.0,1
2020-03-01,35.0,35.0,1
2020-03-02,69.0,69.0,1
2020-03-03,60.0,60.0,1
2020-03-04,62.0,62.0,1
2020-03-05,55.0,55.0,1
2020-03-06,57.0,57.0,1
2020-03-07,34.0,34.0,1
2020-03-08,32.0,32.0,1
2020-03-09,38.0,38.0,1
2020-03-10,49.0,49.0,1
2020-03-11,100.0,100.0,1
2020-03-12,54.0,54.0,1
2020-03-13,46.0,46.0,1
2020-03-14,86.0,86.0,1
2020-03-15,92.0,92.0,1
2020-03-16,59.0,59.0,1
2020-03-17,55.0,55.0,1
2020-03-18,62.0,62.0,1
2020-03-19,78.0,78.0,1
2020-03-20,60.0,60.0,1
2020-03-21,55.0,55.0,1
2020-03-22,59.0,59.0,1
2020-03-23,28.0,28.0,1
2020-03-24,14.0,14.0,1
2020-03-25,34.0,34.0,1
2020-03-26,49.0,49.0,1
2020-03-27,29.0,29.0,1
2020-03-28,44.0,44.0,1
2020-03-29,50.0,50.0,1
2020-03-30,36.0,36.0,1
2020-03-31,35.0,35.0,1
2020-04-01,39.0,39.0,1
2020-04-02,27.0,27.0,1
2020-04-03,23.0,23.0,1
2020-04-04,14.0,14.0,1
2020-04-05,19.0,19.0,1
2020-04-06,0.0,0.0,1
2020-04-07,27.0,27.0,1
2020-04-08,18.0,18.0,1
2020-04-09,23.0,23.0,1
2020-04-10,5.0,5.0,1
2020-04-11,5.0,5.0,1
2020-04-12,11.0,11.0,1
2020-04-13,24.0,24.0,1
2020-04-14,5.0,5.0,1
2020-04-15,14.0,14.0,1
2020-04-16,10.0,10.0,1
2020-04-17,37.0,37.0,1
2020-04-18,11.0,11.0,1
2020-04-19,19.0,19.0,1
2020-04-20,21.0,21.0,1
2020-04-21,23.0,23.0,1
2020-04-22,14.0,14.0,1
2020-04-23,5.0,5.0,1
2020-04-24,5.0,5.0,1
2020-04-25,28.0,28.0,1
2020-04-26,5.0,5.0,1
2020-04-27,5.0,5.0,1
2020-04-28,19.0,19.0,1
2020-04-29,19.0,19.0,1
2020-04-30,14.0,14.0,1
2020-05-01,6.0,6.0,1
2020-05-02,0.0,0.0,1
2020-05-03,16.0,16.0,1
2020-05-04,14.0,14.0,1
2020-05-05,23.0,23.0,1
2020-05-06,24.0,24.0,1
2020-05-07,15.0,15.0,1
2020-05-08,21.0,21.0,1
2020-05-09,18.0,18.0,1
2020-05-10,6.0,6.0,1
2020-05-11,10.0,10.0,1
2020-05-12,10.0,10.0,1
2020-05-13,10.0,10.0,1
2020-05-14,10.0,10.0,1
2020-05-15,21.0,21.0,1
2020-05-16,18.0,18.0,1
2020-05-17,12.0,12.0,1
2020-05-18,15.0,15.0,1
2020-05-19,5.0,5.0,1
2020-05-20,10.0,10.0,1
2020-05-21,21.0,21.0,1
2020-05-22,5.0,5.0,1
2020-05-23,6.0,6.0,1
2020-05-24,31.0,31.0,1
2020-05-25,15.0,15.0,1
2020-05-26,14.0,14.0,1
2020-05-27,15.0,15.0,1
2020-05-28,10.0,10.0,1
2020-05-29,5.0,5.0,1
2020-05-30,18.0,18.0,1
2020-05-31,6.0,6.0,1
2020-06-01,20.0,20.0,1
2020-06-02,25.0,25.0,1
2020-06-03,0.0,0.0,1
2020-06-04,15.0,15.0,1
2020-06-05,5.0,5.0,1
2020-06-06,12.0,12.0,1
2020-06-07,12.0,12.0,1
2020-06-08,5.0,5.0,1
2020-06-09,9.0,9.0,1
2020-06-10,0.0,0.0,1
2020-06-11,5.0,5.0,1
2020-06-12,5.0,5.0,1
2020-06-13,0.0,0.0,1
2020-06-14,6.0,6.0,1
2020-06-15,10.0,10.0,1
2020-06-16,5.0,5.0,1
2020-06-17,10.0,10.0,1
2020-06-18,5.0,5.0,1
2020-06-19,16.0,16.0,1
2020-06-20,6.0,6.0,1
2020-06-21,0.0,0.0,1
2020-06-22,10.0,10.0,1
2020-06-23,5.0,5.0,1
2020-06-24,5.0,5.0,1
2020-06-25,10.0,10.0,1
2020-06-26,11.0,11.0,1
2020-06-27,19.0,19.0,1
2020-06-28,12.0,12.0,1
2020-06-29,0.0,0.0,1
2020-06-30,5.0,5.0,1
2020-07-01,0.0,0.0,1
2020-07-02,10.0,10.0,1
2020-07-03,11.0,11.0,1
2020-07-04,24.0,24.0,1
2020-07-05,6.0,6.0,1
2020-07-06,0.0,0.0,1
2020-07-07,5.0,5.0,1
2020-07-08,5.0,5.0,1
2020-07-09,11.0,11.0,1
2020-07-10,5.0,5.0,1
2020-07-11,19.0,19.0,1
2020-07-12,12.0,12.0,1
2020-07-13,5.0,5.0,1
2020-07-14,0.0,0.0,1
2020-07-15,21.0,21.0,1
2020-07-16,5.0,5.0,1
2020-07-17,5.0,5.0,1
2020-07-18,13.0,13.0,1
