date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,28.0,28.0,1
2020-02-02,40.0,40.0,1
2020-02-03,11.0,11.0,1
2020-02-04,18.0,18.0,1
2020-02-05,12.0,12.0,1
2020-02-06,12.0,12.0,1
2020-02-07,25.0,25.0,1
2020-02-08,27.0,27.0,1
2020-02-09,33.0,33.0,1
2020-02-10,37.0,37.0,1
2020-02-11,37.0,37.0,1
2020-02-12,12.0,12.0,1
2020-02-13,12.0,12.0,1
2020-02-14,31.0,31.0,1
2020-02-15,20.0,20.0,1
2020-02-16,20.0,20.0,1
2020-02-17,0.0,0.0,1
2020-02-18,12.0,12.0,1
2020-02-19,0.0,0.0,1
2020-02-20,25.0,25.0,1
2020-02-21,25.0,25.0,1
2020-02-22,32.0,32.0,1
2020-02-23,25.0,25.0,1
2020-02-24,24.0,24.0,1
2020-02-25,36.0,36.0,1
2020-02-26,28.0,28.0,1
2020-02-27,33.0,33.0,1
2020-02-28,30.0,30.0,1
2020-02-29,14.0,14.0,1
2020-03-01,20.0,20.0,1
2020-03-02,22.0,22.0,1
2020-03-03,17.0,17.0,1
2020-03-04,22.0,22.0,1
2020-03-05,29.0,29.0,1
2020-03-06,30.0,30.0,1
2020-03-07,13.0,13.0,1
2020-03-08,12.0,12.0,1
2020-03-09,33.0,33.0,1
2020-03-10,17.0,17.0,1
2020-03-11,34.0,34.0,1
2020-03-12,62.0,62.0,1
2020-03-13,47.0,47.0,1
2020-03-14,52.0,52.0,1
2020-03-15,100.0,100.0,1
2020-03-16,51.0,51.0,1
2020-03-17,81.0,81.0,1
2020-03-18,77.0,77.0,1
2020-03-19,54.0,54.0,1
2020-03-20,40.0,40.0,1
2020-03-21,44.0,44.0,1
2020-03-22,39.0,39.0,1
2020-03-23,47.0,47.0,1
2020-03-24,42.0,42.0,1
2020-03-25,17.0,17.0,1
2020-03-26,51.0,51.0,1
2020-03-27,29.0,29.0,1
2020-03-28,28.0,28.0,1
2020-03-29,58.0,58.0,1
2020-03-30,15.0,15.0,1
2020-03-31,35.0,35.0,1
2020-04-01,50.0,50.0,1
2020-04-02,26.0,26.0,1
2020-04-03,42.0,42.0,1
2020-04-04,22.0,22.0,1
2020-04-05,22.0,22.0,1
2020-04-06,34.0,34.0,1
2020-04-07,41.0,41.0,1
2020-04-08,37.0,37.0,1
2020-04-09,22.0,22.0,1
2020-04-10,11.0,11.0,1
2020-04-11,25.0,25.0,1
2020-04-12,31.0,31.0,1
2020-04-13,17.0,17.0,1
2020-04-14,11.0,11.0,1
2020-04-15,48.0,48.0,1
2020-04-16,23.0,23.0,1
2020-04-17,37.0,37.0,1
2020-04-18,13.0,13.0,1
2020-04-19,21.0,21.0,1
2020-04-20,0.0,0.0,1
2020-04-21,11.0,11.0,1
2020-04-22,16.0,16.0,1
2020-04-23,27.0,27.0,1
2020-04-24,29.0,29.0,1
2020-04-25,26.0,26.0,1
2020-04-26,12.0,12.0,1
2020-04-27,28.0,28.0,1
2020-04-28,56.0,56.0,1
2020-04-29,33.0,33.0,1
2020-04-30,59.0,59.0,1
2020-05-01,52.0,52.0,1
2020-05-02,61.0,61.0,1
2020-05-03,19.0,19.0,1
2020-05-04,27.0,27.0,1
