date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,29.0,29.0,1
2020-02-02,43.0,43.0,1
2020-02-03,42.0,42.0,1
2020-02-04,33.0,33.0,1
2020-02-05,50.0,50.0,1
2020-02-06,33.0,33.0,1
2020-02-07,26.0,26.0,1
2020-02-08,15.0,15.0,1
2020-02-09,37.0,37.0,1
2020-02-10,51.0,51.0,1
2020-02-11,43.0,43.0,1
2020-02-12,28.0,28.0,1
2020-02-13,38.0,38.0,1
2020-02-14,49.0,49.0,1
2020-02-15,29.0,29.0,1
2020-02-16,42.0,42.0,1
2020-02-17,41.0,41.0,1
2020-02-18,49.0,49.0,1
2020-02-19,42.0,42.0,1
2020-02-20,12.0,12.0,1
2020-02-21,30.0,30.0,1
2020-02-22,33.0,33.0,1
2020-02-23,32.0,32.0,1
2020-02-24,57.0,57.0,1
2020-02-25,36.0,36.0,1
2020-02-26,48.0,48.0,1
2020-02-27,44.0,44.0,1
2020-02-28,47.0,47.0,1
2020-02-29,46.0,46.0,1
2020-03-01,23.0,23.0,1
2020-03-02,51.0,51.0,1
2020-03-03,46.0,46.0,1
2020-03-04,47.0,47.0,1
2020-03-05,53.0,53.0,1
2020-03-06,45.0,45.0,1
2020-03-07,38.0,38.0,1
2020-03-08,31.0,31.0,1
2020-03-09,42.0,42.0,1
2020-03-10,52.0,52.0,1
2020-03-11,100.0,100.0,1
2020-03-12,58.0,58.0,1
2020-03-13,54.0,54.0,1
2020-03-14,59.0,59.0,1
2020-03-15,85.0,85.0,1
2020-03-16,80.0,80.0,1
2020-03-17,40.0,40.0,1
2020-03-18,76.0,76.0,1
2020-03-19,44.0,44.0,1
2020-03-20,47.0,47.0,1
2020-03-21,46.0,46.0,1
2020-03-22,47.0,47.0,1
2020-03-23,23.0,23.0,1
2020-03-24,38.0,38.0,1
2020-03-25,35.0,35.0,1
2020-03-26,43.0,43.0,1
2020-03-27,24.0,24.0,1
2020-03-28,43.0,43.0,1
2020-03-29,51.0,51.0,1
2020-03-30,21.0,21.0,1
2020-03-31,52.0,52.0,1
2020-04-01,32.0,32.0,1
2020-04-02,24.0,24.0,1
2020-04-03,26.0,26.0,1
2020-04-04,49.0,49.0,1
2020-04-05,13.0,13.0,1
2020-04-06,32.0,32.0,1
2020-04-07,12.0,12.0,1
2020-04-08,20.0,20.0,1
2020-04-09,18.0,18.0,1
2020-04-10,31.0,31.0,1
2020-04-11,24.0,24.0,1
2020-04-12,30.0,30.0,1
2020-04-13,29.0,29.0,1
2020-04-14,35.0,35.0,1
2020-04-15,28.0,28.0,1
2020-04-16,21.0,21.0,1
2020-04-17,22.0,22.0,1
2020-04-18,19.0,19.0,1
2020-04-19,33.0,33.0,1
2020-04-20,15.0,15.0,1
2020-04-21,8.0,8.0,1
2020-04-22,28.0,28.0,1
2020-04-23,33.0,33.0,1
2020-04-24,8.0,8.0,1
2020-04-25,9.0,9.0,1
2020-04-26,31.0,31.0,1
2020-04-27,14.0,14.0,1
2020-04-28,11.0,11.0,1
2020-04-29,11.0,11.0,1
2020-04-30,14.0,14.0,1
2020-05-01,13.0,13.0,1
2020-05-02,13.0,13.0,1
2020-05-03,22.0,22.0,1
2020-05-04,18.0,18.0,1
2020-05-05,14.0,14.0,1
2020-05-06,22.0,22.0,1
2020-05-07,11.0,11.0,1
2020-05-08,30.0,30.0,1
2020-05-09,27.0,27.0,1
2020-05-10,25.0,25.0,1
2020-05-11,25.0,25.0,1
2020-05-12,14.0,14.0,1
2020-05-13,45.0,45.0,1
2020-05-14,8.0,8.0,1
2020-05-15,15.0,15.0,1
2020-05-16,13.0,13.0,1
2020-05-17,20.0,20.0,1
2020-05-18,19.0,19.0,1
2020-05-19,15.0,15.0,1
2020-05-20,28.0,28.0,1
2020-05-21,22.0,22.0,1
2020-05-22,32.0,32.0,1
2020-05-23,22.0,22.0,1
2020-05-24,21.0,21.0,1
2020-05-25,12.0,12.0,1
2020-05-26,4.0,4.0,1
2020-05-27,4.0,4.0,1
2020-05-28,19.0,19.0,1
2020-05-29,8.0,8.0,1
2020-05-30,31.0,31.0,1
2020-05-31,10.0,10.0,1
2020-06-01,14.0,14.0,1
2020-06-02,27.0,27.0,1
2020-06-03,15.0,15.0,1
2020-06-04,21.0,21.0,1
2020-06-05,15.0,15.0,1
2020-06-06,13.0,13.0,1
2020-06-07,21.0,21.0,1
2020-06-08,25.0,25.0,1
2020-06-09,19.0,19.0,1
2020-06-10,4.0,4.0,1
2020-06-11,13.0,13.0,1
2020-06-12,13.0,13.0,1
2020-06-13,10.0,10.0,1
2020-06-14,24.0,24.0,1
2020-06-15,8.0,8.0,1
2020-06-16,20.0,20.0,1
2020-06-17,25.0,25.0,1
2020-06-18,4.0,4.0,1
2020-06-19,31.0,31.0,1
2020-06-20,24.0,24.0,1
2020-06-21,31.0,31.0,1
2020-06-22,8.0,8.0,1
2020-06-23,21.0,21.0,1
2020-06-24,26.0,26.0,1
2020-06-25,4.0,4.0,1
2020-06-26,59.0,59.0,1
2020-06-27,26.0,26.0,1
2020-06-28,17.0,17.0,1
2020-06-29,20.0,20.0,1
2020-06-30,28.0,28.0,1
2020-07-01,12.0,12.0,1
2020-07-02,17.0,17.0,1
2020-07-03,25.0,25.0,1
2020-07-04,39.0,39.0,1
2020-07-05,30.0,30.0,1
2020-07-06,12.0,12.0,1
2020-07-07,21.0,21.0,1
2020-07-08,13.0,13.0,1
2020-07-09,31.0,31.0,1
2020-07-10,18.0,18.0,1
2020-07-11,24.0,24.0,1
2020-07-12,28.0,28.0,1
2020-07-13,26.0,26.0,1
2020-07-14,4.0,4.0,1
2020-07-15,9.0,9.0,1
2020-07-16,19.0,19.0,1
2020-07-17,9.0,9.0,1
2020-07-18,19.0,19.0,1
2020-07-19,18.0,18.0,1
2020-07-20,18.0,18.0,1
2020-07-21,22.0,22.0,1
2020-07-22,5.0,5.0,1
2020-07-23,19.0,19.0,1
2020-07-24,24.0,24.0,1
2020-07-25,11.0,11.0,1
2020-07-26,13.0,13.0,1
2020-07-27,26.0,26.0,1
2020-07-28,13.0,13.0,1
2020-07-29,43.0,43.0,1
2020-07-30,18.0,18.0,1
2020-07-31,29.0,29.0,1
2020-08-01,16.0,16.0,1
2020-08-02,23.0,23.0,1
2020-08-03,8.0,8.0,1
2020-08-04,17.0,17.0,1
2020-08-05,20.0,20.0,1
2020-08-06,13.0,13.0,1
2020-08-07,18.0,18.0,1
2020-08-08,5.0,5.0,1
2020-08-09,34.0,34.0,1
2020-08-10,29.0,29.0,1
2020-08-11,30.0,30.0,1
2020-08-12,17.0,17.0,1
2020-08-13,17.0,17.0,1
2020-08-14,4.0,4.0,1
2020-08-15,39.0,39.0,1
2020-08-16,43.0,43.0,1
2020-08-17,29.0,29.0,1
2020-08-18,29.0,29.0,1
2020-08-19,28.0,28.0,1
2020-08-20,52.0,52.0,1
2020-08-21,19.0,19.0,1
2020-08-22,13.0,13.0,1
2020-08-23,26.0,26.0,1
2020-08-24,15.0,15.0,1
2020-08-25,44.0,44.0,1
2020-08-26,36.0,36.0,1
2020-08-27,28.0,28.0,1
2020-08-28,40.0,40.0,1
2020-08-29,28.0,28.0,1
2020-08-30,28.0,28.0,1
2020-08-31,50.0,50.0,1
2020-09-01,27.0,27.0,1
2020-09-02,40.0,40.0,1
2020-09-03,31.0,31.0,1
2020-09-04,40.0,40.0,1
2020-09-05,37.0,37.0,1
2020-09-06,46.0,46.0,1
2020-09-07,19.0,19.0,1
2020-09-08,41.0,41.0,1
2020-09-09,19.0,19.0,1
2020-09-10,12.0,12.0,1
2020-09-11,20.0,20.0,1
2020-09-12,14.0,14.0,1
2020-09-13,13.0,13.0,1
2020-09-14,30.0,30.0,1
2020-09-15,26.0,26.0,1
2020-09-16,27.0,27.0,1
2020-09-17,24.0,24.0,1
2020-09-18,20.0,20.0,1
2020-09-19,34.0,34.0,1
2020-09-20,32.0,32.0,1
2020-09-21,18.0,18.0,1
2020-09-22,23.0,23.0,1
2020-09-23,30.0,30.0,1
2020-09-24,30.0,30.0,1
2020-09-25,30.0,30.0,1
2020-09-26,10.0,10.0,1
2020-09-27,24.0,24.0,1
2020-09-28,38.0,38.0,1
2020-09-29,37.0,37.0,1
2020-09-30,17.0,17.0,1
2020-10-01,13.0,13.0,1
2020-10-02,22.0,22.0,1
2020-10-03,29.0,29.0,1
2020-10-04,18.0,18.0,1
2020-10-05,8.0,8.0,1
2020-10-06,33.0,33.0,1
2020-10-07,21.0,21.0,1
2020-10-08,21.0,21.0,1
2020-10-09,41.0,41.0,1
2020-10-10,20.0,20.0,1
2020-10-11,15.0,15.0,1
2020-10-12,26.0,26.0,1
2020-10-13,26.0,26.0,1
2020-10-14,4.0,4.0,1
2020-10-15,49.0,49.0,1
2020-10-16,18.0,18.0,1
