date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,32.0,32.0,1
2020-02-02,15.0,15.0,1
2020-02-03,27.0,27.0,1
2020-02-04,91.0,91.0,1
2020-02-05,30.0,30.0,1
2020-02-06,32.0,32.0,1
2020-02-07,32.0,32.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,15.0,15.0,1
2020-02-13,30.0,30.0,1
2020-02-14,16.0,16.0,1
2020-02-15,50.0,50.0,1
2020-02-16,31.0,31.0,1
2020-02-17,30.0,30.0,1
2020-02-18,0.0,0.0,1
2020-02-19,30.0,30.0,1
2020-02-20,31.0,31.0,1
2020-02-21,0.0,0.0,1
2020-02-22,17.0,17.0,1
2020-02-23,32.0,32.0,1
2020-02-24,47.0,47.0,1
2020-02-25,16.0,16.0,1
2020-02-26,15.0,15.0,1
2020-02-27,15.0,15.0,1
2020-02-28,15.0,15.0,1
2020-02-29,0.0,0.0,1
2020-03-01,0.0,0.0,1
2020-03-02,29.0,29.0,1
2020-03-03,29.0,29.0,1
2020-03-04,0.0,0.0,1
2020-03-05,44.0,44.0,1
2020-03-06,15.0,15.0,1
2020-03-07,16.0,16.0,1
2020-03-08,0.0,0.0,1
2020-03-09,14.0,14.0,1
2020-03-10,43.0,43.0,1
2020-03-11,28.0,28.0,1
2020-03-12,29.0,29.0,1
2020-03-13,31.0,31.0,1
2020-03-14,15.0,15.0,1
2020-03-15,28.0,28.0,1
2020-03-16,12.0,12.0,1
2020-03-17,13.0,13.0,1
2020-03-18,65.0,65.0,1
2020-03-19,27.0,27.0,1
2020-03-20,12.0,12.0,1
2020-03-21,0.0,0.0,1
2020-03-22,28.0,28.0,1
2020-03-23,0.0,0.0,1
2020-03-24,25.0,25.0,1
2020-03-25,63.0,63.0,1
2020-03-26,26.0,26.0,1
2020-03-27,24.0,24.0,1
2020-03-28,70.0,70.0,1
2020-03-29,54.0,54.0,1
2020-03-30,48.0,48.0,1
2020-03-31,59.0,59.0,1
2020-04-01,25.0,25.0,1
2020-04-02,12.0,12.0,1
2020-04-03,49.0,49.0,1
2020-04-04,29.0,29.0,1
2020-04-05,15.0,15.0,1
2020-04-06,11.0,11.0,1
2020-04-07,36.0,36.0,1
2020-04-08,13.0,13.0,1
2020-04-09,0.0,0.0,1
2020-04-10,0.0,0.0,1
2020-04-11,28.0,28.0,1
2020-04-12,0.0,0.0,1
2020-04-13,0.0,0.0,1
2020-04-14,37.0,37.0,1
2020-04-15,39.0,39.0,1
2020-04-16,27.0,27.0,1
2020-04-17,38.0,38.0,1
2020-04-18,0.0,0.0,1
2020-04-19,28.0,28.0,1
2020-04-20,0.0,0.0,1
2020-04-21,13.0,13.0,1
2020-04-22,52.0,52.0,1
2020-04-23,51.0,51.0,1
2020-04-24,13.0,13.0,1
2020-04-25,28.0,28.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,11.0,11.0,1
2020-04-29,0.0,0.0,1
2020-04-30,45.0,45.0,1
2020-05-01,0.0,0.0,1
2020-05-02,13.0,13.0,1
2020-05-03,13.0,13.0,1
2020-05-04,23.0,23.0,1
2020-05-05,21.0,21.0,1
2020-05-06,61.0,61.0,1
2020-05-07,24.0,24.0,1
2020-05-08,13.0,13.0,1
2020-05-09,0.0,0.0,1
2020-05-10,25.0,25.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,26.0,26.0,1
2020-05-14,39.0,39.0,1
2020-05-15,14.0,14.0,1
2020-05-16,15.0,15.0,1
2020-05-17,0.0,0.0,1
2020-05-18,0.0,0.0,1
2020-05-19,27.0,27.0,1
2020-05-20,14.0,14.0,1
2020-05-21,30.0,30.0,1
2020-05-22,26.0,26.0,1
2020-05-23,14.0,14.0,1
2020-05-24,14.0,14.0,1
2020-05-25,13.0,13.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,13.0,13.0,1
2020-05-29,0.0,0.0,1
2020-05-30,15.0,15.0,1
2020-05-31,0.0,0.0,1
2020-06-01,14.0,14.0,1
2020-06-02,25.0,25.0,1
2020-06-03,36.0,36.0,1
2020-06-04,12.0,12.0,1
2020-06-05,24.0,24.0,1
2020-06-06,15.0,15.0,1
2020-06-07,0.0,0.0,1
2020-06-08,23.0,23.0,1
2020-06-09,12.0,12.0,1
2020-06-10,13.0,13.0,1
2020-06-11,66.0,66.0,1
2020-06-12,13.0,13.0,1
2020-06-13,0.0,0.0,1
2020-06-14,30.0,30.0,1
2020-06-15,0.0,0.0,1
2020-06-16,13.0,13.0,1
2020-06-17,0.0,0.0,1
2020-06-18,27.0,27.0,1
2020-06-19,14.0,14.0,1
2020-06-20,33.0,33.0,1
2020-06-21,15.0,15.0,1
2020-06-22,0.0,0.0,1
2020-06-23,30.0,30.0,1
2020-06-24,75.0,75.0,1
2020-06-25,30.0,30.0,1
2020-06-26,30.0,30.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,13.0,13.0,1
2020-06-30,14.0,14.0,1
2020-07-01,27.0,27.0,1
2020-07-02,14.0,14.0,1
2020-07-03,45.0,45.0,1
2020-07-04,16.0,16.0,1
2020-07-05,15.0,15.0,1
2020-07-06,56.0,56.0,1
2020-07-07,15.0,15.0,1
2020-07-08,30.0,30.0,1
2020-07-09,32.0,32.0,1
2020-07-10,32.0,32.0,1
2020-07-11,19.0,19.0,1
2020-07-12,0.0,0.0,1
2020-07-13,0.0,0.0,1
2020-07-14,31.0,31.0,1
2020-07-15,45.0,45.0,1
2020-07-16,32.0,32.0,1
2020-07-17,17.0,17.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,63.0,63.0,1
2020-07-21,16.0,16.0,1
2020-07-22,17.0,17.0,1
2020-07-23,33.0,33.0,1
2020-07-24,0.0,0.0,1
2020-07-25,35.0,35.0,1
2020-07-26,0.0,0.0,1
2020-07-27,32.0,32.0,1
2020-07-28,62.0,62.0,1
2020-07-29,33.0,33.0,1
2020-07-30,17.0,17.0,1
2020-07-31,66.0,66.0,1
2020-08-01,19.0,19.0,1
2020-08-02,18.0,18.0,1
2020-08-03,0.0,0.0,1
2020-08-04,0.0,0.0,1
2020-08-05,17.0,17.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,0.0,0.0,1
2020-08-09,36.0,36.0,1
2020-08-10,32.0,32.0,1
2020-08-11,16.0,16.0,1
2020-08-12,16.0,16.0,1
2020-08-13,16.0,16.0,1
2020-08-14,32.0,32.0,1
2020-08-15,0.0,0.0,1
2020-08-16,51.0,51.0,1
2020-08-17,16.0,16.0,1
2020-08-18,0.0,0.0,1
2020-08-19,15.0,15.0,1
2020-08-20,34.0,34.0,1
2020-08-21,34.0,34.0,1
2020-08-22,18.0,18.0,1
2020-08-23,0.0,0.0,1
2020-08-24,46.0,46.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,15.0,15.0,1
2020-08-28,15.0,15.0,1
2020-08-29,16.0,16.0,1
2020-08-30,47.0,47.0,1
2020-08-31,0.0,0.0,1
2020-09-01,47.0,47.0,1
2020-09-02,15.0,15.0,1
2020-09-03,47.0,47.0,1
2020-09-04,16.0,16.0,1
2020-09-05,17.0,17.0,1
2020-09-06,48.0,48.0,1
2020-09-07,15.0,15.0,1
2020-09-08,31.0,31.0,1
2020-09-09,15.0,15.0,1
2020-09-10,45.0,45.0,1
2020-09-11,48.0,48.0,1
2020-09-12,0.0,0.0,1
2020-09-13,0.0,0.0,1
2020-09-14,15.0,15.0,1
2020-09-15,30.0,30.0,1
2020-09-16,30.0,30.0,1
2020-09-17,15.0,15.0,1
2020-09-18,65.0,65.0,1
2020-09-19,63.0,63.0,1
2020-09-20,46.0,46.0,1
2020-09-21,30.0,30.0,1
2020-09-22,61.0,61.0,1
2020-09-23,14.0,14.0,1
2020-09-24,60.0,60.0,1
2020-09-25,47.0,47.0,1
2020-09-26,83.0,83.0,1
2020-09-27,30.0,30.0,1
2020-09-28,0.0,0.0,1
2020-09-29,31.0,31.0,1
2020-09-30,15.0,15.0,1
2020-10-01,45.0,45.0,1
2020-10-02,31.0,31.0,1
2020-10-03,0.0,0.0,1
2020-10-04,0.0,0.0,1
2020-10-05,14.0,14.0,1
2020-10-06,58.0,58.0,1
2020-10-07,59.0,59.0,1
2020-10-08,31.0,31.0,1
2020-10-09,17.0,17.0,1
2020-10-10,52.0,52.0,1
2020-10-11,33.0,33.0,1
2020-10-12,79.0,79.0,1
2020-10-13,63.0,63.0,1
2020-10-14,16.0,16.0,1
2020-10-15,65.0,65.0,1
2020-10-16,100.0,100.0,1
2020-10-17,18.0,18.0,1
2020-10-18,35.0,35.0,1
2020-10-19,63.0,63.0,1
2020-10-20,78.0,78.0,1
2020-10-21,15.0,15.0,1
2020-10-22,32.0,32.0,1
2020-10-23,33.0,33.0,1
2020-10-24,16.0,16.0,1
2020-10-25,64.0,64.0,1
2020-10-26,0.0,0.0,1
2020-10-27,73.0,73.0,1
2020-09-28,2.0,2.0,2
2020-09-29,5.0,5.0,2
2020-09-30,2.0,2.0,2
2020-10-01,5.0,5.0,2
2020-10-02,0.0,0.0,2
2020-10-03,0.0,0.0,2
2020-10-04,3.0,3.0,2
2020-10-05,3.0,3.0,2
2020-10-06,7.0,7.0,2
2020-10-07,3.0,3.0,2
2020-10-08,7.0,7.0,2
2020-10-09,4.0,4.0,2
2020-10-10,4.0,4.0,2
2020-10-11,4.0,4.0,2
2020-10-12,10.0,10.0,2
2020-10-13,5.0,5.0,2
2020-10-14,8.0,8.0,2
2020-10-15,7.0,7.0,2
2020-10-16,5.0,5.0,2
2020-10-17,0.0,0.0,2
2020-10-18,2.0,2.0,2
2020-10-19,5.0,5.0,2
2020-10-20,5.0,5.0,2
2020-10-21,8.0,8.0,2
2020-10-22,9.0,9.0,2
2020-10-23,2.0,2.0,2
2020-10-24,4.0,4.0,2
2020-10-25,5.0,5.0,2
2020-10-26,7.0,7.0,2
2020-10-27,5.0,5.0,2
2020-10-28,3.0,3.0,2
2020-10-29,0.0,0.0,2
2020-10-30,7.0,7.0,2
2020-10-31,3.0,3.0,2
2020-11-01,5.0,5.0,2
2020-11-02,3.0,3.0,2
2020-11-03,5.0,5.0,2
2020-11-04,3.0,3.0,2
2020-11-05,4.0,4.0,2
2020-11-06,4.0,4.0,2
2020-11-07,0.0,0.0,2
2020-11-08,5.0,5.0,2
2020-11-09,4.0,4.0,2
2020-11-10,8.0,8.0,2
2020-11-11,6.0,6.0,2
2020-11-12,8.0,8.0,2
2020-11-13,6.0,6.0,2
2020-11-14,3.0,3.0,2
2020-11-15,4.0,4.0,2
2020-11-16,1.0,1.0,2
2020-11-17,7.0,7.0,2
2020-11-18,0.0,0.0,2
2020-11-19,2.0,2.0,2
2020-11-20,5.0,5.0,2
2020-11-21,8.0,8.0,2
2020-11-22,6.0,6.0,2
2020-11-23,2.0,2.0,2
2020-11-24,7.0,7.0,2
2020-11-25,4.0,4.0,2
2020-11-26,3.0,3.0,2
2020-11-27,0.0,0.0,2
2020-11-28,3.0,3.0,2
2020-11-29,0.0,0.0,2
2020-11-30,7.0,7.0,2
2020-12-01,11.0,11.0,2
2020-12-02,6.0,6.0,2
2020-12-03,10.0,10.0,2
2020-12-04,6.0,6.0,2
2020-12-05,6.0,6.0,2
2020-12-06,5.0,5.0,2
2020-12-07,5.0,5.0,2
2020-12-08,2.0,2.0,2
2020-12-09,2.0,2.0,2
2020-12-10,2.0,2.0,2
2020-12-11,2.0,2.0,2
2020-12-12,3.0,3.0,2
2020-12-13,8.0,8.0,2
2020-12-14,5.0,5.0,2
2020-12-15,5.0,5.0,2
2020-12-16,0.0,0.0,2
2020-12-17,5.0,5.0,2
2020-12-18,9.0,9.0,2
2020-12-19,10.0,10.0,2
2020-12-20,3.0,3.0,2
2020-12-21,8.0,8.0,2
2020-12-22,10.0,10.0,2
2020-12-23,7.0,7.0,2
2020-12-24,2.0,2.0,2
2020-12-25,6.0,6.0,2
2020-12-26,7.0,7.0,2
2020-12-27,5.0,5.0,2
2020-12-28,7.0,7.0,2
2020-12-29,5.0,5.0,2
2020-12-30,12.0,12.0,2
2020-12-31,8.0,8.0,2
2021-01-01,14.0,14.0,2
2021-01-02,9.0,9.0,2
2021-01-03,5.0,5.0,2
2021-01-04,11.0,11.0,2
2021-01-05,9.0,9.0,2
2021-01-06,14.0,14.0,2
2021-01-07,14.0,14.0,2
2021-01-08,11.0,11.0,2
2021-01-09,11.0,11.0,2
2021-01-10,10.0,10.0,2
2021-01-11,23.0,23.0,2
2021-01-12,30.0,30.0,2
2021-01-13,32.0,32.0,2
2021-01-14,62.0,62.0,2
2021-01-15,52.0,52.0,2
2021-01-16,45.0,45.0,2
2021-01-17,43.0,43.0,2
2021-01-18,51.0,51.0,2
2021-01-19,18.0,18.0,2
2021-01-20,28.0,28.0,2
2021-01-21,21.0,21.0,2
2021-01-22,15.0,15.0,2
2021-01-23,24.0,24.0,2
2021-01-24,8.0,8.0,2
2021-01-25,22.0,22.0,2
2021-01-26,23.0,23.0,2
2021-01-27,14.0,14.0,2
2021-01-28,15.0,15.0,2
2021-01-29,18.0,18.0,2
2021-01-30,7.0,7.0,2
2021-01-31,3.0,3.0,2
