date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,1.0,1.0,1
2020-02-14,1.0,1.0,1
2020-02-15,1.0,1.0,1
2020-02-16,1.0,1.0,1
2020-02-17,0.0,0.0,1
2020-02-18,1.0,1.0,1
2020-02-19,0.0,0.0,1
2020-02-20,1.0,1.0,1
2020-02-21,0.0,0.0,1
2020-02-22,1.0,1.0,1
2020-02-23,2.0,2.0,1
2020-02-24,3.0,3.0,1
2020-02-25,3.0,3.0,1
2020-02-26,3.0,3.0,1
2020-02-27,4.0,4.0,1
2020-02-28,6.0,6.0,1
2020-02-29,6.0,6.0,1
2020-03-01,6.0,6.0,1
2020-03-02,8.0,8.0,1
2020-03-03,7.0,7.0,1
2020-03-04,6.0,6.0,1
2020-03-05,7.0,7.0,1
2020-03-06,8.0,8.0,1
2020-03-07,7.0,7.0,1
2020-03-08,9.0,9.0,1
2020-03-09,10.0,10.0,1
2020-03-10,10.0,10.0,1
2020-03-11,12.0,12.0,1
2020-03-12,22.0,22.0,1
2020-03-13,34.0,34.0,1
2020-03-14,36.0,36.0,1
2020-03-15,42.0,42.0,1
2020-03-16,52.0,52.0,1
2020-03-17,61.0,61.0,1
2020-03-18,52.0,52.0,1
2020-03-19,49.0,49.0,1
2020-03-20,48.0,48.0,1
2020-03-21,48.0,48.0,1
2020-03-22,48.0,48.0,1
2020-03-23,48.0,48.0,1
2020-03-24,51.0,51.0,1
2020-03-25,55.0,55.0,1
2020-03-26,51.0,51.0,1
2020-03-27,55.0,55.0,1
2020-03-28,48.0,48.0,1
2020-03-29,46.0,46.0,1
2020-03-30,45.0,45.0,1
2020-03-31,44.0,44.0,1
2020-04-01,45.0,45.0,1
2020-04-02,45.0,45.0,1
2020-04-03,43.0,43.0,1
2020-04-04,44.0,44.0,1
2020-04-05,42.0,42.0,1
2020-04-06,48.0,48.0,1
2020-04-07,47.0,47.0,1
2020-04-08,47.0,47.0,1
2020-04-09,44.0,44.0,1
2020-04-10,39.0,39.0,1
2020-04-11,40.0,40.0,1
2020-04-12,35.0,35.0,1
2020-04-13,41.0,41.0,1
2020-04-14,45.0,45.0,1
2020-04-15,46.0,46.0,1
2020-04-16,44.0,44.0,1
2020-04-17,44.0,44.0,1
2020-04-18,39.0,39.0,1
2020-04-19,38.0,38.0,1
2020-04-20,40.0,40.0,1
2020-04-21,37.0,37.0,1
2020-04-22,39.0,39.0,1
2020-04-23,38.0,38.0,1
2020-04-24,38.0,38.0,1
2020-04-25,35.0,35.0,1
