date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,8.0,8.0,1
2020-02-02,34.0,34.0,1
2020-02-03,7.0,7.0,1
2020-02-04,23.0,23.0,1
2020-02-05,23.0,23.0,1
2020-02-06,23.0,23.0,1
2020-02-07,8.0,8.0,1
2020-02-08,8.0,8.0,1
2020-02-09,0.0,0.0,1
2020-02-10,15.0,15.0,1
2020-02-11,30.0,30.0,1
2020-02-12,15.0,15.0,1
2020-02-13,23.0,23.0,1
2020-02-14,32.0,32.0,1
2020-02-15,33.0,33.0,1
2020-02-16,24.0,24.0,1
2020-02-17,29.0,29.0,1
2020-02-18,51.0,51.0,1
2020-02-19,30.0,30.0,1
2020-02-20,30.0,30.0,1
2020-02-21,8.0,8.0,1
2020-02-22,16.0,16.0,1
2020-02-23,24.0,24.0,1
2020-02-24,58.0,58.0,1
2020-02-25,22.0,22.0,1
2020-02-26,29.0,29.0,1
2020-02-27,44.0,44.0,1
2020-02-28,60.0,60.0,1
2020-02-29,24.0,24.0,1
2020-03-01,39.0,39.0,1
2020-03-02,28.0,28.0,1
2020-03-03,14.0,14.0,1
2020-03-04,21.0,21.0,1
2020-03-05,14.0,14.0,1
2020-03-06,15.0,15.0,1
2020-03-07,0.0,0.0,1
2020-03-08,24.0,24.0,1
2020-03-09,35.0,35.0,1
2020-03-10,42.0,42.0,1
2020-03-11,54.0,54.0,1
2020-03-12,100.0,100.0,1
2020-03-13,78.0,78.0,1
2020-03-14,65.0,65.0,1
2020-03-15,31.0,31.0,1
2020-03-16,75.0,75.0,1
2020-03-17,41.0,41.0,1
2020-03-18,97.0,97.0,1
2020-03-19,43.0,43.0,1
2020-03-20,69.0,69.0,1
2020-03-21,73.0,73.0,1
2020-03-22,86.0,86.0,1
2020-03-23,39.0,39.0,1
2020-03-24,41.0,41.0,1
2020-03-25,68.0,68.0,1
2020-03-26,14.0,14.0,1
2020-03-27,67.0,67.0,1
2020-03-28,54.0,54.0,1
2020-03-29,39.0,39.0,1
2020-03-30,39.0,39.0,1
2020-03-31,33.0,33.0,1
2020-04-01,86.0,86.0,1
2020-04-02,46.0,46.0,1
2020-04-03,55.0,55.0,1
2020-04-04,85.0,85.0,1
2020-04-05,55.0,55.0,1
2020-04-06,49.0,49.0,1
2020-04-07,77.0,77.0,1
2020-04-08,43.0,43.0,1
2020-04-09,36.0,36.0,1
2020-04-10,57.0,57.0,1
2020-04-11,41.0,41.0,1
2020-04-12,15.0,15.0,1
2020-04-13,29.0,29.0,1
2020-04-14,20.0,20.0,1
2020-04-15,33.0,33.0,1
2020-04-16,20.0,20.0,1
2020-04-17,42.0,42.0,1
2020-04-18,24.0,24.0,1
2020-04-19,24.0,24.0,1
2020-04-20,67.0,67.0,1
2020-04-21,56.0,56.0,1
2020-04-22,21.0,21.0,1
