date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-02-01,45.0,45.0,1
2020-02-02,0.0,0.0,1
2020-02-03,17.0,17.0,1
2020-02-04,19.0,19.0,1
2020-02-05,37.0,37.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,19.0,19.0,1
2020-02-11,19.0,19.0,1
2020-02-12,19.0,19.0,1
2020-02-13,20.0,20.0,1
2020-02-14,20.0,20.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,38.0,38.0,1
2020-02-19,0.0,0.0,1
2020-02-20,75.0,75.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,21.0,21.0,1
2020-02-24,18.0,18.0,1
2020-02-25,38.0,38.0,1
2020-02-26,0.0,0.0,1
2020-02-27,18.0,18.0,1
2020-02-28,39.0,39.0,1
2020-02-29,0.0,0.0,1
2020-03-01,22.0,22.0,1
2020-03-02,19.0,19.0,1
2020-03-03,0.0,0.0,1
2020-03-04,0.0,0.0,1
2020-03-05,0.0,0.0,1
2020-03-06,0.0,0.0,1
2020-03-07,23.0,23.0,1
2020-03-08,0.0,0.0,1
2020-03-09,0.0,0.0,1
2020-03-10,0.0,0.0,1
2020-03-11,38.0,38.0,1
2020-03-12,40.0,40.0,1
2020-03-13,60.0,60.0,1
2020-03-14,23.0,23.0,1
2020-03-15,42.0,42.0,1
2020-03-16,19.0,19.0,1
2020-03-17,19.0,19.0,1
2020-03-18,19.0,19.0,1
2020-03-19,59.0,59.0,1
2020-03-20,19.0,19.0,1
2020-03-21,46.0,46.0,1
2020-03-22,0.0,0.0,1
2020-03-23,0.0,0.0,1
2020-03-24,18.0,18.0,1
2020-03-25,35.0,35.0,1
2020-03-26,0.0,0.0,1
2020-03-27,53.0,53.0,1
2020-03-28,43.0,43.0,1
2020-03-29,20.0,20.0,1
2020-03-30,0.0,0.0,1
2020-03-31,34.0,34.0,1
2020-04-01,53.0,53.0,1
2020-04-02,37.0,37.0,1
2020-04-03,0.0,0.0,1
2020-04-04,89.0,89.0,1
2020-04-05,20.0,20.0,1
2020-04-06,0.0,0.0,1
2020-04-07,19.0,19.0,1
2020-04-08,59.0,59.0,1
2020-04-09,80.0,80.0,1
2020-04-10,100.0,100.0,1
2020-04-11,0.0,0.0,1
2020-04-12,42.0,42.0,1
2020-04-13,20.0,20.0,1
2020-04-14,18.0,18.0,1
2020-04-15,19.0,19.0,1
2020-04-16,0.0,0.0,1
2020-04-17,0.0,0.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,20.0,20.0,1
2020-04-21,18.0,18.0,1
2020-04-22,19.0,19.0,1
2020-04-23,18.0,18.0,1
2020-04-24,55.0,55.0,1
2020-04-25,65.0,65.0,1
2020-04-26,39.0,39.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,0.0,0.0,1
2020-05-01,62.0,62.0,1
2020-05-02,0.0,0.0,1
2020-05-03,56.0,56.0,1
2020-05-04,0.0,0.0,1
2020-05-05,16.0,16.0,1
2020-05-06,16.0,16.0,1
2020-05-07,17.0,17.0,1
2020-05-08,19.0,19.0,1
2020-05-09,23.0,23.0,1
2020-05-10,21.0,21.0,1
2020-05-11,18.0,18.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,17.0,17.0,1
2020-05-15,19.0,19.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,0.0,0.0,1
2020-05-19,0.0,0.0,1
2020-05-20,84.0,84.0,1
2020-05-21,36.0,36.0,1
2020-05-22,39.0,39.0,1
2020-05-23,24.0,24.0,1
2020-05-24,20.0,20.0,1
2020-05-25,18.0,18.0,1
2020-05-26,0.0,0.0,1
2020-05-27,18.0,18.0,1
2020-05-28,17.0,17.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,21.0,21.0,1
2020-06-01,20.0,20.0,1
2020-06-02,18.0,18.0,1
2020-06-03,17.0,17.0,1
2020-06-04,18.0,18.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,19.0,19.0,1
2020-06-09,17.0,17.0,1
2020-06-10,0.0,0.0,1
2020-06-11,18.0,18.0,1
2020-06-12,19.0,19.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,18.0,18.0,1
2020-06-16,0.0,0.0,1
2020-06-17,18.0,18.0,1
2020-06-18,19.0,19.0,1
2020-06-19,0.0,0.0,1
2020-06-20,23.0,23.0,1
2020-06-21,0.0,0.0,1
2020-06-22,0.0,0.0,1
2020-06-23,18.0,18.0,1
2020-06-24,19.0,19.0,1
2020-06-25,20.0,20.0,1
2020-06-26,0.0,0.0,1
2020-06-27,26.0,26.0,1
2020-06-28,23.0,23.0,1
2020-06-29,0.0,0.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
