date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,21.0,21.0,1
2020-02-03,17.0,17.0,1
2020-02-04,63.0,63.0,1
2020-02-05,17.0,17.0,1
2020-02-06,9.0,9.0,1
2020-02-07,0.0,0.0,1
2020-02-08,21.0,21.0,1
2020-02-09,10.0,10.0,1
2020-02-10,53.0,53.0,1
2020-02-11,17.0,17.0,1
2020-02-12,36.0,36.0,1
2020-02-13,18.0,18.0,1
2020-02-14,28.0,28.0,1
2020-02-15,20.0,20.0,1
2020-02-16,21.0,21.0,1
2020-02-17,9.0,9.0,1
2020-02-18,27.0,27.0,1
2020-02-19,43.0,43.0,1
2020-02-20,25.0,25.0,1
2020-02-21,27.0,27.0,1
2020-02-22,20.0,20.0,1
2020-02-23,10.0,10.0,1
2020-02-24,17.0,17.0,1
2020-02-25,52.0,52.0,1
2020-02-26,9.0,9.0,1
2020-02-27,33.0,33.0,1
2020-02-28,9.0,9.0,1
2020-02-29,30.0,30.0,1
2020-03-01,10.0,10.0,1
2020-03-02,9.0,9.0,1
2020-03-03,19.0,19.0,1
2020-03-04,34.0,34.0,1
2020-03-05,16.0,16.0,1
2020-03-06,18.0,18.0,1
2020-03-07,20.0,20.0,1
2020-03-08,29.0,29.0,1
2020-03-09,42.0,42.0,1
2020-03-10,49.0,49.0,1
2020-03-11,95.0,95.0,1
2020-03-12,45.0,45.0,1
2020-03-13,45.0,45.0,1
2020-03-14,50.0,50.0,1
2020-03-15,35.0,35.0,1
2020-03-16,100.0,100.0,1
2020-03-17,82.0,82.0,1
2020-03-18,33.0,33.0,1
2020-03-19,50.0,50.0,1
2020-03-20,33.0,33.0,1
2020-03-21,30.0,30.0,1
2020-03-22,45.0,45.0,1
2020-03-23,41.0,41.0,1
2020-03-24,15.0,15.0,1
2020-03-25,54.0,54.0,1
2020-03-26,55.0,55.0,1
2020-03-27,23.0,23.0,1
2020-03-28,19.0,19.0,1
2020-03-29,19.0,19.0,1
2020-03-30,32.0,32.0,1
2020-03-31,23.0,23.0,1
2020-04-01,8.0,8.0,1
2020-04-02,31.0,31.0,1
2020-04-03,33.0,33.0,1
2020-04-04,36.0,36.0,1
2020-04-05,35.0,35.0,1
2020-04-06,39.0,39.0,1
2020-04-07,8.0,8.0,1
2020-04-08,17.0,17.0,1
2020-04-09,26.0,26.0,1
2020-04-10,18.0,18.0,1
2020-04-11,30.0,30.0,1
2020-04-12,20.0,20.0,1
2020-04-13,34.0,34.0,1
2020-04-14,59.0,59.0,1
2020-04-15,24.0,24.0,1
2020-04-16,18.0,18.0,1
2020-04-17,10.0,10.0,1
2020-04-18,54.0,54.0,1
2020-04-19,0.0,0.0,1
2020-04-20,9.0,9.0,1
2020-04-21,46.0,46.0,1
2020-04-22,8.0,8.0,1
2020-04-23,24.0,24.0,1
2020-04-24,18.0,18.0,1
2020-04-25,21.0,21.0,1
2020-04-26,19.0,19.0,1
2020-04-27,25.0,25.0,1
2020-04-28,17.0,17.0,1
2020-04-29,24.0,24.0,1
2020-04-30,16.0,16.0,1
2020-05-01,0.0,0.0,1
2020-05-02,0.0,0.0,1
2020-05-03,18.0,18.0,1
2020-05-04,30.0,30.0,1
2020-05-05,16.0,16.0,1
2020-05-06,9.0,9.0,1
2020-05-07,0.0,0.0,1
2020-05-08,45.0,45.0,1
2020-05-09,11.0,11.0,1
2020-05-10,0.0,0.0,1
2020-05-11,33.0,33.0,1
2020-05-12,17.0,17.0,1
2020-05-13,34.0,34.0,1
2020-05-14,8.0,8.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,11.0,11.0,1
2020-05-18,17.0,17.0,1
2020-05-19,58.0,58.0,1
2020-05-20,8.0,8.0,1
2020-05-21,24.0,24.0,1
2020-05-22,27.0,27.0,1
2020-05-23,0.0,0.0,1
2020-05-24,11.0,11.0,1
2020-05-25,10.0,10.0,1
2020-05-26,47.0,47.0,1
2020-05-27,16.0,16.0,1
2020-05-28,55.0,55.0,1
2020-05-29,8.0,8.0,1
2020-05-30,0.0,0.0,1
2020-05-31,10.0,10.0,1
2020-06-01,31.0,31.0,1
2020-06-02,16.0,16.0,1
2020-06-03,23.0,23.0,1
2020-06-04,40.0,40.0,1
2020-06-05,17.0,17.0,1
2020-06-06,31.0,31.0,1
2020-06-07,0.0,0.0,1
2020-06-08,8.0,8.0,1
2020-06-09,38.0,38.0,1
2020-06-10,8.0,8.0,1
2020-06-11,0.0,0.0,1
2020-06-12,16.0,16.0,1
2020-06-13,31.0,31.0,1
2020-06-14,29.0,29.0,1
2020-06-15,24.0,24.0,1
2020-06-16,0.0,0.0,1
2020-06-17,8.0,8.0,1
2020-06-18,8.0,8.0,1
2020-06-19,35.0,35.0,1
2020-06-20,11.0,11.0,1
2020-06-21,10.0,10.0,1
2020-06-22,8.0,8.0,1
2020-06-23,0.0,0.0,1
2020-06-24,25.0,25.0,1
2020-06-25,26.0,26.0,1
2020-06-26,0.0,0.0,1
2020-06-27,22.0,22.0,1
2020-06-28,0.0,0.0,1
2020-06-29,9.0,9.0,1
2020-06-30,18.0,18.0,1
2020-07-01,9.0,9.0,1
2020-07-02,0.0,0.0,1
2020-07-03,37.0,37.0,1
2020-07-04,22.0,22.0,1
2020-07-05,0.0,0.0,1
2020-07-06,17.0,17.0,1
2020-07-07,26.0,26.0,1
2020-07-08,18.0,18.0,1
2020-07-09,28.0,28.0,1
2020-07-10,59.0,59.0,1
2020-07-11,11.0,11.0,1
2020-07-12,11.0,11.0,1
2020-07-13,35.0,35.0,1
2020-07-14,9.0,9.0,1
2020-07-15,18.0,18.0,1
2020-07-16,0.0,0.0,1
2020-07-17,10.0,10.0,1
2020-07-18,32.0,32.0,1
2020-07-19,0.0,0.0,1
2020-07-20,55.0,55.0,1
2020-07-21,18.0,18.0,1
2020-07-22,37.0,37.0,1
2020-07-23,9.0,9.0,1
2020-07-24,10.0,10.0,1
2020-07-25,11.0,11.0,1
2020-07-26,44.0,44.0,1
2020-07-27,9.0,9.0,1
2020-07-28,9.0,9.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,19.0,19.0,1
2020-08-01,0.0,0.0,1
2020-08-02,33.0,33.0,1
2020-08-03,18.0,18.0,1
2020-08-04,9.0,9.0,1
2020-08-05,18.0,18.0,1
2020-08-06,0.0,0.0,1
2020-08-07,18.0,18.0,1
2020-08-08,21.0,21.0,1
2020-08-09,21.0,21.0,1
2020-08-10,18.0,18.0,1
2020-08-11,64.0,64.0,1
2020-08-12,27.0,27.0,1
2020-08-13,28.0,28.0,1
2020-08-14,10.0,10.0,1
2020-08-15,11.0,11.0,1
2020-08-16,0.0,0.0,1
2020-08-17,0.0,0.0,1
2020-08-18,28.0,28.0,1
2020-08-19,18.0,18.0,1
2020-08-20,0.0,0.0,1
2020-08-21,10.0,10.0,1
2020-08-22,0.0,0.0,1
2020-08-23,11.0,11.0,1
2020-08-24,9.0,9.0,1
2020-08-25,9.0,9.0,1
2020-08-26,0.0,0.0,1
2020-08-27,46.0,46.0,1
2020-08-28,29.0,29.0,1
2020-08-29,22.0,22.0,1
2020-08-30,0.0,0.0,1
2020-08-31,9.0,9.0,1
2020-09-01,18.0,18.0,1
2020-09-02,0.0,0.0,1
2020-09-03,18.0,18.0,1
2020-09-04,18.0,18.0,1
2020-09-05,11.0,11.0,1
2020-09-06,23.0,23.0,1
2020-09-07,11.0,11.0,1
2020-09-08,9.0,9.0,1
2020-09-09,9.0,9.0,1
2020-09-10,18.0,18.0,1
2020-09-11,29.0,29.0,1
2020-09-12,22.0,22.0,1
2020-09-13,22.0,22.0,1
2020-09-14,45.0,45.0,1
2020-09-15,10.0,10.0,1
2020-09-16,19.0,19.0,1
2020-09-17,18.0,18.0,1
2020-09-18,19.0,19.0,1
2020-09-19,23.0,23.0,1
2020-09-20,11.0,11.0,1
2020-09-21,19.0,19.0,1
2020-09-22,41.0,41.0,1
2020-09-23,9.0,9.0,1
2020-09-24,45.0,45.0,1
2020-09-25,19.0,19.0,1
2020-09-26,10.0,10.0,1
2020-09-27,22.0,22.0,1
2020-09-28,18.0,18.0,1
2020-09-29,45.0,45.0,1
2020-09-30,36.0,36.0,1
2020-10-01,9.0,9.0,1
2020-10-02,19.0,19.0,1
2020-10-03,12.0,12.0,1
2020-10-04,33.0,33.0,1
2020-10-05,9.0,9.0,1
2020-10-06,27.0,27.0,1
2020-10-07,9.0,9.0,1
2020-10-08,59.0,59.0,1
2020-10-09,19.0,19.0,1
2020-10-10,23.0,23.0,1
2020-10-11,11.0,11.0,1
2020-10-12,9.0,9.0,1
2020-10-13,9.0,9.0,1
2020-10-14,19.0,19.0,1
2020-10-15,9.0,9.0,1
2020-10-16,20.0,20.0,1
2020-10-17,11.0,11.0,1
2020-10-18,11.0,11.0,1
2020-10-19,38.0,38.0,1
2020-10-20,57.0,57.0,1
2020-10-21,19.0,19.0,1
2020-10-22,19.0,19.0,1
2020-10-23,0.0,0.0,1
2020-10-24,80.0,80.0,1
2020-10-25,30.0,30.0,1
2020-10-26,18.0,18.0,1
2020-10-27,9.0,9.0,1
2020-09-28,9.0,9.0,2
2020-09-29,35.0,35.0,2
2020-09-30,18.0,18.0,2
2020-10-01,26.0,26.0,2
2020-10-02,38.0,38.0,2
2020-10-03,22.0,22.0,2
2020-10-04,32.0,32.0,2
2020-10-05,9.0,9.0,2
2020-10-06,26.0,26.0,2
2020-10-07,9.0,9.0,2
2020-10-08,25.0,25.0,2
2020-10-09,37.0,37.0,2
2020-10-10,11.0,11.0,2
2020-10-11,34.0,34.0,2
2020-10-12,18.0,18.0,2
2020-10-13,0.0,0.0,2
2020-10-14,18.0,18.0,2
2020-10-15,28.0,28.0,2
2020-10-16,9.0,9.0,2
2020-10-17,11.0,11.0,2
2020-10-18,21.0,21.0,2
2020-10-19,9.0,9.0,2
2020-10-20,28.0,28.0,2
2020-10-21,74.0,74.0,2
2020-10-22,18.0,18.0,2
2020-10-23,29.0,29.0,2
2020-10-24,33.0,33.0,2
2020-10-25,49.0,49.0,2
2020-10-26,9.0,9.0,2
2020-10-27,27.0,27.0,2
2020-10-28,53.0,53.0,2
2020-10-29,60.0,60.0,2
2020-10-30,46.0,46.0,2
2020-10-31,31.0,31.0,2
2020-11-01,21.0,21.0,2
2020-11-02,100.0,100.0,2
2020-11-03,34.0,34.0,2
2020-11-04,25.0,25.0,2
2020-11-05,42.0,42.0,2
2020-11-06,53.0,53.0,2
2020-11-07,31.0,31.0,2
2020-11-08,50.0,50.0,2
2020-11-09,60.0,60.0,2
2020-11-10,0.0,0.0,2
2020-11-11,59.0,59.0,2
2020-11-12,17.0,17.0,2
2020-11-13,70.0,70.0,2
2020-11-14,71.0,71.0,2
2020-11-15,20.0,20.0,2
2020-11-16,43.0,43.0,2
2020-11-17,34.0,34.0,2
2020-11-18,58.0,58.0,2
2020-11-19,17.0,17.0,2
2020-11-20,41.0,41.0,2
2020-11-21,67.0,67.0,2
2020-11-22,30.0,30.0,2
2020-11-23,34.0,34.0,2
2020-11-24,17.0,17.0,2
2020-11-25,42.0,42.0,2
2020-11-26,0.0,0.0,2
2020-11-27,36.0,36.0,2
2020-11-28,30.0,30.0,2
2020-11-29,67.0,67.0,2
2020-11-30,23.0,23.0,2
2020-12-01,49.0,49.0,2
2020-12-02,24.0,24.0,2
2020-12-03,16.0,16.0,2
2020-12-04,17.0,17.0,2
2020-12-05,19.0,19.0,2
2020-12-06,19.0,19.0,2
2020-12-07,24.0,24.0,2
2020-12-08,24.0,24.0,2
2020-12-09,24.0,24.0,2
2020-12-10,47.0,47.0,2
2020-12-11,25.0,25.0,2
2020-12-12,8.0,8.0,2
2020-12-13,37.0,37.0,2
2020-12-14,15.0,15.0,2
2020-12-15,8.0,8.0,2
2020-12-16,24.0,24.0,2
2020-12-17,72.0,72.0,2
2020-12-18,0.0,0.0,2
2020-12-19,10.0,10.0,2
2020-12-20,19.0,19.0,2
2020-12-21,16.0,16.0,2
2020-12-22,27.0,27.0,2
2020-12-23,29.0,29.0,2
2020-12-24,11.0,11.0,2
2020-12-25,31.0,31.0,2
2020-12-26,10.0,10.0,2
2020-12-27,0.0,0.0,2
2020-12-28,10.0,10.0,2
2020-12-29,28.0,28.0,2
2020-12-30,10.0,10.0,2
2020-12-31,11.0,11.0,2
2021-01-01,11.0,11.0,2
2021-01-02,39.0,39.0,2
2021-01-03,37.0,37.0,2
2021-01-04,23.0,23.0,2
2021-01-05,8.0,8.0,2
2021-01-06,32.0,32.0,2
2021-01-07,24.0,24.0,2
2021-01-08,16.0,16.0,2
2021-01-09,27.0,27.0,2
2021-01-10,9.0,9.0,2
2021-01-11,23.0,23.0,2
2021-01-12,15.0,15.0,2
2021-01-13,0.0,0.0,2
2021-01-14,0.0,0.0,2
2021-01-15,25.0,25.0,2
2021-01-16,19.0,19.0,2
2021-01-17,36.0,36.0,2
2021-01-18,31.0,31.0,2
2021-01-19,24.0,24.0,2
2021-01-20,16.0,16.0,2
2021-01-21,49.0,49.0,2
2021-01-22,0.0,0.0,2
2021-01-23,29.0,29.0,2
2021-01-24,0.0,0.0,2
2021-01-25,23.0,23.0,2
2021-01-26,61.0,61.0,2
2021-01-27,24.0,24.0,2
2021-01-28,32.0,32.0,2
2021-01-29,25.0,25.0,2
2021-01-30,9.0,9.0,2
2021-01-31,0.0,0.0,2
2021-02-01,16.0,16.0,2
2021-02-02,0.0,0.0,2
2021-02-03,9.0,9.0,2
2021-02-04,9.0,9.0,2
2021-02-05,9.0,9.0,2
2021-02-06,10.0,10.0,2
2021-02-07,19.0,19.0,2
2021-02-08,32.0,32.0,2
2021-02-09,8.0,8.0,2
2021-02-10,25.0,25.0,2
2021-02-11,16.0,16.0,2
2021-02-12,0.0,0.0,2
2021-02-13,18.0,18.0,2
2021-02-14,9.0,9.0,2
2021-02-15,8.0,8.0,2
2021-02-16,16.0,16.0,2
2021-02-17,8.0,8.0,2
2021-02-18,16.0,16.0,2
2021-02-19,25.0,25.0,2
2021-02-20,28.0,28.0,2
2021-02-21,37.0,37.0,2
2021-02-22,16.0,16.0,2
2021-02-23,26.0,26.0,2
2021-02-24,0.0,0.0,2
2021-02-25,35.0,35.0,2
2021-02-26,9.0,9.0,2
2021-02-27,21.0,21.0,2
2021-02-28,38.0,38.0,2
2021-03-01,8.0,8.0,2
2021-03-02,17.0,17.0,2
2021-03-03,50.0,50.0,2
2021-03-04,9.0,9.0,2
2021-03-05,9.0,9.0,2
2021-03-06,10.0,10.0,2
2021-03-07,30.0,30.0,2
2021-03-08,9.0,9.0,2
2021-03-09,17.0,17.0,2
2021-03-10,0.0,0.0,2
2021-03-11,49.0,49.0,2
2021-03-12,34.0,34.0,2
2021-03-13,29.0,29.0,2
2021-03-14,10.0,10.0,2
2021-03-15,19.0,19.0,2
2021-03-16,20.0,20.0,2
2021-03-17,39.0,39.0,2
2021-03-18,23.0,23.0,2
2021-03-19,33.0,33.0,2
2021-03-20,38.0,38.0,2
2021-03-21,0.0,0.0,2
2021-03-22,30.0,30.0,2
2021-03-23,15.0,15.0,2
2021-03-24,16.0,16.0,2
2021-03-25,55.0,55.0,2
2021-03-26,0.0,0.0,2
2021-03-27,21.0,21.0,2
2021-03-28,0.0,0.0,2
2021-03-29,41.0,41.0,2
2021-03-30,25.0,25.0,2
2021-03-31,34.0,34.0,2
2021-04-01,35.0,35.0,2
2021-04-02,36.0,36.0,2
2021-04-03,10.0,10.0,2
2021-04-04,17.0,17.0,2
2021-04-05,16.0,16.0,2
2021-04-06,9.0,9.0,2
2021-04-07,8.0,8.0,2
2021-04-08,8.0,8.0,2
2021-04-09,27.0,27.0,2
2021-04-10,22.0,22.0,2
2021-04-11,22.0,22.0,2
2021-04-12,26.0,26.0,2
2021-04-13,17.0,17.0,2
2021-04-14,48.0,48.0,2
2021-04-15,8.0,8.0,2
2021-04-16,18.0,18.0,2
2021-04-17,10.0,10.0,2
2021-04-18,19.0,19.0,2
2021-04-19,24.0,24.0,2
2021-04-20,0.0,0.0,2
2021-04-21,26.0,26.0,2
2021-04-22,9.0,9.0,2
2021-04-23,9.0,9.0,2
2021-04-24,20.0,20.0,2
2021-04-25,11.0,11.0,2
2021-04-26,18.0,18.0,2
2021-04-27,18.0,18.0,2
2021-04-28,9.0,9.0,2
2021-04-29,19.0,19.0,2
2021-04-30,11.0,11.0,2
2021-05-01,25.0,25.0,2
2021-05-02,0.0,0.0,2
2021-05-03,11.0,11.0,2
2021-05-04,11.0,11.0,2
2021-05-05,19.0,19.0,2
2021-05-06,21.0,21.0,2
2021-05-07,19.0,19.0,2
2021-05-08,10.0,10.0,2
2021-05-09,11.0,11.0,2
2021-05-10,18.0,18.0,2
2021-05-11,18.0,18.0,2
2021-05-12,0.0,0.0,2
2021-05-13,9.0,9.0,2
2021-05-14,9.0,9.0,2
