date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,11.0,11.0,1
2020-02-02,4.0,4.0,1
2020-02-03,6.0,6.0,1
2020-02-04,7.0,7.0,1
2020-02-05,13.0,13.0,1
2020-02-06,14.0,14.0,1
2020-02-07,11.0,11.0,1
2020-02-08,4.0,4.0,1
2020-02-09,14.0,14.0,1
2020-02-10,10.0,10.0,1
2020-02-11,10.0,10.0,1
2020-02-12,9.0,9.0,1
2020-02-13,10.0,10.0,1
2020-02-14,0.0,0.0,1
2020-02-15,8.0,8.0,1
2020-02-16,3.0,3.0,1
2020-02-17,3.0,3.0,1
2020-02-18,7.0,7.0,1
2020-02-19,10.0,10.0,1
2020-02-20,7.0,7.0,1
2020-02-21,3.0,3.0,1
2020-02-22,8.0,8.0,1
2020-02-23,26.0,26.0,1
2020-02-24,26.0,26.0,1
2020-02-25,29.0,29.0,1
2020-02-26,22.0,22.0,1
2020-02-27,19.0,19.0,1
2020-02-28,37.0,37.0,1
2020-02-29,33.0,33.0,1
2020-03-01,42.0,42.0,1
2020-03-02,21.0,21.0,1
2020-03-03,38.0,38.0,1
2020-03-04,16.0,16.0,1
2020-03-05,46.0,46.0,1
2020-03-06,38.0,38.0,1
2020-03-07,11.0,11.0,1
2020-03-08,27.0,27.0,1
2020-03-09,24.0,24.0,1
2020-03-10,39.0,39.0,1
2020-03-11,41.0,41.0,1
2020-03-12,49.0,49.0,1
2020-03-13,84.0,84.0,1
2020-03-14,77.0,77.0,1
2020-03-15,100.0,100.0,1
2020-03-16,65.0,65.0,1
2020-03-17,44.0,44.0,1
2020-03-18,52.0,52.0,1
2020-03-19,53.0,53.0,1
2020-03-20,44.0,44.0,1
2020-03-21,70.0,70.0,1
2020-03-22,80.0,80.0,1
2020-03-23,35.0,35.0,1
2020-03-24,35.0,35.0,1
2020-03-25,65.0,65.0,1
2020-03-26,57.0,57.0,1
2020-03-27,50.0,50.0,1
2020-03-28,57.0,57.0,1
2020-03-29,45.0,45.0,1
2020-03-30,30.0,30.0,1
2020-03-31,29.0,29.0,1
2020-04-01,35.0,35.0,1
2020-04-02,39.0,39.0,1
2020-04-03,23.0,23.0,1
2020-04-04,39.0,39.0,1
2020-04-05,29.0,29.0,1
2020-04-06,27.0,27.0,1
2020-04-07,11.0,11.0,1
2020-04-08,14.0,14.0,1
2020-04-09,17.0,17.0,1
2020-04-10,23.0,23.0,1
2020-04-11,25.0,25.0,1
2020-04-12,23.0,23.0,1
2020-04-13,15.0,15.0,1
2020-04-14,11.0,11.0,1
2020-04-15,20.0,20.0,1
2020-04-16,17.0,17.0,1
2020-04-17,20.0,20.0,1
2020-04-18,19.0,19.0,1
2020-04-19,12.0,12.0,1
2020-04-20,16.0,16.0,1
2020-04-21,5.0,5.0,1
2020-04-22,14.0,14.0,1
2020-04-23,9.0,9.0,1
2020-04-24,6.0,6.0,1
2020-04-25,9.0,9.0,1
2020-04-26,6.0,6.0,1
2020-04-27,8.0,8.0,1
2020-04-28,22.0,22.0,1
2020-04-29,8.0,8.0,1
2020-04-30,13.0,13.0,1
2020-05-01,11.0,11.0,1
2020-05-02,26.0,26.0,1
2020-05-03,9.0,9.0,1
2020-05-04,5.0,5.0,1
2020-05-05,5.0,5.0,1
2020-05-06,5.0,5.0,1
2020-05-07,13.0,13.0,1
2020-05-08,0.0,0.0,1
2020-05-09,12.0,12.0,1
2020-05-10,14.0,14.0,1
2020-05-11,8.0,8.0,1
2020-05-12,17.0,17.0,1
2020-05-13,16.0,16.0,1
2020-05-14,14.0,14.0,1
2020-05-15,6.0,6.0,1
2020-05-16,9.0,9.0,1
2020-05-17,6.0,6.0,1
2020-05-18,6.0,6.0,1
2020-05-19,3.0,3.0,1
2020-05-20,9.0,9.0,1
2020-05-21,10.0,10.0,1
2020-05-22,3.0,3.0,1
2020-05-23,7.0,7.0,1
2020-05-24,21.0,21.0,1
2020-05-25,0.0,0.0,1
2020-05-26,14.0,14.0,1
2020-05-27,17.0,17.0,1
2020-05-28,6.0,6.0,1
2020-05-29,6.0,6.0,1
2020-05-30,14.0,14.0,1
2020-05-31,7.0,7.0,1
2020-06-01,9.0,9.0,1
2020-06-02,3.0,3.0,1
2020-06-03,11.0,11.0,1
2020-06-04,7.0,7.0,1
2020-06-05,0.0,0.0,1
2020-06-06,3.0,3.0,1
2020-06-07,6.0,6.0,1
2020-06-08,0.0,0.0,1
2020-06-09,0.0,0.0,1
2020-06-10,6.0,6.0,1
2020-06-11,9.0,9.0,1
2020-06-12,0.0,0.0,1
2020-06-13,6.0,6.0,1
2020-06-14,0.0,0.0,1
2020-06-15,11.0,11.0,1
2020-06-16,11.0,11.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,9.0,9.0,1
2020-06-20,15.0,15.0,1
2020-06-21,7.0,7.0,1
2020-06-22,6.0,6.0,1
2020-06-23,3.0,3.0,1
2020-06-24,9.0,9.0,1
2020-06-25,0.0,0.0,1
2020-06-26,3.0,3.0,1
2020-06-27,4.0,4.0,1
2020-06-28,3.0,3.0,1
2020-06-29,0.0,0.0,1
2020-06-30,6.0,6.0,1
2020-07-01,0.0,0.0,1
2020-07-02,3.0,3.0,1
2020-07-03,0.0,0.0,1
2020-07-04,4.0,4.0,1
2020-07-05,4.0,4.0,1
2020-07-06,12.0,12.0,1
2020-07-07,9.0,9.0,1
2020-07-08,6.0,6.0,1
2020-07-09,0.0,0.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,4.0,4.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,3.0,3.0,1
2020-07-16,0.0,0.0,1
2020-07-17,6.0,6.0,1
2020-07-18,0.0,0.0,1
2020-07-19,7.0,7.0,1
2020-07-20,3.0,3.0,1
2020-07-21,9.0,9.0,1
2020-07-22,6.0,6.0,1
2020-07-23,6.0,6.0,1
2020-07-24,0.0,0.0,1
2020-07-25,4.0,4.0,1
2020-07-26,7.0,7.0,1
2020-07-27,3.0,3.0,1
2020-07-28,3.0,3.0,1
