date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,12.0,12.0,1
2020-02-06,13.0,13.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,11.0,11.0,1
2020-02-10,11.0,11.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,12.0,12.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,23.0,23.0,1
2020-02-27,23.0,23.0,1
2020-02-28,23.0,23.0,1
2020-02-29,12.0,12.0,1
2020-03-01,11.0,11.0,1
2020-03-02,11.0,11.0,1
2020-03-03,11.0,11.0,1
2020-03-04,0.0,0.0,1
2020-03-05,11.0,11.0,1
2020-03-06,0.0,0.0,1
2020-03-07,12.0,12.0,1
2020-03-08,11.0,11.0,1
2020-03-09,0.0,0.0,1
2020-03-10,0.0,0.0,1
2020-03-11,11.0,11.0,1
2020-03-12,22.0,22.0,1
2020-03-13,12.0,12.0,1
2020-03-14,12.0,12.0,1
2020-03-15,30.0,30.0,1
2020-03-16,19.0,19.0,1
2020-03-17,10.0,10.0,1
2020-03-18,20.0,20.0,1
2020-03-19,20.0,20.0,1
2020-03-20,29.0,29.0,1
2020-03-21,54.0,54.0,1
2020-03-22,10.0,10.0,1
2020-03-23,18.0,18.0,1
2020-03-24,10.0,10.0,1
2020-03-25,19.0,19.0,1
2020-03-26,19.0,19.0,1
2020-03-27,0.0,0.0,1
2020-03-28,20.0,20.0,1
2020-03-29,10.0,10.0,1
2020-03-30,9.0,9.0,1
2020-03-31,18.0,18.0,1
2020-04-01,19.0,19.0,1
2020-04-02,9.0,9.0,1
2020-04-03,10.0,10.0,1
2020-04-04,44.0,44.0,1
2020-04-05,0.0,0.0,1
2020-04-06,17.0,17.0,1
2020-04-07,0.0,0.0,1
2020-04-08,0.0,0.0,1
2020-04-09,10.0,10.0,1
2020-04-10,10.0,10.0,1
2020-04-11,11.0,11.0,1
2020-04-12,0.0,0.0,1
2020-04-13,20.0,20.0,1
2020-04-14,0.0,0.0,1
2020-04-15,0.0,0.0,1
2020-04-16,0.0,0.0,1
2020-04-17,0.0,0.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,9.0,9.0,1
2020-04-21,0.0,0.0,1
2020-04-22,30.0,30.0,1
2020-04-23,10.0,10.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
