date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,23.0,23.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,22.0,22.0,1
2020-02-06,44.0,44.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,10.0,10.0,1
2020-02-11,10.0,10.0,1
2020-02-12,21.0,21.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,11.0,11.0,1
2020-02-17,10.0,10.0,1
2020-02-18,10.0,10.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,0.0,0.0,1
2020-02-27,10.0,10.0,1
2020-02-28,0.0,0.0,1
2020-02-29,0.0,0.0,1
2020-03-01,11.0,11.0,1
2020-03-02,0.0,0.0,1
2020-03-03,10.0,10.0,1
2020-03-04,21.0,21.0,1
2020-03-05,0.0,0.0,1
2020-03-06,21.0,21.0,1
2020-03-07,0.0,0.0,1
2020-03-08,11.0,11.0,1
2020-03-09,20.0,20.0,1
2020-03-10,30.0,30.0,1
2020-03-11,0.0,0.0,1
2020-03-12,19.0,19.0,1
2020-03-13,0.0,0.0,1
2020-03-14,0.0,0.0,1
2020-03-15,12.0,12.0,1
2020-03-16,10.0,10.0,1
2020-03-17,20.0,20.0,1
2020-03-18,10.0,10.0,1
2020-03-19,10.0,10.0,1
2020-03-20,0.0,0.0,1
2020-03-21,11.0,11.0,1
2020-03-22,34.0,34.0,1
2020-03-23,18.0,18.0,1
2020-03-24,20.0,20.0,1
2020-03-25,31.0,31.0,1
2020-03-26,10.0,10.0,1
2020-03-27,9.0,9.0,1
2020-03-28,22.0,22.0,1
2020-03-29,0.0,0.0,1
2020-03-30,0.0,0.0,1
2020-03-31,38.0,38.0,1
2020-04-01,39.0,39.0,1
2020-04-02,9.0,9.0,1
2020-04-03,10.0,10.0,1
2020-04-04,12.0,12.0,1
2020-04-05,0.0,0.0,1
2020-04-06,29.0,29.0,1
2020-04-07,0.0,0.0,1
2020-04-08,41.0,41.0,1
2020-04-09,31.0,31.0,1
2020-04-10,0.0,0.0,1
2020-04-11,12.0,12.0,1
2020-04-12,0.0,0.0,1
2020-04-13,20.0,20.0,1
2020-04-14,0.0,0.0,1
2020-04-15,0.0,0.0,1
2020-04-16,20.0,20.0,1
2020-04-17,10.0,10.0,1
2020-04-18,10.0,10.0,1
2020-04-19,0.0,0.0,1
2020-04-20,9.0,9.0,1
2020-04-21,0.0,0.0,1
2020-04-22,10.0,10.0,1
2020-04-23,0.0,0.0,1
2020-04-24,19.0,19.0,1
2020-04-25,22.0,22.0,1
2020-04-26,0.0,0.0,1
2020-04-27,19.0,19.0,1
2020-04-28,9.0,9.0,1
2020-04-29,9.0,9.0,1
2020-04-30,17.0,17.0,1
2020-05-01,10.0,10.0,1
2020-05-02,10.0,10.0,1
2020-05-03,11.0,11.0,1
2020-05-04,26.0,26.0,1
2020-05-05,26.0,26.0,1
2020-05-06,10.0,10.0,1
2020-05-07,19.0,19.0,1
2020-05-08,10.0,10.0,1
2020-05-09,23.0,23.0,1
2020-05-10,10.0,10.0,1
2020-05-11,18.0,18.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,10.0,10.0,1
2020-05-15,30.0,30.0,1
2020-05-16,11.0,11.0,1
2020-05-17,35.0,35.0,1
2020-05-18,19.0,19.0,1
2020-05-19,29.0,29.0,1
2020-05-20,0.0,0.0,1
2020-05-21,11.0,11.0,1
2020-05-22,39.0,39.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,18.0,18.0,1
2020-05-26,19.0,19.0,1
2020-05-27,10.0,10.0,1
2020-05-28,19.0,19.0,1
2020-05-29,20.0,20.0,1
2020-05-30,11.0,11.0,1
2020-05-31,0.0,0.0,1
2020-06-01,11.0,11.0,1
2020-06-02,18.0,18.0,1
2020-06-03,9.0,9.0,1
2020-06-04,8.0,8.0,1
2020-06-05,9.0,9.0,1
2020-06-06,51.0,51.0,1
2020-06-07,10.0,10.0,1
2020-06-08,33.0,33.0,1
2020-06-09,17.0,17.0,1
2020-06-10,0.0,0.0,1
2020-06-11,28.0,28.0,1
2020-06-12,48.0,48.0,1
2020-06-13,11.0,11.0,1
2020-06-14,11.0,11.0,1
2020-06-15,18.0,18.0,1
2020-06-16,26.0,26.0,1
2020-06-17,9.0,9.0,1
2020-06-18,46.0,46.0,1
2020-06-19,0.0,0.0,1
2020-06-20,12.0,12.0,1
2020-06-21,11.0,11.0,1
2020-06-22,19.0,19.0,1
2020-06-23,10.0,10.0,1
2020-06-24,20.0,20.0,1
2020-06-25,30.0,30.0,1
2020-06-26,0.0,0.0,1
2020-06-27,22.0,22.0,1
2020-06-28,21.0,21.0,1
2020-06-29,19.0,19.0,1
2020-06-30,9.0,9.0,1
2020-07-01,19.0,19.0,1
2020-07-02,20.0,20.0,1
2020-07-03,0.0,0.0,1
2020-07-04,11.0,11.0,1
2020-07-05,22.0,22.0,1
2020-07-06,10.0,10.0,1
2020-07-07,20.0,20.0,1
2020-07-08,39.0,39.0,1
2020-07-09,21.0,21.0,1
2020-07-10,22.0,22.0,1
2020-07-11,50.0,50.0,1
2020-07-12,0.0,0.0,1
2020-07-13,21.0,21.0,1
2020-07-14,20.0,20.0,1
2020-07-15,42.0,42.0,1
2020-07-16,10.0,10.0,1
2020-07-17,35.0,35.0,1
2020-07-18,54.0,54.0,1
2020-07-19,13.0,13.0,1
2020-07-20,11.0,11.0,1
2020-07-21,13.0,13.0,1
2020-07-22,57.0,57.0,1
2020-07-23,34.0,34.0,1
2020-07-24,22.0,22.0,1
2020-07-25,0.0,0.0,1
2020-07-26,12.0,12.0,1
2020-07-27,31.0,31.0,1
2020-07-28,33.0,33.0,1
2020-07-29,56.0,56.0,1
2020-07-30,68.0,68.0,1
2020-07-31,46.0,46.0,1
2020-08-01,12.0,12.0,1
2020-08-02,12.0,12.0,1
2020-08-03,92.0,92.0,1
2020-08-04,42.0,42.0,1
2020-08-05,22.0,22.0,1
2020-08-06,54.0,54.0,1
2020-08-07,11.0,11.0,1
2020-08-08,36.0,36.0,1
2020-08-09,12.0,12.0,1
2020-08-10,20.0,20.0,1
2020-08-11,50.0,50.0,1
2020-08-12,61.0,61.0,1
2020-08-13,30.0,30.0,1
2020-08-14,51.0,51.0,1
2020-08-15,54.0,54.0,1
2020-08-16,22.0,22.0,1
2020-08-17,49.0,49.0,1
2020-08-18,41.0,41.0,1
2020-08-19,31.0,31.0,1
2020-08-20,10.0,10.0,1
2020-08-21,31.0,31.0,1
2020-08-22,23.0,23.0,1
