date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,73.0,73.0,1
2020-02-02,57.0,57.0,1
2020-02-03,63.0,63.0,1
2020-02-04,39.0,39.0,1
2020-02-05,38.0,38.0,1
2020-02-06,33.0,33.0,1
2020-02-07,41.0,41.0,1
2020-02-08,35.0,35.0,1
2020-02-09,38.0,38.0,1
2020-02-10,34.0,34.0,1
2020-02-11,39.0,39.0,1
2020-02-12,42.0,42.0,1
2020-02-13,31.0,31.0,1
2020-02-14,42.0,42.0,1
2020-02-15,40.0,40.0,1
2020-02-16,57.0,57.0,1
2020-02-17,45.0,45.0,1
2020-02-18,38.0,38.0,1
2020-02-19,31.0,31.0,1
2020-02-20,38.0,38.0,1
2020-02-21,40.0,40.0,1
2020-02-22,50.0,50.0,1
2020-02-23,40.0,40.0,1
2020-02-24,40.0,40.0,1
2020-02-25,41.0,41.0,1
2020-02-26,50.0,50.0,1
2020-02-27,38.0,38.0,1
2020-02-28,51.0,51.0,1
2020-02-29,46.0,46.0,1
2020-03-01,48.0,48.0,1
2020-03-02,50.0,50.0,1
2020-03-03,37.0,37.0,1
2020-03-04,43.0,43.0,1
2020-03-05,38.0,38.0,1
2020-03-06,34.0,34.0,1
2020-03-07,43.0,43.0,1
2020-03-08,46.0,46.0,1
2020-03-09,46.0,46.0,1
2020-03-10,41.0,41.0,1
2020-03-11,46.0,46.0,1
2020-03-12,100.0,100.0,1
2020-03-13,64.0,64.0,1
2020-03-14,81.0,81.0,1
2020-03-15,62.0,62.0,1
2020-03-16,63.0,63.0,1
2020-03-17,58.0,58.0,1
2020-03-18,76.0,76.0,1
2020-03-19,58.0,58.0,1
2020-03-20,45.0,45.0,1
2020-03-21,47.0,47.0,1
2020-03-22,48.0,48.0,1
2020-03-23,41.0,41.0,1
2020-03-24,19.0,19.0,1
2020-03-25,38.0,38.0,1
2020-03-26,31.0,31.0,1
2020-03-27,36.0,36.0,1
2020-03-28,36.0,36.0,1
2020-03-29,32.0,32.0,1
2020-03-30,24.0,24.0,1
2020-03-31,26.0,26.0,1
2020-04-01,26.0,26.0,1
2020-04-02,33.0,33.0,1
2020-04-03,27.0,27.0,1
2020-04-04,26.0,26.0,1
2020-04-05,24.0,24.0,1
2020-04-06,17.0,17.0,1
2020-04-07,18.0,18.0,1
2020-04-08,22.0,22.0,1
2020-04-09,19.0,19.0,1
2020-04-10,16.0,16.0,1
2020-04-11,15.0,15.0,1
2020-04-12,23.0,23.0,1
2020-04-13,23.0,23.0,1
2020-04-14,24.0,24.0,1
2020-04-15,15.0,15.0,1
2020-04-16,13.0,13.0,1
2020-04-17,22.0,22.0,1
2020-04-18,16.0,16.0,1
2020-04-19,14.0,14.0,1
2020-04-20,16.0,16.0,1
2020-04-21,19.0,19.0,1
2020-04-22,19.0,19.0,1
2020-04-23,13.0,13.0,1
2020-04-24,26.0,26.0,1
2020-04-25,16.0,16.0,1
2020-04-26,17.0,17.0,1
2020-04-27,19.0,19.0,1
2020-04-28,15.0,15.0,1
2020-04-29,19.0,19.0,1
2020-04-30,16.0,16.0,1
2020-05-01,14.0,14.0,1
2020-05-02,22.0,22.0,1
2020-05-03,21.0,21.0,1
2020-05-04,17.0,17.0,1
2020-05-05,13.0,13.0,1
2020-05-06,15.0,15.0,1
2020-05-07,23.0,23.0,1
2020-05-08,18.0,18.0,1
2020-05-09,32.0,32.0,1
2020-05-10,20.0,20.0,1
2020-05-11,7.0,7.0,1
2020-05-12,11.0,11.0,1
2020-05-13,13.0,13.0,1
2020-05-14,15.0,15.0,1
2020-05-15,12.0,12.0,1
2020-05-16,16.0,16.0,1
2020-05-17,12.0,12.0,1
2020-05-18,14.0,14.0,1
2020-05-19,11.0,11.0,1
2020-05-20,23.0,23.0,1
2020-05-21,8.0,8.0,1
2020-05-22,16.0,16.0,1
2020-05-23,12.0,12.0,1
2020-05-24,18.0,18.0,1
2020-05-25,17.0,17.0,1
2020-05-26,17.0,17.0,1
2020-05-27,12.0,12.0,1
2020-05-28,23.0,23.0,1
2020-05-29,20.0,20.0,1
2020-05-30,22.0,22.0,1
2020-05-31,15.0,15.0,1
2020-06-01,13.0,13.0,1
2020-06-02,20.0,20.0,1
2020-06-03,12.0,12.0,1
2020-06-04,20.0,20.0,1
2020-06-05,16.0,16.0,1
2020-06-06,14.0,14.0,1
2020-06-07,12.0,12.0,1
2020-06-08,17.0,17.0,1
2020-06-09,17.0,17.0,1
2020-06-10,11.0,11.0,1
2020-06-11,19.0,19.0,1
2020-06-12,15.0,15.0,1
2020-06-13,13.0,13.0,1
2020-06-14,19.0,19.0,1
2020-06-15,13.0,13.0,1
2020-06-16,19.0,19.0,1
2020-06-17,11.0,11.0,1
2020-06-18,12.0,12.0,1
2020-06-19,13.0,13.0,1
2020-06-20,11.0,11.0,1
2020-06-21,20.0,20.0,1
2020-06-22,12.0,12.0,1
2020-06-23,17.0,17.0,1
2020-06-24,14.0,14.0,1
2020-06-25,20.0,20.0,1
2020-06-26,24.0,24.0,1
2020-06-27,13.0,13.0,1
2020-06-28,15.0,15.0,1
2020-06-29,16.0,16.0,1
2020-06-30,23.0,23.0,1
2020-07-01,15.0,15.0,1
2020-07-02,18.0,18.0,1
2020-07-03,27.0,27.0,1
2020-07-04,24.0,24.0,1
2020-07-05,18.0,18.0,1
2020-07-06,18.0,18.0,1
2020-07-07,22.0,22.0,1
2020-07-08,26.0,26.0,1
2020-07-09,16.0,16.0,1
2020-07-10,17.0,17.0,1
2020-07-11,28.0,28.0,1
2020-07-12,22.0,22.0,1
2020-07-13,19.0,19.0,1
2020-07-14,26.0,26.0,1
2020-07-15,11.0,11.0,1
2020-07-16,18.0,18.0,1
2020-07-17,20.0,20.0,1
2020-07-18,25.0,25.0,1
2020-07-19,17.0,17.0,1
2020-07-20,17.0,17.0,1
2020-07-21,19.0,19.0,1
2020-07-22,26.0,26.0,1
2020-07-23,20.0,20.0,1
2020-07-24,9.0,9.0,1
2020-07-25,22.0,22.0,1
2020-07-26,23.0,23.0,1
2020-07-27,29.0,29.0,1
2020-07-28,17.0,17.0,1
2020-07-29,16.0,16.0,1
2020-07-30,18.0,18.0,1
2020-07-31,22.0,22.0,1
2020-08-01,31.0,31.0,1
2020-08-02,17.0,17.0,1
2020-08-03,20.0,20.0,1
2020-08-04,24.0,24.0,1
2020-08-05,15.0,15.0,1
2020-08-06,18.0,18.0,1
2020-08-07,18.0,18.0,1
2020-08-08,30.0,30.0,1
2020-08-09,24.0,24.0,1
2020-08-10,36.0,36.0,1
2020-08-11,39.0,39.0,1
2020-08-12,27.0,27.0,1
2020-08-13,28.0,28.0,1
2020-08-14,23.0,23.0,1
2020-08-15,25.0,25.0,1
2020-08-16,23.0,23.0,1
2020-08-17,34.0,34.0,1
2020-08-18,29.0,29.0,1
2020-08-19,19.0,19.0,1
2020-08-20,18.0,18.0,1
2020-08-21,24.0,24.0,1
2020-08-22,27.0,27.0,1
2020-08-23,15.0,15.0,1
2020-08-24,18.0,18.0,1
2020-08-25,20.0,20.0,1
2020-08-26,20.0,20.0,1
2020-08-27,23.0,23.0,1
2020-08-28,21.0,21.0,1
2020-08-29,14.0,14.0,1
2020-08-30,13.0,13.0,1
2020-08-31,17.0,17.0,1
2020-09-01,15.0,15.0,1
2020-09-02,22.0,22.0,1
2020-09-03,22.0,22.0,1
2020-09-04,20.0,20.0,1
2020-09-05,31.0,31.0,1
2020-09-06,28.0,28.0,1
2020-09-07,22.0,22.0,1
2020-09-08,29.0,29.0,1
2020-09-09,32.0,32.0,1
2020-09-10,25.0,25.0,1
2020-09-11,26.0,26.0,1
2020-09-12,37.0,37.0,1
2020-09-13,19.0,19.0,1
2020-09-14,44.0,44.0,1
2020-09-15,25.0,25.0,1
2020-09-16,18.0,18.0,1
2020-09-17,22.0,22.0,1
