date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,27.0,27.0,1
2020-02-02,27.0,27.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,22.0,22.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,22.0,22.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,21.0,21.0,1
2020-02-25,21.0,21.0,1
2020-02-26,63.0,63.0,1
2020-02-27,21.0,21.0,1
2020-02-28,0.0,0.0,1
2020-02-29,0.0,0.0,1
2020-03-01,24.0,24.0,1
2020-03-02,21.0,21.0,1
2020-03-03,0.0,0.0,1
2020-03-04,0.0,0.0,1
2020-03-05,0.0,0.0,1
2020-03-06,0.0,0.0,1
2020-03-07,0.0,0.0,1
2020-03-08,26.0,26.0,1
2020-03-09,42.0,42.0,1
2020-03-10,0.0,0.0,1
2020-03-11,41.0,41.0,1
2020-03-12,20.0,20.0,1
2020-03-13,89.0,89.0,1
2020-03-14,100.0,100.0,1
2020-03-15,49.0,49.0,1
2020-03-16,65.0,65.0,1
2020-03-17,87.0,87.0,1
2020-03-18,43.0,43.0,1
2020-03-19,22.0,22.0,1
2020-03-20,0.0,0.0,1
2020-03-21,26.0,26.0,1
2020-03-22,97.0,97.0,1
2020-03-23,36.0,36.0,1
2020-03-24,59.0,59.0,1
2020-03-25,0.0,0.0,1
2020-03-26,42.0,42.0,1
2020-03-27,21.0,21.0,1
2020-03-28,54.0,54.0,1
2020-03-29,70.0,70.0,1
2020-03-30,19.0,19.0,1
2020-03-31,78.0,78.0,1
2020-04-01,19.0,19.0,1
2020-04-02,57.0,57.0,1
2020-04-03,20.0,20.0,1
2020-04-04,74.0,74.0,1
2020-04-05,50.0,50.0,1
2020-04-06,20.0,20.0,1
2020-04-07,0.0,0.0,1
2020-04-08,21.0,21.0,1
2020-04-09,20.0,20.0,1
2020-04-10,25.0,25.0,1
2020-04-11,26.0,26.0,1
2020-04-12,47.0,47.0,1
2020-04-13,69.0,69.0,1
2020-04-14,18.0,18.0,1
2020-04-15,0.0,0.0,1
2020-04-16,19.0,19.0,1
2020-04-17,0.0,0.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,0.0,0.0,1
2020-04-21,0.0,0.0,1
2020-04-22,42.0,42.0,1
2020-04-23,0.0,0.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
2020-04-26,24.0,24.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,0.0,0.0,1
2020-05-01,0.0,0.0,1
2020-05-02,0.0,0.0,1
2020-05-03,0.0,0.0,1
2020-05-04,0.0,0.0,1
2020-05-05,19.0,19.0,1
2020-05-06,0.0,0.0,1
2020-05-07,0.0,0.0,1
2020-05-08,0.0,0.0,1
2020-05-09,28.0,28.0,1
2020-05-10,0.0,0.0,1
2020-05-11,19.0,19.0,1
2020-05-12,40.0,40.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,25.0,25.0,1
2020-05-18,0.0,0.0,1
2020-05-19,20.0,20.0,1
2020-05-20,0.0,0.0,1
2020-05-21,20.0,20.0,1
2020-05-22,0.0,0.0,1
2020-05-23,31.0,31.0,1
2020-05-24,52.0,52.0,1
2020-05-25,0.0,0.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,23.0,23.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,28.0,28.0,1
2020-06-01,0.0,0.0,1
2020-06-02,22.0,22.0,1
2020-06-03,43.0,43.0,1
2020-06-04,21.0,21.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,0.0,0.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,28.0,28.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,0.0,0.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,23.0,23.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
