date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,16.0,16.0,1
2020-02-02,32.0,32.0,1
2020-02-03,41.0,41.0,1
2020-02-04,18.0,18.0,1
2020-02-05,29.0,29.0,1
2020-02-06,24.0,24.0,1
2020-02-07,24.0,24.0,1
2020-02-08,31.0,31.0,1
2020-02-09,23.0,23.0,1
2020-02-10,23.0,23.0,1
2020-02-11,23.0,23.0,1
2020-02-12,27.0,27.0,1
2020-02-13,18.0,18.0,1
2020-02-14,12.0,12.0,1
2020-02-15,20.0,20.0,1
2020-02-16,22.0,22.0,1
2020-02-17,30.0,30.0,1
2020-02-18,17.0,17.0,1
2020-02-19,19.0,19.0,1
2020-02-20,16.0,16.0,1
2020-02-21,18.0,18.0,1
2020-02-22,36.0,36.0,1
2020-02-23,39.0,39.0,1
2020-02-24,52.0,52.0,1
2020-02-25,63.0,63.0,1
2020-02-26,57.0,57.0,1
2020-02-27,32.0,32.0,1
2020-02-28,36.0,36.0,1
2020-02-29,24.0,24.0,1
2020-03-01,20.0,20.0,1
2020-03-02,18.0,18.0,1
2020-03-03,25.0,25.0,1
2020-03-04,34.0,34.0,1
2020-03-05,32.0,32.0,1
2020-03-06,27.0,27.0,1
2020-03-07,27.0,27.0,1
2020-03-08,23.0,23.0,1
2020-03-09,28.0,28.0,1
2020-03-10,43.0,43.0,1
2020-03-11,43.0,43.0,1
2020-03-12,77.0,77.0,1
2020-03-13,100.0,100.0,1
2020-03-14,76.0,76.0,1
2020-03-15,73.0,73.0,1
2020-03-16,79.0,79.0,1
2020-03-17,69.0,69.0,1
2020-03-18,49.0,49.0,1
2020-03-19,58.0,58.0,1
2020-03-20,63.0,63.0,1
2020-03-21,87.0,87.0,1
2020-03-22,49.0,49.0,1
2020-03-23,56.0,56.0,1
2020-03-24,32.0,32.0,1
2020-03-25,39.0,39.0,1
2020-03-26,34.0,34.0,1
2020-03-27,41.0,41.0,1
2020-03-28,35.0,35.0,1
2020-03-29,36.0,36.0,1
2020-03-30,37.0,37.0,1
2020-03-31,25.0,25.0,1
2020-04-01,23.0,23.0,1
2020-04-02,34.0,34.0,1
2020-04-03,32.0,32.0,1
2020-04-04,22.0,22.0,1
2020-04-05,23.0,23.0,1
2020-04-06,20.0,20.0,1
2020-04-07,13.0,13.0,1
2020-04-08,27.0,27.0,1
2020-04-09,20.0,20.0,1
2020-04-10,27.0,27.0,1
2020-04-11,16.0,16.0,1
2020-04-12,29.0,29.0,1
2020-04-13,25.0,25.0,1
2020-04-14,26.0,26.0,1
2020-04-15,11.0,11.0,1
2020-04-16,9.0,9.0,1
