date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,16.0,16.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,23.0,23.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,8.0,8.0,1
2020-02-15,0.0,0.0,1
2020-02-16,8.0,8.0,1
2020-02-17,0.0,0.0,1
2020-02-18,7.0,7.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,8.0,8.0,1
2020-02-22,8.0,8.0,1
2020-02-23,24.0,24.0,1
2020-02-24,15.0,15.0,1
2020-02-25,51.0,51.0,1
2020-02-26,29.0,29.0,1
2020-02-27,28.0,28.0,1
2020-02-28,15.0,15.0,1
2020-02-29,32.0,32.0,1
2020-03-01,23.0,23.0,1
2020-03-02,14.0,14.0,1
2020-03-03,14.0,14.0,1
2020-03-04,7.0,7.0,1
2020-03-05,21.0,21.0,1
2020-03-06,7.0,7.0,1
2020-03-07,42.0,42.0,1
2020-03-08,23.0,23.0,1
2020-03-09,34.0,34.0,1
2020-03-10,34.0,34.0,1
2020-03-11,27.0,27.0,1
2020-03-12,47.0,47.0,1
2020-03-13,36.0,36.0,1
2020-03-14,49.0,49.0,1
2020-03-15,51.0,51.0,1
2020-03-16,91.0,91.0,1
2020-03-17,100.0,100.0,1
2020-03-18,77.0,77.0,1
2020-03-19,69.0,69.0,1
2020-03-20,20.0,20.0,1
2020-03-21,16.0,16.0,1
2020-03-22,55.0,55.0,1
2020-03-23,31.0,31.0,1
2020-03-24,34.0,34.0,1
2020-03-25,56.0,56.0,1
2020-03-26,34.0,34.0,1
2020-03-27,27.0,27.0,1
2020-03-28,23.0,23.0,1
2020-03-29,22.0,22.0,1
2020-03-30,39.0,39.0,1
2020-03-31,26.0,26.0,1
2020-04-01,26.0,26.0,1
2020-04-02,13.0,13.0,1
2020-04-03,33.0,33.0,1
2020-04-04,73.0,73.0,1
2020-04-05,16.0,16.0,1
2020-04-06,13.0,13.0,1
2020-04-07,14.0,14.0,1
2020-04-08,7.0,7.0,1
2020-04-09,7.0,7.0,1
2020-04-10,7.0,7.0,1
2020-04-11,41.0,41.0,1
2020-04-12,24.0,24.0,1
2020-04-13,72.0,72.0,1
2020-04-14,19.0,19.0,1
2020-04-15,7.0,7.0,1
2020-04-16,56.0,56.0,1
2020-04-17,35.0,35.0,1
2020-04-18,15.0,15.0,1
2020-04-19,40.0,40.0,1
2020-04-20,13.0,13.0,1
2020-04-21,13.0,13.0,1
2020-04-22,14.0,14.0,1
2020-04-23,21.0,21.0,1
2020-04-24,28.0,28.0,1
2020-04-25,23.0,23.0,1
2020-04-26,31.0,31.0,1
2020-04-27,15.0,15.0,1
2020-04-28,59.0,59.0,1
2020-04-29,20.0,20.0,1
2020-04-30,19.0,19.0,1
2020-05-01,27.0,27.0,1
2020-05-02,14.0,14.0,1
2020-05-03,22.0,22.0,1
2020-05-04,13.0,13.0,1
2020-05-05,46.0,46.0,1
2020-05-06,46.0,46.0,1
