date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,59.0,59.0,1
2020-02-02,75.0,75.0,1
2020-02-03,47.0,47.0,1
2020-02-04,28.0,28.0,1
2020-02-05,46.0,46.0,1
2020-02-06,43.0,43.0,1
2020-02-07,36.0,36.0,1
2020-02-08,67.0,67.0,1
2020-02-09,63.0,63.0,1
2020-02-10,40.0,40.0,1
2020-02-11,23.0,23.0,1
2020-02-12,43.0,43.0,1
2020-02-13,39.0,39.0,1
2020-02-14,36.0,36.0,1
2020-02-15,53.0,53.0,1
2020-02-16,44.0,44.0,1
2020-02-17,37.0,37.0,1
2020-02-18,29.0,29.0,1
2020-02-19,34.0,34.0,1
2020-02-20,43.0,43.0,1
2020-02-21,51.0,51.0,1
2020-02-22,33.0,33.0,1
2020-02-23,17.0,17.0,1
2020-02-24,41.0,41.0,1
2020-02-25,18.0,18.0,1
2020-02-26,47.0,47.0,1
2020-02-27,23.0,23.0,1
2020-02-28,23.0,23.0,1
2020-02-29,53.0,53.0,1
2020-03-01,50.0,50.0,1
2020-03-02,48.0,48.0,1
2020-03-03,53.0,53.0,1
2020-03-04,50.0,50.0,1
2020-03-05,23.0,23.0,1
2020-03-06,46.0,46.0,1
2020-03-07,78.0,78.0,1
2020-03-08,67.0,67.0,1
2020-03-09,34.0,34.0,1
2020-03-10,54.0,54.0,1
2020-03-11,55.0,55.0,1
2020-03-12,94.0,94.0,1
2020-03-13,84.0,84.0,1
2020-03-14,70.0,70.0,1
2020-03-15,85.0,85.0,1
2020-03-16,68.0,68.0,1
2020-03-17,100.0,100.0,1
2020-03-18,82.0,82.0,1
2020-03-19,73.0,73.0,1
2020-03-20,83.0,83.0,1
2020-03-21,42.0,42.0,1
2020-03-22,54.0,54.0,1
2020-03-23,41.0,41.0,1
2020-03-24,34.0,34.0,1
2020-03-25,22.0,22.0,1
2020-03-26,56.0,56.0,1
2020-03-27,27.0,27.0,1
2020-03-28,27.0,27.0,1
2020-03-29,33.0,33.0,1
2020-03-30,26.0,26.0,1
2020-03-31,36.0,36.0,1
2020-04-01,40.0,40.0,1
2020-04-02,13.0,13.0,1
2020-04-03,34.0,34.0,1
2020-04-04,12.0,12.0,1
2020-04-05,21.0,21.0,1
2020-04-06,10.0,10.0,1
2020-04-07,19.0,19.0,1
2020-04-08,36.0,36.0,1
2020-04-09,20.0,20.0,1
2020-04-10,30.0,30.0,1
2020-04-11,20.0,20.0,1
2020-04-12,13.0,13.0,1
2020-04-13,8.0,8.0,1
2020-04-14,26.0,26.0,1
2020-04-15,23.0,23.0,1
2020-04-16,16.0,16.0,1
2020-04-17,11.0,11.0,1
2020-04-18,25.0,25.0,1
2020-04-19,19.0,19.0,1
2020-04-20,17.0,17.0,1
2020-04-21,10.0,10.0,1
2020-04-22,18.0,18.0,1
2020-04-23,10.0,10.0,1
2020-04-24,19.0,19.0,1
2020-04-25,22.0,22.0,1
2020-04-26,15.0,15.0,1
2020-04-27,15.0,15.0,1
2020-04-28,13.0,13.0,1
2020-04-29,19.0,19.0,1
2020-04-30,21.0,21.0,1
2020-05-01,9.0,9.0,1
2020-05-02,15.0,15.0,1
2020-05-03,15.0,15.0,1
2020-05-04,20.0,20.0,1
2020-05-05,9.0,9.0,1
2020-05-06,16.0,16.0,1
2020-05-07,25.0,25.0,1
2020-05-08,6.0,6.0,1
2020-05-09,10.0,10.0,1
2020-05-10,25.0,25.0,1
2020-05-11,15.0,15.0,1
2020-05-12,13.0,13.0,1
2020-05-13,20.0,20.0,1
2020-05-14,16.0,16.0,1
2020-05-15,19.0,19.0,1
2020-05-16,10.0,10.0,1
2020-05-17,23.0,23.0,1
2020-05-18,5.0,5.0,1
2020-05-19,13.0,13.0,1
2020-05-20,8.0,8.0,1
2020-05-21,34.0,34.0,1
2020-05-22,12.0,12.0,1
2020-05-23,16.0,16.0,1
2020-05-24,21.0,21.0,1
2020-05-25,17.0,17.0,1
2020-05-26,10.0,10.0,1
2020-05-27,33.0,33.0,1
2020-05-28,13.0,13.0,1
2020-05-29,14.0,14.0,1
2020-05-30,16.0,16.0,1
2020-05-31,26.0,26.0,1
2020-06-01,15.0,15.0,1
2020-06-02,13.0,13.0,1
2020-06-03,25.0,25.0,1
2020-06-04,17.0,17.0,1
2020-06-05,13.0,13.0,1
2020-06-06,26.0,26.0,1
2020-06-07,18.0,18.0,1
2020-06-08,9.0,9.0,1
2020-06-09,28.0,28.0,1
2020-06-10,23.0,23.0,1
2020-06-11,9.0,9.0,1
2020-06-12,19.0,19.0,1
2020-06-13,7.0,7.0,1
2020-06-14,9.0,9.0,1
2020-06-15,5.0,5.0,1
2020-06-16,17.0,17.0,1
2020-06-17,13.0,13.0,1
2020-06-18,5.0,5.0,1
2020-06-19,8.0,8.0,1
2020-06-20,15.0,15.0,1
2020-06-21,11.0,11.0,1
2020-06-22,13.0,13.0,1
2020-06-23,14.0,14.0,1
2020-06-24,24.0,24.0,1
2020-06-25,29.0,29.0,1
2020-06-26,9.0,9.0,1
2020-06-27,24.0,24.0,1
