date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,12.0,12.0,1
2020-02-02,12.0,12.0,1
2020-02-03,14.0,14.0,1
2020-02-04,11.0,11.0,1
2020-02-05,19.0,19.0,1
2020-02-06,23.0,23.0,1
2020-02-07,4.0,4.0,1
2020-02-08,8.0,8.0,1
2020-02-09,8.0,8.0,1
2020-02-10,11.0,11.0,1
2020-02-11,4.0,4.0,1
2020-02-12,7.0,7.0,1
2020-02-13,7.0,7.0,1
2020-02-14,4.0,4.0,1
2020-02-15,8.0,8.0,1
2020-02-16,24.0,24.0,1
2020-02-17,7.0,7.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,15.0,15.0,1
2020-02-21,0.0,0.0,1
2020-02-22,4.0,4.0,1
2020-02-23,8.0,8.0,1
2020-02-24,8.0,8.0,1
2020-02-25,7.0,7.0,1
2020-02-26,3.0,3.0,1
2020-02-27,4.0,4.0,1
2020-02-28,4.0,4.0,1
2020-02-29,12.0,12.0,1
2020-03-01,16.0,16.0,1
2020-03-02,7.0,7.0,1
2020-03-03,11.0,11.0,1
2020-03-04,18.0,18.0,1
2020-03-05,4.0,4.0,1
2020-03-06,14.0,14.0,1
2020-03-07,12.0,12.0,1
2020-03-08,15.0,15.0,1
2020-03-09,21.0,21.0,1
2020-03-10,14.0,14.0,1
2020-03-11,7.0,7.0,1
2020-03-12,14.0,14.0,1
2020-03-13,15.0,15.0,1
2020-03-14,100.0,100.0,1
2020-03-15,18.0,18.0,1
2020-03-16,22.0,22.0,1
2020-03-17,47.0,47.0,1
2020-03-18,17.0,17.0,1
2020-03-19,21.0,21.0,1
2020-03-20,3.0,3.0,1
2020-03-21,19.0,19.0,1
2020-03-22,38.0,38.0,1
2020-03-23,12.0,12.0,1
2020-03-24,10.0,10.0,1
2020-03-25,6.0,6.0,1
2020-03-26,10.0,10.0,1
2020-03-27,6.0,6.0,1
2020-03-28,19.0,19.0,1
2020-03-29,14.0,14.0,1
2020-03-30,6.0,6.0,1
2020-03-31,3.0,3.0,1
2020-04-01,10.0,10.0,1
2020-04-02,3.0,3.0,1
2020-04-03,7.0,7.0,1
2020-04-04,11.0,11.0,1
2020-04-05,7.0,7.0,1
2020-04-06,12.0,12.0,1
2020-04-07,0.0,0.0,1
2020-04-08,10.0,10.0,1
2020-04-09,3.0,3.0,1
2020-04-10,7.0,7.0,1
2020-04-11,11.0,11.0,1
2020-04-12,14.0,14.0,1
2020-04-13,7.0,7.0,1
2020-04-14,6.0,6.0,1
2020-04-15,3.0,3.0,1
2020-04-16,13.0,13.0,1
2020-04-17,6.0,6.0,1
2020-04-18,7.0,7.0,1
2020-04-19,7.0,7.0,1
2020-04-20,3.0,3.0,1
2020-04-21,3.0,3.0,1
2020-04-22,10.0,10.0,1
2020-04-23,0.0,0.0,1
2020-04-24,4.0,4.0,1
2020-04-25,0.0,0.0,1
2020-04-26,4.0,4.0,1
2020-04-27,3.0,3.0,1
2020-04-28,3.0,3.0,1
2020-04-29,6.0,6.0,1
2020-04-30,3.0,3.0,1
2020-05-01,0.0,0.0,1
2020-05-02,6.0,6.0,1
2020-05-03,11.0,11.0,1
2020-05-04,6.0,6.0,1
2020-05-05,6.0,6.0,1
2020-05-06,16.0,16.0,1
2020-05-07,3.0,3.0,1
2020-05-08,7.0,7.0,1
2020-05-09,7.0,7.0,1
2020-05-10,13.0,13.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,13.0,13.0,1
2020-05-14,7.0,7.0,1
2020-05-15,7.0,7.0,1
2020-05-16,4.0,4.0,1
2020-05-17,8.0,8.0,1
2020-05-18,10.0,10.0,1
2020-05-19,7.0,7.0,1
2020-05-20,7.0,7.0,1
2020-05-21,8.0,8.0,1
2020-05-22,7.0,7.0,1
2020-05-23,4.0,4.0,1
2020-05-24,4.0,4.0,1
2020-05-25,3.0,3.0,1
2020-05-26,0.0,0.0,1
2020-05-27,7.0,7.0,1
2020-05-28,3.0,3.0,1
2020-05-29,10.0,10.0,1
2020-05-30,4.0,4.0,1
2020-05-31,4.0,4.0,1
2020-06-01,7.0,7.0,1
2020-06-02,6.0,6.0,1
2020-06-03,3.0,3.0,1
2020-06-04,6.0,6.0,1
2020-06-05,0.0,0.0,1
2020-06-06,4.0,4.0,1
2020-06-07,8.0,8.0,1
2020-06-08,6.0,6.0,1
2020-06-09,3.0,3.0,1
2020-06-10,13.0,13.0,1
2020-06-11,6.0,6.0,1
2020-06-12,7.0,7.0,1
2020-06-13,0.0,0.0,1
2020-06-14,4.0,4.0,1
2020-06-15,3.0,3.0,1
2020-06-16,3.0,3.0,1
2020-06-17,0.0,0.0,1
2020-06-18,7.0,7.0,1
2020-06-19,0.0,0.0,1
2020-06-20,17.0,17.0,1
2020-06-21,4.0,4.0,1
2020-06-22,3.0,3.0,1
2020-06-23,7.0,7.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,10.0,10.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,9.0,9.0,1
2020-06-30,10.0,10.0,1
2020-07-01,10.0,10.0,1
2020-07-02,3.0,3.0,1
2020-07-03,7.0,7.0,1
2020-07-04,4.0,4.0,1
2020-07-05,20.0,20.0,1
2020-07-06,6.0,6.0,1
2020-07-07,3.0,3.0,1
2020-07-08,3.0,3.0,1
2020-07-09,7.0,7.0,1
2020-07-10,14.0,14.0,1
2020-07-11,4.0,4.0,1
2020-07-12,0.0,0.0,1
2020-07-13,0.0,0.0,1
2020-07-14,25.0,25.0,1
2020-07-15,6.0,6.0,1
2020-07-16,6.0,6.0,1
2020-07-17,3.0,3.0,1
2020-07-18,30.0,30.0,1
2020-07-19,11.0,11.0,1
2020-07-20,3.0,3.0,1
2020-07-21,3.0,3.0,1
2020-07-22,14.0,14.0,1
2020-07-23,11.0,11.0,1
2020-07-24,7.0,7.0,1
2020-07-25,8.0,8.0,1
2020-07-26,19.0,19.0,1
2020-07-27,7.0,7.0,1
2020-07-28,3.0,3.0,1
2020-07-29,3.0,3.0,1
2020-07-30,0.0,0.0,1
2020-07-31,3.0,3.0,1
2020-08-01,11.0,11.0,1
2020-08-02,3.0,3.0,1
2020-08-03,9.0,9.0,1
2020-08-04,6.0,6.0,1
2020-08-05,10.0,10.0,1
2020-08-06,3.0,3.0,1
2020-08-07,3.0,3.0,1
2020-08-08,7.0,7.0,1
2020-08-09,7.0,7.0,1
2020-08-10,12.0,12.0,1
2020-08-11,3.0,3.0,1
2020-08-12,6.0,6.0,1
2020-08-13,9.0,9.0,1
2020-08-14,3.0,3.0,1
2020-08-15,10.0,10.0,1
2020-08-16,0.0,0.0,1
2020-08-17,6.0,6.0,1
2020-08-18,6.0,6.0,1
2020-08-19,3.0,3.0,1
2020-08-20,7.0,7.0,1
2020-08-21,6.0,6.0,1
2020-08-22,11.0,11.0,1
2020-08-23,7.0,7.0,1
2020-08-24,3.0,3.0,1
2020-08-25,10.0,10.0,1
2020-08-26,3.0,3.0,1
