date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-08-26,14.0,14.0,1
2020-08-27,18.0,18.0,1
2020-08-28,11.0,11.0,1
2020-08-29,7.0,7.0,1
2020-08-30,5.0,5.0,1
2020-08-31,20.0,20.0,1
2020-09-01,11.0,11.0,1
2020-09-02,25.0,25.0,1
2020-09-03,7.0,7.0,1
2020-09-04,5.0,5.0,1
2020-09-05,7.0,7.0,1
2020-09-06,5.0,5.0,1
2020-09-07,15.0,15.0,1
2020-09-08,15.0,15.0,1
2020-09-09,22.0,22.0,1
2020-09-10,28.0,28.0,1
2020-09-11,29.0,29.0,1
2020-09-12,25.0,25.0,1
2020-09-13,17.0,17.0,1
2020-09-14,17.0,17.0,1
2020-09-15,11.0,11.0,1
2020-09-16,19.0,19.0,1
2020-09-17,15.0,15.0,1
2020-09-18,20.0,20.0,1
2020-09-19,7.0,7.0,1
2020-09-20,7.0,7.0,1
2020-09-21,10.0,10.0,1
2020-09-22,17.0,17.0,1
2020-09-23,11.0,11.0,1
2020-09-24,11.0,11.0,1
2020-09-25,25.0,25.0,1
2020-09-26,13.0,13.0,1
2020-09-27,12.0,12.0,1
2020-09-28,7.0,7.0,1
2020-09-29,11.0,11.0,1
2020-09-30,13.0,13.0,1
2020-10-01,4.0,4.0,1
2020-10-02,5.0,5.0,1
2020-10-03,10.0,10.0,1
2020-10-04,9.0,9.0,1
2020-10-05,11.0,11.0,1
2020-10-06,15.0,15.0,1
2020-10-07,7.0,7.0,1
2020-10-08,21.0,21.0,1
2020-10-09,10.0,10.0,1
2020-10-10,8.0,8.0,1
2020-10-11,10.0,10.0,1
2020-10-12,19.0,19.0,1
2020-10-13,12.0,12.0,1
2020-10-14,14.0,14.0,1
2020-10-15,19.0,19.0,1
2020-10-16,8.0,8.0,1
2020-10-17,11.0,11.0,1
2020-10-18,5.0,5.0,1
2020-10-19,26.0,26.0,1
2020-10-20,5.0,5.0,1
2020-10-21,19.0,19.0,1
2020-10-22,12.0,12.0,1
2020-10-23,10.0,10.0,1
2020-10-24,18.0,18.0,1
2020-10-25,15.0,15.0,1
2020-10-26,18.0,18.0,1
2020-10-27,16.0,16.0,1
2020-09-28,24.0,24.0,2
2020-09-29,39.0,39.0,2
2020-09-30,38.0,38.0,2
2020-10-01,23.0,23.0,2
2020-10-02,10.0,10.0,2
2020-10-03,47.0,47.0,2
2020-10-04,10.0,10.0,2
2020-10-05,32.0,32.0,2
2020-10-06,52.0,52.0,2
2020-10-07,14.0,14.0,2
2020-10-08,19.0,19.0,2
2020-10-09,26.0,26.0,2
2020-10-10,39.0,39.0,2
2020-10-11,16.0,16.0,2
2020-10-12,54.0,54.0,2
2020-10-13,15.0,15.0,2
2020-10-14,34.0,34.0,2
2020-10-15,46.0,46.0,2
2020-10-16,16.0,16.0,2
2020-10-17,34.0,34.0,2
2020-10-18,0.0,0.0,2
2020-10-19,30.0,30.0,2
2020-10-20,34.0,34.0,2
2020-10-21,69.0,69.0,2
2020-10-22,30.0,30.0,2
2020-10-23,40.0,40.0,2
2020-10-24,27.0,27.0,2
2020-10-25,42.0,42.0,2
2020-10-26,34.0,34.0,2
2020-10-27,58.0,58.0,2
2020-10-28,15.0,15.0,2
2020-10-29,76.0,76.0,2
2020-10-30,36.0,36.0,2
2020-10-31,52.0,52.0,2
2020-11-01,48.0,48.0,2
2020-11-02,64.0,64.0,2
2020-11-03,64.0,64.0,2
2020-11-04,41.0,41.0,2
2020-11-05,30.0,30.0,2
2020-11-06,31.0,31.0,2
2020-11-07,45.0,45.0,2
2020-11-08,14.0,14.0,2
2020-11-09,49.0,49.0,2
2020-11-10,23.0,23.0,2
2020-11-11,31.0,31.0,2
2020-11-12,14.0,14.0,2
2020-11-13,60.0,60.0,2
2020-11-14,19.0,19.0,2
2020-11-15,19.0,19.0,2
2020-11-16,36.0,36.0,2
2020-11-17,28.0,28.0,2
2020-11-18,23.0,23.0,2
2020-11-19,32.0,32.0,2
2020-11-20,33.0,33.0,2
2020-11-21,43.0,43.0,2
2020-11-22,19.0,19.0,2
2020-11-23,74.0,74.0,2
2020-11-24,32.0,32.0,2
2020-11-25,36.0,36.0,2
2020-11-26,18.0,18.0,2
2020-11-27,9.0,9.0,2
2020-11-28,14.0,14.0,2
2020-11-29,19.0,19.0,2
2020-11-30,13.0,13.0,2
2020-12-01,27.0,27.0,2
2020-12-02,14.0,14.0,2
2020-12-03,27.0,27.0,2
2020-12-04,9.0,9.0,2
2020-12-05,14.0,14.0,2
2020-12-06,19.0,19.0,2
2020-12-07,37.0,37.0,2
2020-12-08,23.0,23.0,2
2020-12-09,14.0,14.0,2
2020-12-10,14.0,14.0,2
2020-12-11,19.0,19.0,2
2020-12-12,10.0,10.0,2
2020-12-13,0.0,0.0,2
2020-12-14,28.0,28.0,2
2020-12-15,33.0,33.0,2
2020-12-16,19.0,19.0,2
2020-12-17,15.0,15.0,2
2020-12-18,21.0,21.0,2
2020-12-19,10.0,10.0,2
2020-12-20,96.0,96.0,2
2020-12-21,100.0,100.0,2
2020-12-22,81.0,81.0,2
2020-12-23,41.0,41.0,2
2020-12-24,30.0,30.0,2
2020-12-25,25.0,25.0,2
2020-12-26,41.0,41.0,2
2020-12-27,26.0,26.0,2
2020-12-28,46.0,46.0,2
2020-12-29,31.0,31.0,2
2020-12-30,27.0,27.0,2
2020-12-31,23.0,23.0,2
2021-01-01,30.0,30.0,2
2021-01-02,5.0,5.0,2
2021-01-03,16.0,16.0,2
2021-01-04,19.0,19.0,2
2021-01-05,24.0,24.0,2
2021-01-06,29.0,29.0,2
2021-01-07,24.0,24.0,2
2021-01-08,10.0,10.0,2
2021-01-09,32.0,32.0,2
2021-01-10,48.0,48.0,2
2021-01-11,19.0,19.0,2
2021-01-12,34.0,34.0,2
2021-01-13,24.0,24.0,2
2021-01-14,33.0,33.0,2
2021-01-15,55.0,55.0,2
2021-01-16,37.0,37.0,2
2021-01-17,15.0,15.0,2
2021-01-18,9.0,9.0,2
2021-01-19,39.0,39.0,2
2021-01-20,31.0,31.0,2
2021-01-21,33.0,33.0,2
2021-01-22,34.0,34.0,2
2021-01-23,21.0,21.0,2
2021-01-24,41.0,41.0,2
2021-01-25,5.0,5.0,2
2021-01-26,19.0,19.0,2
2021-01-27,42.0,42.0,2
2021-01-28,24.0,24.0,2
2021-01-29,30.0,30.0,2
2021-01-30,15.0,15.0,2
2021-01-31,15.0,15.0,2
2021-02-01,28.0,28.0,2
2021-02-02,94.0,94.0,2
2021-02-03,51.0,51.0,2
2021-02-04,29.0,29.0,2
2021-02-05,20.0,20.0,2
2021-02-06,15.0,15.0,2
2021-02-07,10.0,10.0,2
2021-02-08,52.0,52.0,2
2021-02-09,14.0,14.0,2
2021-02-10,28.0,28.0,2
2021-02-11,39.0,39.0,2
2021-02-12,39.0,39.0,2
2021-02-13,22.0,22.0,2
2021-02-14,16.0,16.0,2
2021-02-15,43.0,43.0,2
2021-02-16,29.0,29.0,2
2021-02-17,30.0,30.0,2
2021-02-18,29.0,29.0,2
2021-02-19,15.0,15.0,2
2021-02-20,28.0,28.0,2
2021-02-21,11.0,11.0,2
2021-02-22,14.0,14.0,2
2021-02-23,10.0,10.0,2
2021-02-24,30.0,30.0,2
2021-02-25,30.0,30.0,2
2021-02-26,21.0,21.0,2
2021-02-27,22.0,22.0,2
2021-02-28,22.0,22.0,2
2021-03-01,40.0,40.0,2
2021-03-02,30.0,30.0,2
2021-03-03,24.0,24.0,2
2021-03-04,20.0,20.0,2
2021-03-05,74.0,74.0,2
2021-03-06,27.0,27.0,2
2021-03-07,31.0,31.0,2
2021-03-08,5.0,5.0,2
2021-03-09,39.0,39.0,2
2021-03-10,14.0,14.0,2
2021-03-11,19.0,19.0,2
2021-03-12,30.0,30.0,2
2021-03-13,41.0,41.0,2
2021-03-14,5.0,5.0,2
2021-03-15,19.0,19.0,2
2021-03-16,21.0,21.0,2
2021-03-17,38.0,38.0,2
2021-03-18,29.0,29.0,2
2021-03-19,29.0,29.0,2
2021-03-20,26.0,26.0,2
2021-03-21,26.0,26.0,2
2021-03-22,48.0,48.0,2
2021-03-23,54.0,54.0,2
2021-03-24,29.0,29.0,2
2021-03-25,34.0,34.0,2
2021-03-26,30.0,30.0,2
2021-03-27,44.0,44.0,2
2021-03-28,28.0,28.0,2
2021-03-29,30.0,30.0,2
2021-03-30,15.0,15.0,2
2021-03-31,44.0,44.0,2
2021-04-01,15.0,15.0,2
2021-04-02,73.0,73.0,2
2021-04-03,11.0,11.0,2
2021-04-04,17.0,17.0,2
2021-04-05,21.0,21.0,2
2021-04-06,13.0,13.0,2
2021-04-07,40.0,40.0,2
2021-04-08,14.0,14.0,2
2021-04-09,23.0,23.0,2
2021-04-10,10.0,10.0,2
2021-04-11,15.0,15.0,2
2021-04-12,37.0,37.0,2
2021-04-13,33.0,33.0,2
2021-04-14,15.0,15.0,2
2021-04-15,30.0,30.0,2
2021-04-16,35.0,35.0,2
2021-04-17,27.0,27.0,2
2021-04-18,27.0,27.0,2
2021-04-19,19.0,19.0,2
2021-04-20,34.0,34.0,2
2021-04-21,34.0,34.0,2
2021-04-22,55.0,55.0,2
2021-04-23,46.0,46.0,2
2021-04-24,11.0,11.0,2
2021-04-25,5.0,5.0,2
2021-04-26,5.0,5.0,2
2021-04-27,50.0,50.0,2
2021-04-28,22.0,22.0,2
2021-04-29,9.0,9.0,2
2021-04-30,31.0,31.0,2
2021-05-01,24.0,24.0,2
2021-05-02,15.0,15.0,2
2021-05-03,19.0,19.0,2
2021-05-04,45.0,45.0,2
2021-05-05,19.0,19.0,2
2021-05-06,32.0,32.0,2
2021-05-07,35.0,35.0,2
2021-05-08,44.0,44.0,2
2021-05-09,10.0,10.0,2
2021-05-10,23.0,23.0,2
2021-05-11,18.0,18.0,2
2021-05-12,19.0,19.0,2
2021-05-13,10.0,10.0,2
2021-05-14,41.0,41.0,2
2021-05-15,5.0,5.0,2
2021-05-16,15.0,15.0,2
2021-05-17,23.0,23.0,2
2021-05-18,23.0,23.0,2
2021-05-19,48.0,48.0,2
2021-05-20,20.0,20.0,2
2021-05-21,40.0,40.0,2
2021-05-22,22.0,22.0,2
2021-05-23,16.0,16.0,2
2021-05-24,10.0,10.0,2
2021-05-25,29.0,29.0,2
2021-05-26,5.0,5.0,2
2021-05-27,20.0,20.0,2
2021-05-28,36.0,36.0,2
2021-05-29,12.0,12.0,2
