date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,0.0,0.0,1.0
2020-02-02,24.0,24.0,1.0
2020-02-03,31.0,31.0,1.0
2020-02-04,11.0,11.0,1.0
2020-02-05,34.0,34.0,1.0
2020-02-06,46.0,46.0,1.0
2020-02-07,0.0,0.0,1.0
2020-02-08,12.0,12.0,1.0
2020-02-09,12.0,12.0,1.0
2020-02-10,11.0,11.0,1.0
2020-02-11,23.0,23.0,1.0
2020-02-12,23.0,23.0,1.0
2020-02-13,11.0,11.0,1.0
2020-02-14,12.0,12.0,1.0
2020-02-15,26.0,26.0,1.0
2020-02-16,0.0,0.0,1.0
2020-02-17,11.0,11.0,1.0
2020-02-18,55.0,55.0,1.0
2020-02-19,43.0,43.0,1.0
2020-02-20,23.0,23.0,1.0
2020-02-21,12.0,12.0,1.0
2020-02-22,60.0,60.0,1.0
2020-02-23,12.0,12.0,1.0
2020-02-24,53.0,53.0,1.0
2020-02-25,31.0,31.0,1.0
2020-02-26,19.0,19.0,1.0
2020-02-27,0.0,0.0,1.0
2020-02-28,0.0,0.0,1.0
2020-02-29,22.0,22.0,1.0
2020-03-01,21.0,21.0,1.0
2020-03-02,29.0,29.0,1.0
2020-03-03,30.0,30.0,1.0
2020-03-04,30.0,30.0,1.0
2020-03-05,30.0,30.0,1.0
2020-03-06,32.0,32.0,1.0
2020-03-07,34.0,34.0,1.0
2020-03-08,0.0,0.0,1.0
2020-03-09,30.0,30.0,1.0
2020-03-10,21.0,21.0,1.0
2020-03-11,32.0,32.0,1.0
2020-03-12,30.0,30.0,1.0
2020-03-13,11.0,11.0,1.0
2020-03-14,11.0,11.0,1.0
2020-03-15,10.0,10.0,1.0
2020-03-16,9.0,9.0,1.0
2020-03-17,35.0,35.0,1.0
2020-03-18,28.0,28.0,1.0
2020-03-19,19.0,19.0,1.0
2020-03-20,47.0,47.0,1.0
2020-03-21,32.0,32.0,1.0
2020-03-22,21.0,21.0,1.0
2020-03-23,40.0,40.0,1.0
2020-03-24,0.0,0.0,1.0
2020-03-25,9.0,9.0,1.0
2020-03-26,9.0,9.0,1.0
2020-03-27,17.0,17.0,1.0
2020-03-28,51.0,51.0,1.0
2020-03-29,10.0,10.0,1.0
2020-03-30,26.0,26.0,1.0
2020-03-31,26.0,26.0,1.0
2020-04-01,25.0,25.0,1.0
2020-04-02,9.0,9.0,1.0
2020-04-03,18.0,18.0,1.0
2020-04-04,95.0,95.0,1.0
2020-04-05,42.0,42.0,1.0
2020-04-06,35.0,35.0,1.0
2020-04-07,100.0,100.0,1.0
2020-04-08,36.0,36.0,1.0
2020-04-09,28.0,28.0,1.0
2020-04-10,37.0,37.0,1.0
2020-04-11,30.0,30.0,1.0
2020-04-12,71.0,71.0,1.0
2020-04-13,19.0,19.0,1.0
2020-04-14,36.0,36.0,1.0
2020-04-15,26.0,26.0,1.0
2020-04-16,18.0,18.0,1.0
2020-04-17,45.0,45.0,1.0
2020-04-18,39.0,39.0,1.0
2020-04-19,18.0,18.0,1.0
2020-04-20,40.0,40.0,1.0
2020-04-21,0.0,0.0,1.0
2020-04-22,26.0,26.0,1.0
2020-04-23,18.0,18.0,1.0
2020-04-24,9.0,9.0,1.0
2020-04-25,0.0,0.0,1.0
2020-04-26,10.0,10.0,1.0
2020-04-27,0.0,0.0,1.0
2020-04-28,8.0,8.0,1.0
2020-04-29,61.0,61.0,1.0
2020-04-30,25.0,25.0,1.0
2020-05-01,54.0,54.0,1.0
2020-05-02,75.0,75.0,1.0
2020-05-03,60.0,60.0,1.0
2020-05-04,60.0,60.0,1.0
2020-05-05,23.0,23.0,1.0
2020-05-06,17.0,17.0,1.0
2020-05-07,26.0,26.0,1.0
2020-05-08,56.0,56.0,1.0
2020-05-09,0.0,0.0,1.0
2020-05-10,18.0,18.0,1.0
2020-05-11,8.0,8.0,1.0
2020-05-12,18.0,18.0,1.0
2020-05-13,9.0,9.0,1.0
2020-05-14,18.0,18.0,1.0
2020-05-15,19.0,19.0,1.0
2020-05-16,0.0,0.0,1.0
2020-05-17,45.0,45.0,1.0
2020-05-18,67.0,67.0,1.0
2020-05-19,37.0,37.0,1.0
2020-05-20,68.0,68.0,1.0
2020-05-21,56.0,56.0,1.0
2020-05-22,21.0,21.0,1.0
2020-05-23,32.0,32.0,1.0
2020-05-24,45.0,45.0,1.0
2020-05-25,37.0,37.0,1.0
