date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,18.0,18.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,17.0,17.0,1
2020-02-06,18.0,18.0,1
2020-02-07,36.0,36.0,1
2020-02-08,18.0,18.0,1
2020-02-09,18.0,18.0,1
2020-02-10,32.0,32.0,1
2020-02-11,49.0,49.0,1
2020-02-12,16.0,16.0,1
2020-02-13,34.0,34.0,1
2020-02-14,51.0,51.0,1
2020-02-15,0.0,0.0,1
2020-02-16,18.0,18.0,1
2020-02-17,0.0,0.0,1
2020-02-18,16.0,16.0,1
2020-02-19,33.0,33.0,1
2020-02-20,17.0,17.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,49.0,49.0,1
2020-02-26,0.0,0.0,1
2020-02-27,16.0,16.0,1
2020-02-28,0.0,0.0,1
2020-02-29,18.0,18.0,1
2020-03-01,18.0,18.0,1
2020-03-02,32.0,32.0,1
2020-03-03,16.0,16.0,1
2020-03-04,49.0,49.0,1
2020-03-05,0.0,0.0,1
2020-03-06,16.0,16.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,63.0,63.0,1
2020-03-10,65.0,65.0,1
2020-03-11,0.0,0.0,1
2020-03-12,0.0,0.0,1
2020-03-13,17.0,17.0,1
2020-03-14,87.0,87.0,1
2020-03-15,48.0,48.0,1
2020-03-16,43.0,43.0,1
2020-03-17,100.0,100.0,1
2020-03-18,31.0,31.0,1
2020-03-19,32.0,32.0,1
2020-03-20,47.0,47.0,1
2020-03-21,70.0,70.0,1
2020-03-22,0.0,0.0,1
2020-03-23,27.0,27.0,1
2020-03-24,15.0,15.0,1
2020-03-25,44.0,44.0,1
2020-03-26,15.0,15.0,1
2020-03-27,44.0,44.0,1
2020-03-28,50.0,50.0,1
2020-03-29,16.0,16.0,1
2020-03-30,0.0,0.0,1
2020-03-31,29.0,29.0,1
2020-04-01,15.0,15.0,1
2020-04-02,30.0,30.0,1
2020-04-03,0.0,0.0,1
2020-04-04,34.0,34.0,1
2020-04-05,0.0,0.0,1
2020-04-06,0.0,0.0,1
2020-04-07,0.0,0.0,1
2020-04-08,15.0,15.0,1
2020-04-09,0.0,0.0,1
2020-04-10,0.0,0.0,1
2020-04-11,0.0,0.0,1
2020-04-12,32.0,32.0,1
2020-04-13,31.0,31.0,1
2020-04-14,0.0,0.0,1
2020-04-15,0.0,0.0,1
2020-04-16,15.0,15.0,1
2020-04-17,0.0,0.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,0.0,0.0,1
2020-04-21,0.0,0.0,1
2020-04-22,0.0,0.0,1
2020-04-23,15.0,15.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,0.0,0.0,1
2020-05-01,0.0,0.0,1
2020-05-02,44.0,44.0,1
2020-05-03,17.0,17.0,1
2020-05-04,14.0,14.0,1
2020-05-05,26.0,26.0,1
2020-05-06,14.0,14.0,1
2020-05-07,0.0,0.0,1
2020-05-08,15.0,15.0,1
2020-05-09,0.0,0.0,1
2020-05-10,44.0,44.0,1
2020-05-11,0.0,0.0,1
2020-05-12,15.0,15.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,16.0,16.0,1
2020-05-16,0.0,0.0,1
2020-05-17,18.0,18.0,1
2020-05-18,16.0,16.0,1
2020-05-19,0.0,0.0,1
2020-05-20,0.0,0.0,1
2020-05-21,35.0,35.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,18.0,18.0,1
2020-05-25,0.0,0.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,15.0,15.0,1
2020-05-29,16.0,16.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,43.0,43.0,1
2020-06-03,0.0,0.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,17.0,17.0,1
2020-06-08,40.0,40.0,1
2020-06-09,0.0,0.0,1
2020-06-10,15.0,15.0,1
2020-06-11,0.0,0.0,1
2020-06-12,31.0,31.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,37.0,37.0,1
2020-06-22,0.0,0.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,15.0,15.0,1
2020-06-27,0.0,0.0,1
2020-06-28,30.0,30.0,1
2020-06-29,0.0,0.0,1
2020-06-30,30.0,30.0,1
2020-07-01,14.0,14.0,1
2020-07-02,0.0,0.0,1
2020-07-03,0.0,0.0,1
2020-07-04,0.0,0.0,1
2020-07-05,0.0,0.0,1
2020-07-06,43.0,43.0,1
2020-07-07,30.0,30.0,1
2020-07-08,0.0,0.0,1
2020-07-09,32.0,32.0,1
2020-07-10,32.0,32.0,1
2020-07-11,18.0,18.0,1
2020-07-12,36.0,36.0,1
2020-07-13,32.0,32.0,1
2020-07-14,0.0,0.0,1
2020-07-15,14.0,14.0,1
2020-07-16,29.0,29.0,1
2020-07-17,30.0,30.0,1
2020-07-18,17.0,17.0,1
2020-07-19,17.0,17.0,1
2020-07-20,30.0,30.0,1
2020-07-21,15.0,15.0,1
2020-07-22,31.0,31.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,17.0,17.0,1
2020-07-26,17.0,17.0,1
2020-07-27,30.0,30.0,1
2020-07-28,43.0,43.0,1
2020-07-29,15.0,15.0,1
2020-07-30,30.0,30.0,1
2020-07-31,0.0,0.0,1
2020-08-01,16.0,16.0,1
2020-08-02,32.0,32.0,1
2020-08-03,29.0,29.0,1
2020-08-04,29.0,29.0,1
2020-08-05,0.0,0.0,1
2020-08-06,15.0,15.0,1
2020-08-07,15.0,15.0,1
2020-08-08,16.0,16.0,1
2020-08-09,0.0,0.0,1
2020-08-10,0.0,0.0,1
2020-08-11,28.0,28.0,1
2020-08-12,27.0,27.0,1
2020-08-13,40.0,40.0,1
2020-08-14,0.0,0.0,1
2020-08-15,0.0,0.0,1
2020-08-16,0.0,0.0,1
2020-08-17,56.0,56.0,1
2020-08-18,14.0,14.0,1
2020-08-19,14.0,14.0,1
2020-08-20,0.0,0.0,1
2020-08-21,28.0,28.0,1
2020-08-22,32.0,32.0,1
2020-08-23,32.0,32.0,1
