date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,40.0,40.0,1
2020-02-02,36.0,36.0,1
2020-02-03,32.0,32.0,1
2020-02-04,27.0,27.0,1
2020-02-05,21.0,21.0,1
2020-02-06,26.0,26.0,1
2020-02-07,30.0,30.0,1
2020-02-08,32.0,32.0,1
2020-02-09,37.0,37.0,1
2020-02-10,26.0,26.0,1
2020-02-11,20.0,20.0,1
2020-02-12,29.0,29.0,1
2020-02-13,40.0,40.0,1
2020-02-14,36.0,36.0,1
2020-02-15,40.0,40.0,1
2020-02-16,32.0,32.0,1
2020-02-17,31.0,31.0,1
2020-02-18,28.0,28.0,1
2020-02-19,24.0,24.0,1
2020-02-20,25.0,25.0,1
2020-02-21,47.0,47.0,1
2020-02-22,46.0,46.0,1
2020-02-23,44.0,44.0,1
2020-02-24,57.0,57.0,1
2020-02-25,55.0,55.0,1
2020-02-26,39.0,39.0,1
2020-02-27,44.0,44.0,1
2020-02-28,45.0,45.0,1
2020-02-29,42.0,42.0,1
2020-03-01,35.0,35.0,1
2020-03-02,24.0,24.0,1
2020-03-03,48.0,48.0,1
2020-03-04,34.0,34.0,1
2020-03-05,54.0,54.0,1
2020-03-06,51.0,51.0,1
2020-03-07,59.0,59.0,1
2020-03-08,55.0,55.0,1
2020-03-09,83.0,83.0,1
2020-03-10,100.0,100.0,1
2020-03-11,79.0,79.0,1
2020-03-12,79.0,79.0,1
2020-03-13,80.0,80.0,1
2020-03-14,68.0,68.0,1
2020-03-15,52.0,52.0,1
2020-03-16,44.0,44.0,1
2020-03-17,55.0,55.0,1
2020-03-18,60.0,60.0,1
2020-03-19,32.0,32.0,1
2020-03-20,47.0,47.0,1
2020-03-21,32.0,32.0,1
2020-03-22,45.0,45.0,1
2020-03-23,35.0,35.0,1
2020-03-24,42.0,42.0,1
2020-03-25,27.0,27.0,1
2020-03-26,36.0,36.0,1
2020-03-27,30.0,30.0,1
2020-03-28,51.0,51.0,1
2020-03-29,31.0,31.0,1
2020-03-30,27.0,27.0,1
2020-03-31,19.0,19.0,1
2020-04-01,31.0,31.0,1
2020-04-02,21.0,21.0,1
2020-04-03,29.0,29.0,1
2020-04-04,36.0,36.0,1
2020-04-05,29.0,29.0,1
2020-04-06,22.0,22.0,1
2020-04-07,28.0,28.0,1
2020-04-08,27.0,27.0,1
2020-04-09,24.0,24.0,1
2020-04-10,17.0,17.0,1
2020-04-11,24.0,24.0,1
2020-04-12,34.0,34.0,1
2020-04-13,20.0,20.0,1
2020-04-14,15.0,15.0,1
2020-04-15,24.0,24.0,1
2020-04-16,12.0,12.0,1
2020-04-17,17.0,17.0,1
2020-04-18,11.0,11.0,1
2020-04-19,22.0,22.0,1
2020-04-20,17.0,17.0,1
2020-04-21,19.0,19.0,1
2020-04-22,19.0,19.0,1
2020-04-23,19.0,19.0,1
2020-04-24,14.0,14.0,1
2020-04-25,16.0,16.0,1
2020-04-26,19.0,19.0,1
2020-04-27,20.0,20.0,1
2020-04-28,9.0,9.0,1
2020-04-29,20.0,20.0,1
2020-04-30,17.0,17.0,1
2020-05-01,16.0,16.0,1
2020-05-02,21.0,21.0,1
2020-05-03,13.0,13.0,1
2020-05-04,12.0,12.0,1
2020-05-05,20.0,20.0,1
2020-05-06,14.0,14.0,1
2020-05-07,23.0,23.0,1
2020-05-08,21.0,21.0,1
2020-05-09,19.0,19.0,1
2020-05-10,19.0,19.0,1
2020-05-11,10.0,10.0,1
2020-05-12,15.0,15.0,1
2020-05-13,13.0,13.0,1
2020-05-14,19.0,19.0,1
2020-05-15,12.0,12.0,1
2020-05-16,18.0,18.0,1
2020-05-17,19.0,19.0,1
2020-05-18,12.0,12.0,1
2020-05-19,18.0,18.0,1
2020-05-20,11.0,11.0,1
2020-05-21,16.0,16.0,1
2020-05-22,13.0,13.0,1
2020-05-23,23.0,23.0,1
2020-05-24,14.0,14.0,1
2020-05-25,9.0,9.0,1
2020-05-26,15.0,15.0,1
2020-05-27,11.0,11.0,1
2020-05-28,11.0,11.0,1
2020-05-29,13.0,13.0,1
2020-05-30,13.0,13.0,1
2020-05-31,11.0,11.0,1
2020-06-01,18.0,18.0,1
2020-06-02,10.0,10.0,1
2020-06-03,11.0,11.0,1
2020-06-04,11.0,11.0,1
2020-06-05,8.0,8.0,1
2020-06-06,10.0,10.0,1
2020-06-07,13.0,13.0,1
2020-06-08,9.0,9.0,1
2020-06-09,19.0,19.0,1
2020-06-10,13.0,13.0,1
2020-06-11,11.0,11.0,1
2020-06-12,8.0,8.0,1
2020-06-13,11.0,11.0,1
2020-06-14,6.0,6.0,1
2020-06-15,13.0,13.0,1
2020-06-16,6.0,6.0,1
2020-06-17,14.0,14.0,1
2020-06-18,5.0,5.0,1
2020-06-19,8.0,8.0,1
2020-06-20,9.0,9.0,1
2020-06-21,18.0,18.0,1
2020-06-22,13.0,13.0,1
2020-06-23,24.0,24.0,1
2020-06-24,8.0,8.0,1
2020-06-25,11.0,11.0,1
2020-06-26,18.0,18.0,1
2020-06-27,10.0,10.0,1
2020-06-28,5.0,5.0,1
2020-06-29,10.0,10.0,1
2020-06-30,8.0,8.0,1
2020-07-01,10.0,10.0,1
2020-07-02,9.0,9.0,1
2020-07-03,11.0,11.0,1
2020-07-04,8.0,8.0,1
2020-07-05,5.0,5.0,1
2020-07-06,19.0,19.0,1
2020-07-07,7.0,7.0,1
2020-07-08,18.0,18.0,1
2020-07-09,11.0,11.0,1
2020-07-10,9.0,9.0,1
2020-07-11,6.0,6.0,1
2020-07-12,8.0,8.0,1
2020-07-13,11.0,11.0,1
2020-07-14,11.0,11.0,1
2020-07-15,11.0,11.0,1
2020-07-16,8.0,8.0,1
2020-07-17,14.0,14.0,1
2020-07-18,15.0,15.0,1
2020-07-19,18.0,18.0,1
2020-07-20,18.0,18.0,1
2020-07-21,18.0,18.0,1
2020-07-22,11.0,11.0,1
2020-07-23,1.0,1.0,1
2020-07-24,17.0,17.0,1
2020-07-25,19.0,19.0,1
2020-07-26,22.0,22.0,1
2020-07-27,26.0,26.0,1
2020-07-28,25.0,25.0,1
2020-07-29,27.0,27.0,1
2020-07-30,18.0,18.0,1
2020-07-31,15.0,15.0,1
2020-08-01,16.0,16.0,1
2020-08-02,23.0,23.0,1
2020-08-03,35.0,35.0,1
2020-08-04,31.0,31.0,1
2020-08-05,38.0,38.0,1
2020-08-06,35.0,35.0,1
2020-08-07,24.0,24.0,1
2020-08-08,31.0,31.0,1
2020-08-09,25.0,25.0,1
2020-08-10,42.0,42.0,1
2020-08-11,52.0,52.0,1
2020-08-12,24.0,24.0,1
2020-08-13,40.0,40.0,1
2020-08-14,31.0,31.0,1
2020-08-15,48.0,48.0,1
2020-08-16,44.0,44.0,1
2020-08-17,46.0,46.0,1
2020-08-18,49.0,49.0,1
2020-08-19,58.0,58.0,1
2020-08-20,37.0,37.0,1
2020-08-21,30.0,30.0,1
2020-08-22,46.0,46.0,1
2020-08-23,32.0,32.0,1
2020-08-24,33.0,33.0,1
2020-08-25,28.0,28.0,1
2020-08-26,40.0,40.0,1
2020-08-27,27.0,27.0,1
2020-08-28,34.0,34.0,1
2020-08-29,36.0,36.0,1
2020-08-30,29.0,29.0,1
2020-08-31,22.0,22.0,1
2020-09-01,31.0,31.0,1
2020-09-02,20.0,20.0,1
2020-09-03,19.0,19.0,1
2020-09-04,17.0,17.0,1
2020-09-05,29.0,29.0,1
2020-09-06,26.0,26.0,1
2020-09-07,17.0,17.0,1
2020-09-08,22.0,22.0,1
2020-09-09,22.0,22.0,1
2020-09-10,15.0,15.0,1
2020-09-11,20.0,20.0,1
2020-09-12,30.0,30.0,1
2020-09-13,10.0,10.0,1
2020-09-14,34.0,34.0,1
2020-09-15,23.0,23.0,1
2020-09-16,15.0,15.0,1
2020-09-17,32.0,32.0,1
2020-09-18,15.0,15.0,1
2020-09-19,30.0,30.0,1
2020-09-20,37.0,37.0,1
2020-09-21,17.0,17.0,1
2020-09-22,18.0,18.0,1
2020-09-23,29.0,29.0,1
2020-09-24,27.0,27.0,1
2020-09-25,25.0,25.0,1
2020-09-26,37.0,37.0,1
2020-09-27,31.0,31.0,1
2020-09-28,33.0,33.0,1
2020-09-29,17.0,17.0,1
2020-09-30,35.0,35.0,1
2020-10-01,25.0,25.0,1
2020-10-02,27.0,27.0,1
2020-10-03,47.0,47.0,1
2020-10-04,33.0,33.0,1
2020-10-05,40.0,40.0,1
2020-10-06,37.0,37.0,1
2020-10-07,26.0,26.0,1
2020-10-08,32.0,32.0,1
2020-10-09,32.0,32.0,1
2020-10-10,42.0,42.0,1
2020-10-11,52.0,52.0,1
2020-10-12,38.0,38.0,1
2020-10-13,41.0,41.0,1
2020-10-14,40.0,40.0,1
2020-10-15,47.0,47.0,1
2020-10-16,46.0,46.0,1
2020-10-17,36.0,36.0,1
2020-10-18,52.0,52.0,1
2020-10-19,49.0,49.0,1
2020-10-20,30.0,30.0,1
2020-10-21,40.0,40.0,1
2020-10-22,40.0,40.0,1
2020-10-23,33.0,33.0,1
2020-10-24,32.0,32.0,1
2020-10-25,35.0,35.0,1
2020-10-26,32.0,32.0,1
2020-10-27,37.0,37.0,1
2020-09-28,50.0,50.0,2
2020-09-29,62.0,62.0,2
2020-09-30,59.0,59.0,2
2020-10-01,45.0,45.0,2
2020-10-02,46.0,46.0,2
2020-10-03,60.0,60.0,2
2020-10-04,61.0,61.0,2
2020-10-05,58.0,58.0,2
2020-10-06,75.0,75.0,2
2020-10-07,50.0,50.0,2
2020-10-08,57.0,57.0,2
2020-10-09,57.0,57.0,2
2020-10-10,89.0,89.0,2
2020-10-11,84.0,84.0,2
2020-10-12,57.0,57.0,2
2020-10-13,75.0,75.0,2
2020-10-14,48.0,48.0,2
2020-10-15,100.0,100.0,2
2020-10-16,83.0,83.0,2
2020-10-17,74.0,74.0,2
2020-10-18,93.0,93.0,2
2020-10-19,89.0,89.0,2
2020-10-20,65.0,65.0,2
2020-10-21,71.0,71.0,2
2020-10-22,76.0,76.0,2
2020-10-23,80.0,80.0,2
2020-10-24,66.0,66.0,2
2020-10-25,48.0,48.0,2
2020-10-26,69.0,69.0,2
2020-10-27,74.0,74.0,2
2020-10-28,48.0,48.0,2
2020-10-29,56.0,56.0,2
2020-10-30,64.0,64.0,2
2020-10-31,72.0,72.0,2
2020-11-01,49.0,49.0,2
2020-11-02,47.0,47.0,2
2020-11-03,54.0,54.0,2
