date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,13.0,13.0,1.0
2020-02-02,13.0,13.0,1.0
2020-02-03,5.0,5.0,1.0
2020-02-04,6.0,6.0,1.0
2020-02-05,0.0,0.0,1.0
2020-02-06,6.0,6.0,1.0
2020-02-07,6.0,6.0,1.0
2020-02-08,7.0,7.0,1.0
2020-02-09,12.0,12.0,1.0
2020-02-10,12.0,12.0,1.0
2020-02-11,6.0,6.0,1.0
2020-02-12,17.0,17.0,1.0
2020-02-13,0.0,0.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,14.0,14.0,1.0
2020-02-16,20.0,20.0,1.0
2020-02-17,30.0,30.0,1.0
2020-02-18,31.0,31.0,1.0
2020-02-19,0.0,0.0,1.0
2020-02-20,19.0,19.0,1.0
2020-02-21,6.0,6.0,1.0
2020-02-22,7.0,7.0,1.0
2020-02-23,19.0,19.0,1.0
2020-02-24,18.0,18.0,1.0
2020-02-25,0.0,0.0,1.0
2020-02-26,18.0,18.0,1.0
2020-02-27,11.0,11.0,1.0
2020-02-28,12.0,12.0,1.0
2020-02-29,37.0,37.0,1.0
2020-03-01,12.0,12.0,1.0
2020-03-02,39.0,39.0,1.0
2020-03-03,6.0,6.0,1.0
2020-03-04,11.0,11.0,1.0
2020-03-05,46.0,46.0,1.0
2020-03-06,17.0,17.0,1.0
2020-03-07,6.0,6.0,1.0
2020-03-08,12.0,12.0,1.0
2020-03-09,61.0,61.0,1.0
2020-03-10,29.0,29.0,1.0
2020-03-11,23.0,23.0,1.0
2020-03-12,49.0,49.0,1.0
2020-03-13,34.0,34.0,1.0
2020-03-14,100.0,100.0,1.0
2020-03-15,33.0,33.0,1.0
2020-03-16,52.0,52.0,1.0
2020-03-17,62.0,62.0,1.0
2020-03-18,60.0,60.0,1.0
2020-03-19,86.0,86.0,1.0
2020-03-20,24.0,24.0,1.0
2020-03-21,37.0,37.0,1.0
2020-03-22,44.0,44.0,1.0
2020-03-23,42.0,42.0,1.0
2020-03-24,29.0,29.0,1.0
2020-03-25,17.0,17.0,1.0
2020-03-26,23.0,23.0,1.0
2020-03-27,61.0,61.0,1.0
2020-03-28,19.0,19.0,1.0
2020-03-29,19.0,19.0,1.0
2020-03-30,22.0,22.0,1.0
2020-03-31,11.0,11.0,1.0
2020-04-01,17.0,17.0,1.0
2020-04-02,17.0,17.0,1.0
2020-04-03,17.0,17.0,1.0
2020-04-04,32.0,32.0,1.0
2020-04-05,7.0,7.0,1.0
2020-04-06,22.0,22.0,1.0
2020-04-07,6.0,6.0,1.0
2020-04-08,29.0,29.0,1.0
2020-04-09,35.0,35.0,1.0
2020-04-10,29.0,29.0,1.0
2020-04-11,19.0,19.0,1.0
2020-04-12,26.0,26.0,1.0
2020-04-13,18.0,18.0,1.0
2020-04-14,11.0,11.0,1.0
2020-04-15,12.0,12.0,1.0
2020-04-16,12.0,12.0,1.0
2020-04-17,18.0,18.0,1.0
2020-04-18,13.0,13.0,1.0
2020-04-19,19.0,19.0,1.0
2020-04-20,17.0,17.0,1.0
2020-04-21,11.0,11.0,1.0
2020-04-22,18.0,18.0,1.0
2020-04-23,12.0,12.0,1.0
2020-04-24,6.0,6.0,1.0
2020-04-25,13.0,13.0,1.0
2020-04-26,12.0,12.0,1.0
2020-04-27,11.0,11.0,1.0
2020-04-28,11.0,11.0,1.0
2020-04-29,11.0,11.0,1.0
2020-04-30,0.0,0.0,1.0
2020-05-01,0.0,0.0,1.0
2020-05-02,11.0,11.0,1.0
2020-05-03,6.0,6.0,1.0
2020-05-04,5.0,5.0,1.0
2020-05-05,10.0,10.0,1.0
2020-05-06,6.0,6.0,1.0
2020-05-07,6.0,6.0,1.0
2020-05-08,24.0,24.0,1.0
2020-05-09,0.0,0.0,1.0
2020-05-10,6.0,6.0,1.0
2020-05-11,5.0,5.0,1.0
2020-05-12,11.0,11.0,1.0
2020-05-13,17.0,17.0,1.0
2020-05-14,0.0,0.0,1.0
2020-05-15,12.0,12.0,1.0
2020-05-16,14.0,14.0,1.0
2020-05-17,7.0,7.0,1.0
2020-05-18,6.0,6.0,1.0
2020-05-19,0.0,0.0,1.0
2020-05-20,12.0,12.0,1.0
2020-05-21,13.0,13.0,1.0
2020-05-22,24.0,24.0,1.0
2020-05-23,6.0,6.0,1.0
2020-05-24,20.0,20.0,1.0
2020-05-25,6.0,6.0,1.0
2020-05-26,23.0,23.0,1.0
2020-05-27,18.0,18.0,1.0
2020-05-28,17.0,17.0,1.0
2020-05-29,6.0,6.0,1.0
2020-05-30,0.0,0.0,1.0
2020-05-31,7.0,7.0,1.0
2020-06-01,12.0,12.0,1.0
2020-06-02,11.0,11.0,1.0
2020-06-03,16.0,16.0,1.0
2020-06-04,5.0,5.0,1.0
2020-06-05,11.0,11.0,1.0
2020-06-06,0.0,0.0,1.0
2020-06-07,0.0,0.0,1.0
2020-06-08,11.0,11.0,1.0
2020-06-09,5.0,5.0,1.0
2020-06-10,11.0,11.0,1.0
2020-06-11,17.0,17.0,1.0
2020-06-12,12.0,12.0,1.0
2020-06-13,0.0,0.0,1.0
2020-06-14,6.0,6.0,1.0
2020-06-15,11.0,11.0,1.0
2020-06-16,0.0,0.0,1.0
2020-06-17,5.0,5.0,1.0
2020-06-18,6.0,6.0,1.0
2020-06-19,6.0,6.0,1.0
2020-06-20,0.0,0.0,1.0
2020-06-21,7.0,7.0,1.0
2020-06-22,6.0,6.0,1.0
2020-06-23,0.0,0.0,1.0
2020-06-24,12.0,12.0,1.0
2020-06-25,6.0,6.0,1.0
2020-06-26,6.0,6.0,1.0
2020-06-27,13.0,13.0,1.0
2020-06-28,6.0,6.0,1.0
2020-06-29,11.0,11.0,1.0
2020-06-30,12.0,12.0,1.0
2020-07-01,6.0,6.0,1.0
2020-07-02,18.0,18.0,1.0
2020-07-03,12.0,12.0,1.0
2020-07-04,36.0,36.0,1.0
2020-07-05,27.0,27.0,1.0
2020-07-06,12.0,12.0,1.0
2020-07-07,6.0,6.0,1.0
2020-07-08,0.0,0.0,1.0
2020-07-09,6.0,6.0,1.0
2020-07-10,19.0,19.0,1.0
2020-07-11,7.0,7.0,1.0
2020-07-12,8.0,8.0,1.0
2020-07-13,0.0,0.0,1.0
2020-07-14,14.0,14.0,1.0
2020-07-15,11.0,11.0,1.0
2020-07-16,12.0,12.0,1.0
2020-07-17,0.0,0.0,1.0
2020-07-18,30.0,30.0,1.0
2020-07-19,22.0,22.0,1.0
2020-07-20,12.0,12.0,1.0
2020-07-21,6.0,6.0,1.0
2020-07-22,6.0,6.0,1.0
2020-07-23,12.0,12.0,1.0
2020-07-24,6.0,6.0,1.0
2020-07-25,0.0,0.0,1.0
2020-07-26,13.0,13.0,1.0
2020-07-27,17.0,17.0,1.0
2020-07-28,11.0,11.0,1.0
2020-07-29,11.0,11.0,1.0
2020-07-30,6.0,6.0,1.0
2020-07-31,6.0,6.0,1.0
2020-08-01,0.0,0.0,1.0
2020-08-02,6.0,6.0,1.0
2020-08-03,16.0,16.0,1.0
2020-08-04,6.0,6.0,1.0
2020-08-05,6.0,6.0,1.0
2020-08-06,30.0,30.0,1.0
2020-08-07,19.0,19.0,1.0
2020-08-08,7.0,7.0,1.0
2020-08-09,0.0,0.0,1.0
2020-08-10,17.0,17.0,1.0
2020-08-11,0.0,0.0,1.0
2020-08-12,5.0,5.0,1.0
2020-08-13,12.0,12.0,1.0
2020-08-14,12.0,12.0,1.0
2020-08-15,0.0,0.0,1.0
2020-08-16,0.0,0.0,1.0
2020-08-17,0.0,0.0,1.0
2020-08-18,21.0,21.0,1.0
2020-08-19,5.0,5.0,1.0
2020-08-20,0.0,0.0,1.0
2020-08-21,11.0,11.0,1.0
2020-08-22,17.0,17.0,1.0
2020-08-23,6.0,6.0,1.0
2020-08-24,16.0,16.0,1.0
2020-08-25,0.0,0.0,1.0
2020-08-26,5.0,5.0,1.0
2020-08-27,26.0,26.0,1.0
2020-08-28,5.0,5.0,1.0
2020-08-29,0.0,0.0,1.0
2020-08-30,0.0,0.0,1.0
2020-08-31,20.0,20.0,1.0
2020-09-01,10.0,10.0,1.0
2020-09-02,5.0,5.0,1.0
2020-09-03,11.0,11.0,1.0
2020-09-04,17.0,17.0,1.0
2020-09-05,6.0,6.0,1.0
2020-09-06,0.0,0.0,1.0
2020-09-07,21.0,21.0,1.0
2020-09-08,0.0,0.0,1.0
2020-09-09,11.0,11.0,1.0
2020-09-10,17.0,17.0,1.0
2020-09-11,11.0,11.0,1.0
2020-09-12,25.0,25.0,1.0
2020-09-13,12.0,12.0,1.0
2020-09-14,17.0,17.0,1.0
2020-09-15,28.0,28.0,1.0
2020-09-16,0.0,0.0,1.0
2020-09-17,11.0,11.0,1.0
