date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,0.0,0.0,1.0
2020-02-02,0.0,0.0,1.0
2020-02-03,0.0,0.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,16.0,16.0,1.0
2020-02-06,0.0,0.0,1.0
2020-02-07,17.0,17.0,1.0
2020-02-08,0.0,0.0,1.0
2020-02-09,0.0,0.0,1.0
2020-02-10,0.0,0.0,1.0
2020-02-11,16.0,16.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,0.0,0.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,0.0,0.0,1.0
2020-02-16,0.0,0.0,1.0
2020-02-17,0.0,0.0,1.0
2020-02-18,0.0,0.0,1.0
2020-02-19,0.0,0.0,1.0
2020-02-20,0.0,0.0,1.0
2020-02-21,0.0,0.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,0.0,0.0,1.0
2020-02-24,0.0,0.0,1.0
2020-02-25,15.0,15.0,1.0
2020-02-26,0.0,0.0,1.0
2020-02-27,0.0,0.0,1.0
2020-02-28,0.0,0.0,1.0
2020-02-29,0.0,0.0,1.0
2020-03-01,0.0,0.0,1.0
2020-03-02,0.0,0.0,1.0
2020-03-03,0.0,0.0,1.0
2020-03-04,0.0,0.0,1.0
2020-03-05,0.0,0.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,0.0,0.0,1.0
2020-03-08,0.0,0.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,15.0,15.0,1.0
2020-03-11,0.0,0.0,1.0
2020-03-12,0.0,0.0,1.0
2020-03-13,0.0,0.0,1.0
2020-03-14,0.0,0.0,1.0
2020-03-15,0.0,0.0,1.0
2020-03-16,13.0,13.0,1.0
2020-03-17,0.0,0.0,1.0
2020-03-18,14.0,14.0,1.0
2020-03-19,0.0,0.0,1.0
2020-03-20,13.0,13.0,1.0
2020-03-21,0.0,0.0,1.0
2020-03-22,15.0,15.0,1.0
2020-03-23,12.0,12.0,1.0
2020-03-24,0.0,0.0,1.0
2020-03-25,0.0,0.0,1.0
2020-03-26,26.0,26.0,1.0
2020-03-27,0.0,0.0,1.0
2020-03-28,0.0,0.0,1.0
2020-03-29,29.0,29.0,1.0
2020-03-30,13.0,13.0,1.0
2020-03-31,12.0,12.0,1.0
2020-04-01,0.0,0.0,1.0
2020-04-02,0.0,0.0,1.0
2020-04-03,13.0,13.0,1.0
2020-04-04,0.0,0.0,1.0
2020-04-05,0.0,0.0,1.0
2020-04-06,0.0,0.0,1.0
2020-04-07,0.0,0.0,1.0
2020-04-08,0.0,0.0,1.0
2020-04-09,0.0,0.0,1.0
2020-04-10,0.0,0.0,1.0
2020-04-11,0.0,0.0,1.0
2020-04-12,0.0,0.0,1.0
2020-04-13,14.0,14.0,1.0
2020-04-14,39.0,39.0,1.0
2020-04-15,26.0,26.0,1.0
2020-04-16,0.0,0.0,1.0
2020-04-17,0.0,0.0,1.0
2020-04-18,0.0,0.0,1.0
2020-04-19,13.0,13.0,1.0
2020-04-20,24.0,24.0,1.0
2020-04-21,0.0,0.0,1.0
2020-04-22,0.0,0.0,1.0
2020-04-23,13.0,13.0,1.0
2020-04-24,13.0,13.0,1.0
2020-04-25,0.0,0.0,1.0
2020-04-26,0.0,0.0,1.0
2020-04-27,24.0,24.0,1.0
2020-04-28,0.0,0.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,12.0,12.0,1.0
2020-05-01,0.0,0.0,1.0
2020-05-02,0.0,0.0,1.0
2020-05-03,29.0,29.0,1.0
2020-05-04,12.0,12.0,1.0
2020-05-05,0.0,0.0,1.0
2020-05-06,0.0,0.0,1.0
2020-05-07,25.0,25.0,1.0
2020-05-08,0.0,0.0,1.0
2020-05-09,28.0,28.0,1.0
2020-05-10,0.0,0.0,1.0
2020-05-11,0.0,0.0,1.0
2020-05-12,13.0,13.0,1.0
2020-05-13,13.0,13.0,1.0
2020-05-14,13.0,13.0,1.0
2020-05-15,14.0,14.0,1.0
2020-05-16,0.0,0.0,1.0
2020-05-17,0.0,0.0,1.0
2020-05-18,14.0,14.0,1.0
2020-05-19,27.0,27.0,1.0
2020-05-20,14.0,14.0,1.0
2020-05-21,16.0,16.0,1.0
2020-05-22,0.0,0.0,1.0
2020-05-23,0.0,0.0,1.0
2020-05-24,0.0,0.0,1.0
2020-05-25,13.0,13.0,1.0
2020-05-26,14.0,14.0,1.0
2020-05-27,0.0,0.0,1.0
2020-05-28,0.0,0.0,1.0
2020-05-29,14.0,14.0,1.0
2020-05-30,16.0,16.0,1.0
2020-05-31,0.0,0.0,1.0
2020-06-01,0.0,0.0,1.0
2020-06-02,0.0,0.0,1.0
2020-06-03,0.0,0.0,1.0
2020-06-04,0.0,0.0,1.0
2020-06-05,13.0,13.0,1.0
2020-06-06,0.0,0.0,1.0
2020-06-07,0.0,0.0,1.0
2020-06-08,0.0,0.0,1.0
2020-06-09,0.0,0.0,1.0
2020-06-10,14.0,14.0,1.0
2020-06-11,0.0,0.0,1.0
2020-06-12,27.0,27.0,1.0
2020-06-13,16.0,16.0,1.0
2020-06-14,0.0,0.0,1.0
2020-06-15,14.0,14.0,1.0
2020-06-16,13.0,13.0,1.0
2020-06-17,0.0,0.0,1.0
2020-06-18,27.0,27.0,1.0
2020-06-19,27.0,27.0,1.0
2020-06-20,0.0,0.0,1.0
2020-06-21,0.0,0.0,1.0
2020-06-22,0.0,0.0,1.0
2020-06-23,13.0,13.0,1.0
2020-06-24,40.0,40.0,1.0
2020-06-25,13.0,13.0,1.0
2020-06-26,14.0,14.0,1.0
2020-06-27,15.0,15.0,1.0
2020-06-28,0.0,0.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,52.0,52.0,1.0
2020-07-01,13.0,13.0,1.0
2020-07-02,12.0,12.0,1.0
2020-07-03,0.0,0.0,1.0
2020-07-04,0.0,0.0,1.0
2020-07-05,29.0,29.0,1.0
2020-07-06,13.0,13.0,1.0
2020-07-07,0.0,0.0,1.0
2020-07-08,40.0,40.0,1.0
2020-07-09,40.0,40.0,1.0
2020-07-10,26.0,26.0,1.0
2020-07-11,15.0,15.0,1.0
2020-07-12,14.0,14.0,1.0
2020-07-13,12.0,12.0,1.0
2020-07-14,0.0,0.0,1.0
2020-07-15,24.0,24.0,1.0
2020-07-16,0.0,0.0,1.0
2020-07-17,26.0,26.0,1.0
2020-07-18,14.0,14.0,1.0
2020-07-19,28.0,28.0,1.0
2020-07-20,49.0,49.0,1.0
2020-07-21,36.0,36.0,1.0
2020-07-22,24.0,24.0,1.0
2020-07-23,12.0,12.0,1.0
2020-07-24,26.0,26.0,1.0
2020-07-25,0.0,0.0,1.0
2020-07-26,56.0,56.0,1.0
2020-07-27,12.0,12.0,1.0
2020-07-28,59.0,59.0,1.0
2020-07-29,75.0,75.0,1.0
2020-07-30,25.0,25.0,1.0
2020-07-31,51.0,51.0,1.0
2020-08-01,0.0,0.0,1.0
2020-08-02,0.0,0.0,1.0
2020-08-03,22.0,22.0,1.0
2020-08-04,34.0,34.0,1.0
2020-08-05,24.0,24.0,1.0
2020-08-06,12.0,12.0,1.0
2020-08-07,48.0,48.0,1.0
2020-08-08,13.0,13.0,1.0
2020-08-09,12.0,12.0,1.0
2020-08-10,11.0,11.0,1.0
2020-08-11,11.0,11.0,1.0
2020-08-12,32.0,32.0,1.0
2020-08-13,56.0,56.0,1.0
2020-08-14,35.0,35.0,1.0
2020-08-15,12.0,12.0,1.0
2020-08-16,12.0,12.0,1.0
2020-08-17,46.0,46.0,1.0
2020-08-18,11.0,11.0,1.0
2020-08-19,35.0,35.0,1.0
2020-08-20,23.0,23.0,1.0
2020-08-21,24.0,24.0,1.0
2020-08-22,66.0,66.0,1.0
2020-08-23,38.0,38.0,1.0
2020-08-24,12.0,12.0,1.0
2020-08-25,0.0,0.0,1.0
2020-08-26,73.0,73.0,1.0
2020-08-27,60.0,60.0,1.0
2020-08-28,58.0,58.0,1.0
2020-08-29,13.0,13.0,1.0
2020-08-30,26.0,26.0,1.0
2020-08-31,63.0,63.0,1.0
2020-09-01,63.0,63.0,1.0
2020-09-02,38.0,38.0,1.0
2020-09-03,65.0,65.0,1.0
2020-09-04,92.0,92.0,1.0
2020-09-05,27.0,27.0,1.0
2020-09-06,27.0,27.0,1.0
2020-09-07,50.0,50.0,1.0
2020-09-08,43.0,43.0,1.0
2020-09-09,80.0,80.0,1.0
2020-09-10,29.0,29.0,1.0
2020-09-11,60.0,60.0,1.0
2020-09-12,0.0,0.0,1.0
2020-09-13,0.0,0.0,1.0
2020-09-14,43.0,43.0,1.0
2020-09-15,44.0,44.0,1.0
2020-09-16,29.0,29.0,1.0
