date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,18.0,18.0,1
2020-02-02,0.0,0.0,1
2020-02-03,14.0,14.0,1
2020-02-04,16.0,16.0,1
2020-02-05,47.0,47.0,1
2020-02-06,0.0,0.0,1
2020-02-07,16.0,16.0,1
2020-02-08,18.0,18.0,1
2020-02-09,0.0,0.0,1
2020-02-10,30.0,30.0,1
2020-02-11,30.0,30.0,1
2020-02-12,30.0,30.0,1
2020-02-13,0.0,0.0,1
2020-02-14,49.0,49.0,1
2020-02-15,18.0,18.0,1
2020-02-16,34.0,34.0,1
2020-02-17,15.0,15.0,1
2020-02-18,15.0,15.0,1
2020-02-19,30.0,30.0,1
2020-02-20,47.0,47.0,1
2020-02-21,17.0,17.0,1
2020-02-22,54.0,54.0,1
2020-02-23,17.0,17.0,1
2020-02-24,46.0,46.0,1
2020-02-25,29.0,29.0,1
2020-02-26,14.0,14.0,1
2020-02-27,15.0,15.0,1
2020-02-28,16.0,16.0,1
2020-02-29,0.0,0.0,1
2020-03-01,31.0,31.0,1
2020-03-02,0.0,0.0,1
2020-03-03,58.0,58.0,1
2020-03-04,44.0,44.0,1
2020-03-05,74.0,74.0,1
2020-03-06,31.0,31.0,1
2020-03-07,17.0,17.0,1
2020-03-08,0.0,0.0,1
2020-03-09,28.0,28.0,1
2020-03-10,42.0,42.0,1
2020-03-11,44.0,44.0,1
2020-03-12,57.0,57.0,1
2020-03-13,45.0,45.0,1
2020-03-14,32.0,32.0,1
2020-03-15,16.0,16.0,1
2020-03-16,55.0,55.0,1
2020-03-17,56.0,56.0,1
2020-03-18,43.0,43.0,1
2020-03-19,0.0,0.0,1
2020-03-20,27.0,27.0,1
2020-03-21,48.0,48.0,1
2020-03-22,45.0,45.0,1
2020-03-23,49.0,49.0,1
2020-03-24,14.0,14.0,1
2020-03-25,0.0,0.0,1
2020-03-26,42.0,42.0,1
2020-03-27,79.0,79.0,1
2020-03-28,0.0,0.0,1
2020-03-29,15.0,15.0,1
2020-03-30,39.0,39.0,1
2020-03-31,52.0,52.0,1
2020-04-01,26.0,26.0,1
2020-04-02,66.0,66.0,1
2020-04-03,71.0,71.0,1
2020-04-04,63.0,63.0,1
2020-04-05,16.0,16.0,1
2020-04-06,0.0,0.0,1
2020-04-07,84.0,84.0,1
2020-04-08,29.0,29.0,1
2020-04-09,44.0,44.0,1
2020-04-10,15.0,15.0,1
2020-04-11,31.0,31.0,1
2020-04-12,46.0,46.0,1
2020-04-13,42.0,42.0,1
2020-04-14,68.0,68.0,1
2020-04-15,66.0,66.0,1
2020-04-16,53.0,53.0,1
2020-04-17,27.0,27.0,1
2020-04-18,30.0,30.0,1
2020-04-19,89.0,89.0,1
2020-04-20,90.0,90.0,1
2020-04-21,26.0,26.0,1
2020-04-22,40.0,40.0,1
2020-04-23,25.0,25.0,1
2020-04-24,14.0,14.0,1
2020-04-25,30.0,30.0,1
2020-04-26,46.0,46.0,1
2020-04-27,13.0,13.0,1
2020-04-28,39.0,39.0,1
2020-04-29,53.0,53.0,1
2020-04-30,0.0,0.0,1
2020-05-01,15.0,15.0,1
2020-05-02,15.0,15.0,1
2020-05-03,0.0,0.0,1
2020-05-04,13.0,13.0,1
2020-05-05,36.0,36.0,1
2020-05-06,51.0,51.0,1
2020-05-07,54.0,54.0,1
2020-05-08,27.0,27.0,1
2020-05-09,60.0,60.0,1
2020-05-10,29.0,29.0,1
2020-05-11,65.0,65.0,1
2020-05-12,0.0,0.0,1
2020-05-13,13.0,13.0,1
2020-05-14,39.0,39.0,1
2020-05-15,41.0,41.0,1
2020-05-16,63.0,63.0,1
2020-05-17,16.0,16.0,1
2020-05-18,41.0,41.0,1
2020-05-19,27.0,27.0,1
2020-05-20,27.0,27.0,1
2020-05-21,0.0,0.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,16.0,16.0,1
2020-05-25,14.0,14.0,1
2020-05-26,41.0,41.0,1
2020-05-27,28.0,28.0,1
2020-05-28,27.0,27.0,1
2020-05-29,0.0,0.0,1
2020-05-30,17.0,17.0,1
2020-05-31,0.0,0.0,1
2020-06-01,40.0,40.0,1
2020-06-02,13.0,13.0,1
2020-06-03,25.0,25.0,1
2020-06-04,24.0,24.0,1
2020-06-05,28.0,28.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,62.0,62.0,1
2020-06-09,39.0,39.0,1
2020-06-10,14.0,14.0,1
2020-06-11,14.0,14.0,1
2020-06-12,29.0,29.0,1
2020-06-13,0.0,0.0,1
2020-06-14,100.0,100.0,1
2020-06-15,42.0,42.0,1
2020-06-16,40.0,40.0,1
2020-06-17,28.0,28.0,1
2020-06-18,0.0,0.0,1
2020-06-19,0.0,0.0,1
2020-06-20,18.0,18.0,1
2020-06-21,17.0,17.0,1
2020-06-22,15.0,15.0,1
2020-06-23,31.0,31.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,16.0,16.0,1
2020-06-27,55.0,55.0,1
2020-06-28,17.0,17.0,1
2020-06-29,15.0,15.0,1
2020-06-30,15.0,15.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
2020-07-03,32.0,32.0,1
2020-07-04,0.0,0.0,1
2020-07-05,0.0,0.0,1
2020-07-06,15.0,15.0,1
2020-07-07,15.0,15.0,1
2020-07-08,47.0,47.0,1
2020-07-09,32.0,32.0,1
2020-07-10,0.0,0.0,1
2020-07-11,19.0,19.0,1
2020-07-12,18.0,18.0,1
2020-07-13,16.0,16.0,1
2020-07-14,47.0,47.0,1
2020-07-15,32.0,32.0,1
2020-07-16,16.0,16.0,1
2020-07-17,17.0,17.0,1
2020-07-18,0.0,0.0,1
2020-07-19,37.0,37.0,1
2020-07-20,48.0,48.0,1
2020-07-21,16.0,16.0,1
2020-07-22,0.0,0.0,1
2020-07-23,33.0,33.0,1
2020-07-24,0.0,0.0,1
2020-07-25,20.0,20.0,1
2020-07-26,20.0,20.0,1
2020-07-27,0.0,0.0,1
2020-07-28,16.0,16.0,1
2020-07-29,83.0,83.0,1
2020-07-30,17.0,17.0,1
2020-07-31,17.0,17.0,1
2020-08-01,20.0,20.0,1
2020-08-02,19.0,19.0,1
2020-08-03,0.0,0.0,1
2020-08-04,16.0,16.0,1
2020-08-05,34.0,34.0,1
2020-08-06,17.0,17.0,1
2020-08-07,0.0,0.0,1
2020-08-08,39.0,39.0,1
2020-08-09,19.0,19.0,1
2020-08-10,49.0,49.0,1
2020-08-11,64.0,64.0,1
2020-08-12,66.0,66.0,1
2020-08-13,67.0,67.0,1
2020-08-14,34.0,34.0,1
2020-08-15,57.0,57.0,1
2020-08-16,38.0,38.0,1
2020-08-17,50.0,50.0,1
2020-08-18,33.0,33.0,1
2020-08-19,17.0,17.0,1
2020-08-20,0.0,0.0,1
2020-08-21,85.0,85.0,1
2020-08-22,59.0,59.0,1
2020-08-23,18.0,18.0,1
2020-08-24,48.0,48.0,1
2020-08-25,33.0,33.0,1
2020-08-26,17.0,17.0,1
2020-08-27,17.0,17.0,1
2020-08-28,67.0,67.0,1
2020-08-29,36.0,36.0,1
2020-08-30,37.0,37.0,1
2020-08-31,16.0,16.0,1
2020-09-01,47.0,47.0,1
2020-09-02,0.0,0.0,1
2020-09-03,16.0,16.0,1
2020-09-04,49.0,49.0,1
2020-09-05,19.0,19.0,1
2020-09-06,0.0,0.0,1
2020-09-07,62.0,62.0,1
2020-09-08,16.0,16.0,1
2020-09-09,31.0,31.0,1
2020-09-10,48.0,48.0,1
2020-09-11,33.0,33.0,1
2020-09-12,18.0,18.0,1
2020-09-13,18.0,18.0,1
2020-09-14,15.0,15.0,1
2020-09-15,61.0,61.0,1
2020-09-16,31.0,31.0,1
2020-09-17,30.0,30.0,1
2020-09-18,15.0,15.0,1
2020-09-19,0.0,0.0,1
2020-09-20,0.0,0.0,1
2020-09-21,15.0,15.0,1
2020-09-22,44.0,44.0,1
2020-09-23,59.0,59.0,1
2020-09-24,0.0,0.0,1
2020-09-25,16.0,16.0,1
2020-09-26,0.0,0.0,1
2020-09-27,18.0,18.0,1
2020-09-28,47.0,47.0,1
2020-09-29,46.0,46.0,1
2020-09-30,0.0,0.0,1
2020-10-01,30.0,30.0,1
2020-10-02,30.0,30.0,1
2020-10-03,0.0,0.0,1
2020-10-04,0.0,0.0,1
2020-10-05,0.0,0.0,1
2020-10-06,15.0,15.0,1
2020-10-07,16.0,16.0,1
2020-10-08,63.0,63.0,1
2020-10-09,52.0,52.0,1
2020-10-10,39.0,39.0,1
2020-10-11,0.0,0.0,1
2020-10-12,56.0,56.0,1
2020-10-13,0.0,0.0,1
2020-10-14,16.0,16.0,1
2020-10-15,50.0,50.0,1
2020-10-16,54.0,54.0,1
2020-10-17,57.0,57.0,1
2020-10-18,19.0,19.0,1
2020-10-19,0.0,0.0,1
2020-10-20,16.0,16.0,1
2020-10-21,16.0,16.0,1
2020-10-22,81.0,81.0,1
2020-10-23,34.0,34.0,1
2020-10-24,36.0,36.0,1
2020-10-25,17.0,17.0,1
2020-10-26,16.0,16.0,1
2020-10-27,0.0,0.0,1
2020-09-28,0.0,0.0,2
2020-09-29,2.0,2.0,2
2020-09-30,0.0,0.0,2
2020-10-01,3.0,3.0,2
2020-10-02,4.0,4.0,2
2020-10-03,0.0,0.0,2
2020-10-04,4.0,4.0,2
2020-10-05,0.0,0.0,2
2020-10-06,0.0,0.0,2
2020-10-07,7.0,7.0,2
2020-10-08,5.0,5.0,2
2020-10-09,2.0,2.0,2
2020-10-10,0.0,0.0,2
2020-10-11,4.0,4.0,2
2020-10-12,4.0,4.0,2
2020-10-13,4.0,4.0,2
2020-10-14,2.0,2.0,2
2020-10-15,2.0,2.0,2
2020-10-16,2.0,2.0,2
2020-10-17,9.0,9.0,2
2020-10-18,0.0,0.0,2
2020-10-19,0.0,0.0,2
2020-10-20,2.0,2.0,2
2020-10-21,2.0,2.0,2
2020-10-22,11.0,11.0,2
2020-10-23,4.0,4.0,2
2020-10-24,4.0,4.0,2
2020-10-25,10.0,10.0,2
2020-10-26,4.0,4.0,2
2020-10-27,5.0,5.0,2
2020-10-28,7.0,7.0,2
2020-10-29,4.0,4.0,2
2020-10-30,2.0,2.0,2
2020-10-31,0.0,0.0,2
2020-11-01,0.0,0.0,2
2020-11-02,4.0,4.0,2
2020-11-03,3.0,3.0,2
2020-11-04,5.0,5.0,2
2020-11-05,3.0,3.0,2
2020-11-06,4.0,4.0,2
2020-11-07,2.0,2.0,2
2020-11-08,2.0,2.0,2
2020-11-09,9.0,9.0,2
2020-11-10,6.0,6.0,2
2020-11-11,13.0,13.0,2
2020-11-12,4.0,4.0,2
2020-11-13,0.0,0.0,2
2020-11-14,6.0,6.0,2
2020-11-15,0.0,0.0,2
2020-11-16,2.0,2.0,2
2020-11-17,6.0,6.0,2
2020-11-18,2.0,2.0,2
2020-11-19,9.0,9.0,2
2020-11-20,2.0,2.0,2
2020-11-21,4.0,4.0,2
2020-11-22,2.0,2.0,2
2020-11-23,4.0,4.0,2
2020-11-24,11.0,11.0,2
2020-11-25,5.0,5.0,2
2020-11-26,0.0,0.0,2
2020-11-27,4.0,4.0,2
2020-11-28,6.0,6.0,2
2020-11-29,10.0,10.0,2
2020-11-30,7.0,7.0,2
2020-12-01,7.0,7.0,2
2020-12-02,4.0,4.0,2
2020-12-03,4.0,4.0,2
2020-12-04,6.0,6.0,2
2020-12-05,2.0,2.0,2
2020-12-06,0.0,0.0,2
2020-12-07,10.0,10.0,2
2020-12-08,12.0,12.0,2
2020-12-09,22.0,22.0,2
2020-12-10,9.0,9.0,2
2020-12-11,8.0,8.0,2
2020-12-12,4.0,4.0,2
2020-12-13,8.0,8.0,2
2020-12-14,9.0,9.0,2
2020-12-15,13.0,13.0,2
2020-12-16,7.0,7.0,2
2020-12-17,15.0,15.0,2
2020-12-18,18.0,18.0,2
2020-12-19,19.0,19.0,2
2020-12-20,2.0,2.0,2
2020-12-21,10.0,10.0,2
2020-12-22,10.0,10.0,2
2020-12-23,6.0,6.0,2
2020-12-24,13.0,13.0,2
2020-12-25,2.0,2.0,2
2020-12-26,11.0,11.0,2
2020-12-27,39.0,39.0,2
2020-12-28,39.0,39.0,2
2020-12-29,35.0,35.0,2
2020-12-30,18.0,18.0,2
2020-12-31,19.0,19.0,2
2021-01-01,24.0,24.0,2
2021-01-02,31.0,31.0,2
2021-01-03,36.0,36.0,2
2021-01-04,46.0,46.0,2
2021-01-05,32.0,32.0,2
2021-01-06,25.0,25.0,2
2021-01-07,14.0,14.0,2
2021-01-08,30.0,30.0,2
2021-01-09,14.0,14.0,2
2021-01-10,18.0,18.0,2
2021-01-11,27.0,27.0,2
2021-01-12,41.0,41.0,2
2021-01-13,31.0,31.0,2
2021-01-14,24.0,24.0,2
2021-01-15,51.0,51.0,2
2021-01-16,33.0,33.0,2
2021-01-17,60.0,60.0,2
2021-01-18,31.0,31.0,2
2021-01-19,28.0,28.0,2
2021-01-20,60.0,60.0,2
2021-01-21,34.0,34.0,2
2021-01-22,43.0,43.0,2
2021-01-23,40.0,40.0,2
2021-01-24,40.0,40.0,2
2021-01-25,40.0,40.0,2
2021-01-26,58.0,58.0,2
2021-01-27,63.0,63.0,2
2021-01-28,33.0,33.0,2
2021-01-29,33.0,33.0,2
2021-01-30,26.0,26.0,2
2021-01-31,33.0,33.0,2
2021-02-01,18.0,18.0,2
2021-02-02,35.0,35.0,2
2021-02-03,46.0,46.0,2
2021-02-04,56.0,56.0,2
2021-02-05,29.0,29.0,2
2021-02-06,20.0,20.0,2
2021-02-07,24.0,24.0,2
2021-02-08,21.0,21.0,2
2021-02-09,29.0,29.0,2
2021-02-10,26.0,26.0,2
2021-02-11,31.0,31.0,2
2021-02-12,23.0,23.0,2
2021-02-13,28.0,28.0,2
2021-02-14,18.0,18.0,2
2021-02-15,28.0,28.0,2
2021-02-16,30.0,30.0,2
2021-02-17,39.0,39.0,2
2021-02-18,34.0,34.0,2
2021-02-19,34.0,34.0,2
2021-02-20,19.0,19.0,2
2021-02-21,50.0,50.0,2
2021-02-22,39.0,39.0,2
2021-02-23,48.0,48.0,2
2021-02-24,46.0,46.0,2
2021-02-25,50.0,50.0,2
2021-02-26,51.0,51.0,2
2021-02-27,51.0,51.0,2
2021-02-28,29.0,29.0,2
2021-03-01,64.0,64.0,2
2021-03-02,41.0,41.0,2
2021-03-03,51.0,51.0,2
2021-03-04,45.0,45.0,2
2021-03-05,62.0,62.0,2
2021-03-06,54.0,54.0,2
2021-03-07,32.0,32.0,2
2021-03-08,36.0,36.0,2
2021-03-09,67.0,67.0,2
2021-03-10,45.0,45.0,2
2021-03-11,55.0,55.0,2
2021-03-12,47.0,47.0,2
2021-03-13,49.0,49.0,2
2021-03-14,51.0,51.0,2
2021-03-15,39.0,39.0,2
2021-03-16,38.0,38.0,2
2021-03-17,66.0,66.0,2
2021-03-18,39.0,39.0,2
2021-03-19,40.0,40.0,2
2021-03-20,33.0,33.0,2
2021-03-21,47.0,47.0,2
2021-03-22,58.0,58.0,2
2021-03-23,46.0,46.0,2
2021-03-24,53.0,53.0,2
2021-03-25,50.0,50.0,2
2021-03-26,48.0,48.0,2
2021-03-27,49.0,49.0,2
2021-03-28,54.0,54.0,2
2021-03-29,61.0,61.0,2
2021-03-30,69.0,69.0,2
2021-03-31,62.0,62.0,2
2021-04-01,75.0,75.0,2
2021-04-02,69.0,69.0,2
2021-04-03,74.0,74.0,2
2021-04-04,56.0,56.0,2
2021-04-05,50.0,50.0,2
2021-04-06,82.0,82.0,2
2021-04-07,88.0,88.0,2
2021-04-08,65.0,65.0,2
2021-04-09,75.0,75.0,2
2021-04-10,81.0,81.0,2
2021-04-11,55.0,55.0,2
2021-04-12,83.0,83.0,2
2021-04-13,71.0,71.0,2
2021-04-14,78.0,78.0,2
