date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,41.0,41.0,1
2020-02-03,35.0,35.0,1
2020-02-04,0.0,0.0,1
2020-02-05,20.0,20.0,1
2020-02-06,20.0,20.0,1
2020-02-07,20.0,20.0,1
2020-02-08,22.0,22.0,1
2020-02-09,20.0,20.0,1
2020-02-10,18.0,18.0,1
2020-02-11,19.0,19.0,1
2020-02-12,37.0,37.0,1
2020-02-13,19.0,19.0,1
2020-02-14,40.0,40.0,1
2020-02-15,22.0,22.0,1
2020-02-16,20.0,20.0,1
2020-02-17,19.0,19.0,1
2020-02-18,0.0,0.0,1
2020-02-19,38.0,38.0,1
2020-02-20,0.0,0.0,1
2020-02-21,20.0,20.0,1
2020-02-22,0.0,0.0,1
2020-02-23,21.0,21.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,56.0,56.0,1
2020-02-27,55.0,55.0,1
2020-02-28,0.0,0.0,1
2020-02-29,21.0,21.0,1
2020-03-01,0.0,0.0,1
2020-03-02,54.0,54.0,1
2020-03-03,19.0,19.0,1
2020-03-04,37.0,37.0,1
2020-03-05,19.0,19.0,1
2020-03-06,19.0,19.0,1
2020-03-07,22.0,22.0,1
2020-03-08,20.0,20.0,1
2020-03-09,18.0,18.0,1
2020-03-10,18.0,18.0,1
2020-03-11,71.0,71.0,1
2020-03-12,35.0,35.0,1
2020-03-13,18.0,18.0,1
2020-03-14,0.0,0.0,1
2020-03-15,19.0,19.0,1
2020-03-16,36.0,36.0,1
2020-03-17,37.0,37.0,1
2020-03-18,36.0,36.0,1
2020-03-19,54.0,54.0,1
2020-03-20,35.0,35.0,1
2020-03-21,0.0,0.0,1
2020-03-22,0.0,0.0,1
2020-03-23,65.0,65.0,1
2020-03-24,0.0,0.0,1
2020-03-25,55.0,55.0,1
2020-03-26,71.0,71.0,1
2020-03-27,52.0,52.0,1
2020-03-28,20.0,20.0,1
2020-03-29,38.0,38.0,1
2020-03-30,100.0,100.0,1
2020-03-31,17.0,17.0,1
2020-04-01,17.0,17.0,1
2020-04-02,35.0,35.0,1
2020-04-03,52.0,52.0,1
2020-04-04,42.0,42.0,1
2020-04-05,21.0,21.0,1
2020-04-06,0.0,0.0,1
2020-04-07,53.0,53.0,1
