date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,13.0,13.0,1
2020-02-02,16.0,16.0,1
2020-02-03,16.0,16.0,1
2020-02-04,17.0,17.0,1
2020-02-05,16.0,16.0,1
2020-02-06,15.0,15.0,1
2020-02-07,15.0,15.0,1
2020-02-08,16.0,16.0,1
2020-02-09,15.0,15.0,1
2020-02-10,17.0,17.0,1
2020-02-11,14.0,14.0,1
2020-02-12,16.0,16.0,1
2020-02-13,19.0,19.0,1
2020-02-14,14.0,14.0,1
2020-02-15,14.0,14.0,1
2020-02-16,11.0,11.0,1
2020-02-17,16.0,16.0,1
2020-02-18,17.0,17.0,1
2020-02-19,15.0,15.0,1
2020-02-20,17.0,17.0,1
2020-02-21,16.0,16.0,1
2020-02-22,15.0,15.0,1
2020-02-23,14.0,14.0,1
2020-02-24,19.0,19.0,1
2020-02-25,18.0,18.0,1
2020-02-26,21.0,21.0,1
2020-02-27,18.0,18.0,1
2020-02-28,18.0,18.0,1
2020-02-29,16.0,16.0,1
2020-03-01,24.0,24.0,1
2020-03-02,23.0,23.0,1
2020-03-03,22.0,22.0,1
2020-03-04,19.0,19.0,1
2020-03-05,20.0,20.0,1
2020-03-06,22.0,22.0,1
2020-03-07,20.0,20.0,1
2020-03-08,26.0,26.0,1
2020-03-09,33.0,33.0,1
2020-03-10,30.0,30.0,1
2020-03-11,38.0,38.0,1
2020-03-12,51.0,51.0,1
2020-03-13,63.0,63.0,1
2020-03-14,70.0,70.0,1
2020-03-15,63.0,63.0,1
2020-03-16,77.0,77.0,1
2020-03-17,100.0,100.0,1
2020-03-18,83.0,83.0,1
2020-03-19,74.0,74.0,1
2020-03-20,69.0,69.0,1
2020-03-21,77.0,77.0,1
2020-03-22,79.0,79.0,1
2020-03-23,68.0,68.0,1
2020-03-24,59.0,59.0,1
2020-03-25,66.0,66.0,1
2020-03-26,59.0,59.0,1
2020-03-27,48.0,48.0,1
2020-03-28,46.0,46.0,1
2020-03-29,43.0,43.0,1
2020-03-30,39.0,39.0,1
2020-03-31,29.0,29.0,1
2020-04-01,33.0,33.0,1
2020-04-02,33.0,33.0,1
2020-04-03,31.0,31.0,1
2020-04-04,25.0,25.0,1
2020-04-05,34.0,34.0,1
2020-04-06,37.0,37.0,1
2020-04-07,31.0,31.0,1
2020-04-08,28.0,28.0,1
2020-04-09,28.0,28.0,1
2020-04-10,24.0,24.0,1
2020-04-11,24.0,24.0,1
2020-04-12,19.0,19.0,1
2020-04-13,26.0,26.0,1
2020-04-14,29.0,29.0,1
2020-04-15,20.0,20.0,1
2020-04-16,23.0,23.0,1
2020-04-17,21.0,21.0,1
2020-04-18,25.0,25.0,1
2020-04-19,18.0,18.0,1
2020-04-20,19.0,19.0,1
2020-04-21,21.0,21.0,1
2020-04-22,16.0,16.0,1
2020-04-23,16.0,16.0,1
2020-04-24,18.0,18.0,1
2020-04-25,17.0,17.0,1
2020-04-26,18.0,18.0,1
2020-04-27,17.0,17.0,1
2020-04-28,17.0,17.0,1
2020-04-29,15.0,15.0,1
2020-04-30,17.0,17.0,1
2020-05-01,13.0,13.0,1
2020-05-02,12.0,12.0,1
2020-05-03,17.0,17.0,1
2020-05-04,18.0,18.0,1
2020-05-05,15.0,15.0,1
2020-05-06,17.0,17.0,1
2020-05-07,12.0,12.0,1
2020-05-08,14.0,14.0,1
2020-05-09,13.0,13.0,1
2020-05-10,14.0,14.0,1
2020-05-11,14.0,14.0,1
2020-05-12,12.0,12.0,1
2020-05-13,17.0,17.0,1
2020-05-14,13.0,13.0,1
2020-05-15,12.0,12.0,1
2020-05-16,13.0,13.0,1
2020-05-17,17.0,17.0,1
2020-05-18,17.0,17.0,1
2020-05-19,9.0,9.0,1
2020-05-20,14.0,14.0,1
2020-05-21,13.0,13.0,1
2020-05-22,14.0,14.0,1
2020-05-23,15.0,15.0,1
2020-05-24,13.0,13.0,1
2020-05-25,15.0,15.0,1
2020-05-26,14.0,14.0,1
2020-05-27,13.0,13.0,1
2020-05-28,14.0,14.0,1
2020-05-29,14.0,14.0,1
2020-05-30,13.0,13.0,1
2020-05-31,17.0,17.0,1
2020-06-01,15.0,15.0,1
2020-06-02,14.0,14.0,1
2020-06-03,11.0,11.0,1
2020-06-04,18.0,18.0,1
2020-06-05,10.0,10.0,1
2020-06-06,11.0,11.0,1
2020-06-07,14.0,14.0,1
2020-06-08,18.0,18.0,1
2020-06-09,12.0,12.0,1
2020-06-10,11.0,11.0,1
2020-06-11,14.0,14.0,1
2020-06-12,11.0,11.0,1
2020-06-13,13.0,13.0,1
2020-06-14,12.0,12.0,1
2020-06-15,10.0,10.0,1
2020-06-16,12.0,12.0,1
2020-06-17,11.0,11.0,1
2020-06-18,12.0,12.0,1
2020-06-19,11.0,11.0,1
2020-06-20,10.0,10.0,1
2020-06-21,12.0,12.0,1
2020-06-22,13.0,13.0,1
2020-06-23,13.0,13.0,1
2020-06-24,9.0,9.0,1
2020-06-25,10.0,10.0,1
2020-06-26,11.0,11.0,1
2020-06-27,7.0,7.0,1
2020-06-28,13.0,13.0,1
2020-06-29,15.0,15.0,1
2020-06-30,15.0,15.0,1
