date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,15.0,15.0,1.0
2020-02-02,42.0,42.0,1.0
2020-02-03,13.0,13.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,0.0,0.0,1.0
2020-02-06,0.0,0.0,1.0
2020-02-07,62.0,62.0,1.0
2020-02-08,15.0,15.0,1.0
2020-02-09,0.0,0.0,1.0
2020-02-10,28.0,28.0,1.0
2020-02-11,14.0,14.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,15.0,15.0,1.0
2020-02-14,30.0,30.0,1.0
2020-02-15,31.0,31.0,1.0
2020-02-16,14.0,14.0,1.0
2020-02-17,0.0,0.0,1.0
2020-02-18,0.0,0.0,1.0
2020-02-19,43.0,43.0,1.0
2020-02-20,0.0,0.0,1.0
2020-02-21,15.0,15.0,1.0
2020-02-22,32.0,32.0,1.0
2020-02-23,0.0,0.0,1.0
2020-02-24,15.0,15.0,1.0
2020-02-25,28.0,28.0,1.0
2020-02-26,14.0,14.0,1.0
2020-02-27,0.0,0.0,1.0
2020-02-28,14.0,14.0,1.0
2020-02-29,14.0,14.0,1.0
2020-03-01,13.0,13.0,1.0
2020-03-02,0.0,0.0,1.0
2020-03-03,14.0,14.0,1.0
2020-03-04,13.0,13.0,1.0
2020-03-05,0.0,0.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,15.0,15.0,1.0
2020-03-08,0.0,0.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,14.0,14.0,1.0
2020-03-11,0.0,0.0,1.0
2020-03-12,28.0,28.0,1.0
2020-03-13,15.0,15.0,1.0
2020-03-14,14.0,14.0,1.0
2020-03-15,0.0,0.0,1.0
2020-03-16,23.0,23.0,1.0
2020-03-17,11.0,11.0,1.0
2020-03-18,12.0,12.0,1.0
2020-03-19,49.0,49.0,1.0
2020-03-20,12.0,12.0,1.0
2020-03-21,76.0,76.0,1.0
2020-03-22,38.0,38.0,1.0
2020-03-23,32.0,32.0,1.0
2020-03-24,45.0,45.0,1.0
2020-03-25,22.0,22.0,1.0
2020-03-26,35.0,35.0,1.0
2020-03-27,0.0,0.0,1.0
2020-03-28,51.0,51.0,1.0
2020-03-29,61.0,61.0,1.0
2020-03-30,43.0,43.0,1.0
2020-03-31,55.0,55.0,1.0
2020-04-01,0.0,0.0,1.0
2020-04-02,45.0,45.0,1.0
2020-04-03,23.0,23.0,1.0
2020-04-04,13.0,13.0,1.0
2020-04-05,13.0,13.0,1.0
2020-04-06,50.0,50.0,1.0
2020-04-07,11.0,11.0,1.0
2020-04-08,57.0,57.0,1.0
2020-04-09,57.0,57.0,1.0
2020-04-10,24.0,24.0,1.0
2020-04-11,38.0,38.0,1.0
2020-04-12,53.0,53.0,1.0
2020-04-13,24.0,24.0,1.0
2020-04-14,22.0,22.0,1.0
2020-04-15,36.0,36.0,1.0
2020-04-16,48.0,48.0,1.0
2020-04-17,35.0,35.0,1.0
2020-04-18,38.0,38.0,1.0
2020-04-19,36.0,36.0,1.0
2020-04-20,45.0,45.0,1.0
2020-04-21,23.0,23.0,1.0
2020-04-22,12.0,12.0,1.0
2020-04-23,12.0,12.0,1.0
2020-04-24,47.0,47.0,1.0
2020-04-25,0.0,0.0,1.0
2020-04-26,39.0,39.0,1.0
2020-04-27,21.0,21.0,1.0
2020-04-28,10.0,10.0,1.0
2020-04-29,42.0,42.0,1.0
2020-04-30,40.0,40.0,1.0
2020-05-01,11.0,11.0,1.0
2020-05-02,23.0,23.0,1.0
2020-05-03,0.0,0.0,1.0
2020-05-04,21.0,21.0,1.0
2020-05-05,19.0,19.0,1.0
2020-05-06,22.0,22.0,1.0
2020-05-07,56.0,56.0,1.0
2020-05-08,35.0,35.0,1.0
2020-05-09,0.0,0.0,1.0
2020-05-10,12.0,12.0,1.0
2020-05-11,32.0,32.0,1.0
2020-05-12,23.0,23.0,1.0
2020-05-13,0.0,0.0,1.0
2020-05-14,24.0,24.0,1.0
