date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,26.0,26.0,1.0
2020-02-02,87.0,87.0,1.0
2020-02-03,43.0,43.0,1.0
2020-02-04,47.0,47.0,1.0
2020-02-05,35.0,35.0,1.0
2020-02-06,24.0,24.0,1.0
2020-02-07,50.0,50.0,1.0
2020-02-08,64.0,64.0,1.0
2020-02-09,37.0,37.0,1.0
2020-02-10,34.0,34.0,1.0
2020-02-11,11.0,11.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,23.0,23.0,1.0
2020-02-14,48.0,48.0,1.0
2020-02-15,39.0,39.0,1.0
2020-02-16,49.0,49.0,1.0
2020-02-17,56.0,56.0,1.0
2020-02-18,57.0,57.0,1.0
2020-02-19,34.0,34.0,1.0
2020-02-20,59.0,59.0,1.0
2020-02-21,24.0,24.0,1.0
2020-02-22,53.0,53.0,1.0
2020-02-23,39.0,39.0,1.0
2020-02-24,34.0,34.0,1.0
2020-02-25,67.0,67.0,1.0
2020-02-26,54.0,54.0,1.0
2020-02-27,11.0,11.0,1.0
2020-02-28,35.0,35.0,1.0
2020-02-29,92.0,92.0,1.0
2020-03-01,34.0,34.0,1.0
2020-03-02,31.0,31.0,1.0
2020-03-03,67.0,67.0,1.0
2020-03-04,43.0,43.0,1.0
2020-03-05,32.0,32.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,49.0,49.0,1.0
2020-03-08,24.0,24.0,1.0
2020-03-09,54.0,54.0,1.0
2020-03-10,0.0,0.0,1.0
2020-03-11,33.0,33.0,1.0
2020-03-12,32.0,32.0,1.0
2020-03-13,23.0,23.0,1.0
2020-03-14,37.0,37.0,1.0
2020-03-15,21.0,21.0,1.0
2020-03-16,39.0,39.0,1.0
2020-03-17,48.0,48.0,1.0
2020-03-18,10.0,10.0,1.0
2020-03-19,62.0,62.0,1.0
2020-03-20,71.0,71.0,1.0
2020-03-21,23.0,23.0,1.0
2020-03-22,44.0,44.0,1.0
2020-03-23,26.0,26.0,1.0
2020-03-24,84.0,84.0,1.0
2020-03-25,57.0,57.0,1.0
2020-03-26,49.0,49.0,1.0
2020-03-27,84.0,84.0,1.0
2020-03-28,55.0,55.0,1.0
2020-03-29,33.0,33.0,1.0
2020-03-30,57.0,57.0,1.0
2020-03-31,27.0,27.0,1.0
2020-04-01,65.0,65.0,1.0
2020-04-02,38.0,38.0,1.0
2020-04-03,40.0,40.0,1.0
2020-04-04,56.0,56.0,1.0
2020-04-05,67.0,67.0,1.0
2020-04-06,18.0,18.0,1.0
2020-04-07,29.0,29.0,1.0
2020-04-08,29.0,29.0,1.0
2020-04-09,49.0,49.0,1.0
2020-04-10,10.0,10.0,1.0
