date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,7.0,7.0,1
2020-02-02,13.0,13.0,1
2020-02-03,14.0,14.0,1
2020-02-04,8.0,8.0,1
2020-02-05,5.0,5.0,1
2020-02-06,5.0,5.0,1
2020-02-07,6.0,6.0,1
2020-02-08,4.0,4.0,1
2020-02-09,9.0,9.0,1
2020-02-10,4.0,4.0,1
2020-02-11,3.0,3.0,1
2020-02-12,5.0,5.0,1
2020-02-13,16.0,16.0,1
2020-02-14,9.0,9.0,1
2020-02-15,9.0,9.0,1
2020-02-16,5.0,5.0,1
2020-02-17,3.0,3.0,1
2020-02-18,3.0,3.0,1
2020-02-19,1.0,1.0,1
2020-02-20,4.0,4.0,1
2020-02-21,2.0,2.0,1
2020-02-22,3.0,3.0,1
2020-02-23,10.0,10.0,1
2020-02-24,26.0,26.0,1
2020-02-25,28.0,28.0,1
2020-02-26,99.0,99.0,1
2020-02-27,100.0,100.0,1
2020-02-28,64.0,64.0,1
2020-02-29,28.0,28.0,1
2020-03-01,27.0,27.0,1
2020-03-02,29.0,29.0,1
2020-03-03,17.0,17.0,1
2020-03-04,20.0,20.0,1
2020-03-05,18.0,18.0,1
2020-03-06,17.0,17.0,1
2020-03-07,12.0,12.0,1
2020-03-08,15.0,15.0,1
2020-03-09,29.0,29.0,1
2020-03-10,27.0,27.0,1
2020-03-11,68.0,68.0,1
2020-03-12,71.0,71.0,1
2020-03-13,75.0,75.0,1
2020-03-14,60.0,60.0,1
2020-03-15,68.0,68.0,1
2020-03-16,63.0,63.0,1
2020-03-17,60.0,60.0,1
2020-03-18,85.0,85.0,1
2020-03-19,44.0,44.0,1
2020-03-20,50.0,50.0,1
2020-03-21,44.0,44.0,1
2020-03-22,50.0,50.0,1
2020-03-23,34.0,34.0,1
2020-03-24,42.0,42.0,1
2020-03-25,29.0,29.0,1
2020-03-26,33.0,33.0,1
2020-03-27,33.0,33.0,1
2020-03-28,27.0,27.0,1
2020-03-29,26.0,26.0,1
