date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,42.0,42.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,20.0,20.0,1
2020-02-05,20.0,20.0,1
2020-02-06,21.0,21.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,43.0,43.0,1
2020-02-10,20.0,20.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,41.0,41.0,1
2020-02-17,76.0,76.0,1
2020-02-18,0.0,0.0,1
2020-02-19,20.0,20.0,1
2020-02-20,21.0,21.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,0.0,0.0,1
2020-02-27,36.0,36.0,1
2020-02-28,39.0,39.0,1
2020-02-29,19.0,19.0,1
2020-03-01,19.0,19.0,1
2020-03-02,18.0,18.0,1
2020-03-03,0.0,0.0,1
2020-03-04,0.0,0.0,1
2020-03-05,0.0,0.0,1
2020-03-06,0.0,0.0,1
2020-03-07,0.0,0.0,1
2020-03-08,21.0,21.0,1
2020-03-09,18.0,18.0,1
2020-03-10,18.0,18.0,1
2020-03-11,0.0,0.0,1
2020-03-12,0.0,0.0,1
2020-03-13,77.0,77.0,1
2020-03-14,100.0,100.0,1
2020-03-15,51.0,51.0,1
2020-03-16,62.0,62.0,1
2020-03-17,32.0,32.0,1
2020-03-18,52.0,52.0,1
2020-03-19,52.0,52.0,1
2020-03-20,17.0,17.0,1
2020-03-21,38.0,38.0,1
2020-03-22,19.0,19.0,1
2020-03-23,58.0,58.0,1
2020-03-24,0.0,0.0,1
2020-03-25,0.0,0.0,1
2020-03-26,32.0,32.0,1
2020-03-27,31.0,31.0,1
2020-03-28,37.0,37.0,1
2020-03-29,36.0,36.0,1
2020-03-30,16.0,16.0,1
2020-03-31,0.0,0.0,1
2020-04-01,0.0,0.0,1
2020-04-02,0.0,0.0,1
2020-04-03,16.0,16.0,1
2020-04-04,19.0,19.0,1
2020-04-05,37.0,37.0,1
2020-04-06,16.0,16.0,1
2020-04-07,32.0,32.0,1
2020-04-08,16.0,16.0,1
2020-04-09,17.0,17.0,1
2020-04-10,34.0,34.0,1
2020-04-11,18.0,18.0,1
2020-04-12,0.0,0.0,1
2020-04-13,34.0,34.0,1
2020-04-14,0.0,0.0,1
2020-04-15,0.0,0.0,1
2020-04-16,0.0,0.0,1
2020-04-17,0.0,0.0,1
2020-04-18,17.0,17.0,1
2020-04-19,0.0,0.0,1
2020-04-20,0.0,0.0,1
2020-04-21,0.0,0.0,1
2020-04-22,15.0,15.0,1
2020-04-23,0.0,0.0,1
2020-04-24,0.0,0.0,1
2020-04-25,18.0,18.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,16.0,16.0,1
2020-04-30,44.0,44.0,1
2020-05-01,33.0,33.0,1
2020-05-02,17.0,17.0,1
2020-05-03,18.0,18.0,1
2020-05-04,0.0,0.0,1
2020-05-05,0.0,0.0,1
2020-05-06,0.0,0.0,1
2020-05-07,0.0,0.0,1
2020-05-08,0.0,0.0,1
2020-05-09,0.0,0.0,1
2020-05-10,0.0,0.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,17.0,17.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,0.0,0.0,1
2020-05-19,0.0,0.0,1
2020-05-20,0.0,0.0,1
2020-05-21,0.0,0.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,0.0,0.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,17.0,17.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,0.0,0.0,1
2020-06-03,15.0,15.0,1
2020-06-04,0.0,0.0,1
2020-06-05,17.0,17.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,15.0,15.0,1
2020-06-09,0.0,0.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,17.0,17.0,1
2020-06-13,0.0,0.0,1
2020-06-14,20.0,20.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,34.0,34.0,1
2020-06-20,0.0,0.0,1
2020-06-21,19.0,19.0,1
2020-06-22,16.0,16.0,1
2020-06-23,16.0,16.0,1
2020-06-24,0.0,0.0,1
2020-06-25,17.0,17.0,1
2020-06-26,0.0,0.0,1
2020-06-27,19.0,19.0,1
2020-06-28,0.0,0.0,1
2020-06-29,0.0,0.0,1
2020-06-30,16.0,16.0,1
2020-07-01,16.0,16.0,1
2020-07-02,0.0,0.0,1
2020-07-03,0.0,0.0,1
2020-07-04,0.0,0.0,1
2020-07-05,18.0,18.0,1
2020-07-06,0.0,0.0,1
2020-07-07,16.0,16.0,1
2020-07-08,17.0,17.0,1
2020-07-09,33.0,33.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,17.0,17.0,1
2020-07-13,15.0,15.0,1
2020-07-14,0.0,0.0,1
2020-07-15,30.0,30.0,1
2020-07-16,15.0,15.0,1
2020-07-17,16.0,16.0,1
2020-07-18,35.0,35.0,1
2020-07-19,0.0,0.0,1
2020-07-20,0.0,0.0,1
2020-07-21,0.0,0.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,52.0,52.0,1
2020-07-26,17.0,17.0,1
2020-07-27,0.0,0.0,1
2020-07-28,58.0,58.0,1
2020-07-29,0.0,0.0,1
2020-07-30,31.0,31.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,16.0,16.0,1
2020-08-03,0.0,0.0,1
2020-08-04,14.0,14.0,1
2020-08-05,0.0,0.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,16.0,16.0,1
2020-08-09,0.0,0.0,1
2020-08-10,28.0,28.0,1
2020-08-11,14.0,14.0,1
2020-08-12,40.0,40.0,1
2020-08-13,14.0,14.0,1
2020-08-14,0.0,0.0,1
2020-08-15,46.0,46.0,1
2020-08-16,15.0,15.0,1
2020-08-17,14.0,14.0,1
2020-08-18,0.0,0.0,1
2020-08-19,0.0,0.0,1
2020-08-20,14.0,14.0,1
2020-08-21,15.0,15.0,1
2020-08-22,16.0,16.0,1
2020-08-23,16.0,16.0,1
2020-08-24,29.0,29.0,1
2020-08-25,15.0,15.0,1
2020-08-26,0.0,0.0,1
2020-08-27,15.0,15.0,1
2020-08-28,14.0,14.0,1
2020-08-29,16.0,16.0,1
2020-08-30,0.0,0.0,1
2020-08-31,0.0,0.0,1
2020-09-01,0.0,0.0,1
2020-09-02,0.0,0.0,1
2020-09-03,32.0,32.0,1
2020-09-04,16.0,16.0,1
2020-09-05,17.0,17.0,1
2020-09-06,33.0,33.0,1
2020-09-07,0.0,0.0,1
2020-09-08,35.0,35.0,1
2020-09-09,0.0,0.0,1
2020-09-10,36.0,36.0,1
2020-09-11,55.0,55.0,1
2020-09-12,0.0,0.0,1
2020-09-13,38.0,38.0,1
2020-09-14,18.0,18.0,1
2020-09-15,0.0,0.0,1
2020-09-16,0.0,0.0,1
2020-09-17,18.0,18.0,1
2020-09-18,0.0,0.0,1
2020-09-19,18.0,18.0,1
2020-09-20,0.0,0.0,1
2020-09-21,18.0,18.0,1
2020-09-22,17.0,17.0,1
2020-09-23,18.0,18.0,1
2020-09-24,0.0,0.0,1
2020-09-25,20.0,20.0,1
2020-09-26,41.0,41.0,1
2020-09-27,20.0,20.0,1
2020-09-28,0.0,0.0,1
2020-09-29,20.0,20.0,1
2020-09-30,0.0,0.0,1
2020-10-01,19.0,19.0,1
2020-10-02,0.0,0.0,1
2020-10-03,36.0,36.0,1
2020-10-04,34.0,34.0,1
2020-10-05,0.0,0.0,1
2020-10-06,16.0,16.0,1
2020-10-07,16.0,16.0,1
2020-10-08,0.0,0.0,1
