date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,12.0,12.0,1
2020-02-02,14.0,14.0,1
2020-02-03,11.0,11.0,1
2020-02-04,8.0,8.0,1
2020-02-05,11.0,11.0,1
2020-02-06,8.0,8.0,1
2020-02-07,9.0,9.0,1
2020-02-08,9.0,9.0,1
2020-02-09,6.0,6.0,1
2020-02-10,6.0,6.0,1
2020-02-11,7.0,7.0,1
2020-02-12,8.0,8.0,1
2020-02-13,4.0,4.0,1
2020-02-14,4.0,4.0,1
2020-02-15,8.0,8.0,1
2020-02-16,6.0,6.0,1
2020-02-17,4.0,4.0,1
2020-02-18,6.0,6.0,1
2020-02-19,10.0,10.0,1
2020-02-20,2.0,2.0,1
2020-02-21,5.0,5.0,1
2020-02-22,13.0,13.0,1
2020-02-23,27.0,27.0,1
2020-02-24,27.0,27.0,1
2020-02-25,23.0,23.0,1
2020-02-26,26.0,26.0,1
2020-02-27,38.0,38.0,1
2020-02-28,37.0,37.0,1
2020-02-29,40.0,40.0,1
2020-03-01,30.0,30.0,1
2020-03-02,41.0,41.0,1
2020-03-03,48.0,48.0,1
2020-03-04,41.0,41.0,1
2020-03-05,53.0,53.0,1
2020-03-06,47.0,47.0,1
2020-03-07,30.0,30.0,1
2020-03-08,29.0,29.0,1
2020-03-09,37.0,37.0,1
2020-03-10,37.0,37.0,1
2020-03-11,51.0,51.0,1
2020-03-12,62.0,62.0,1
2020-03-13,83.0,83.0,1
2020-03-14,84.0,84.0,1
2020-03-15,100.0,100.0,1
2020-03-16,77.0,77.0,1
2020-03-17,78.0,78.0,1
2020-03-18,83.0,83.0,1
2020-03-19,55.0,55.0,1
2020-03-20,57.0,57.0,1
2020-03-21,58.0,58.0,1
2020-03-22,74.0,74.0,1
2020-03-23,47.0,47.0,1
2020-03-24,42.0,42.0,1
2020-03-25,58.0,58.0,1
2020-03-26,43.0,43.0,1
2020-03-27,52.0,52.0,1
2020-03-28,53.0,53.0,1
2020-03-29,55.0,55.0,1
2020-03-30,34.0,34.0,1
2020-03-31,35.0,35.0,1
2020-04-01,39.0,39.0,1
2020-04-02,30.0,30.0,1
2020-04-03,35.0,35.0,1
2020-04-04,31.0,31.0,1
2020-04-05,45.0,45.0,1
2020-04-06,20.0,20.0,1
2020-04-07,33.0,33.0,1
2020-04-08,23.0,23.0,1
2020-04-09,13.0,13.0,1
2020-04-10,20.0,20.0,1
2020-04-11,21.0,21.0,1
2020-04-12,26.0,26.0,1
2020-04-13,29.0,29.0,1
2020-04-14,23.0,23.0,1
2020-04-15,25.0,25.0,1
2020-04-16,25.0,25.0,1
2020-04-17,18.0,18.0,1
2020-04-18,16.0,16.0,1
2020-04-19,15.0,15.0,1
2020-04-20,20.0,20.0,1
2020-04-21,17.0,17.0,1
2020-04-22,11.0,11.0,1
2020-04-23,9.0,9.0,1
2020-04-24,12.0,12.0,1
2020-04-25,10.0,10.0,1
2020-04-26,11.0,11.0,1
2020-04-27,5.0,5.0,1
2020-04-28,18.0,18.0,1
2020-04-29,15.0,15.0,1
2020-04-30,11.0,11.0,1
2020-05-01,13.0,13.0,1
2020-05-02,29.0,29.0,1
2020-05-03,14.0,14.0,1
2020-05-04,15.0,15.0,1
2020-05-05,14.0,14.0,1
2020-05-06,14.0,14.0,1
2020-05-07,11.0,11.0,1
2020-05-08,11.0,11.0,1
2020-05-09,20.0,20.0,1
2020-05-10,14.0,14.0,1
2020-05-11,8.0,8.0,1
2020-05-12,14.0,14.0,1
2020-05-13,27.0,27.0,1
2020-05-14,11.0,11.0,1
2020-05-15,16.0,16.0,1
2020-05-16,11.0,11.0,1
2020-05-17,10.0,10.0,1
2020-05-18,11.0,11.0,1
2020-05-19,9.0,9.0,1
2020-05-20,4.0,4.0,1
2020-05-21,8.0,8.0,1
2020-05-22,7.0,7.0,1
2020-05-23,9.0,9.0,1
2020-05-24,8.0,8.0,1
2020-05-25,12.0,12.0,1
2020-05-26,9.0,9.0,1
2020-05-27,10.0,10.0,1
2020-05-28,8.0,8.0,1
2020-05-29,6.0,6.0,1
2020-05-30,8.0,8.0,1
2020-05-31,4.0,4.0,1
2020-06-01,8.0,8.0,1
2020-06-02,7.0,7.0,1
2020-06-03,4.0,4.0,1
2020-06-04,10.0,10.0,1
2020-06-05,6.0,6.0,1
2020-06-06,3.0,3.0,1
2020-06-07,7.0,7.0,1
2020-06-08,12.0,12.0,1
2020-06-09,9.0,9.0,1
2020-06-10,6.0,6.0,1
2020-06-11,10.0,10.0,1
2020-06-12,7.0,7.0,1
2020-06-13,7.0,7.0,1
2020-06-14,4.0,4.0,1
2020-06-15,8.0,8.0,1
2020-06-16,6.0,6.0,1
2020-06-17,6.0,6.0,1
2020-06-18,8.0,8.0,1
2020-06-19,6.0,6.0,1
2020-06-20,7.0,7.0,1
2020-06-21,7.0,7.0,1
2020-06-22,9.0,9.0,1
2020-06-23,4.0,4.0,1
2020-06-24,3.0,3.0,1
2020-06-25,5.0,5.0,1
2020-06-26,5.0,5.0,1
2020-06-27,6.0,6.0,1
2020-06-28,7.0,7.0,1
2020-06-29,5.0,5.0,1
2020-06-30,9.0,9.0,1
2020-07-01,5.0,5.0,1
2020-07-02,2.0,2.0,1
2020-07-03,4.0,4.0,1
2020-07-04,2.0,2.0,1
