date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,2.0,2.0,1
2020-02-02,2.0,2.0,1
2020-02-03,1.0,1.0,1
2020-02-04,5.0,5.0,1
2020-02-05,2.0,2.0,1
2020-02-06,2.0,2.0,1
2020-02-07,3.0,3.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,2.0,2.0,1
2020-02-11,3.0,3.0,1
2020-02-12,1.0,1.0,1
2020-02-13,1.0,1.0,1
2020-02-14,2.0,2.0,1
2020-02-15,4.0,4.0,1
2020-02-16,2.0,2.0,1
2020-02-17,0.0,0.0,1
2020-02-18,3.0,3.0,1
2020-02-19,2.0,2.0,1
2020-02-20,2.0,2.0,1
2020-02-21,2.0,2.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,3.0,3.0,1
2020-02-25,4.0,4.0,1
2020-02-26,1.0,1.0,1
2020-02-27,7.0,7.0,1
2020-02-28,0.0,0.0,1
2020-02-29,3.0,3.0,1
2020-03-01,2.0,2.0,1
2020-03-02,4.0,4.0,1
2020-03-03,3.0,3.0,1
2020-03-04,3.0,3.0,1
2020-03-05,1.0,1.0,1
2020-03-06,0.0,0.0,1
2020-03-07,5.0,5.0,1
2020-03-08,2.0,2.0,1
2020-03-09,3.0,3.0,1
2020-03-10,4.0,4.0,1
2020-03-11,4.0,4.0,1
2020-03-12,3.0,3.0,1
2020-03-13,0.0,0.0,1
2020-03-14,3.0,3.0,1
2020-03-15,7.0,7.0,1
2020-03-16,1.0,1.0,1
2020-03-17,14.0,14.0,1
2020-03-18,8.0,8.0,1
2020-03-19,5.0,5.0,1
2020-03-20,5.0,5.0,1
2020-03-21,9.0,9.0,1
2020-03-22,7.0,7.0,1
2020-03-23,7.0,7.0,1
2020-03-24,8.0,8.0,1
2020-03-25,10.0,10.0,1
2020-03-26,6.0,6.0,1
2020-03-27,8.0,8.0,1
2020-03-28,27.0,27.0,1
2020-03-29,5.0,5.0,1
2020-03-30,3.0,3.0,1
2020-03-31,9.0,9.0,1
2020-04-01,8.0,8.0,1
2020-04-02,5.0,5.0,1
2020-04-03,8.0,8.0,1
2020-04-04,10.0,10.0,1
2020-04-05,10.0,10.0,1
2020-04-06,1.0,1.0,1
2020-04-07,8.0,8.0,1
2020-04-08,6.0,6.0,1
2020-04-09,15.0,15.0,1
2020-04-10,8.0,8.0,1
2020-04-11,4.0,4.0,1
2020-04-12,2.0,2.0,1
2020-04-13,5.0,5.0,1
2020-04-14,5.0,5.0,1
2020-04-15,6.0,6.0,1
2020-04-16,5.0,5.0,1
2020-04-17,8.0,8.0,1
2020-04-18,11.0,11.0,1
2020-04-19,12.0,12.0,1
2020-04-20,8.0,8.0,1
2020-04-21,8.0,8.0,1
2020-04-22,5.0,5.0,1
2020-04-23,8.0,8.0,1
2020-04-24,6.0,6.0,1
2020-04-25,9.0,9.0,1
2020-04-26,0.0,0.0,1
2020-04-27,14.0,14.0,1
2020-04-28,7.0,7.0,1
2020-04-29,12.0,12.0,1
2020-04-30,12.0,12.0,1
2020-05-01,8.0,8.0,1
2020-05-02,10.0,10.0,1
2020-05-03,10.0,10.0,1
2020-05-04,17.0,17.0,1
2020-05-05,10.0,10.0,1
2020-05-06,19.0,19.0,1
2020-05-07,10.0,10.0,1
2020-05-08,18.0,18.0,1
2020-05-09,5.0,5.0,1
2020-05-10,5.0,5.0,1
2020-05-11,9.0,9.0,1
2020-05-12,17.0,17.0,1
2020-05-13,20.0,20.0,1
2020-05-14,23.0,23.0,1
2020-05-15,16.0,16.0,1
2020-05-16,6.0,6.0,1
2020-05-17,6.0,6.0,1
2020-05-18,13.0,13.0,1
2020-05-19,20.0,20.0,1
2020-05-20,19.0,19.0,1
2020-05-21,7.0,7.0,1
2020-05-22,13.0,13.0,1
2020-05-23,5.0,5.0,1
2020-05-24,4.0,4.0,1
2020-05-25,10.0,10.0,1
2020-05-26,18.0,18.0,1
2020-05-27,15.0,15.0,1
2020-05-28,13.0,13.0,1
2020-05-29,14.0,14.0,1
2020-05-30,9.0,9.0,1
2020-05-31,6.0,6.0,1
2020-06-01,11.0,11.0,1
2020-06-02,12.0,12.0,1
2020-06-03,17.0,17.0,1
2020-06-04,9.0,9.0,1
2020-06-05,16.0,16.0,1
2020-06-06,5.0,5.0,1
