date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,1.0,1.0,1
2020-02-24,1.0,1.0,1
2020-02-25,4.0,4.0,1
2020-02-26,3.0,3.0,1
2020-02-27,1.0,1.0,1
2020-02-28,6.0,6.0,1
2020-02-29,4.0,4.0,1
2020-03-01,5.0,5.0,1
2020-03-02,5.0,5.0,1
2020-03-03,3.0,3.0,1
2020-03-04,1.0,1.0,1
2020-03-05,5.0,5.0,1
2020-03-06,7.0,7.0,1
2020-03-07,2.0,2.0,1
2020-03-08,9.0,9.0,1
2020-03-09,7.0,7.0,1
2020-03-10,4.0,4.0,1
2020-03-11,9.0,9.0,1
2020-03-12,12.0,12.0,1
2020-03-13,27.0,27.0,1
2020-03-14,39.0,39.0,1
2020-03-15,39.0,39.0,1
2020-03-16,51.0,51.0,1
2020-03-17,48.0,48.0,1
2020-03-18,44.0,44.0,1
2020-03-19,43.0,43.0,1
2020-03-20,42.0,42.0,1
2020-03-21,44.0,44.0,1
2020-03-22,41.0,41.0,1
2020-03-23,36.0,36.0,1
2020-03-24,46.0,46.0,1
2020-03-25,55.0,55.0,1
2020-03-26,39.0,39.0,1
2020-03-27,40.0,40.0,1
2020-03-28,49.0,49.0,1
2020-03-29,37.0,37.0,1
2020-03-30,29.0,29.0,1
2020-03-31,44.0,44.0,1
2020-04-01,38.0,38.0,1
2020-04-02,32.0,32.0,1
2020-04-03,31.0,31.0,1
2020-04-04,27.0,27.0,1
2020-04-05,36.0,36.0,1
2020-04-06,38.0,38.0,1
2020-04-07,32.0,32.0,1
2020-04-08,35.0,35.0,1
2020-04-09,26.0,26.0,1
2020-04-10,37.0,37.0,1
2020-04-11,31.0,31.0,1
2020-04-12,22.0,22.0,1
2020-04-13,26.0,26.0,1
2020-04-14,26.0,26.0,1
2020-04-15,47.0,47.0,1
2020-04-16,33.0,33.0,1
2020-04-17,31.0,31.0,1
2020-04-18,39.0,39.0,1
2020-04-19,34.0,34.0,1
2020-04-20,37.0,37.0,1
2020-04-21,40.0,40.0,1
2020-04-22,37.0,37.0,1
2020-04-23,34.0,34.0,1
2020-04-24,25.0,25.0,1
2020-04-25,25.0,25.0,1
