date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,2.0,2.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,2.0,2.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,1.0,1.0,1
2020-02-26,0.0,0.0,1
2020-02-27,0.0,0.0,1
2020-02-28,2.0,2.0,1
2020-02-29,3.0,3.0,1
2020-03-01,5.0,5.0,1
2020-03-02,2.0,2.0,1
2020-03-03,5.0,5.0,1
2020-03-04,3.0,3.0,1
2020-03-05,5.0,5.0,1
2020-03-06,6.0,6.0,1
2020-03-07,7.0,7.0,1
2020-03-08,15.0,15.0,1
2020-03-09,10.0,10.0,1
2020-03-10,3.0,3.0,1
2020-03-11,5.0,5.0,1
2020-03-12,16.0,16.0,1
2020-03-13,35.0,35.0,1
2020-03-14,12.0,12.0,1
2020-03-15,31.0,31.0,1
2020-03-16,37.0,37.0,1
2020-03-17,48.0,48.0,1
2020-03-18,39.0,39.0,1
2020-03-19,36.0,36.0,1
2020-03-20,34.0,34.0,1
2020-03-21,37.0,37.0,1
2020-03-22,35.0,35.0,1
2020-03-23,22.0,22.0,1
2020-03-24,42.0,42.0,1
2020-03-25,51.0,51.0,1
2020-03-26,41.0,41.0,1
2020-03-27,37.0,37.0,1
2020-03-28,41.0,41.0,1
2020-03-29,47.0,47.0,1
2020-03-30,47.0,47.0,1
2020-03-31,33.0,33.0,1
2020-04-01,45.0,45.0,1
2020-04-02,20.0,20.0,1
2020-04-03,34.0,34.0,1
2020-04-04,33.0,33.0,1
2020-04-05,34.0,34.0,1
2020-04-06,35.0,35.0,1
2020-04-07,39.0,39.0,1
2020-04-08,46.0,46.0,1
2020-04-09,34.0,34.0,1
2020-04-10,30.0,30.0,1
2020-04-11,26.0,26.0,1
2020-04-12,18.0,18.0,1
2020-04-13,21.0,21.0,1
2020-04-14,38.0,38.0,1
2020-04-15,55.0,55.0,1
2020-04-16,28.0,28.0,1
2020-04-17,35.0,35.0,1
2020-04-18,43.0,43.0,1
2020-04-19,29.0,29.0,1
2020-04-20,23.0,23.0,1
2020-04-21,35.0,35.0,1
2020-04-22,28.0,28.0,1
2020-04-23,22.0,22.0,1
2020-04-24,23.0,23.0,1
2020-04-25,17.0,17.0,1
