date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,20.0,20.0,1
2020-02-02,19.0,19.0,1
2020-02-03,8.0,8.0,1
2020-02-04,18.0,18.0,1
2020-02-05,9.0,9.0,1
2020-02-06,37.0,37.0,1
2020-02-07,9.0,9.0,1
2020-02-08,10.0,10.0,1
2020-02-09,28.0,28.0,1
2020-02-10,34.0,34.0,1
2020-02-11,9.0,9.0,1
2020-02-12,9.0,9.0,1
2020-02-13,9.0,9.0,1
2020-02-14,28.0,28.0,1
2020-02-15,20.0,20.0,1
2020-02-16,19.0,19.0,1
2020-02-17,9.0,9.0,1
2020-02-18,9.0,9.0,1
2020-02-19,9.0,9.0,1
2020-02-20,9.0,9.0,1
2020-02-21,9.0,9.0,1
2020-02-22,39.0,39.0,1
2020-02-23,18.0,18.0,1
2020-02-24,8.0,8.0,1
2020-02-25,9.0,9.0,1
2020-02-26,100.0,100.0,1
2020-02-27,44.0,44.0,1
2020-02-28,54.0,54.0,1
2020-02-29,10.0,10.0,1
2020-03-01,18.0,18.0,1
2020-03-02,17.0,17.0,1
2020-03-03,17.0,17.0,1
2020-03-04,25.0,25.0,1
2020-03-05,9.0,9.0,1
2020-03-06,18.0,18.0,1
2020-03-07,47.0,47.0,1
2020-03-08,28.0,28.0,1
2020-03-09,43.0,43.0,1
2020-03-10,35.0,35.0,1
2020-03-11,34.0,34.0,1
2020-03-12,36.0,36.0,1
2020-03-13,17.0,17.0,1
2020-03-14,59.0,59.0,1
2020-03-15,45.0,45.0,1
2020-03-16,90.0,90.0,1
2020-03-17,42.0,42.0,1
2020-03-18,8.0,8.0,1
2020-03-19,43.0,43.0,1
2020-03-20,34.0,34.0,1
2020-03-21,26.0,26.0,1
2020-03-22,33.0,33.0,1
2020-03-23,21.0,21.0,1
2020-03-24,8.0,8.0,1
2020-03-25,8.0,8.0,1
2020-03-26,40.0,40.0,1
2020-03-27,16.0,16.0,1
2020-03-28,27.0,27.0,1
2020-03-29,35.0,35.0,1
2020-03-30,22.0,22.0,1
2020-03-31,23.0,23.0,1
2020-04-01,0.0,0.0,1
2020-04-02,24.0,24.0,1
2020-04-03,8.0,8.0,1
2020-04-04,0.0,0.0,1
2020-04-05,18.0,18.0,1
2020-04-06,39.0,39.0,1
2020-04-07,16.0,16.0,1
2020-04-08,8.0,8.0,1
2020-04-09,0.0,0.0,1
2020-04-10,9.0,9.0,1
2020-04-11,37.0,37.0,1
2020-04-12,18.0,18.0,1
2020-04-13,9.0,9.0,1
2020-04-14,7.0,7.0,1
2020-04-15,8.0,8.0,1
2020-04-16,16.0,16.0,1
2020-04-17,8.0,8.0,1
2020-04-18,9.0,9.0,1
2020-04-19,8.0,8.0,1
2020-04-20,15.0,15.0,1
2020-04-21,24.0,24.0,1
2020-04-22,0.0,0.0,1
2020-04-23,8.0,8.0,1
2020-04-24,0.0,0.0,1
2020-04-25,9.0,9.0,1
2020-04-26,9.0,9.0,1
2020-04-27,0.0,0.0,1
2020-04-28,8.0,8.0,1
2020-04-29,16.0,16.0,1
2020-04-30,8.0,8.0,1
2020-05-01,0.0,0.0,1
2020-05-02,9.0,9.0,1
2020-05-03,18.0,18.0,1
2020-05-04,8.0,8.0,1
2020-05-05,7.0,7.0,1
2020-05-06,0.0,0.0,1
2020-05-07,8.0,8.0,1
2020-05-08,9.0,9.0,1
2020-05-09,0.0,0.0,1
2020-05-10,0.0,0.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,16.0,16.0,1
2020-05-14,8.0,8.0,1
2020-05-15,8.0,8.0,1
2020-05-16,20.0,20.0,1
2020-05-17,26.0,26.0,1
2020-05-18,0.0,0.0,1
2020-05-19,16.0,16.0,1
2020-05-20,8.0,8.0,1
2020-05-21,0.0,0.0,1
2020-05-22,0.0,0.0,1
2020-05-23,19.0,19.0,1
2020-05-24,0.0,0.0,1
2020-05-25,0.0,0.0,1
2020-05-26,8.0,8.0,1
2020-05-27,8.0,8.0,1
2020-05-28,0.0,0.0,1
2020-05-29,17.0,17.0,1
2020-05-30,20.0,20.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,8.0,8.0,1
2020-06-03,8.0,8.0,1
2020-06-04,7.0,7.0,1
2020-06-05,16.0,16.0,1
2020-06-06,10.0,10.0,1
2020-06-07,9.0,9.0,1
2020-06-08,0.0,0.0,1
2020-06-09,8.0,8.0,1
2020-06-10,16.0,16.0,1
2020-06-11,8.0,8.0,1
2020-06-12,18.0,18.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,8.0,8.0,1
2020-06-16,16.0,16.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,18.0,18.0,1
2020-06-20,0.0,0.0,1
2020-06-21,9.0,9.0,1
2020-06-22,17.0,17.0,1
2020-06-23,0.0,0.0,1
2020-06-24,18.0,18.0,1
2020-06-25,27.0,27.0,1
2020-06-26,9.0,9.0,1
2020-06-27,0.0,0.0,1
2020-06-28,10.0,10.0,1
2020-06-29,0.0,0.0,1
2020-06-30,0.0,0.0,1
2020-07-01,18.0,18.0,1
2020-07-02,9.0,9.0,1
2020-07-03,0.0,0.0,1
2020-07-04,0.0,0.0,1
2020-07-05,10.0,10.0,1
2020-07-06,26.0,26.0,1
2020-07-07,9.0,9.0,1
2020-07-08,18.0,18.0,1
2020-07-09,19.0,19.0,1
2020-07-10,19.0,19.0,1
2020-07-11,10.0,10.0,1
2020-07-12,0.0,0.0,1
2020-07-13,0.0,0.0,1
2020-07-14,28.0,28.0,1
2020-07-15,47.0,47.0,1
2020-07-16,36.0,36.0,1
2020-07-17,18.0,18.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,9.0,9.0,1
2020-07-21,18.0,18.0,1
2020-07-22,0.0,0.0,1
2020-07-23,9.0,9.0,1
2020-07-24,28.0,28.0,1
2020-07-25,0.0,0.0,1
2020-07-26,10.0,10.0,1
2020-07-27,18.0,18.0,1
2020-07-28,9.0,9.0,1
2020-07-29,9.0,9.0,1
2020-07-30,9.0,9.0,1
2020-07-31,19.0,19.0,1
2020-08-01,0.0,0.0,1
2020-08-02,10.0,10.0,1
2020-08-03,26.0,26.0,1
2020-08-04,17.0,17.0,1
2020-08-05,9.0,9.0,1
2020-08-06,0.0,0.0,1
2020-08-07,10.0,10.0,1
2020-08-08,11.0,11.0,1
2020-08-09,21.0,21.0,1
2020-08-10,0.0,0.0,1
2020-08-11,18.0,18.0,1
2020-08-12,9.0,9.0,1
