date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,1.0,1.0,1
2020-02-02,1.0,1.0,1
2020-02-03,0.0,0.0,1
2020-02-04,1.0,1.0,1
2020-02-05,0.0,0.0,1
2020-02-06,1.0,1.0,1
2020-02-07,1.0,1.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,1.0,1.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,1.0,1.0,1
2020-02-16,2.0,2.0,1
2020-02-17,0.0,0.0,1
2020-02-18,2.0,2.0,1
2020-02-19,2.0,2.0,1
2020-02-20,0.0,0.0,1
2020-02-21,1.0,1.0,1
2020-02-22,4.0,4.0,1
2020-02-23,5.0,5.0,1
2020-02-24,3.0,3.0,1
2020-02-25,5.0,5.0,1
2020-02-26,7.0,7.0,1
2020-02-27,13.0,13.0,1
2020-02-28,10.0,10.0,1
2020-02-29,11.0,11.0,1
2020-03-01,2.0,2.0,1
2020-03-02,5.0,5.0,1
2020-03-03,2.0,2.0,1
2020-03-04,3.0,3.0,1
2020-03-05,1.0,1.0,1
2020-03-06,6.0,6.0,1
2020-03-07,5.0,5.0,1
2020-03-08,3.0,3.0,1
2020-03-09,8.0,8.0,1
2020-03-10,6.0,6.0,1
2020-03-11,14.0,14.0,1
2020-03-12,18.0,18.0,1
2020-03-13,26.0,26.0,1
2020-03-14,41.0,41.0,1
2020-03-15,32.0,32.0,1
2020-03-16,36.0,36.0,1
2020-03-17,21.0,21.0,1
2020-03-18,30.0,30.0,1
2020-03-19,23.0,23.0,1
2020-03-20,32.0,32.0,1
2020-03-21,52.0,52.0,1
2020-03-22,36.0,36.0,1
2020-03-23,28.0,28.0,1
2020-03-24,38.0,38.0,1
2020-03-25,28.0,28.0,1
2020-03-26,38.0,38.0,1
2020-03-27,38.0,38.0,1
2020-03-28,34.0,34.0,1
2020-03-29,32.0,32.0,1
2020-03-30,27.0,27.0,1
2020-03-31,30.0,30.0,1
2020-04-01,34.0,34.0,1
2020-04-02,35.0,35.0,1
2020-04-03,40.0,40.0,1
2020-04-04,31.0,31.0,1
2020-04-05,27.0,27.0,1
2020-04-06,31.0,31.0,1
2020-04-07,33.0,33.0,1
2020-04-08,24.0,24.0,1
2020-04-09,31.0,31.0,1
2020-04-10,38.0,38.0,1
2020-04-11,33.0,33.0,1
2020-04-12,24.0,24.0,1
2020-04-13,30.0,30.0,1
2020-04-14,20.0,20.0,1
2020-04-15,19.0,19.0,1
2020-04-16,23.0,23.0,1
2020-04-17,21.0,21.0,1
2020-04-18,38.0,38.0,1
2020-04-19,22.0,22.0,1
2020-04-20,19.0,19.0,1
2020-04-21,22.0,22.0,1
2020-04-22,23.0,23.0,1
2020-04-23,25.0,25.0,1
2020-04-24,16.0,16.0,1
2020-04-25,22.0,22.0,1
2020-04-26,14.0,14.0,1
2020-04-27,18.0,18.0,1
2020-04-28,13.0,13.0,1
2020-04-29,19.0,19.0,1
2020-04-30,12.0,12.0,1
2020-05-01,18.0,18.0,1
2020-05-02,15.0,15.0,1
2020-05-03,15.0,15.0,1
2020-05-04,17.0,17.0,1
2020-05-05,20.0,20.0,1
2020-05-06,19.0,19.0,1
2020-05-07,20.0,20.0,1
2020-05-08,18.0,18.0,1
2020-05-09,12.0,12.0,1
2020-05-10,25.0,25.0,1
2020-05-11,27.0,27.0,1
2020-05-12,13.0,13.0,1
2020-05-13,16.0,16.0,1
2020-05-14,16.0,16.0,1
2020-05-15,20.0,20.0,1
2020-05-16,15.0,15.0,1
2020-05-17,20.0,20.0,1
2020-05-18,21.0,21.0,1
2020-05-19,16.0,16.0,1
2020-05-20,16.0,16.0,1
2020-05-21,14.0,14.0,1
2020-05-22,6.0,6.0,1
2020-05-23,14.0,14.0,1
2020-05-24,15.0,15.0,1
2020-05-25,8.0,8.0,1
2020-05-26,14.0,14.0,1
2020-05-27,16.0,16.0,1
2020-05-28,13.0,13.0,1
2020-05-29,10.0,10.0,1
2020-05-30,8.0,8.0,1
2020-05-31,19.0,19.0,1
2020-06-01,18.0,18.0,1
2020-06-02,11.0,11.0,1
2020-06-03,11.0,11.0,1
2020-06-04,18.0,18.0,1
2020-06-05,13.0,13.0,1
2020-06-06,12.0,12.0,1
2020-06-07,9.0,9.0,1
2020-06-08,14.0,14.0,1
2020-06-09,15.0,15.0,1
2020-06-10,6.0,6.0,1
2020-06-11,12.0,12.0,1
2020-06-12,14.0,14.0,1
2020-06-13,9.0,9.0,1
2020-06-14,13.0,13.0,1
2020-06-15,12.0,12.0,1
2020-06-16,15.0,15.0,1
2020-06-17,21.0,21.0,1
2020-06-18,9.0,9.0,1
2020-06-19,8.0,8.0,1
2020-06-20,10.0,10.0,1
2020-06-21,5.0,5.0,1
2020-06-22,11.0,11.0,1
2020-06-23,14.0,14.0,1
2020-06-24,25.0,25.0,1
2020-06-25,18.0,18.0,1
2020-06-26,17.0,17.0,1
2020-06-27,5.0,5.0,1
2020-06-28,11.0,11.0,1
2020-06-29,16.0,16.0,1
2020-06-30,23.0,23.0,1
2020-07-01,26.0,26.0,1
2020-07-02,10.0,10.0,1
2020-07-03,15.0,15.0,1
2020-07-04,11.0,11.0,1
2020-07-05,11.0,11.0,1
2020-07-06,12.0,12.0,1
2020-07-07,13.0,13.0,1
2020-07-08,17.0,17.0,1
2020-07-09,18.0,18.0,1
2020-07-10,23.0,23.0,1
2020-07-11,19.0,19.0,1
2020-07-12,18.0,18.0,1
2020-07-13,27.0,27.0,1
2020-07-14,18.0,18.0,1
2020-07-15,20.0,20.0,1
2020-07-16,26.0,26.0,1
2020-07-17,23.0,23.0,1
2020-07-18,15.0,15.0,1
2020-07-19,26.0,26.0,1
2020-07-20,23.0,23.0,1
2020-07-21,27.0,27.0,1
2020-07-22,12.0,12.0,1
2020-07-23,16.0,16.0,1
2020-07-24,28.0,28.0,1
2020-07-25,26.0,26.0,1
2020-07-26,18.0,18.0,1
2020-07-27,28.0,28.0,1
2020-07-28,20.0,20.0,1
2020-07-29,25.0,25.0,1
2020-07-30,20.0,20.0,1
2020-07-31,33.0,33.0,1
2020-08-01,31.0,31.0,1
2020-08-02,31.0,31.0,1
2020-08-03,24.0,24.0,1
2020-08-04,27.0,27.0,1
2020-08-05,25.0,25.0,1
2020-08-06,28.0,28.0,1
2020-08-07,24.0,24.0,1
2020-08-08,18.0,18.0,1
2020-08-09,27.0,27.0,1
2020-08-10,25.0,25.0,1
2020-08-11,29.0,29.0,1
2020-08-12,30.0,30.0,1
2020-08-13,37.0,37.0,1
2020-08-14,27.0,27.0,1
2020-08-15,25.0,25.0,1
2020-08-16,18.0,18.0,1
2020-08-17,27.0,27.0,1
2020-08-18,26.0,26.0,1
2020-08-19,34.0,34.0,1
2020-08-20,21.0,21.0,1
2020-08-21,29.0,29.0,1
2020-08-22,19.0,19.0,1
2020-08-23,21.0,21.0,1
2020-08-24,26.0,26.0,1
2020-08-25,28.0,28.0,1
2020-08-26,22.0,22.0,1
2020-08-27,25.0,25.0,1
2020-08-28,22.0,22.0,1
2020-08-29,21.0,21.0,1
2020-08-30,20.0,20.0,1
2020-08-31,36.0,36.0,1
2020-09-01,17.0,17.0,1
2020-09-02,24.0,24.0,1
2020-09-03,24.0,24.0,1
2020-09-04,28.0,28.0,1
2020-09-05,15.0,15.0,1
2020-09-06,13.0,13.0,1
2020-09-07,25.0,25.0,1
2020-09-08,27.0,27.0,1
2020-09-09,22.0,22.0,1
2020-09-10,25.0,25.0,1
2020-09-11,27.0,27.0,1
2020-09-12,29.0,29.0,1
2020-09-13,22.0,22.0,1
2020-09-14,28.0,28.0,1
2020-09-15,23.0,23.0,1
2020-09-16,31.0,31.0,1
2020-09-17,15.0,15.0,1
2020-09-18,26.0,26.0,1
2020-09-19,33.0,33.0,1
2020-09-20,24.0,24.0,1
2020-09-21,30.0,30.0,1
2020-09-22,28.0,28.0,1
2020-09-23,34.0,34.0,1
2020-09-24,28.0,28.0,1
2020-09-25,35.0,35.0,1
2020-09-26,24.0,24.0,1
2020-09-27,23.0,23.0,1
2020-09-28,22.0,22.0,1
2020-09-29,25.0,25.0,1
2020-09-30,19.0,19.0,1
2020-10-01,23.0,23.0,1
2020-10-02,27.0,27.0,1
2020-10-03,23.0,23.0,1
2020-10-04,26.0,26.0,1
2020-10-05,36.0,36.0,1
2020-10-06,27.0,27.0,1
2020-10-07,30.0,30.0,1
2020-10-08,19.0,19.0,1
2020-10-09,27.0,27.0,1
2020-10-10,17.0,17.0,1
2020-10-11,18.0,18.0,1
2020-10-12,23.0,23.0,1
2020-10-13,22.0,22.0,1
2020-10-14,31.0,31.0,1
2020-10-15,32.0,32.0,1
2020-10-16,36.0,36.0,1
2020-10-17,33.0,33.0,1
2020-10-18,30.0,30.0,1
2020-10-19,29.0,29.0,1
2020-10-20,35.0,35.0,1
2020-10-21,47.0,47.0,1
2020-10-22,62.0,62.0,1
2020-10-23,67.0,67.0,1
2020-10-24,58.0,58.0,1
2020-10-25,54.0,54.0,1
2020-10-26,89.0,89.0,1
2020-10-27,100.0,100.0,1
2020-09-28,18.0,18.0,2
2020-09-29,14.0,14.0,2
2020-09-30,20.0,20.0,2
