date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,29.0,29.0,1
2020-02-03,11.0,11.0,1
2020-02-04,17.0,17.0,1
2020-02-05,0.0,0.0,1
2020-02-06,6.0,6.0,1
2020-02-07,0.0,0.0,1
2020-02-08,7.0,7.0,1
2020-02-09,7.0,7.0,1
2020-02-10,11.0,11.0,1
2020-02-11,6.0,6.0,1
2020-02-12,6.0,6.0,1
2020-02-13,12.0,12.0,1
2020-02-14,6.0,6.0,1
2020-02-15,14.0,14.0,1
2020-02-16,0.0,0.0,1
2020-02-17,23.0,23.0,1
2020-02-18,0.0,0.0,1
2020-02-19,12.0,12.0,1
2020-02-20,6.0,6.0,1
2020-02-21,6.0,6.0,1
2020-02-22,7.0,7.0,1
2020-02-23,14.0,14.0,1
2020-02-24,17.0,17.0,1
2020-02-25,0.0,0.0,1
2020-02-26,11.0,11.0,1
2020-02-27,16.0,16.0,1
2020-02-28,6.0,6.0,1
2020-02-29,7.0,7.0,1
2020-03-01,6.0,6.0,1
2020-03-02,0.0,0.0,1
2020-03-03,10.0,10.0,1
2020-03-04,16.0,16.0,1
2020-03-05,22.0,22.0,1
2020-03-06,6.0,6.0,1
2020-03-07,26.0,26.0,1
2020-03-08,6.0,6.0,1
2020-03-09,27.0,27.0,1
2020-03-10,43.0,43.0,1
2020-03-11,73.0,73.0,1
2020-03-12,92.0,92.0,1
2020-03-13,69.0,69.0,1
2020-03-14,75.0,75.0,1
2020-03-15,90.0,90.0,1
2020-03-16,47.0,47.0,1
2020-03-17,100.0,100.0,1
2020-03-18,63.0,63.0,1
2020-03-19,42.0,42.0,1
2020-03-20,30.0,30.0,1
2020-03-21,25.0,25.0,1
2020-03-22,38.0,38.0,1
2020-03-23,38.0,38.0,1
2020-03-24,36.0,36.0,1
2020-03-25,36.0,36.0,1
2020-03-26,52.0,52.0,1
2020-03-27,56.0,56.0,1
2020-03-28,45.0,45.0,1
2020-03-29,30.0,30.0,1
2020-03-30,29.0,29.0,1
2020-03-31,39.0,39.0,1
2020-04-01,45.0,45.0,1
2020-04-02,42.0,42.0,1
2020-04-03,16.0,16.0,1
2020-04-04,25.0,25.0,1
2020-04-05,58.0,58.0,1
2020-04-06,54.0,54.0,1
2020-04-07,21.0,21.0,1
2020-04-08,16.0,16.0,1
2020-04-09,16.0,16.0,1
2020-04-10,23.0,23.0,1
2020-04-11,12.0,12.0,1
2020-04-12,12.0,12.0,1
2020-04-13,15.0,15.0,1
2020-04-14,14.0,14.0,1
2020-04-15,33.0,33.0,1
2020-04-16,9.0,9.0,1
2020-04-17,19.0,19.0,1
2020-04-18,12.0,12.0,1
2020-04-19,17.0,17.0,1
2020-04-20,31.0,31.0,1
2020-04-21,28.0,28.0,1
2020-04-22,24.0,24.0,1
2020-04-23,52.0,52.0,1
2020-04-24,54.0,54.0,1
2020-04-25,12.0,12.0,1
2020-04-26,23.0,23.0,1
2020-04-27,56.0,56.0,1
2020-04-28,76.0,76.0,1
2020-04-29,46.0,46.0,1
2020-04-30,33.0,33.0,1
2020-05-01,39.0,39.0,1
2020-05-02,36.0,36.0,1
2020-05-03,25.0,25.0,1
2020-05-04,23.0,23.0,1
2020-05-05,22.0,22.0,1
2020-05-06,33.0,33.0,1
2020-05-07,10.0,10.0,1
2020-05-08,30.0,30.0,1
2020-05-09,36.0,36.0,1
2020-05-10,6.0,6.0,1
2020-05-11,37.0,37.0,1
2020-05-12,19.0,19.0,1
2020-05-13,19.0,19.0,1
2020-05-14,24.0,24.0,1
2020-05-15,50.0,50.0,1
2020-05-16,13.0,13.0,1
2020-05-17,13.0,13.0,1
2020-05-18,15.0,15.0,1
2020-05-19,10.0,10.0,1
2020-05-20,20.0,20.0,1
2020-05-21,5.0,5.0,1
2020-05-22,21.0,21.0,1
2020-05-23,14.0,14.0,1
2020-05-24,14.0,14.0,1
2020-05-25,19.0,19.0,1
2020-05-26,15.0,15.0,1
2020-05-27,20.0,20.0,1
2020-05-28,20.0,20.0,1
2020-05-29,5.0,5.0,1
2020-05-30,13.0,13.0,1
2020-05-31,6.0,6.0,1
2020-06-01,14.0,14.0,1
2020-06-02,29.0,29.0,1
2020-06-03,13.0,13.0,1
2020-06-04,17.0,17.0,1
2020-06-05,20.0,20.0,1
2020-06-06,13.0,13.0,1
2020-06-07,0.0,0.0,1
2020-06-08,9.0,9.0,1
2020-06-09,19.0,19.0,1
2020-06-10,17.0,17.0,1
2020-06-11,11.0,11.0,1
2020-06-12,20.0,20.0,1
2020-06-13,32.0,32.0,1
2020-06-14,26.0,26.0,1
2020-06-15,10.0,10.0,1
2020-06-16,5.0,5.0,1
2020-06-17,5.0,5.0,1
2020-06-18,5.0,5.0,1
2020-06-19,5.0,5.0,1
2020-06-20,0.0,0.0,1
2020-06-21,19.0,19.0,1
2020-06-22,25.0,25.0,1
2020-06-23,5.0,5.0,1
2020-06-24,31.0,31.0,1
2020-06-25,25.0,25.0,1
2020-06-26,21.0,21.0,1
2020-06-27,6.0,6.0,1
2020-06-28,13.0,13.0,1
2020-06-29,15.0,15.0,1
2020-06-30,15.0,15.0,1
2020-07-01,5.0,5.0,1
2020-07-02,10.0,10.0,1
2020-07-03,11.0,11.0,1
2020-07-04,0.0,0.0,1
2020-07-05,13.0,13.0,1
2020-07-06,31.0,31.0,1
2020-07-07,16.0,16.0,1
2020-07-08,11.0,11.0,1
2020-07-09,11.0,11.0,1
2020-07-10,17.0,17.0,1
2020-07-11,7.0,7.0,1
2020-07-12,7.0,7.0,1
2020-07-13,22.0,22.0,1
2020-07-14,5.0,5.0,1
2020-07-15,31.0,31.0,1
2020-07-16,34.0,34.0,1
2020-07-17,53.0,53.0,1
2020-07-18,28.0,28.0,1
2020-07-19,0.0,0.0,1
2020-07-20,5.0,5.0,1
2020-07-21,0.0,0.0,1
2020-07-22,6.0,6.0,1
2020-07-23,11.0,11.0,1
2020-07-24,0.0,0.0,1
2020-07-25,0.0,0.0,1
2020-07-26,20.0,20.0,1
2020-07-27,11.0,11.0,1
2020-07-28,17.0,17.0,1
2020-07-29,22.0,22.0,1
2020-07-30,6.0,6.0,1
2020-07-31,12.0,12.0,1
2020-08-01,13.0,13.0,1
2020-08-02,27.0,27.0,1
2020-08-03,22.0,22.0,1
2020-08-04,16.0,16.0,1
2020-08-05,17.0,17.0,1
2020-08-06,0.0,0.0,1
2020-08-07,17.0,17.0,1
2020-08-08,7.0,7.0,1
2020-08-09,20.0,20.0,1
2020-08-10,11.0,11.0,1
2020-08-11,16.0,16.0,1
2020-08-12,5.0,5.0,1
2020-08-13,6.0,6.0,1
2020-08-14,11.0,11.0,1
2020-08-15,40.0,40.0,1
2020-08-16,0.0,0.0,1
2020-08-17,27.0,27.0,1
