date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,25.0,25.0,1.0
2020-02-02,11.0,11.0,1.0
2020-02-03,11.0,11.0,1.0
2020-02-04,14.0,14.0,1.0
2020-02-05,7.0,7.0,1.0
2020-02-06,14.0,14.0,1.0
2020-02-07,19.0,19.0,1.0
2020-02-08,23.0,23.0,1.0
2020-02-09,5.0,5.0,1.0
2020-02-10,14.0,14.0,1.0
2020-02-11,8.0,8.0,1.0
2020-02-12,7.0,7.0,1.0
2020-02-13,6.0,6.0,1.0
2020-02-14,4.0,4.0,1.0
2020-02-15,6.0,6.0,1.0
2020-02-16,7.0,7.0,1.0
2020-02-17,7.0,7.0,1.0
2020-02-18,11.0,11.0,1.0
2020-02-19,1.0,1.0,1.0
2020-02-20,4.0,4.0,1.0
2020-02-21,7.0,7.0,1.0
2020-02-22,12.0,12.0,1.0
2020-02-23,21.0,21.0,1.0
2020-02-24,27.0,27.0,1.0
2020-02-25,22.0,22.0,1.0
2020-02-26,31.0,31.0,1.0
2020-02-27,42.0,42.0,1.0
2020-02-28,35.0,35.0,1.0
2020-02-29,36.0,36.0,1.0
2020-03-01,34.0,34.0,1.0
2020-03-02,42.0,42.0,1.0
2020-03-03,33.0,33.0,1.0
2020-03-04,35.0,35.0,1.0
2020-03-05,24.0,24.0,1.0
2020-03-06,34.0,34.0,1.0
2020-03-07,25.0,25.0,1.0
2020-03-08,42.0,42.0,1.0
2020-03-09,33.0,33.0,1.0
2020-03-10,51.0,51.0,1.0
2020-03-11,53.0,53.0,1.0
2020-03-12,79.0,79.0,1.0
2020-03-13,87.0,87.0,1.0
2020-03-14,96.0,96.0,1.0
2020-03-15,88.0,88.0,1.0
2020-03-16,100.0,100.0,1.0
2020-03-17,72.0,72.0,1.0
2020-03-18,83.0,83.0,1.0
2020-03-19,59.0,59.0,1.0
2020-03-20,64.0,64.0,1.0
2020-03-21,60.0,60.0,1.0
2020-03-22,57.0,57.0,1.0
2020-03-23,47.0,47.0,1.0
2020-03-24,40.0,40.0,1.0
2020-03-25,47.0,47.0,1.0
2020-03-26,28.0,28.0,1.0
2020-03-27,42.0,42.0,1.0
2020-03-28,38.0,38.0,1.0
2020-03-29,41.0,41.0,1.0
2020-03-30,24.0,24.0,1.0
2020-03-31,31.0,31.0,1.0
2020-04-01,24.0,24.0,1.0
2020-04-02,25.0,25.0,1.0
2020-04-03,32.0,32.0,1.0
2020-04-04,21.0,21.0,1.0
2020-04-05,22.0,22.0,1.0
2020-04-06,17.0,17.0,1.0
2020-04-07,19.0,19.0,1.0
2020-04-08,27.0,27.0,1.0
2020-04-09,13.0,13.0,1.0
2020-04-10,15.0,15.0,1.0
2020-04-11,15.0,15.0,1.0
2020-04-12,18.0,18.0,1.0
2020-04-13,16.0,16.0,1.0
2020-04-14,17.0,17.0,1.0
2020-04-15,19.0,19.0,1.0
2020-04-16,14.0,14.0,1.0
2020-04-17,18.0,18.0,1.0
2020-04-18,18.0,18.0,1.0
2020-04-19,14.0,14.0,1.0
2020-04-20,11.0,11.0,1.0
2020-04-21,10.0,10.0,1.0
2020-04-22,13.0,13.0,1.0
2020-04-23,11.0,11.0,1.0
2020-04-24,17.0,17.0,1.0
2020-04-25,17.0,17.0,1.0
2020-04-26,12.0,12.0,1.0
2020-04-27,10.0,10.0,1.0
2020-04-28,13.0,13.0,1.0
2020-04-29,27.0,27.0,1.0
