date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,4.0,4.0,1
2020-02-03,3.0,3.0,1
2020-02-04,7.0,7.0,1
2020-02-05,7.0,7.0,1
2020-02-06,0.0,0.0,1
2020-02-07,7.0,7.0,1
2020-02-08,0.0,0.0,1
2020-02-09,4.0,4.0,1
2020-02-10,7.0,7.0,1
2020-02-11,10.0,10.0,1
2020-02-12,3.0,3.0,1
2020-02-13,7.0,7.0,1
2020-02-14,4.0,4.0,1
2020-02-15,4.0,4.0,1
2020-02-16,0.0,0.0,1
2020-02-17,3.0,3.0,1
2020-02-18,4.0,4.0,1
2020-02-19,7.0,7.0,1
2020-02-20,4.0,4.0,1
2020-02-21,4.0,4.0,1
2020-02-22,4.0,4.0,1
2020-02-23,4.0,4.0,1
2020-02-24,4.0,4.0,1
2020-02-25,7.0,7.0,1
2020-02-26,10.0,10.0,1
2020-02-27,14.0,14.0,1
2020-02-28,11.0,11.0,1
2020-02-29,0.0,0.0,1
2020-03-01,4.0,4.0,1
2020-03-02,10.0,10.0,1
2020-03-03,7.0,7.0,1
2020-03-04,10.0,10.0,1
2020-03-05,7.0,7.0,1
2020-03-06,4.0,4.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,3.0,3.0,1
2020-03-10,10.0,10.0,1
2020-03-11,0.0,0.0,1
2020-03-12,6.0,6.0,1
2020-03-13,7.0,7.0,1
2020-03-14,4.0,4.0,1
2020-03-15,0.0,0.0,1
2020-03-16,10.0,10.0,1
2020-03-17,10.0,10.0,1
2020-03-18,10.0,10.0,1
2020-03-19,10.0,10.0,1
2020-03-20,3.0,3.0,1
2020-03-21,8.0,8.0,1
2020-03-22,4.0,4.0,1
2020-03-23,9.0,9.0,1
2020-03-24,0.0,0.0,1
2020-03-25,10.0,10.0,1
2020-03-26,0.0,0.0,1
2020-03-27,3.0,3.0,1
2020-03-28,0.0,0.0,1
2020-03-29,4.0,4.0,1
2020-03-30,3.0,3.0,1
2020-03-31,13.0,13.0,1
2020-04-01,3.0,3.0,1
2020-04-02,13.0,13.0,1
2020-04-03,3.0,3.0,1
2020-04-04,4.0,4.0,1
2020-04-05,4.0,4.0,1
2020-04-06,9.0,9.0,1
2020-04-07,23.0,23.0,1
2020-04-08,7.0,7.0,1
2020-04-09,13.0,13.0,1
2020-04-10,3.0,3.0,1
2020-04-11,0.0,0.0,1
2020-04-12,4.0,4.0,1
2020-04-13,7.0,7.0,1
2020-04-14,6.0,6.0,1
2020-04-15,0.0,0.0,1
2020-04-16,17.0,17.0,1
2020-04-17,3.0,3.0,1
2020-04-18,4.0,4.0,1
2020-04-19,4.0,4.0,1
2020-04-20,0.0,0.0,1
2020-04-21,3.0,3.0,1
2020-04-22,3.0,3.0,1
2020-04-23,7.0,7.0,1
2020-04-24,10.0,10.0,1
2020-04-25,7.0,7.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,3.0,3.0,1
2020-04-29,13.0,13.0,1
2020-04-30,6.0,6.0,1
2020-05-01,6.0,6.0,1
2020-05-02,14.0,14.0,1
2020-05-03,4.0,4.0,1
2020-05-04,6.0,6.0,1
2020-05-05,9.0,9.0,1
2020-05-06,3.0,3.0,1
2020-05-07,3.0,3.0,1
2020-05-08,10.0,10.0,1
2020-05-09,0.0,0.0,1
2020-05-10,7.0,7.0,1
2020-05-11,6.0,6.0,1
2020-05-12,3.0,3.0,1
2020-05-13,9.0,9.0,1
2020-05-14,10.0,10.0,1
2020-05-15,7.0,7.0,1
2020-05-16,11.0,11.0,1
2020-05-17,0.0,0.0,1
2020-05-18,9.0,9.0,1
2020-05-19,3.0,3.0,1
2020-05-20,0.0,0.0,1
2020-05-21,8.0,8.0,1
2020-05-22,10.0,10.0,1
2020-05-23,0.0,0.0,1
2020-05-24,7.0,7.0,1
2020-05-25,3.0,3.0,1
2020-05-26,3.0,3.0,1
2020-05-27,6.0,6.0,1
2020-05-28,6.0,6.0,1
2020-05-29,3.0,3.0,1
2020-05-30,4.0,4.0,1
2020-05-31,7.0,7.0,1
2020-06-01,4.0,4.0,1
2020-06-02,9.0,9.0,1
2020-06-03,9.0,9.0,1
2020-06-04,6.0,6.0,1
2020-06-05,9.0,9.0,1
2020-06-06,14.0,14.0,1
2020-06-07,3.0,3.0,1
2020-06-08,3.0,3.0,1
2020-06-09,18.0,18.0,1
2020-06-10,9.0,9.0,1
2020-06-11,9.0,9.0,1
2020-06-12,6.0,6.0,1
2020-06-13,4.0,4.0,1
2020-06-14,7.0,7.0,1
2020-06-15,6.0,6.0,1
2020-06-16,9.0,9.0,1
2020-06-17,6.0,6.0,1
2020-06-18,12.0,12.0,1
2020-06-19,0.0,0.0,1
2020-06-20,4.0,4.0,1
2020-06-21,11.0,11.0,1
2020-06-22,6.0,6.0,1
2020-06-23,0.0,0.0,1
2020-06-24,7.0,7.0,1
2020-06-25,17.0,17.0,1
2020-06-26,10.0,10.0,1
2020-06-27,7.0,7.0,1
2020-06-28,7.0,7.0,1
2020-06-29,12.0,12.0,1
2020-06-30,12.0,12.0,1
2020-07-01,9.0,9.0,1
2020-07-02,10.0,10.0,1
2020-07-03,20.0,20.0,1
2020-07-04,7.0,7.0,1
2020-07-05,3.0,3.0,1
2020-07-06,13.0,13.0,1
2020-07-07,16.0,16.0,1
2020-07-08,20.0,20.0,1
2020-07-09,17.0,17.0,1
2020-07-10,17.0,17.0,1
2020-07-11,4.0,4.0,1
2020-07-12,4.0,4.0,1
2020-07-13,14.0,14.0,1
2020-07-14,3.0,3.0,1
2020-07-15,21.0,21.0,1
2020-07-16,21.0,21.0,1
2020-07-17,11.0,11.0,1
2020-07-18,8.0,8.0,1
2020-07-19,0.0,0.0,1
2020-07-20,28.0,28.0,1
2020-07-21,18.0,18.0,1
2020-07-22,25.0,25.0,1
2020-07-23,11.0,11.0,1
2020-07-24,18.0,18.0,1
2020-07-25,8.0,8.0,1
2020-07-26,27.0,27.0,1
2020-07-27,24.0,24.0,1
2020-07-28,18.0,18.0,1
2020-07-29,18.0,18.0,1
2020-07-30,12.0,12.0,1
2020-07-31,12.0,12.0,1
2020-08-01,4.0,4.0,1
2020-08-02,12.0,12.0,1
2020-08-03,7.0,7.0,1
2020-08-04,11.0,11.0,1
2020-08-05,19.0,19.0,1
2020-08-06,15.0,15.0,1
2020-08-07,32.0,32.0,1
2020-08-08,9.0,9.0,1
2020-08-09,8.0,8.0,1
2020-08-10,53.0,53.0,1
2020-08-11,100.0,100.0,1
2020-08-12,64.0,64.0,1
2020-08-13,41.0,41.0,1
2020-08-14,77.0,77.0,1
2020-08-15,39.0,39.0,1
2020-08-16,41.0,41.0,1
2020-08-17,53.0,53.0,1
2020-08-18,69.0,69.0,1
2020-08-19,46.0,46.0,1
2020-08-20,38.0,38.0,1
2020-08-21,50.0,50.0,1
2020-08-22,46.0,46.0,1
2020-08-23,33.0,33.0,1
2020-08-24,53.0,53.0,1
2020-08-25,32.0,32.0,1
2020-08-26,36.0,36.0,1
2020-08-27,46.0,46.0,1
2020-08-28,17.0,17.0,1
2020-08-29,57.0,57.0,1
2020-08-30,4.0,4.0,1
2020-08-31,23.0,23.0,1
2020-09-01,20.0,20.0,1
2020-09-02,38.0,38.0,1
2020-09-03,29.0,29.0,1
2020-09-04,17.0,17.0,1
2020-09-05,23.0,23.0,1
2020-09-06,4.0,4.0,1
2020-09-07,26.0,26.0,1
2020-09-08,30.0,30.0,1
2020-09-09,23.0,23.0,1
2020-09-10,41.0,41.0,1
2020-09-11,21.0,21.0,1
2020-09-12,16.0,16.0,1
2020-09-13,28.0,28.0,1
2020-09-14,41.0,41.0,1
2020-09-15,31.0,31.0,1
2020-09-16,24.0,24.0,1
2020-09-17,37.0,37.0,1
2020-09-18,21.0,21.0,1
2020-09-19,16.0,16.0,1
2020-09-20,39.0,39.0,1
2020-09-21,43.0,43.0,1
2020-09-22,57.0,57.0,1
2020-09-23,75.0,75.0,1
2020-09-24,42.0,42.0,1
2020-09-25,35.0,35.0,1
2020-09-26,16.0,16.0,1
2020-09-27,23.0,23.0,1
2020-09-28,37.0,37.0,1
2020-09-29,34.0,34.0,1
2020-09-30,41.0,41.0,1
2020-10-01,47.0,47.0,1
