date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,30.0,30.0,1
2020-02-02,27.0,27.0,1
2020-02-03,37.0,37.0,1
2020-02-04,52.0,52.0,1
2020-02-05,31.0,31.0,1
2020-02-06,34.0,34.0,1
2020-02-07,22.0,22.0,1
2020-02-08,41.0,41.0,1
2020-02-09,36.0,36.0,1
2020-02-10,36.0,36.0,1
2020-02-11,24.0,24.0,1
2020-02-12,34.0,34.0,1
2020-02-13,50.0,50.0,1
2020-02-14,42.0,42.0,1
2020-02-15,34.0,34.0,1
2020-02-16,62.0,62.0,1
2020-02-17,30.0,30.0,1
2020-02-18,33.0,33.0,1
2020-02-19,37.0,37.0,1
2020-02-20,37.0,37.0,1
2020-02-21,32.0,32.0,1
2020-02-22,26.0,26.0,1
2020-02-23,53.0,53.0,1
2020-02-24,33.0,33.0,1
2020-02-25,41.0,41.0,1
2020-02-26,38.0,38.0,1
2020-02-27,24.0,24.0,1
2020-02-28,12.0,12.0,1
2020-02-29,32.0,32.0,1
2020-03-01,32.0,32.0,1
2020-03-02,40.0,40.0,1
2020-03-03,17.0,17.0,1
2020-03-04,50.0,50.0,1
2020-03-05,50.0,50.0,1
2020-03-06,25.0,25.0,1
2020-03-07,20.0,20.0,1
2020-03-08,42.0,42.0,1
2020-03-09,45.0,45.0,1
2020-03-10,28.0,28.0,1
2020-03-11,36.0,36.0,1
2020-03-12,33.0,33.0,1
2020-03-13,38.0,38.0,1
2020-03-14,16.0,16.0,1
2020-03-15,41.0,41.0,1
2020-03-16,37.0,37.0,1
2020-03-17,39.0,39.0,1
2020-03-18,40.0,40.0,1
2020-03-19,52.0,52.0,1
2020-03-20,56.0,56.0,1
2020-03-21,33.0,33.0,1
2020-03-22,38.0,38.0,1
2020-03-23,42.0,42.0,1
2020-03-24,80.0,80.0,1
2020-03-25,49.0,49.0,1
2020-03-26,54.0,54.0,1
2020-03-27,70.0,70.0,1
2020-03-28,53.0,53.0,1
2020-03-29,66.0,66.0,1
2020-03-30,48.0,48.0,1
2020-03-31,62.0,62.0,1
2020-04-01,68.0,68.0,1
2020-04-02,62.0,62.0,1
2020-04-03,25.0,25.0,1
2020-04-04,51.0,51.0,1
2020-04-05,48.0,48.0,1
2020-04-06,76.0,76.0,1
2020-04-07,75.0,75.0,1
2020-04-08,43.0,43.0,1
2020-04-09,48.0,48.0,1
2020-04-10,47.0,47.0,1
2020-04-11,56.0,56.0,1
2020-04-12,74.0,74.0,1
2020-04-13,45.0,45.0,1
2020-04-14,52.0,52.0,1
2020-04-15,41.0,41.0,1
2020-04-16,63.0,63.0,1
2020-04-17,74.0,74.0,1
2020-04-18,74.0,74.0,1
2020-04-19,52.0,52.0,1
2020-04-20,63.0,63.0,1
2020-04-21,51.0,51.0,1
2020-04-22,71.0,71.0,1
2020-04-23,73.0,73.0,1
2020-04-24,70.0,70.0,1
2020-04-25,60.0,60.0,1
2020-04-26,69.0,69.0,1
2020-04-27,63.0,63.0,1
2020-04-28,37.0,37.0,1
2020-04-29,24.0,24.0,1
2020-04-30,41.0,41.0,1
2020-05-01,48.0,48.0,1
2020-05-02,46.0,46.0,1
2020-05-03,69.0,69.0,1
2020-05-04,57.0,57.0,1
2020-05-05,59.0,59.0,1
2020-05-06,49.0,49.0,1
2020-05-07,51.0,51.0,1
2020-05-08,43.0,43.0,1
2020-05-09,44.0,44.0,1
2020-05-10,42.0,42.0,1
2020-05-11,53.0,53.0,1
2020-05-12,61.0,61.0,1
2020-05-13,44.0,44.0,1
2020-05-14,49.0,49.0,1
2020-05-15,41.0,41.0,1
2020-05-16,55.0,55.0,1
2020-05-17,45.0,45.0,1
2020-05-18,73.0,73.0,1
2020-05-19,49.0,49.0,1
2020-05-20,57.0,57.0,1
2020-05-21,31.0,31.0,1
2020-05-22,51.0,51.0,1
2020-05-23,65.0,65.0,1
2020-05-24,70.0,70.0,1
2020-05-25,35.0,35.0,1
2020-05-26,34.0,34.0,1
2020-05-27,55.0,55.0,1
2020-05-28,45.0,45.0,1
2020-05-29,44.0,44.0,1
2020-05-30,52.0,52.0,1
2020-05-31,69.0,69.0,1
2020-06-01,25.0,25.0,1
2020-06-02,60.0,60.0,1
2020-06-03,66.0,66.0,1
2020-06-04,33.0,33.0,1
2020-06-05,28.0,28.0,1
2020-06-06,39.0,39.0,1
2020-06-07,58.0,58.0,1
2020-06-08,49.0,49.0,1
2020-06-09,49.0,49.0,1
2020-06-10,30.0,30.0,1
2020-06-11,74.0,74.0,1
2020-06-12,61.0,61.0,1
2020-06-13,76.0,76.0,1
2020-06-14,100.0,100.0,1
2020-06-15,80.0,80.0,1
2020-06-16,40.0,40.0,1
2020-06-17,45.0,45.0,1
2020-06-18,28.0,28.0,1
2020-06-19,64.0,64.0,1
2020-06-20,45.0,45.0,1
2020-06-21,81.0,81.0,1
2020-06-22,34.0,34.0,1
2020-06-23,49.0,49.0,1
2020-06-24,60.0,60.0,1
2020-06-25,44.0,44.0,1
2020-06-26,55.0,55.0,1
2020-06-27,57.0,57.0,1
2020-06-28,65.0,65.0,1
2020-06-29,41.0,41.0,1
2020-06-30,34.0,34.0,1
2020-07-01,34.0,34.0,1
2020-07-02,42.0,42.0,1
2020-07-03,49.0,49.0,1
2020-07-04,51.0,51.0,1
2020-07-05,34.0,34.0,1
2020-07-06,51.0,51.0,1
2020-07-07,45.0,45.0,1
2020-07-08,42.0,42.0,1
2020-07-09,47.0,47.0,1
2020-07-10,48.0,48.0,1
2020-07-11,24.0,24.0,1
2020-07-12,34.0,34.0,1
2020-07-13,37.0,37.0,1
2020-07-14,33.0,33.0,1
2020-07-15,43.0,43.0,1
2020-07-16,40.0,40.0,1
2020-07-17,46.0,46.0,1
2020-07-18,37.0,37.0,1
2020-07-19,38.0,38.0,1
2020-07-20,28.0,28.0,1
2020-07-21,19.0,19.0,1
2020-07-22,32.0,32.0,1
2020-07-23,19.0,19.0,1
2020-07-24,44.0,44.0,1
2020-07-25,58.0,58.0,1
2020-07-26,60.0,60.0,1
2020-07-27,34.0,34.0,1
2020-07-28,33.0,33.0,1
2020-07-29,28.0,28.0,1
2020-07-30,53.0,53.0,1
2020-07-31,49.0,49.0,1
2020-08-01,49.0,49.0,1
2020-08-02,44.0,44.0,1
2020-08-03,52.0,52.0,1
2020-08-04,19.0,19.0,1
2020-08-05,46.0,46.0,1
2020-08-06,42.0,42.0,1
2020-08-07,34.0,34.0,1
2020-08-08,69.0,69.0,1
2020-08-09,47.0,47.0,1
2020-08-10,24.0,24.0,1
2020-08-11,22.0,22.0,1
2020-08-12,41.0,41.0,1
2020-08-13,37.0,37.0,1
2020-08-14,52.0,52.0,1
2020-08-15,22.0,22.0,1
2020-08-16,36.0,36.0,1
2020-08-17,34.0,34.0,1
2020-08-18,25.0,25.0,1
2020-08-19,37.0,37.0,1
2020-08-20,30.0,30.0,1
2020-08-21,9.0,9.0,1
2020-08-22,17.0,17.0,1
2020-08-23,55.0,55.0,1
2020-08-24,43.0,43.0,1
2020-08-25,35.0,35.0,1
2020-08-26,41.0,41.0,1
2020-08-27,35.0,35.0,1
2020-08-28,35.0,35.0,1
2020-08-29,39.0,39.0,1
2020-08-30,36.0,36.0,1
2020-08-31,17.0,17.0,1
2020-09-01,23.0,23.0,1
2020-09-02,20.0,20.0,1
2020-09-03,34.0,34.0,1
